"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
6,1000,1000,0.1,3,random,kmeans,0.986417469251675,2146144.35261642
7,1000,1000,0.1,3,random,kmeans,0.990737932595554,2133668.57469841
8,1000,1000,0.1,3,random,kmeans,0.990674872281379,1983318.07720999
9,1000,1000,0.1,3,random,kmeans,0.980999543329323,2076224.20626187
10,1000,1000,0.1,3,random,kmeans,0.980164495840309,2040044.92545072
11,1000,1000,0.1,3,random,kmeans,0.980515719507177,2135038.03582464
12,1000,1000,0.1,3,random,kmeans,0.996544156325572,1859196.42036967
13,1000,1000,0.1,3,random,kmeans,0.983046137586753,2018797.93190562
14,1000,1000,0.1,3,random,kmeans,0.971542531946154,1933913.87605866
15,1000,1000,0.1,3,random,kmeans,0.988481568529824,1970938.06192381
16,1000,1000,0.1,3,random,kmeans,0.990814517407689,1926027.07465313
17,1000,1000,0.1,3,random,kmeans,0.990598121711658,1984913.08129052
18,1000,1000,0.1,3,random,kmeans,0.993257846325577,1927184.97087773
19,1000,1000,0.1,3,random,kmeans,0.983920175448947,2095579.72287869
20,1000,1000,0.1,3,random,kmeans,0.990990818529219,1949795.29972856
1,1000,1000,0.2,3,random,kmeans,0.994900713440041,1963736.37084374
2,1000,1000,0.2,3,random,kmeans,0.993614862412257,2019234.56091992
3,1000,1000,0.2,3,random,kmeans,0.987648986405017,1998230.60067385
4,1000,1000,0.2,3,random,kmeans,0.987514385974734,2002871.17335096
5,1000,1000,0.2,3,random,kmeans,0.993213068033543,1955581.18422882
6,1000,1000,0.2,3,random,kmeans,0.993177439341666,1973575.26873364
7,1000,1000,0.2,3,random,kmeans,0.993650156921749,1982025.2609377
8,1000,1000,0.2,3,random,kmeans,0.996672515153773,1962706.42767124
9,1000,1000,0.2,3,random,kmeans,0.993606719739543,1914718.15905586
10,1000,1000,0.2,3,random,kmeans,0.980864719962817,2008263.02134135
11,1000,1000,0.2,3,random,kmeans,0.983411660824083,2026385.89041144
12,1000,1000,0.2,3,random,kmeans,0.98336023004997,2052597.90434306
13,1000,1000,0.2,3,random,kmeans,0.993633878295846,1981758.59735638
14,1000,1000,0.2,3,random,kmeans,0.986501785865109,2114555.25517937
15,1000,1000,0.2,3,random,kmeans,0.990631426948471,1924635.11585019
16,1000,1000,0.2,3,random,kmeans,0.971265432533029,1990503.87702112
17,1000,1000,0.2,3,random,kmeans,0.983445928624183,2027439.29379616
18,1000,1000,0.2,3,random,kmeans,1,2056483.85082368
19,1000,1000,0.2,3,random,kmeans,0.987384167857238,2035839.91378308
20,1000,1000,0.2,3,random,kmeans,0.993266678702606,1877069.42384726
1,1000,1000,0.5,3,random,kmeans,0.996576961419053,1966823.12373349
2,1000,1000,0.5,3,random,kmeans,0.989890636797705,2042281.42787906
3,1000,1000,0.5,3,random,kmeans,0.98385359070857,2044710.14689555
4,1000,1000,0.5,3,random,kmeans,0.99661816444071,2031531.96110864
5,1000,1000,0.5,3,random,kmeans,0.988116571402096,1967456.64859781
6,1000,1000,0.5,3,random,kmeans,0.994860389292354,1909768.9938188
7,1000,1000,0.5,3,random,kmeans,0.993653091716583,2026623.00683229
8,1000,1000,0.5,3,random,kmeans,0.98352169228178,1974688.73866316
9,1000,1000,0.5,3,random,kmeans,0.984234904752453,1947070.90061961
10,1000,1000,0.5,3,random,kmeans,0.993630659669806,1966648.3195138
11,1000,1000,0.5,3,random,kmeans,0.978048540634213,1923686.90278202
12,1000,1000,0.5,3,random,kmeans,0.996682359992124,2072602.16157684
13,1000,1000,0.5,3,random,kmeans,0.986875719237964,2030008.89195004
14,1000,1000,0.5,3,random,kmeans,0.994066542975867,1935494.03538361
15,1000,1000,0.5,3,random,kmeans,0.993667518211666,1984386.07510883
16,1000,1000,0.5,3,random,kmeans,0.974584675602104,2031532.84413305
17,1000,1000,0.5,3,random,kmeans,0.984705662916811,1958632.6936731
18,1000,1000,0.5,3,random,kmeans,0.986798908937139,2007147.82369428
19,1000,1000,0.5,3,random,kmeans,0.993208741643917,1946121.03173911
20,1000,1000,0.5,3,random,kmeans,1,1887103.2055572
1,1000,1000,0.8,3,random,kmeans,0.993639945233622,2054031.59548399
2,1000,1000,0.8,3,random,kmeans,0.990222612455351,1974905.36934134
3,1000,1000,0.8,3,random,kmeans,0.987668422908662,1979867.50479662
4,1000,1000,0.8,3,random,kmeans,0.993629134906668,2012971.9518263
5,1000,1000,0.8,3,random,kmeans,0.980918301915859,1895254.23098475
6,1000,1000,0.8,3,random,kmeans,0.993655887403482,1909868.32009963
7,1000,1000,0.8,3,random,kmeans,0.993099934191012,1999513.83119737
8,1000,1000,0.8,3,random,kmeans,0.987836326587253,1875493.63505541
9,1000,1000,0.8,3,random,kmeans,0.986802162467349,2018640.46859378
10,1000,1000,0.8,3,random,kmeans,0.980256527449461,1936899.91366702
11,1000,1000,0.8,3,random,kmeans,0.993162004598377,1953552.30472461
12,1000,1000,0.8,3,random,kmeans,0.983147027180937,1902933.27670038
13,1000,1000,0.8,3,random,kmeans,0.980841409492196,2023903.07641764
14,1000,1000,0.8,3,random,kmeans,0.990671870875874,1934920.70752346
15,1000,1000,0.8,3,random,kmeans,0.986731695748058,1951255.7070816
16,1000,1000,0.8,3,random,kmeans,0.993611230115065,2046414.16232623
17,1000,1000,0.8,3,random,kmeans,0.991512214346658,2061837.16704826
18,1000,1000,0.8,3,random,kmeans,0.989858423766953,2075428.62543899
19,1000,1000,0.8,3,random,kmeans,0.980901051296461,2012719.64056863
20,1000,1000,0.8,3,random,kmeans,0.990625557571446,2022058.4600132
1,1000,1000,1,3,random,kmeans,0.987257329575343,2068709.25916183
2,1000,1000,1,3,random,kmeans,0.996564278674563,1943040.75300848
3,1000,1000,1,3,random,kmeans,0.996973567953095,2033147.0439303
4,1000,1000,1,3,random,kmeans,0.987806753293923,2049438.44946821
5,1000,1000,1,3,random,kmeans,0.977555350945321,1994109.47562607
6,1000,1000,1,3,random,kmeans,0.985169659363786,1987392.04863018
7,1000,1000,1,3,random,kmeans,0.990638633854155,1956477.93135201
8,1000,1000,1,3,random,kmeans,0.982179840552461,2029852.43197457
9,1000,1000,1,3,random,kmeans,0.977578760908758,1957867.64844862
10,1000,1000,1,3,random,kmeans,0.993607402036959,1986820.18606938
11,1000,1000,1,3,random,kmeans,0.99657267442432,2133455.93186352
12,1000,1000,1,3,random,kmeans,0.974668551655756,1999174.37534933
13,1000,1000,1,3,random,kmeans,0.986506186409835,2021898.0300002
14,1000,1000,1,3,random,kmeans,0.993287696943546,2131234.37331715
15,1000,1000,1,3,random,kmeans,0.993140971234682,1817530.73387688
16,1000,1000,1,3,random,kmeans,0.99025068772121,1967133.20113386
17,1000,1000,1,3,random,kmeans,0.996988587803217,1991557.4579159
18,1000,1000,1,3,random,kmeans,0.994170380242603,1949486.13608801
19,1000,1000,1,3,random,kmeans,0.996953195686587,1959255.01522372
20,1000,1000,1,3,random,kmeans,0.987302432685663,1981745.08169481
1,5000,1000,0.005,3,random,kmeans,0.986195520250838,9978251.60910938
2,5000,1000,0.005,3,random,kmeans,0.991518838929251,9728083.67211621
3,5000,1000,0.005,3,random,kmeans,0.991509679435567,10040767.6620015
4,5000,1000,0.005,3,random,kmeans,0.989571954125947,9917286.91489682
5,5000,1000,0.005,3,random,kmeans,0.987857171181139,9858441.29559007
6,5000,1000,0.005,3,random,kmeans,0.989326904561461,10057334.7945141
7,5000,1000,0.005,3,random,kmeans,0.989074795549568,9911576.00920818
8,5000,1000,0.005,3,random,kmeans,0.988543481876704,9804693.35667741
9,5000,1000,0.005,3,random,kmeans,0.990407316007302,10115776.9666946
10,5000,1000,0.005,3,random,kmeans,0.987294874546019,10011473.2981633
11,5000,1000,0.005,3,random,kmeans,0.989406935912381,9893266.69601579
12,5000,1000,0.005,3,random,kmeans,0.98705824588165,10239957.4238481
13,5000,1000,0.005,3,random,kmeans,0.987818209196409,10073554.2521736
14,5000,1000,0.005,3,random,kmeans,0.99025711675104,10141407.0055092
15,5000,1000,0.005,3,random,kmeans,0.990315318184415,9577414.33535184
16,5000,1000,0.005,3,random,kmeans,0.991518346115261,9635893.96787438
17,5000,1000,0.005,3,random,kmeans,0.984591670592964,10183349.5693454
18,5000,1000,0.005,3,random,kmeans,0.987280400794641,10297329.2191514
19,5000,1000,0.005,3,random,kmeans,0.988401891377014,10365214.9599321
20,5000,1000,0.005,3,random,kmeans,0.987553959416138,9919385.01195141
1,5000,1000,0.01,3,random,kmeans,0.989656328468579,10019461.4034258
2,5000,1000,0.01,3,random,kmeans,0.989393053861442,9750940.62928592
3,5000,1000,0.01,3,random,kmeans,0.992209915452003,9974424.40233522
4,5000,1000,0.01,3,random,kmeans,0.989288815992524,9965511.15175278
5,5000,1000,0.01,3,random,kmeans,0.987125148593175,9789558.32261381
6,5000,1000,0.01,3,random,kmeans,0.995673308826301,10358695.4424231
7,5000,1000,0.01,3,random,kmeans,0.989573969038603,9927729.67067628
8,5000,1000,0.01,3,random,kmeans,0.987897797345593,10053685.0677903
9,5000,1000,0.01,3,random,kmeans,0.987701323019783,10414333.3897646
10,5000,1000,0.01,3,random,kmeans,0.993807627599446,9761852.55190244
11,5000,1000,0.01,3,random,kmeans,0.985715172064401,9910331.7318041
12,5000,1000,0.01,3,random,kmeans,0.99186230541062,10055163.5628874
13,5000,1000,0.01,3,random,kmeans,0.990914632692906,9947633.40451805
14,5000,1000,0.01,3,random,kmeans,0.99034195833447,9889838.1976627
15,5000,1000,0.01,3,random,kmeans,0.991621712375142,10237998.7885817
16,5000,1000,0.01,3,random,kmeans,0.987376473065889,10262000.3507522
17,5000,1000,0.01,3,random,kmeans,0.991779262979995,9775958.73641738
18,5000,1000,0.01,3,random,kmeans,0.992266810656791,9918245.00513746
19,5000,1000,0.01,3,random,kmeans,0.99388290168174,9847625.11905869
20,5000,1000,0.01,3,random,kmeans,0.988914454764337,10039965.824585
1,5000,1000,0.05,3,random,kmeans,0.98891754990399,10125440.0583143
2,5000,1000,0.05,3,random,kmeans,0.989657585469586,10135624.0884715
3,5000,1000,0.05,3,random,kmeans,0.990428188023063,9778702.5324856
4,5000,1000,0.05,3,random,kmeans,0.989553977758626,9822320.75595756
5,5000,1000,0.05,3,random,kmeans,0.991297904874091,9763110.66842739
6,5000,1000,0.05,3,random,kmeans,0.991358956822024,9909314.7297912
7,5000,1000,0.05,3,random,kmeans,0.99316718010064,9692806.04777687
8,5000,1000,0.05,3,random,kmeans,0.991102792639713,10194172.4151867
9,5000,1000,0.05,3,random,kmeans,0.985861356427487,10010303.1819069
10,5000,1000,0.05,3,random,kmeans,0.984196956323326,10441301.5381892
11,5000,1000,0.05,3,random,kmeans,0.991948918782511,10090842.5274984
12,5000,1000,0.05,3,random,kmeans,0.979266493626602,9767600.45260612
13,5000,1000,0.05,3,random,kmeans,0.988907626448057,10127812.6288209
14,5000,1000,0.05,3,random,kmeans,0.991878812557463,9905281.63174658
15,5000,1000,0.05,3,random,kmeans,0.992429401627897,9981760.4969513
16,5000,1000,0.05,3,random,kmeans,0.979747311170668,10205494.3101171
17,5000,1000,0.05,3,random,kmeans,0.990920385509692,10054441.6950811
18,5000,1000,0.05,3,random,kmeans,0.986643874763204,10201647.0290172
19,5000,1000,0.05,3,random,kmeans,0.985262135231902,9835673.40991954
20,5000,1000,0.05,3,random,kmeans,0.99100182006094,9792172.91291212
1,5000,1000,0.1,3,random,kmeans,0.988478206649974,10327416.1721222
2,5000,1000,0.1,3,random,kmeans,0.991702134305666,9793275.40367059
3,5000,1000,0.1,3,random,kmeans,0.988221219328136,10037114.1900685
4,5000,1000,0.1,3,random,kmeans,0.989235690055821,9916189.71821603
5,5000,1000,0.1,3,random,kmeans,0.989142195137216,9955057.98043299
6,5000,1000,0.1,3,random,kmeans,0.991778216780708,10293301.6512444
7,5000,1000,0.1,3,random,kmeans,0.985657930367709,9930297.50260305
8,5000,1000,0.1,3,random,kmeans,0.992778719658304,9755044.28171671
9,5000,1000,0.1,3,random,kmeans,0.992047523865069,10056893.8078213
10,5000,1000,0.1,3,random,kmeans,0.987144180090077,10114712.8367543
11,5000,1000,0.1,3,random,kmeans,0.989089907270882,10122263.562472
12,5000,1000,0.1,3,random,kmeans,0.982230328867278,10092826.1268286
13,5000,1000,0.1,3,random,kmeans,0.989058605850296,9654840.69394807
14,5000,1000,0.1,3,random,kmeans,0.987634300438415,9936186.96853866
15,5000,1000,0.1,3,random,kmeans,0.991156139225389,10085652.1785173
16,5000,1000,0.1,3,random,kmeans,0.986882307898382,9899692.43325404
17,5000,1000,0.1,3,random,kmeans,0.989138664915403,9786344.45416935
18,5000,1000,0.1,3,random,kmeans,0.986619516868022,9892699.77783633
19,5000,1000,0.1,3,random,kmeans,0.987040756482778,10228586.9026782
20,5000,1000,0.1,3,random,kmeans,0.98973741607117,9943712.61923699
1,5000,1000,0.2,3,random,kmeans,0.987813642269875,10056669.8407925
2,5000,1000,0.2,3,random,kmeans,0.991332251103574,10200298.6202592
3,5000,1000,0.2,3,random,kmeans,0.983675125652317,9942494.50841518
4,5000,1000,0.2,3,random,kmeans,0.98823449086509,9753023.57283576
5,5000,1000,0.2,3,random,kmeans,0.989734033470209,9897256.48198424
6,5000,1000,0.2,3,random,kmeans,0.988303813787419,10172590.7194846
7,5000,1000,0.2,3,random,kmeans,0.989740825259623,9833358.44828285
8,5000,1000,0.2,3,random,kmeans,0.994231792347093,10050866.5962607
9,5000,1000,0.2,3,random,kmeans,0.989305971328554,10099076.3077239
10,5000,1000,0.2,3,random,kmeans,0.99220412308239,10405842.6634486
11,5000,1000,0.2,3,random,kmeans,0.990936788335972,10264449.1075779
12,5000,1000,0.2,3,random,kmeans,0.990932395757568,9897408.63338098
13,5000,1000,0.2,3,random,kmeans,0.985663271193626,9910177.29792778
14,5000,1000,0.2,3,random,kmeans,0.98833673839015,10186900.2246579
15,5000,1000,0.2,3,random,kmeans,0.987782323717557,9513526.72144749
16,5000,1000,0.2,3,random,kmeans,0.98965331871483,9927332.05773531
17,5000,1000,0.2,3,random,kmeans,0.99286760876168,10078611.1968629
18,5000,1000,0.2,3,random,kmeans,0.98728833132014,9908824.58826718
19,5000,1000,0.2,3,random,kmeans,0.985750915927383,9984401.65158467
20,5000,1000,0.2,3,random,kmeans,0.986537179916555,9934985.68874045
1,5000,1000,0.5,3,random,kmeans,0.989748148871871,10099561.6026502
2,5000,1000,0.5,3,random,kmeans,0.992462446569291,9836111.80797137
3,5000,1000,0.5,3,random,kmeans,0.990141474693499,9811273.03618542
4,5000,1000,0.5,3,random,kmeans,0.985951149320761,9807350.83209355
5,5000,1000,0.5,3,random,kmeans,0.989755308935407,10230860.6458168
6,5000,1000,0.5,3,random,kmeans,0.987909444737548,10157469.8328406
7,5000,1000,0.5,3,random,kmeans,0.990275536921536,10273649.2624381
8,5000,1000,0.5,3,random,kmeans,0.987295302923731,10036593.9894269
9,5000,1000,0.5,3,random,kmeans,0.992542303562874,10062511.3482951
10,5000,1000,0.5,3,random,kmeans,0.989750798872558,9936773.28033108
11,5000,1000,0.5,3,random,kmeans,0.990089232901839,9640323.67746036
12,5000,1000,0.5,3,random,kmeans,0.988750215301132,9962536.56745011
13,5000,1000,0.5,3,random,kmeans,0.99014861024326,9842868.85768299
14,5000,1000,0.5,3,random,kmeans,0.991699750211471,10221286.5538657
15,5000,1000,0.5,3,random,kmeans,0.988472416003872,9990537.60321519
16,5000,1000,0.5,3,random,kmeans,0.988321503634467,10061976.0987982
17,5000,1000,0.5,3,random,kmeans,0.991606261729926,9757037.61111427
18,5000,1000,0.5,3,random,kmeans,0.991439242719131,10082015.6558576
19,5000,1000,0.5,3,random,kmeans,0.982961446289423,10562869.7857271
20,5000,1000,0.5,3,random,kmeans,0.992136711277271,9946754.92725574
1,5000,1000,0.8,3,random,kmeans,0.987625637270954,10367421.8532396
2,5000,1000,0.8,3,random,kmeans,0.987111339592292,10001905.9710446
3,5000,1000,0.8,3,random,kmeans,0.988104846665721,10320860.3602816
4,5000,1000,0.8,3,random,kmeans,0.991422916403947,10217386.9022382
5,5000,1000,0.8,3,random,kmeans,0.987549771463768,9895129.51166847
6,5000,1000,0.8,3,random,kmeans,0.987456346007375,10227336.4186629
7,5000,1000,0.8,3,random,kmeans,0.982040158898595,10116517.6471086
8,5000,1000,0.8,3,random,kmeans,0.990261412574814,10035907.5820998
9,5000,1000,0.8,3,random,kmeans,0.987804544679007,10054978.3196541
10,5000,1000,0.8,3,random,kmeans,0.992289937076799,10011887.2511294
11,5000,1000,0.8,3,random,kmeans,0.991010179291635,9838852.92361197
12,5000,1000,0.8,3,random,kmeans,0.987314030064975,9946000.22831366
13,5000,1000,0.8,3,random,kmeans,0.989591225033675,10019439.0132359
14,5000,1000,0.8,3,random,kmeans,0.988553960949385,10143070.3376246
15,5000,1000,0.8,3,random,kmeans,0.987797083593217,10072630.9048359
16,5000,1000,0.8,3,random,kmeans,0.991263363153877,9861021.78183792
17,5000,1000,0.8,3,random,kmeans,0.991690311839162,10003799.6603023
18,5000,1000,0.8,3,random,kmeans,0.989685518573448,10264085.6812163
19,5000,1000,0.8,3,random,kmeans,0.990077377466852,9997239.69245714
20,5000,1000,0.8,3,random,kmeans,0.983827108747796,10331058.6019744
1,5000,1000,1,3,random,kmeans,0.992024509932224,9948883.3996834
2,5000,1000,1,3,random,kmeans,0.984145074514165,10107852.166132
3,5000,1000,1,3,random,kmeans,0.987113756706743,10208282.6319949
4,5000,1000,1,3,random,kmeans,0.989996555120341,10044164.3496866
5,5000,1000,1,3,random,kmeans,0.986594768735696,9636495.81739794
6,5000,1000,1,3,random,kmeans,0.989213631155528,10010841.8502347
7,5000,1000,1,3,random,kmeans,0.989275900088865,10261377.0287041
8,5000,1000,1,3,random,kmeans,0.989993451218565,9508968.05784146
9,5000,1000,1,3,random,kmeans,0.989600979572475,9966440.73785969
10,5000,1000,1,3,random,kmeans,0.992794164216283,10146343.1207008
11,5000,1000,1,3,random,kmeans,0.987147220220671,10120238.8179519
12,5000,1000,1,3,random,kmeans,0.99220838083911,10302354.5473218
13,5000,1000,1,3,random,kmeans,0.990578776055034,10063168.7337471
14,5000,1000,1,3,random,kmeans,0.993136996073555,9944910.45374109
15,5000,1000,1,3,random,kmeans,0.986443171539718,10129712.5339875
16,5000,1000,1,3,random,kmeans,0.989070995926294,10287402.456018
17,5000,1000,1,3,random,kmeans,0.994666439402478,9670566.22876167
18,5000,1000,1,3,random,kmeans,0.990473994559989,9644639.56916535
19,5000,1000,1,3,random,kmeans,0.992286545790707,10069921.3666121
20,5000,1000,1,3,random,kmeans,0.986292752217312,10176787.0444535
1,25000,1000,0.005,3,random,kmeans,0.988283602254048,49357813.363707
2,25000,1000,0.005,3,random,kmeans,0.991994068970202,49651986.2346176
3,25000,1000,0.005,3,random,kmeans,0.990356294177182,49807128.2790086
4,25000,1000,0.005,3,random,kmeans,0.99017925410791,51254865.6957021
5,25000,1000,0.005,3,random,kmeans,0.988715770597752,49444713.6021288
6,25000,1000,0.005,3,random,kmeans,0.99031894561069,49664169.8800564
7,25000,1000,0.005,3,random,kmeans,0.988349422257377,50643108.7732013
8,25000,1000,0.005,3,random,kmeans,0.989009902395779,48965197.1036335
9,25000,1000,0.005,3,random,kmeans,0.989428401223455,50415857.6581388
10,25000,1000,0.005,3,random,kmeans,0.988116122849973,49321981.7336541
11,25000,1000,0.005,3,random,kmeans,0.988423942014829,49796153.3819549
12,25000,1000,0.005,3,random,kmeans,0.98941473434998,50472901.6515535
13,25000,1000,0.005,3,random,kmeans,0.988223451018186,51403350.8416091
14,25000,1000,0.005,3,random,kmeans,0.989471720295177,50455024.7687987
15,25000,1000,0.005,3,random,kmeans,0.989662918751202,48683378.6235689
16,25000,1000,0.005,3,random,kmeans,0.991328242463564,48937010.6417815
17,25000,1000,0.005,3,random,kmeans,0.988527233708672,49919866.1467319
18,25000,1000,0.005,3,random,kmeans,0.988486728582777,50533532.9551855
19,25000,1000,0.005,3,random,kmeans,0.99025788701828,49814807.3993008
20,25000,1000,0.005,3,random,kmeans,0.989033619877228,49373207.518525
1,25000,1000,0.01,3,random,kmeans,0.988665519330232,50603438.9390492
2,25000,1000,0.01,3,random,kmeans,0.987738542935966,50774736.3403523
3,25000,1000,0.01,3,random,kmeans,0.9897996565255,50296330.2251204
4,25000,1000,0.01,3,random,kmeans,0.989126551947885,50121829.7342877
5,25000,1000,0.01,3,random,kmeans,0.989415208885582,50054141.2513819
6,25000,1000,0.01,3,random,kmeans,0.988344187222495,50799211.5421647
7,25000,1000,0.01,3,random,kmeans,0.989598503078044,49985292.3647204
8,25000,1000,0.01,3,random,kmeans,0.99003535807967,51525524.8386976
9,25000,1000,0.01,3,random,kmeans,0.989539361201779,50922530.8560614
10,25000,1000,0.01,3,random,kmeans,0.989703874836632,50975200.2022902
11,25000,1000,0.01,3,random,kmeans,0.99045826263175,49041936.7820288
12,25000,1000,0.01,3,random,kmeans,0.98976461414768,49841737.3751054
13,25000,1000,0.01,3,random,kmeans,0.988941544548926,50674269.6186846
14,25000,1000,0.01,3,random,kmeans,0.989064161841853,49182556.518992
15,25000,1000,0.01,3,random,kmeans,0.989779707676617,51089867.3464137
16,25000,1000,0.01,3,random,kmeans,0.990830208250624,50261643.0246264
17,25000,1000,0.01,3,random,kmeans,0.988463383542177,50008892.6204605
18,25000,1000,0.01,3,random,kmeans,0.990668681921343,49132553.1168056
19,25000,1000,0.01,3,random,kmeans,0.989795506402338,50335471.1813635
20,25000,1000,0.01,3,random,kmeans,0.985674591924942,49767780.7101955
1,25000,1000,0.05,3,random,kmeans,0.990284045704364,50453886.7231976
2,25000,1000,0.05,3,random,kmeans,0.987552082850548,50940884.040528
3,25000,1000,0.05,3,random,kmeans,0.991369199877812,48626830.6909804
4,25000,1000,0.05,3,random,kmeans,0.989812964708486,49494733.0187314
5,25000,1000,0.05,3,random,kmeans,0.98954347723199,50576469.8429437
6,25000,1000,0.05,3,random,kmeans,0.990982825434776,50246771.7848651
7,25000,1000,0.05,3,random,kmeans,0.99130903938244,48442678.8783891
8,25000,1000,0.05,3,random,kmeans,0.99037278186885,49349781.9975613
9,25000,1000,0.05,3,random,kmeans,0.989040187549953,49458064.8593747
10,25000,1000,0.05,3,random,kmeans,0.988948991179952,50531421.6194887
11,25000,1000,0.05,3,random,kmeans,0.993489099878573,50729518.5243433
12,25000,1000,0.05,3,random,kmeans,0.989698259339592,50595675.3534608
13,25000,1000,0.05,3,random,kmeans,0.989393103371411,49835042.093362
14,25000,1000,0.05,3,random,kmeans,0.989236736408002,51121220.0884592
15,25000,1000,0.05,3,random,kmeans,0.990075926717819,49833225.5109799
16,25000,1000,0.05,3,random,kmeans,0.987713753104029,50627208.3578275
17,25000,1000,0.05,3,random,kmeans,0.990436592296605,48212471.668335
18,25000,1000,0.05,3,random,kmeans,0.99116964175463,49790418.7650994
19,25000,1000,0.05,3,random,kmeans,0.98846228558123,49558504.4926996
