"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
79,500,1000,0.005,3,random,hdf5,0.979880654902086,1631910.12764077
80,500,1000,0.005,3,random,hdf5,0.964474070772507,2561587.23302556
81,500,1000,0.005,3,random,hdf5,0.93393559456799,1688738.67861657
82,500,1000,0.005,3,random,hdf5,0.993196431971557,1956965.13286589
83,500,1000,0.005,3,random,hdf5,0.955695506963102,1552173.45947188
84,500,1000,0.005,3,random,hdf5,0.979804382311598,1399039.33344448
85,500,1000,0.005,3,random,hdf5,0.962984971030543,1909053.95976699
86,500,1000,0.005,3,random,hdf5,0.986601278914789,2139603.84060655
87,500,1000,0.005,3,random,hdf5,0.994177483182901,1819804.67467799
88,500,1000,0.005,3,random,hdf5,0.979850994432163,1471775.94152273
89,500,1000,0.005,3,random,hdf5,0.9864644634508,1507239.47017457
90,500,1000,0.005,3,random,hdf5,0.929063815928007,2625968.8457814
91,500,1000,0.005,3,random,hdf5,0.507626476328815,3883290.29973615
92,500,1000,0.005,3,random,hdf5,0.982700460233535,1470621.5293625
93,500,1000,0.005,3,random,hdf5,0.976862745045152,1666635.75881484
94,500,1000,0.005,3,random,hdf5,0.96946252035808,1871385.20696302
95,500,1000,0.005,3,random,hdf5,0.974656192396512,1624719.88180735
96,500,1000,0.005,3,random,hdf5,0.610060808697579,3790199.84715925
97,500,1000,0.005,3,random,hdf5,0.979696395769257,1946068.78280658
98,500,1000,0.005,3,random,hdf5,0.974174570361383,1596468.6432537
99,500,1000,0.005,3,random,hdf5,0.968718559939912,1804784.97136682
100,500,1000,0.005,3,random,hdf5,0.993975164718238,1435636.09264459
101,500,1000,0.005,3,random,hdf5,0.965514916091441,1901409.79329087
102,500,1000,0.005,3,random,hdf5,1,1884112.40027077
103,500,1000,0.005,3,random,hdf5,1,1823038.83785261
104,500,1000,0.005,3,random,hdf5,0.987238385186756,1844112.29497545
105,500,1000,0.005,3,random,hdf5,0.955833284501794,1722135.48500096
106,500,1000,0.005,3,random,hdf5,0.97522813457887,1934224.27367129
107,500,1000,0.005,3,random,hdf5,0.981967571971854,1708406.59510168
108,500,1000,0.005,3,random,hdf5,0.972877250874545,1405762.11101361
109,500,1000,0.005,3,random,hdf5,0.973170053157897,1985767.74637315
110,500,1000,0.005,3,random,hdf5,0.952724343180981,1626473.25171621
