"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
20,1000,1000,0.2,3,random,mbkmeans,0.981809479129862,2024334.70768612
21,1000,1000,0.2,3,random,mbkmeans,0.993292142362514,1910340.70572623
22,1000,1000,0.2,3,random,mbkmeans,0.983385113055839,1952359.97118243
23,1000,1000,0.2,3,random,mbkmeans,0.977975493337082,2095884.27815795
24,1000,1000,0.2,3,random,mbkmeans,0.994204973968779,1972743.0837294
25,1000,1000,0.2,3,random,mbkmeans,0.996610176044978,2019456.8024291
26,1000,1000,0.2,3,random,mbkmeans,0.993329336394267,2103185.56141181
27,1000,1000,0.2,3,random,mbkmeans,1,1944262.157745
28,1000,1000,0.2,3,random,mbkmeans,0.987315450715695,2050116.60693382
29,1000,1000,0.2,3,random,mbkmeans,0.990730466707536,2133567.73209294
30,1000,1000,0.2,3,random,mbkmeans,0.993386098102445,1980556.69054113
31,1000,1000,0.2,3,random,mbkmeans,0.991076647782258,2120777.62410188
32,1000,1000,0.2,3,random,mbkmeans,0.990715545376987,2046143.81338082
33,1000,1000,0.2,3,random,mbkmeans,0.993626547699787,2019556.92589311
34,1000,1000,0.2,3,random,mbkmeans,0.990740397190981,2049632.2832457
35,1000,1000,0.2,3,random,mbkmeans,0.986835711931672,1929108.26287404
36,1000,1000,0.2,3,random,mbkmeans,0.977133347254455,1996633.22650888
