"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
40,1000,1000,0.01,3,random,kmeans,0.996679492240957,1970615.931844
41,1000,1000,0.01,3,random,kmeans,0.983387512396016,2022074.49712998
42,1000,1000,0.01,3,random,kmeans,0.987393456124912,2009419.13620609
43,1000,1000,0.01,3,random,kmeans,0.990224385119826,1935347.43612474
44,1000,1000,0.01,3,random,kmeans,0.990803511259002,2003264.74173992
45,1000,1000,0.01,3,random,kmeans,0.996631839291053,2067257.57533989
46,1000,1000,0.01,3,random,kmeans,0.989747687623849,2031307.82527063
47,1000,1000,0.01,3,random,kmeans,1,1934297.17281718
48,1000,1000,0.01,3,random,kmeans,0.986939215907512,2062047.51071255
49,1000,1000,0.01,3,random,kmeans,0.993167970153254,2037325.46111836
50,1000,1000,0.01,3,random,kmeans,0.986886185111612,1987537.59381181
51,1000,1000,0.01,3,random,kmeans,0.987291762235177,2014255.61575811
52,1000,1000,0.01,3,random,kmeans,0.996996547193223,1966967.01666083
53,1000,1000,0.01,3,random,kmeans,0.990261098364824,2038319.56744111
54,1000,1000,0.01,3,random,kmeans,0.984420624981866,2061349.3769589
55,1000,1000,0.01,3,random,kmeans,0.99322899049258,2027924.5578061
56,1000,1000,0.01,3,random,kmeans,0.984535300834109,1951411.2433127
57,1000,1000,0.01,3,random,kmeans,0.996972277372577,2020945.02445438
58,1000,1000,0.01,3,random,kmeans,0.987337530291611,1990673.06866269
59,1000,1000,0.01,3,random,kmeans,0.997004033265072,1991353.2983686
60,1000,1000,0.01,3,random,kmeans,0.993296558444959,1898642.68578257
61,1000,1000,0.01,3,random,kmeans,0.986912191216771,1991458.28128017
62,1000,1000,0.01,3,random,kmeans,0.98723808151246,1964154.54386918
63,1000,1000,0.01,3,random,kmeans,0.987646020453085,2012420.80818934
64,1000,1000,0.01,3,random,kmeans,0.986889370382632,2030585.61501401
65,1000,1000,0.01,3,random,kmeans,0.997044005495489,1945061.62880596
66,1000,1000,0.01,3,random,kmeans,0.980358021188108,1973511.27432599
67,1000,1000,0.01,3,random,kmeans,0.986570403257378,1976718.20005764
68,1000,1000,0.01,3,random,kmeans,0.989804713470136,1986954.05605067
69,1000,1000,0.01,3,random,kmeans,0.979974049373212,2037327.67617615
70,1000,1000,0.01,3,random,kmeans,0.983589593460721,1988887.63548278
71,1000,1000,0.01,3,random,kmeans,0.980181418143942,1935681.50832356
72,1000,1000,0.01,3,random,kmeans,0.984294662028432,1899447.00491639
