"B","observations","genes","batch_size","k","initializer","method","memory"
2,75000,1000,0.005,3,random,hdf5,1701.0624301162
2,75000,1000,0.01,3,random,hdf5,1706.81629061152
2,75000,1000,0.2,3,random,hdf5,1998.07576741708
2,75000,1000,0.5,3,random,hdf5,2266.0488290348
2,75000,1000,0.8,3,random,hdf5,2873.48049483698
2,75000,1000,1,3,random,hdf5,3508.25630747072
