"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
10,1e+05,1000,0.01,11,random,mbkmeans,0.663679725410491,265975027.49903,23,NA
1,1e+05,1000,0.01,12,random,mbkmeans,0.724897173285757,237248711.732846,18,NA
2,1e+05,1000,0.01,12,random,mbkmeans,0.735455800289169,243882140.123558,21,NA
3,1e+05,1000,0.01,12,random,mbkmeans,0.786876706259911,214074597.500562,16,NA
4,1e+05,1000,0.01,12,random,mbkmeans,0.772097205332853,224785659.350874,20,NA
5,1e+05,1000,0.01,12,random,mbkmeans,0.678931436191523,252945330.21408,23,NA
6,1e+05,1000,0.01,12,random,mbkmeans,0.764788419794058,235346255.798187,22,NA
7,1e+05,1000,0.01,12,random,mbkmeans,0.735786642857334,223526952.293808,29,NA
8,1e+05,1000,0.01,12,random,mbkmeans,0.78500378665816,218624863.888836,12,NA
9,1e+05,1000,0.01,12,random,mbkmeans,0.736898156756049,233768845.792884,22,NA
10,1e+05,1000,0.01,12,random,mbkmeans,0.698718304640155,233355309.076683,18,NA
1,1e+05,1000,0.01,13,random,mbkmeans,0.748208724005599,215892414.507094,39,NA
2,1e+05,1000,0.01,13,random,mbkmeans,0.665664221624061,243535695.440112,24,NA
3,1e+05,1000,0.01,13,random,mbkmeans,0.800658070582843,212727182.365719,18,NA
4,1e+05,1000,0.01,13,random,mbkmeans,0.77328195694791,207333082.610367,25,NA
5,1e+05,1000,0.01,13,random,mbkmeans,0.801135323385173,221581788.39935,35,NA
6,1e+05,1000,0.01,13,random,mbkmeans,0.772606565731683,214344312.801137,21,NA
7,1e+05,1000,0.01,13,random,mbkmeans,0.758861613714172,219412613.265212,17,NA
8,1e+05,1000,0.01,13,random,mbkmeans,0.718581065123236,228808533.577704,16,NA
9,1e+05,1000,0.01,13,random,mbkmeans,0.715230549518917,229200133.153549,18,NA
10,1e+05,1000,0.01,13,random,mbkmeans,0.765224829594314,215892524.131014,17,NA
1,1e+05,1000,0.01,14,random,mbkmeans,0.791834496544355,189477797.959383,37,NA
2,1e+05,1000,0.01,14,random,mbkmeans,0.762606148760767,211243024.339514,18,NA
3,1e+05,1000,0.01,14,random,mbkmeans,0.791733227506553,192953357.109838,17,NA
4,1e+05,1000,0.01,14,random,mbkmeans,0.796225789946383,194497878.633639,26,NA
5,1e+05,1000,0.01,14,random,mbkmeans,0.800577239040749,194533328.688661,35,NA
6,1e+05,1000,0.01,14,random,mbkmeans,0.848834638720153,185275272.232121,34,NA
7,1e+05,1000,0.01,14,random,mbkmeans,0.739451469756101,210609853.297739,19,NA
8,1e+05,1000,0.01,14,random,mbkmeans,0.756861681582156,203987488.991542,21,NA
9,1e+05,1000,0.01,14,random,mbkmeans,0.849596265217792,185194042.301355,16,NA
10,1e+05,1000,0.01,14,random,mbkmeans,0.780136611898078,208776854.568709,16,NA
1,1e+05,1000,0.01,15,random,mbkmeans,0.772339623937353,187077451.342451,25,NA
2,1e+05,1000,0.01,15,random,mbkmeans,0.781824780330748,189649814.995278,31,NA
3,1e+05,1000,0.01,15,random,mbkmeans,0.790727890706798,188284371.273247,27,NA
4,1e+05,1000,0.01,15,random,mbkmeans,0.78683184202091,188209963.703164,45,NA
5,1e+05,1000,0.01,15,random,mbkmeans,0.793323991205528,196968748.743336,30,NA
6,1e+05,1000,0.01,15,random,mbkmeans,0.722596390055708,209584195.090395,17,NA
7,1e+05,1000,0.01,15,random,mbkmeans,0.792254808202022,188218122.454057,26,NA
8,1e+05,1000,0.01,15,random,mbkmeans,0.845999356046777,182492501.971173,36,NA
9,1e+05,1000,0.01,15,random,mbkmeans,0.797554036146059,188927205.576114,14,NA
10,1e+05,1000,0.01,15,random,mbkmeans,0.770915687288366,205327896.395815,14,NA
1,1e+05,1000,0.01,16,random,mbkmeans,0.814707961063092,184366506.393224,21,NA
2,1e+05,1000,0.01,16,random,mbkmeans,0.806402367514995,179201558.716091,21,NA
3,1e+05,1000,0.01,16,random,mbkmeans,0.814073867150325,180928302.933736,35,NA
4,1e+05,1000,0.01,16,random,mbkmeans,0.841197440514644,181251765.006161,26,NA
5,1e+05,1000,0.01,16,random,mbkmeans,0.817999805421218,173880899.065639,33,NA
6,1e+05,1000,0.01,16,random,mbkmeans,0.818462434980792,178686521.611784,30,NA
7,1e+05,1000,0.01,16,random,mbkmeans,0.761527524872415,200089400.549592,23,NA
8,1e+05,1000,0.01,16,random,mbkmeans,0.790329921734114,179104332.74702,19,NA
9,1e+05,1000,0.01,16,random,mbkmeans,0.811023623370948,182658598.346697,25,NA
10,1e+05,1000,0.01,16,random,mbkmeans,0.82801257965647,173558884.920809,33,NA
1,1e+05,1000,0.01,17,random,mbkmeans,0.805151989449087,173544665.755487,34,NA
2,1e+05,1000,0.01,17,random,mbkmeans,0.800397755995587,182199225.835339,41,NA
3,1e+05,1000,0.01,17,random,mbkmeans,0.812046712001621,171929324.933558,33,NA
4,1e+05,1000,0.01,17,random,mbkmeans,0.806808853014096,173562528.755548,35,NA
5,1e+05,1000,0.01,17,random,mbkmeans,0.81965454697508,175367488.485268,36,NA
6,1e+05,1000,0.01,17,random,mbkmeans,0.822922615210185,172890293.751693,18,NA
7,1e+05,1000,0.01,17,random,mbkmeans,0.767940378593221,181872922.392373,19,NA
8,1e+05,1000,0.01,17,random,mbkmeans,0.699178558706476,206912735.349773,23,NA
9,1e+05,1000,0.01,17,random,mbkmeans,0.816652885704306,177149221.196996,22,NA
10,1e+05,1000,0.01,17,random,mbkmeans,0.816531980118824,179217544.729179,22,NA
1,1e+05,1000,0.01,18,random,mbkmeans,0.796410828177876,183275713.326741,17,NA
2,1e+05,1000,0.01,18,random,mbkmeans,0.778841803751591,171072076.784573,24,NA
3,1e+05,1000,0.01,18,random,mbkmeans,0.803925600828821,176131551.429857,40,NA
4,1e+05,1000,0.01,18,random,mbkmeans,0.798547768420145,170453710.754715,36,NA
5,1e+05,1000,0.01,18,random,mbkmeans,0.788868867359082,173625065.996195,26,NA
6,1e+05,1000,0.01,18,random,mbkmeans,0.78564427785871,170193645.202729,14,NA
7,1e+05,1000,0.01,18,random,mbkmeans,0.816621389762424,166528566.390247,32,NA
8,1e+05,1000,0.01,18,random,mbkmeans,0.787559987246533,175020898.416785,30,NA
9,1e+05,1000,0.01,18,random,mbkmeans,0.788272880849578,171779576.010088,26,NA
10,1e+05,1000,0.01,18,random,mbkmeans,0.823015446232845,173748686.744252,22,NA
1,1e+05,1000,0.01,19,random,mbkmeans,0.753408015414268,165897401.408615,42,NA
2,1e+05,1000,0.01,19,random,mbkmeans,0.794114845706032,171041196.6543,16,NA
3,1e+05,1000,0.01,19,random,mbkmeans,0.71794231963432,176555637.223941,18,NA
4,1e+05,1000,0.01,19,random,mbkmeans,0.78391625754809,163203257.71424,16,NA
5,1e+05,1000,0.01,19,random,mbkmeans,0.787097595979026,170585385.558764,24,NA
6,1e+05,1000,0.01,19,random,mbkmeans,0.785861814909567,174232533.48362,27,NA
7,1e+05,1000,0.01,19,random,mbkmeans,0.78282464587035,165271528.710682,20,NA
8,1e+05,1000,0.01,19,random,mbkmeans,0.782268193057124,169595960.379033,37,NA
9,1e+05,1000,0.01,19,random,mbkmeans,0.7698686819199,165555262.263838,28,NA
10,1e+05,1000,0.01,19,random,mbkmeans,0.768748242961619,172342070.494465,21,NA
1,1e+05,1000,0.01,20,random,mbkmeans,0.751564998186731,165478663.229142,16,NA
2,1e+05,1000,0.01,20,random,mbkmeans,0.759108274982608,168734049.992623,21,NA
3,1e+05,1000,0.01,20,random,mbkmeans,0.772896621420146,171192241.439928,29,NA
4,1e+05,1000,0.01,20,random,mbkmeans,0.762944802042137,166161740.077231,27,NA
5,1e+05,1000,0.01,20,random,mbkmeans,0.74450865308791,166395618.998898,20,NA
6,1e+05,1000,0.01,20,random,mbkmeans,0.793728918343974,167769718.956189,22,NA
7,1e+05,1000,0.01,20,random,mbkmeans,0.754079492846438,164391609.34942,20,NA
8,1e+05,1000,0.01,20,random,mbkmeans,0.760678634603445,162002318.951994,20,NA
9,1e+05,1000,0.01,20,random,mbkmeans,0.762455885742779,167950597.006055,31,NA
10,1e+05,1000,0.01,20,random,mbkmeans,0.767227277006956,169522592.838926,25,NA
1,1e+05,1000,0.1,2,random,mbkmeans,0.087385621084613,3585939319.16427,12,NA
2,1e+05,1000,0.1,2,random,mbkmeans,0.0870670445715623,3420930978.28742,12,NA
3,1e+05,1000,0.1,2,random,mbkmeans,0.088028663987873,3567859019.655,36,NA
4,1e+05,1000,0.1,2,random,mbkmeans,0.0884322820654546,3669353550.63381,28,NA
5,1e+05,1000,0.1,2,random,mbkmeans,0.0879036729891141,3595278223.55103,45,NA
6,1e+05,1000,0.1,2,random,mbkmeans,0.0880720229141782,3510097030.58216,15,NA
7,1e+05,1000,0.1,2,random,mbkmeans,0.087282292673323,3623664275.32597,21,NA
8,1e+05,1000,0.1,2,random,mbkmeans,0.0879267026284135,3715430742.21694,29,NA
9,1e+05,1000,0.1,2,random,mbkmeans,0.0878285184865691,3757494488.79371,16,NA
10,1e+05,1000,0.1,2,random,mbkmeans,0.119867229181078,3616512368.26126,26,NA
1,1e+05,1000,0.1,3,random,mbkmeans,0.223610175298711,1728387366.79985,13,NA
2,1e+05,1000,0.1,3,random,mbkmeans,0.223755247276402,1571943967.16685,19,NA
3,1e+05,1000,0.1,3,random,mbkmeans,0.224546040362555,1553512511.34909,31,NA
4,1e+05,1000,0.1,3,random,mbkmeans,0.225206369138735,1677532014.60729,28,NA
5,1e+05,1000,0.1,3,random,mbkmeans,0.224815031057027,1601119920.2417,30,NA
6,1e+05,1000,0.1,3,random,mbkmeans,0.225325021547473,1580090689.17713,17,NA
7,1e+05,1000,0.1,3,random,mbkmeans,0.225471204671041,1696239090.11047,36,NA
8,1e+05,1000,0.1,3,random,mbkmeans,0.22578826552409,1616119943.37093,25,NA
9,1e+05,1000,0.1,3,random,mbkmeans,0.224236555012058,1649541943.07927,15,NA
10,1e+05,1000,0.1,3,random,mbkmeans,0.223912944304252,1623321538.93884,16,NA
1,1e+05,1000,0.1,4,random,mbkmeans,0.343952562301361,1209594508.53255,24,NA
2,1e+05,1000,0.1,4,random,mbkmeans,0.346465565028424,1071837177.49261,24,NA
3,1e+05,1000,0.1,4,random,mbkmeans,0.343080840040375,1216453191.72476,40,NA
4,1e+05,1000,0.1,4,random,mbkmeans,0.346132752978077,1220695167.69983,17,NA
5,1e+05,1000,0.1,4,random,mbkmeans,0.330985081304695,1175744361.86509,33,NA
6,1e+05,1000,0.1,4,random,mbkmeans,0.34446160533887,1171659137.3944,19,NA
7,1e+05,1000,0.1,4,random,mbkmeans,0.345816594159881,1164351133.4773,18,NA
8,1e+05,1000,0.1,4,random,mbkmeans,0.33224602156343,1294362125.77364,15,NA
9,1e+05,1000,0.1,4,random,mbkmeans,0.346725084468029,1068417129.24437,14,NA
10,1e+05,1000,0.1,4,random,mbkmeans,0.34632626961844,1130471846.58158,19,NA
1,1e+05,1000,0.1,5,random,mbkmeans,0.420180464241143,717267673.133009,25,NA
2,1e+05,1000,0.1,5,random,mbkmeans,0.421010675522872,718396901.137103,17,NA
3,1e+05,1000,0.1,5,random,mbkmeans,0.420371802861979,755810083.935099,20,NA
4,1e+05,1000,0.1,5,random,mbkmeans,0.421383752499899,706676489.190549,16,NA
5,1e+05,1000,0.1,5,random,mbkmeans,0.421473145428292,742076650.661395,31,NA
6,1e+05,1000,0.1,5,random,mbkmeans,0.415917489057996,760637824.709435,22,NA
7,1e+05,1000,0.1,5,random,mbkmeans,0.420933253489925,742358453.399194,21,NA
8,1e+05,1000,0.1,5,random,mbkmeans,0.417910018708491,750295945.283195,16,NA
9,1e+05,1000,0.1,5,random,mbkmeans,0.416519759273416,775088934.373403,21,NA
10,1e+05,1000,0.1,5,random,mbkmeans,0.415163804189668,751580407.068702,18,NA
1,1e+05,1000,0.1,6,random,mbkmeans,0.46314363249254,545317408.858768,30,NA
2,1e+05,1000,0.1,6,random,mbkmeans,0.463519621252433,543077199.294022,16,NA
3,1e+05,1000,0.1,6,random,mbkmeans,0.463226597380312,547517769.389643,21,NA
4,1e+05,1000,0.1,6,random,mbkmeans,0.463177972227759,522453217.510656,31,NA
5,1e+05,1000,0.1,6,random,mbkmeans,0.463880172996838,542295599.145827,23,NA
6,1e+05,1000,0.1,6,random,mbkmeans,0.462826546691156,553476930.615308,54,NA
7,1e+05,1000,0.1,6,random,mbkmeans,0.462768717594577,579906567.286337,20,NA
8,1e+05,1000,0.1,6,random,mbkmeans,0.464465903379664,557502126.209257,23,NA
9,1e+05,1000,0.1,6,random,mbkmeans,0.463873109087353,556074620.193047,24,NA
10,1e+05,1000,0.1,6,random,mbkmeans,0.462834016423164,528881843.386878,35,NA
1,1e+05,1000,0.1,7,random,mbkmeans,0.55725432018387,399153164.564049,12,NA
2,1e+05,1000,0.1,7,random,mbkmeans,0.55488748207955,396333328.739419,16,NA
3,1e+05,1000,0.1,7,random,mbkmeans,0.493133246603069,534488912.665374,17,NA
4,1e+05,1000,0.1,7,random,mbkmeans,0.556623328865324,401176615.402579,28,NA
5,1e+05,1000,0.1,7,random,mbkmeans,0.55594633969611,389512250.629441,21,NA
6,1e+05,1000,0.1,7,random,mbkmeans,0.556400852637777,403928139.507106,25,NA
7,1e+05,1000,0.1,7,random,mbkmeans,0.555531263927788,388274124.764319,19,NA
8,1e+05,1000,0.1,7,random,mbkmeans,0.555714506036771,401249000.507903,17,NA
9,1e+05,1000,0.1,7,random,mbkmeans,0.555390856302027,409834253.685111,32,NA
10,1e+05,1000,0.1,7,random,mbkmeans,0.556389335867016,408259423.525965,15,NA
1,1e+05,1000,0.1,8,random,mbkmeans,0.584206629862775,341337712.473727,28,NA
2,1e+05,1000,0.1,8,random,mbkmeans,0.582006324768132,336593550.476464,23,NA
3,1e+05,1000,0.1,8,random,mbkmeans,0.582402322222878,332582238.72301,32,NA
4,1e+05,1000,0.1,8,random,mbkmeans,0.582856374247176,340082431.03136,26,NA
5,1e+05,1000,0.1,8,random,mbkmeans,0.608391639911728,369985220.032026,30,NA
6,1e+05,1000,0.1,8,random,mbkmeans,0.584386266837337,333989878.562765,20,NA
7,1e+05,1000,0.1,8,random,mbkmeans,0.585300891455728,338736198.124093,17,NA
8,1e+05,1000,0.1,8,random,mbkmeans,0.582974575231036,331201050.417834,24,NA
9,1e+05,1000,0.1,8,random,mbkmeans,0.611727829024584,364094343.389151,20,NA
10,1e+05,1000,0.1,8,random,mbkmeans,0.582159552528255,328404802.877906,26,NA
1,1e+05,1000,0.1,9,random,mbkmeans,0.643141031136995,315500850.440386,28,NA
2,1e+05,1000,0.1,9,random,mbkmeans,0.642923254778985,301672703.593696,23,NA
3,1e+05,1000,0.1,9,random,mbkmeans,0.643697722326446,298729076.300961,50,NA
4,1e+05,1000,0.1,9,random,mbkmeans,0.611658570892784,292387250.643366,26,NA
5,1e+05,1000,0.1,9,random,mbkmeans,0.614388568200212,323384163.632135,17,NA
6,1e+05,1000,0.1,9,random,mbkmeans,0.643334977341987,296641715.816222,35,NA
7,1e+05,1000,0.1,9,random,mbkmeans,0.632609044177105,302619771.868902,34,NA
8,1e+05,1000,0.1,9,random,mbkmeans,0.642856856229876,288280231.950052,25,NA
9,1e+05,1000,0.1,9,random,mbkmeans,0.633158967133152,305411299.56359,35,NA
10,1e+05,1000,0.1,9,random,mbkmeans,0.612522311170755,304560896.230452,28,NA
1,1e+05,1000,0.1,10,random,mbkmeans,0.662251932849054,270847751.409286,26,NA
2,1e+05,1000,0.1,10,random,mbkmeans,0.676987809514667,275236935.053069,28,NA
3,1e+05,1000,0.1,10,random,mbkmeans,0.663604268165142,272935978.477001,24,NA
4,1e+05,1000,0.1,10,random,mbkmeans,0.680061219777479,271057317.898463,22,NA
5,1e+05,1000,0.1,10,random,mbkmeans,0.666855386897347,272391017.17012,20,NA
6,1e+05,1000,0.1,10,random,mbkmeans,0.700604778428647,273596693.02678,25,NA
7,1e+05,1000,0.1,10,random,mbkmeans,0.703675379504318,261537354.056263,23,NA
8,1e+05,1000,0.1,10,random,mbkmeans,0.66744562505832,269769789.829141,19,NA
9,1e+05,1000,0.1,10,random,mbkmeans,0.643651218757481,272366575.355941,23,NA
10,1e+05,1000,0.1,10,random,mbkmeans,0.662450136956368,262916619.512129,26,NA
1,1e+05,1000,0.1,11,random,mbkmeans,0.74275003324292,233121159.820795,18,NA
2,1e+05,1000,0.1,11,random,mbkmeans,0.659895949506719,260131329.823436,27,NA
3,1e+05,1000,0.1,11,random,mbkmeans,0.702479251273672,249169104.212408,16,NA
4,1e+05,1000,0.1,11,random,mbkmeans,0.740216809020122,232170316.559064,17,NA
5,1e+05,1000,0.1,11,random,mbkmeans,0.715750398093248,247001500.953178,28,NA
6,1e+05,1000,0.1,11,random,mbkmeans,0.713752834639961,244570123.602511,26,NA
7,1e+05,1000,0.1,11,random,mbkmeans,0.713648169422288,243755429.701539,26,NA
8,1e+05,1000,0.1,11,random,mbkmeans,0.742543868288155,239964393.652276,21,NA
9,1e+05,1000,0.1,11,random,mbkmeans,0.737533748238387,234208127.104913,31,NA
10,1e+05,1000,0.1,11,random,mbkmeans,0.739968225067333,237887761.516777,15,NA
1,1e+05,1000,0.1,12,random,mbkmeans,0.726471261241347,237938574.508655,27,NA
2,1e+05,1000,0.1,12,random,mbkmeans,0.787706411806942,212840122.429732,15,NA
3,1e+05,1000,0.1,12,random,mbkmeans,0.734546065101781,235784437.648853,18,NA
4,1e+05,1000,0.1,12,random,mbkmeans,0.728837471807319,234002187.529482,18,NA
5,1e+05,1000,0.1,12,random,mbkmeans,0.725199755744522,234704231.081765,29,NA
6,1e+05,1000,0.1,12,random,mbkmeans,0.728650435296329,243853572.179393,26,NA
7,1e+05,1000,0.1,12,random,mbkmeans,0.679165459711782,243301999.549498,22,NA
8,1e+05,1000,0.1,12,random,mbkmeans,0.785657419484621,214364129.830992,19,NA
9,1e+05,1000,0.1,12,random,mbkmeans,0.766315936607079,220972241.37158,30,NA
10,1e+05,1000,0.1,12,random,mbkmeans,0.640506426207233,262731456.471811,12,NA
1,1e+05,1000,0.1,13,random,mbkmeans,0.793956016336416,213499157.690136,20,NA
2,1e+05,1000,0.1,13,random,mbkmeans,0.708697132507883,238746256.500284,23,NA
3,1e+05,1000,0.1,13,random,mbkmeans,0.705151266340718,222816803.148078,27,NA
4,1e+05,1000,0.1,13,random,mbkmeans,0.82015386348432,199210315.072276,19,NA
5,1e+05,1000,0.1,13,random,mbkmeans,0.82336867609592,204731916.026641,17,NA
6,1e+05,1000,0.1,13,random,mbkmeans,0.719084614242035,219544113.871415,23,NA
7,1e+05,1000,0.1,13,random,mbkmeans,0.811749469894322,193435024.13096,19,NA
