"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
1,1e+05,1000,0.01,2,kmeans++,hdf5,0.0876816924046995,3491159101.72693,27,NA
2,1e+05,1000,0.01,2,kmeans++,hdf5,0.0876816924046995,3491159101.72693,27,NA
3,1e+05,1000,0.01,2,kmeans++,hdf5,0.0876816924046995,3491159101.72693,27,NA
4,1e+05,1000,0.01,2,kmeans++,hdf5,0.0876816924046995,3491159101.72693,27,NA
5,1e+05,1000,0.01,2,kmeans++,hdf5,0.0876816924046995,3491159101.72693,27,NA
6,1e+05,1000,0.01,2,kmeans++,hdf5,0.0876816924046995,3491159101.72693,27,NA
7,1e+05,1000,0.01,2,kmeans++,hdf5,0.0876816924046995,3491159101.72693,27,NA
8,1e+05,1000,0.01,2,kmeans++,hdf5,0.0876816924046995,3491159101.72693,27,NA
9,1e+05,1000,0.01,2,kmeans++,hdf5,0.0876816924046995,3491159101.72693,27,NA
10,1e+05,1000,0.01,2,kmeans++,hdf5,0.0876816924046995,3491159101.72693,27,NA
1,1e+05,1000,0.01,3,kmeans++,hdf5,0.224662037485778,1593551639.75379,26,NA
2,1e+05,1000,0.01,3,kmeans++,hdf5,0.224662037485778,1593551639.75379,26,NA
3,1e+05,1000,0.01,3,kmeans++,hdf5,0.224662037485778,1593551639.75379,26,NA
4,1e+05,1000,0.01,3,kmeans++,hdf5,0.224662037485778,1593551639.75379,26,NA
5,1e+05,1000,0.01,3,kmeans++,hdf5,0.224662037485778,1593551639.75379,26,NA
6,1e+05,1000,0.01,3,kmeans++,hdf5,0.224662037485778,1593551639.75379,26,NA
7,1e+05,1000,0.01,3,kmeans++,hdf5,0.224662037485778,1593551639.75379,26,NA
8,1e+05,1000,0.01,3,kmeans++,hdf5,0.224662037485778,1593551639.75379,26,NA
9,1e+05,1000,0.01,3,kmeans++,hdf5,0.224662037485778,1593551639.75379,26,NA
10,1e+05,1000,0.01,3,kmeans++,hdf5,0.224662037485778,1593551639.75379,26,NA
1,1e+05,1000,0.01,4,kmeans++,hdf5,0.347065293281616,1118787059.08688,16,NA
2,1e+05,1000,0.01,4,kmeans++,hdf5,0.347065293281616,1118787059.08688,16,NA
3,1e+05,1000,0.01,4,kmeans++,hdf5,0.347065293281616,1118787059.08688,16,NA
4,1e+05,1000,0.01,4,kmeans++,hdf5,0.347065293281616,1118787059.08688,16,NA
5,1e+05,1000,0.01,4,kmeans++,hdf5,0.347065293281616,1118787059.08688,16,NA
6,1e+05,1000,0.01,4,kmeans++,hdf5,0.347065293281616,1118787059.08688,16,NA
7,1e+05,1000,0.01,4,kmeans++,hdf5,0.347065293281616,1118787059.08688,16,NA
8,1e+05,1000,0.01,4,kmeans++,hdf5,0.347065293281616,1118787059.08688,16,NA
9,1e+05,1000,0.01,4,kmeans++,hdf5,0.347065293281616,1118787059.08688,16,NA
10,1e+05,1000,0.01,4,kmeans++,hdf5,0.347065293281616,1118787059.08688,16,NA
