"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
1,1e+05,1000,0.01,2,random,mbkmeans,0.0884744139054473,3509414690.09666,17,NA
2,1e+05,1000,0.01,2,random,mbkmeans,0.0884744139054473,3509414690.09666,17,NA
3,1e+05,1000,0.01,2,random,mbkmeans,0.0884744139054473,3509414690.09666,17,NA
4,1e+05,1000,0.01,2,random,mbkmeans,0.0884744139054473,3509414690.09666,17,NA
5,1e+05,1000,0.01,2,random,mbkmeans,0.0884744139054473,3509414690.09666,17,NA
6,1e+05,1000,0.01,2,random,mbkmeans,0.0884744139054473,3509414690.09666,17,NA
7,1e+05,1000,0.01,2,random,mbkmeans,0.0884744139054473,3509414690.09666,17,NA
8,1e+05,1000,0.01,2,random,mbkmeans,0.0884744139054473,3509414690.09666,17,NA
9,1e+05,1000,0.01,2,random,mbkmeans,0.0884744139054473,3509414690.09666,17,NA
10,1e+05,1000,0.01,2,random,mbkmeans,0.0884744139054473,3509414690.09666,17,NA
1,1e+05,1000,0.01,3,random,mbkmeans,0.225135718021122,1616348732.00923,15,NA
2,1e+05,1000,0.01,3,random,mbkmeans,0.225135718021122,1616348732.00923,15,NA
3,1e+05,1000,0.01,3,random,mbkmeans,0.225135718021122,1616348732.00923,15,NA
4,1e+05,1000,0.01,3,random,mbkmeans,0.225135718021122,1616348732.00923,15,NA
5,1e+05,1000,0.01,3,random,mbkmeans,0.225135718021122,1616348732.00923,15,NA
6,1e+05,1000,0.01,3,random,mbkmeans,0.225135718021122,1616348732.00923,15,NA
7,1e+05,1000,0.01,3,random,mbkmeans,0.225135718021122,1616348732.00923,15,NA
8,1e+05,1000,0.01,3,random,mbkmeans,0.225135718021122,1616348732.00923,15,NA
9,1e+05,1000,0.01,3,random,mbkmeans,0.225137654439481,1664498275.63316,21,NA
10,1e+05,1000,0.01,3,random,mbkmeans,0.225137654439481,1664498275.63316,21,NA
1,1e+05,1000,0.01,4,random,mbkmeans,0.346482140130473,1175130135.73512,26,NA
2,1e+05,1000,0.01,4,random,mbkmeans,0.346482140130473,1175130135.73512,26,NA
3,1e+05,1000,0.01,4,random,mbkmeans,0.346482140130473,1175130135.73512,26,NA
4,1e+05,1000,0.01,4,random,mbkmeans,0.346482140130473,1175130135.73512,26,NA
5,1e+05,1000,0.01,4,random,mbkmeans,0.346482140130473,1175130135.73512,26,NA
6,1e+05,1000,0.01,4,random,mbkmeans,0.346482140130473,1175130135.73512,26,NA
7,1e+05,1000,0.01,4,random,mbkmeans,0.346482140130473,1175130135.73512,26,NA
8,1e+05,1000,0.01,4,random,mbkmeans,0.346482140130473,1175130135.73512,26,NA
9,1e+05,1000,0.01,4,random,mbkmeans,0.346482140130473,1175130135.73512,26,NA
10,1e+05,1000,0.01,4,random,mbkmeans,0.346482140130473,1175130135.73512,26,NA
1,1e+05,1000,0.01,5,random,mbkmeans,0.411922919421667,762321006.652823,18,NA
2,1e+05,1000,0.01,5,random,mbkmeans,0.411922919421667,762321006.652823,18,NA
3,1e+05,1000,0.01,5,random,mbkmeans,0.411922919421667,762321006.652823,18,NA
4,1e+05,1000,0.01,5,random,mbkmeans,0.411922919421667,762321006.652823,18,NA
5,1e+05,1000,0.01,5,random,mbkmeans,0.411922919421667,762321006.652823,18,NA
6,1e+05,1000,0.01,5,random,mbkmeans,0.411922919421667,762321006.652823,18,NA
7,1e+05,1000,0.01,5,random,mbkmeans,0.411922919421667,762321006.652823,18,NA
8,1e+05,1000,0.01,5,random,mbkmeans,0.411922919421667,762321006.652823,18,NA
9,1e+05,1000,0.01,5,random,mbkmeans,0.411922919421667,762321006.652823,18,NA
10,1e+05,1000,0.01,5,random,mbkmeans,0.411922919421667,762321006.652823,18,NA
