"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
8,1e+05,1000,0.1,7,kmeans++,mbkmeans,0.555996800183033,396991175.928067,21,NA
9,1e+05,1000,0.1,7,kmeans++,mbkmeans,0.557440220834263,400684590.347586,18,NA
10,1e+05,1000,0.1,7,kmeans++,mbkmeans,0.555040479809227,421123304.657525,18,NA
1,1e+05,1000,0.1,8,kmeans++,mbkmeans,0.599667187145985,382472740.55046,23,NA
2,1e+05,1000,0.1,8,kmeans++,mbkmeans,0.611639262329076,348077569.174364,32,NA
3,1e+05,1000,0.1,8,kmeans++,mbkmeans,0.581674189399951,326459018.789451,17,NA
4,1e+05,1000,0.1,8,kmeans++,mbkmeans,0.583401341863066,334099091.558214,18,NA
5,1e+05,1000,0.1,8,kmeans++,mbkmeans,0.583641132202342,327439054.305159,24,NA
6,1e+05,1000,0.1,8,kmeans++,mbkmeans,0.582146653475257,354437344.511014,19,NA
7,1e+05,1000,0.1,8,kmeans++,mbkmeans,0.583149528845292,337557741.737507,24,NA
8,1e+05,1000,0.1,8,kmeans++,mbkmeans,0.610268280775083,373514273.682845,27,NA
9,1e+05,1000,0.1,8,kmeans++,mbkmeans,0.599695880389138,376695448.584293,19,NA
10,1e+05,1000,0.1,8,kmeans++,mbkmeans,0.584927713584219,334336689.372166,13,NA
1,1e+05,1000,0.1,9,kmeans++,mbkmeans,0.644094331660573,293668989.981043,17,NA
2,1e+05,1000,0.1,9,kmeans++,mbkmeans,0.643828151402489,306922573.952329,19,NA
3,1e+05,1000,0.1,9,kmeans++,mbkmeans,0.644209822031164,298914313.532803,23,NA
4,1e+05,1000,0.1,9,kmeans++,mbkmeans,0.609410625935696,303937715.653816,17,NA
5,1e+05,1000,0.1,9,kmeans++,mbkmeans,0.643081648067593,294566528.110132,24,NA
6,1e+05,1000,0.1,9,kmeans++,mbkmeans,0.642729238616715,292146588.055133,15,NA
7,1e+05,1000,0.1,9,kmeans++,mbkmeans,0.645655955433152,294816550.750808,34,NA
8,1e+05,1000,0.1,9,kmeans++,mbkmeans,0.644958923076146,295292621.65128,24,NA
9,1e+05,1000,0.1,9,kmeans++,mbkmeans,0.59543331248438,318327353.284313,22,NA
10,1e+05,1000,0.1,9,kmeans++,mbkmeans,0.632069780738052,295305502.073752,17,NA
1,1e+05,1000,0.1,10,kmeans++,mbkmeans,0.70190202044166,263676211.962561,57,NA
2,1e+05,1000,0.1,10,kmeans++,mbkmeans,0.702285105325057,286340370.110341,17,NA
3,1e+05,1000,0.1,10,kmeans++,mbkmeans,0.662331598730406,266448254.231988,16,NA
4,1e+05,1000,0.1,10,kmeans++,mbkmeans,0.644197705388124,285950841.40297,28,NA
5,1e+05,1000,0.1,10,kmeans++,mbkmeans,0.668186051779075,280792128.724403,19,NA
6,1e+05,1000,0.1,10,kmeans++,mbkmeans,0.662800636673407,280992884.929357,16,NA
7,1e+05,1000,0.1,10,kmeans++,mbkmeans,0.702906003323185,258792569.986424,19,NA
8,1e+05,1000,0.1,10,kmeans++,mbkmeans,0.701266762963426,277434585.018783,16,NA
9,1e+05,1000,0.1,10,kmeans++,mbkmeans,0.676893297389273,265025395.806998,20,NA
10,1e+05,1000,0.1,10,kmeans++,mbkmeans,0.626587629243989,297040370.372271,15,NA
