"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
7,1e+05,1000,0.01,11,random,kmeans,0.722116610709607,248728901.01109,3,0
8,1e+05,1000,0.01,11,random,kmeans,0.717283662474793,241886042.217408,3,0
9,1e+05,1000,0.01,11,random,kmeans,0.660992359254862,254616597.237202,3,0
10,1e+05,1000,0.01,11,random,kmeans,0.743115436506965,239152140.716849,3,0
1,1e+05,1000,0.01,12,random,kmeans,0.784889990560197,215116802.10426,3,0
2,1e+05,1000,0.01,12,random,kmeans,0.750978525765214,237523031.44777,3,0
3,1e+05,1000,0.01,12,random,kmeans,0.786137059800086,216990477.027279,3,0
4,1e+05,1000,0.01,12,random,kmeans,0.772456300666398,225871629.893737,3,0
5,1e+05,1000,0.01,12,random,kmeans,0.765947722555093,225021388.966207,4,0
6,1e+05,1000,0.01,12,random,kmeans,0.681636526728264,253023839.143727,4,0
7,1e+05,1000,0.01,12,random,kmeans,0.788004447545753,214360458.678228,3,0
8,1e+05,1000,0.01,12,random,kmeans,0.764571119931856,220393741.195012,3,0
9,1e+05,1000,0.01,12,random,kmeans,0.767237547705264,222136791.368837,3,0
10,1e+05,1000,0.01,12,random,kmeans,0.667314041682063,245258090.685285,3,0
1,1e+05,1000,0.01,13,random,kmeans,0.812345338298138,194276249.998726,3,0
2,1e+05,1000,0.01,13,random,kmeans,0.717019377091543,222295223.220679,4,0
3,1e+05,1000,0.01,13,random,kmeans,0.722487632954227,214992385.9618,3,0
4,1e+05,1000,0.01,13,random,kmeans,0.777828802393204,201397113.335015,5,0
5,1e+05,1000,0.01,13,random,kmeans,0.749014275330949,217824592.143071,3,0
6,1e+05,1000,0.01,13,random,kmeans,0.816943727717075,194746098.100031,3,0
7,1e+05,1000,0.01,13,random,kmeans,0.751458745873069,213978769.083658,3,0
8,1e+05,1000,0.01,13,random,kmeans,0.747731627718336,222382504.010265,3,0
9,1e+05,1000,0.01,13,random,kmeans,0.753466025969788,225874039.066905,3,0
10,1e+05,1000,0.01,13,random,kmeans,0.7808353001975,214426999.554986,3,0
1,1e+05,1000,0.01,14,random,kmeans,0.752795803698427,203147377.792823,4,0
2,1e+05,1000,0.01,14,random,kmeans,0.702864862245539,215934641.914329,4,0
3,1e+05,1000,0.01,14,random,kmeans,0.733583932209201,207112078.336584,4,0
4,1e+05,1000,0.01,14,random,kmeans,0.853104024515651,185632883.638491,3,0
5,1e+05,1000,0.01,14,random,kmeans,0.795520516151027,189061482.309031,4,0
6,1e+05,1000,0.01,14,random,kmeans,0.802980374562302,198416374.604069,4,0
7,1e+05,1000,0.01,14,random,kmeans,0.811059111672978,180445665.999109,4,0
8,1e+05,1000,0.01,14,random,kmeans,0.752635114327494,202523507.661772,3,0
9,1e+05,1000,0.01,14,random,kmeans,0.779464785035359,202944026.798836,3,0
10,1e+05,1000,0.01,14,random,kmeans,0.850317407476726,183639718.343701,4,0
1,1e+05,1000,0.01,15,random,kmeans,0.760457808805917,203516491.194529,4,0
2,1e+05,1000,0.01,15,random,kmeans,0.773082834849024,193055859.179775,4,0
3,1e+05,1000,0.01,15,random,kmeans,0.793352261069828,182849333.524734,4,0
4,1e+05,1000,0.01,15,random,kmeans,0.763364308809492,206209347.546047,4,0
5,1e+05,1000,0.01,15,random,kmeans,0.847123072786759,178392952.963484,4,0
6,1e+05,1000,0.01,15,random,kmeans,0.779319790486397,188959911.821631,3,0
7,1e+05,1000,0.01,15,random,kmeans,0.804047086529059,196712946.592715,4,0
8,1e+05,1000,0.01,15,random,kmeans,0.782753626327798,178760854.155761,4,0
9,1e+05,1000,0.01,15,random,kmeans,0.778338924251932,185357299.273736,3,0
10,1e+05,1000,0.01,15,random,kmeans,0.783988715796384,190280257.318287,4,0
1,1e+05,1000,0.01,16,random,kmeans,0.762662121993516,177420393.34673,4,0
2,1e+05,1000,0.01,16,random,kmeans,0.7670719311726,193038238.998518,4,0
3,1e+05,1000,0.01,16,random,kmeans,0.774015029212692,178333760.807533,4,0
4,1e+05,1000,0.01,16,random,kmeans,0.8410719593516,175026820.296582,5,0
5,1e+05,1000,0.01,16,random,kmeans,0.82429215206601,180223940.654383,5,0
6,1e+05,1000,0.01,16,random,kmeans,0.776049644463,173517424.305689,3,0
7,1e+05,1000,0.01,16,random,kmeans,0.760979435352923,192101235.667319,4,0
8,1e+05,1000,0.01,16,random,kmeans,0.779513295298938,184919522.803285,4,0
9,1e+05,1000,0.01,16,random,kmeans,0.82805338727423,172554168.110594,4,0
10,1e+05,1000,0.01,16,random,kmeans,0.826467815200456,182400313.299577,3,0
1,1e+05,1000,0.01,17,random,kmeans,0.767549918841107,180653933.350576,5,0
2,1e+05,1000,0.01,17,random,kmeans,0.82706911201051,171942645.087462,5,0
3,1e+05,1000,0.01,17,random,kmeans,0.742946717469355,177158239.973696,5,0
4,1e+05,1000,0.01,17,random,kmeans,0.756158840120567,176534993.620373,4,0
5,1e+05,1000,0.01,17,random,kmeans,0.805842644381015,174564427.944928,4,0
6,1e+05,1000,0.01,17,random,kmeans,0.81088851307991,174512640.714895,6,0
7,1e+05,1000,0.01,17,random,kmeans,0.801574783659293,168372527.510952,4,0
8,1e+05,1000,0.01,17,random,kmeans,0.823618699562674,173544125.831346,4,0
9,1e+05,1000,0.01,17,random,kmeans,0.817549604349273,170455419.938758,4,0
10,1e+05,1000,0.01,17,random,kmeans,0.79473947854193,170913988.046607,3,0
1,1e+05,1000,0.01,18,random,kmeans,0.775451395131746,168272684.208306,4,0
2,1e+05,1000,0.01,18,random,kmeans,0.775303023314431,163979709.876141,4,0
3,1e+05,1000,0.01,18,random,kmeans,0.791858425173602,167008316.282938,4,0
4,1e+05,1000,0.01,18,random,kmeans,0.790156720830583,171606540.817437,3,0
5,1e+05,1000,0.01,18,random,kmeans,0.80544359717555,165580835.969001,3,0
6,1e+05,1000,0.01,18,random,kmeans,0.752243878084633,171553006.106431,4,0
7,1e+05,1000,0.01,18,random,kmeans,0.812525364722388,169790754.337657,4,0
8,1e+05,1000,0.01,18,random,kmeans,0.798076726309557,169345710.804377,3,0
9,1e+05,1000,0.01,18,random,kmeans,0.800639603417212,175617943.790496,4,0
10,1e+05,1000,0.01,18,random,kmeans,0.777738622786553,172570433.327443,4,0
1,1e+05,1000,0.01,19,random,kmeans,0.776140408130238,169880615.303124,3,0
2,1e+05,1000,0.01,19,random,kmeans,0.788036620823588,165000377.432921,4,0
3,1e+05,1000,0.01,19,random,kmeans,0.777801322128718,163001737.658342,4,0
4,1e+05,1000,0.01,19,random,kmeans,0.795873412616824,173915271.331995,4,0
5,1e+05,1000,0.01,19,random,kmeans,0.766245265624861,164423675.285773,5,0
6,1e+05,1000,0.01,19,random,kmeans,0.796725255615464,168351918.418404,4,0
7,1e+05,1000,0.01,19,random,kmeans,0.785546264881195,163291571.508147,5,0
8,1e+05,1000,0.01,19,random,kmeans,0.784078219108424,171777827.735887,5,0
9,1e+05,1000,0.01,19,random,kmeans,0.782387413486011,163785880.754274,4,0
10,1e+05,1000,0.01,19,random,kmeans,0.770187283079248,165198427.246831,4,0
1,1e+05,1000,0.01,20,random,kmeans,0.743048389829547,163672568.013683,5,0
2,1e+05,1000,0.01,20,random,kmeans,0.747267354803986,161679163.185763,6,0
3,1e+05,1000,0.01,20,random,kmeans,0.771579276098501,171157741.135435,6,0
4,1e+05,1000,0.01,20,random,kmeans,0.769165584430869,160945062.338505,5,0
5,1e+05,1000,0.01,20,random,kmeans,0.746745443918649,166742920.373716,4,0
6,1e+05,1000,0.01,20,random,kmeans,0.775614685796845,159212666.534303,5,0
7,1e+05,1000,0.01,20,random,kmeans,0.750489325533977,164369723.194816,4,0
8,1e+05,1000,0.01,20,random,kmeans,0.77979613890471,162073879.76621,5,0
9,1e+05,1000,0.01,20,random,kmeans,0.732882501751129,161690922.804413,4,0
10,1e+05,1000,0.01,20,random,kmeans,0.77398850934357,167010152.586265,4,0
1,1e+05,1000,0.1,2,random,kmeans,0.087740552683944,3480898747.49259,1,0
2,1e+05,1000,0.1,2,random,kmeans,0.0884893514484979,3700654593.20642,1,0
3,1e+05,1000,0.1,2,random,kmeans,0.0879529649057621,3628182189.78595,1,0
4,1e+05,1000,0.1,2,random,kmeans,0.0882405863742871,3638064251.70267,1,0
5,1e+05,1000,0.1,2,random,kmeans,0.0880569513392199,3587711907.26831,1,0
6,1e+05,1000,0.1,2,random,kmeans,0.0872158686764095,3796317393.46511,1,0
7,1e+05,1000,0.1,2,random,kmeans,0.0873171863561447,3474781384.76216,1,0
8,1e+05,1000,0.1,2,random,kmeans,0.0877703066484709,3607882512.83753,1,0
9,1e+05,1000,0.1,2,random,kmeans,0.0879240344266156,3170384993.25578,1,0
10,1e+05,1000,0.1,2,random,kmeans,0.0878450488323844,3709557155.09721,1,0
1,1e+05,1000,0.1,3,random,kmeans,0.224602316484308,1546070626.19936,3,0
2,1e+05,1000,0.1,3,random,kmeans,0.22409345809877,1606711475.8725,2,0
3,1e+05,1000,0.1,3,random,kmeans,0.224920967306297,1590425846.94556,3,0
4,1e+05,1000,0.1,3,random,kmeans,0.224325492408161,1612308117.17399,3,0
5,1e+05,1000,0.1,3,random,kmeans,0.223751387667614,1695483261.52009,3,0
6,1e+05,1000,0.1,3,random,kmeans,0.224312888449461,1631628117.73665,2,0
7,1e+05,1000,0.1,3,random,kmeans,0.224045232894275,1543684704.37878,3,0
8,1e+05,1000,0.1,3,random,kmeans,0.224121426698768,1625759184.37261,2,0
9,1e+05,1000,0.1,3,random,kmeans,0.224459588230827,1628430862.15517,2,0
10,1e+05,1000,0.1,3,random,kmeans,0.224897571803198,1685547114.89156,3,0
1,1e+05,1000,0.1,4,random,kmeans,0.347302059342952,1087434431.1529,3,0
2,1e+05,1000,0.1,4,random,kmeans,0.34677954667424,1235447630.6846,3,0
3,1e+05,1000,0.1,4,random,kmeans,0.345419272014136,1147157550.93891,3,0
4,1e+05,1000,0.1,4,random,kmeans,0.345661754036787,1171713665.6272,3,0
5,1e+05,1000,0.1,4,random,kmeans,0.347075306087713,1144308331.65052,3,0
6,1e+05,1000,0.1,4,random,kmeans,0.345896414230121,1092971731.15168,3,0
7,1e+05,1000,0.1,4,random,kmeans,0.346178225564155,1111995777.95024,3,0
