B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
9,1.00E+05,1000,0.001,9,kmeans++,mbkmeans,0.646478212,324762673,21,NA
10,1.00E+05,1000,0.001,9,kmeans++,mbkmeans,0.604459278,336020451.7,24,NA
1,1.00E+05,1000,0.001,10,kmeans++,mbkmeans,0.658262987,291053374.5,19,NA
2,1.00E+05,1000,0.001,10,kmeans++,mbkmeans,0.674540574,304762134.2,22,NA
3,1.00E+05,1000,0.001,10,kmeans++,mbkmeans,0.640010116,327373776.7,15,NA
4,1.00E+05,1000,0.001,10,kmeans++,mbkmeans,0.694478954,293354766.7,15,NA
5,1.00E+05,1000,0.001,10,kmeans++,mbkmeans,0.669143307,297806409.1,16,NA
6,1.00E+05,1000,0.001,10,kmeans++,mbkmeans,0.618167814,295025998.7,17,NA
7,1.00E+05,1000,0.001,10,kmeans++,mbkmeans,0.706861255,296827433.1,18,NA
8,1.00E+05,1000,0.001,10,kmeans++,mbkmeans,0.639939847,307114107.3,21,NA
9,1.00E+05,1000,0.001,10,kmeans++,mbkmeans,0.668255234,286322519.1,20,NA
10,1.00E+05,1000,0.001,10,kmeans++,mbkmeans,0.646643788,292995363.9,16,NA
1,1.00E+05,1000,0.001,11,kmeans++,mbkmeans,0.67346977,320109168.9,13,NA
2,1.00E+05,1000,0.001,11,kmeans++,mbkmeans,0.681714185,314237367.3,38,NA
3,1.00E+05,1000,0.001,11,kmeans++,mbkmeans,0.705517134,286844985,22,NA
4,1.00E+05,1000,0.001,11,kmeans++,mbkmeans,0.676775259,291513133.8,37,NA
5,1.00E+05,1000,0.001,11,kmeans++,mbkmeans,0.69308246,270638836.8,31,NA
6,1.00E+05,1000,0.001,11,kmeans++,mbkmeans,0.688970697,288408289.1,19,NA
7,1.00E+05,1000,0.001,11,kmeans++,mbkmeans,0.643246917,315734867.8,17,NA
8,1.00E+05,1000,0.001,11,kmeans++,mbkmeans,0.692566132,289163523.9,33,NA
9,1.00E+05,1000,0.001,11,kmeans++,mbkmeans,0.692498181,284338966.8,13,NA
10,1.00E+05,1000,0.001,11,kmeans++,mbkmeans,0.697433475,274858082.9,20,NA
1,1.00E+05,1000,0.001,12,kmeans++,mbkmeans,0.723709589,287023167.6,31,NA
2,1.00E+05,1000,0.001,12,kmeans++,mbkmeans,0.734689574,267735411.2,36,NA
3,1.00E+05,1000,0.001,12,kmeans++,mbkmeans,0.782381008,232849585.2,14,NA
4,1.00E+05,1000,0.001,12,kmeans++,mbkmeans,0.776337712,228943688.9,14,NA
5,1.00E+05,1000,0.001,12,kmeans++,mbkmeans,0.776922676,244684801,18,NA
6,1.00E+05,1000,0.001,12,kmeans++,mbkmeans,0.666878136,292330959.1,19,NA
7,1.00E+05,1000,0.001,12,kmeans++,mbkmeans,0.685157754,269602956,13,NA
8,1.00E+05,1000,0.001,12,kmeans++,mbkmeans,0.736493405,253799374.9,26,NA
9,1.00E+05,1000,0.001,12,kmeans++,mbkmeans,0.634181854,301901818,25,NA
10,1.00E+05,1000,0.001,12,kmeans++,mbkmeans,0.737490944,278706762.1,20,NA
1,1.00E+05,1000,0.001,13,kmeans++,mbkmeans,0.769686747,230725414.4,19,NA
2,1.00E+05,1000,0.001,13,kmeans++,mbkmeans,0.756607744,245260743.5,22,NA
3,1.00E+05,1000,0.001,13,kmeans++,mbkmeans,0.793029958,218875341.5,22,NA
4,1.00E+05,1000,0.001,13,kmeans++,mbkmeans,0.651653279,295872643.5,13,NA
5,1.00E+05,1000,0.001,13,kmeans++,mbkmeans,0.756850456,258807038.3,40,NA
6,1.00E+05,1000,0.001,13,kmeans++,mbkmeans,0.787146017,241218306.5,22,NA
7,1.00E+05,1000,0.001,13,kmeans++,mbkmeans,0.799899015,228541209.2,15,NA
8,1.00E+05,1000,0.001,13,kmeans++,mbkmeans,0.754283564,255192622.2,13,NA
9,1.00E+05,1000,0.001,13,kmeans++,mbkmeans,0.794395549,233005983.6,24,NA
10,1.00E+05,1000,0.001,13,kmeans++,mbkmeans,0.774068651,232472699.2,26,NA
1,1.00E+05,1000,0.001,14,kmeans++,mbkmeans,0.801423896,223013398.7,45,NA
2,1.00E+05,1000,0.001,14,kmeans++,mbkmeans,0.792284922,222641893.7,15,NA
3,1.00E+05,1000,0.001,14,kmeans++,mbkmeans,0.771494029,235584275.9,32,NA
4,1.00E+05,1000,0.001,14,kmeans++,mbkmeans,0.777313981,212502031,25,NA
5,1.00E+05,1000,0.001,14,kmeans++,mbkmeans,0.785851422,225806153,14,NA
6,1.00E+05,1000,0.001,14,kmeans++,mbkmeans,0.675540518,250586412.8,35,NA
7,1.00E+05,1000,0.001,14,kmeans++,mbkmeans,0.839696554,204537427.6,29,NA
8,1.00E+05,1000,0.001,14,kmeans++,mbkmeans,0.790723165,223581380.4,26,NA
9,1.00E+05,1000,0.001,14,kmeans++,mbkmeans,0.788212517,217635356.8,26,NA
10,1.00E+05,1000,0.001,14,kmeans++,mbkmeans,0.785476772,229399742.4,26,NA
1,1.00E+05,1000,0.001,15,kmeans++,mbkmeans,0.824274397,221569766.4,36,NA
2,1.00E+05,1000,0.001,15,kmeans++,mbkmeans,0.721375976,236617749.1,21,NA
3,1.00E+05,1000,0.001,15,kmeans++,mbkmeans,0.796291144,229344682.8,20,NA
4,1.00E+05,1000,0.001,15,kmeans++,mbkmeans,0.734019745,243537659.8,19,NA
5,1.00E+05,1000,0.001,15,kmeans++,mbkmeans,0.826876645,209956697.3,16,NA
6,1.00E+05,1000,0.001,15,kmeans++,mbkmeans,0.686086975,239105807.5,17,NA
7,1.00E+05,1000,0.001,15,kmeans++,mbkmeans,0.787201371,205343520.2,14,NA
8,1.00E+05,1000,0.001,15,kmeans++,mbkmeans,0.785750089,213383329.2,40,NA
9,1.00E+05,1000,0.001,15,kmeans++,mbkmeans,0.78350239,249028590.3,27,NA
10,1.00E+05,1000,0.001,15,kmeans++,mbkmeans,0.803533389,211488195.7,15,NA
1,1.00E+05,1000,0.001,16,kmeans++,mbkmeans,0.750740754,214533419.3,27,NA
2,1.00E+05,1000,0.001,16,kmeans++,mbkmeans,0.824596999,224341952.2,17,NA
3,1.00E+05,1000,0.001,16,kmeans++,mbkmeans,0.824194959,203728240.1,20,NA
4,1.00E+05,1000,0.001,16,kmeans++,mbkmeans,0.778142527,231553997.9,18,NA
5,1.00E+05,1000,0.001,16,kmeans++,mbkmeans,0.817790674,220865733,29,NA
6,1.00E+05,1000,0.001,16,kmeans++,mbkmeans,0.771863296,216332858.6,28,NA
7,1.00E+05,1000,0.001,16,kmeans++,mbkmeans,0.806900341,209860179.8,24,NA
