B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
7,1.00E+05,1000,0.001,12,random,kmeans,0.769967701,230188647.4,4,0
8,1.00E+05,1000,0.001,12,random,kmeans,0.763833441,217327366.2,3,0
9,1.00E+05,1000,0.001,12,random,kmeans,0.723950053,228202372.8,3,0
10,1.00E+05,1000,0.001,12,random,kmeans,0.768880336,235844408.2,3,0
1,1.00E+05,1000,0.001,13,random,kmeans,0.780147336,203647917.1,4,0
2,1.00E+05,1000,0.001,13,random,kmeans,0.781985092,205828476.3,3,0
3,1.00E+05,1000,0.001,13,random,kmeans,0.815800161,197141258,4,0
4,1.00E+05,1000,0.001,13,random,kmeans,0.769756378,213231336.9,3,0
5,1.00E+05,1000,0.001,13,random,kmeans,0.758309352,214582558.6,4,0
6,1.00E+05,1000,0.001,13,random,kmeans,0.764249209,229638943.8,4,0
7,1.00E+05,1000,0.001,13,random,kmeans,0.752709425,234455873.4,4,0
8,1.00E+05,1000,0.001,13,random,kmeans,0.748456853,216510580.8,3,0
9,1.00E+05,1000,0.001,13,random,kmeans,0.768874605,208608685.5,3,0
10,1.00E+05,1000,0.001,13,random,kmeans,0.749795205,220802736.4,5,0
1,1.00E+05,1000,0.001,14,random,kmeans,0.750846121,203160157.9,4,0
2,1.00E+05,1000,0.001,14,random,kmeans,0.794638191,182788240.4,3,0
3,1.00E+05,1000,0.001,14,random,kmeans,0.761402912,197239339.9,6,0
4,1.00E+05,1000,0.001,14,random,kmeans,0.800160771,187043629.5,4,0
5,1.00E+05,1000,0.001,14,random,kmeans,0.788772953,204316576.9,3,0
6,1.00E+05,1000,0.001,14,random,kmeans,0.793427803,200524020.7,5,0
7,1.00E+05,1000,0.001,14,random,kmeans,0.752266875,200668112.8,4,0
8,1.00E+05,1000,0.001,14,random,kmeans,0.751416766,207336529.9,3,0
9,1.00E+05,1000,0.001,14,random,kmeans,0.793667424,204887727.5,4,0
10,1.00E+05,1000,0.001,14,random,kmeans,0.796527716,188512017.1,3,0
1,1.00E+05,1000,0.001,15,random,kmeans,0.831174571,183986270,3,0
2,1.00E+05,1000,0.001,15,random,kmeans,0.828475944,176515024.2,4,0
3,1.00E+05,1000,0.001,15,random,kmeans,0.743381843,200891824.6,4,0
4,1.00E+05,1000,0.001,15,random,kmeans,0.831681017,179147914.8,4,0
5,1.00E+05,1000,0.001,15,random,kmeans,0.834606882,179179077.6,3,0
6,1.00E+05,1000,0.001,15,random,kmeans,0.711394584,216136502.3,3,0
7,1.00E+05,1000,0.001,15,random,kmeans,0.833916734,179561473.4,3,0
8,1.00E+05,1000,0.001,15,random,kmeans,0.831522328,178869747.5,4,0
9,1.00E+05,1000,0.001,15,random,kmeans,0.788513471,185409428.7,3,0
10,1.00E+05,1000,0.001,15,random,kmeans,0.779911452,192594656.7,5,0
1,1.00E+05,1000,0.001,16,random,kmeans,0.815629439,174163819.7,3,0
2,1.00E+05,1000,0.001,16,random,kmeans,0.814608971,173734098.4,4,0
3,1.00E+05,1000,0.001,16,random,kmeans,0.817319487,177505323.1,4,0
4,1.00E+05,1000,0.001,16,random,kmeans,0.814597131,181238255,4,0
5,1.00E+05,1000,0.001,16,random,kmeans,0.791946697,187883479.6,4,0
6,1.00E+05,1000,0.001,16,random,kmeans,0.816031921,170597403,4,0
7,1.00E+05,1000,0.001,16,random,kmeans,0.835915621,177844624.1,5,0
8,1.00E+05,1000,0.001,16,random,kmeans,0.813547605,172801537.3,3,0
9,1.00E+05,1000,0.001,16,random,kmeans,0.766856568,203843632,4,0
10,1.00E+05,1000,0.001,16,random,kmeans,0.773159538,180230832.1,4,0
1,1.00E+05,1000,0.001,17,random,kmeans,0.743828486,183616509,3,0
2,1.00E+05,1000,0.001,17,random,kmeans,0.803425404,170139924.1,4,0
3,1.00E+05,1000,0.001,17,random,kmeans,0.796396064,173737948.7,3,0
4,1.00E+05,1000,0.001,17,random,kmeans,0.805208069,174810926.1,4,0
5,1.00E+05,1000,0.001,17,random,kmeans,0.739844192,180957718.7,5,0
6,1.00E+05,1000,0.001,17,random,kmeans,0.811373938,172147472.3,3,0
7,1.00E+05,1000,0.001,17,random,kmeans,0.758969808,199233869,5,0
8,1.00E+05,1000,0.001,17,random,kmeans,0.751806821,191056330.5,4,0
9,1.00E+05,1000,0.001,17,random,kmeans,0.807407106,173475982.9,5,0
10,1.00E+05,1000,0.001,17,random,kmeans,0.821138998,171880743,4,0
1,1.00E+05,1000,0.001,18,random,kmeans,0.771373982,172834279.6,3,0
2,1.00E+05,1000,0.001,18,random,kmeans,0.801815457,165029854.5,4,0
3,1.00E+05,1000,0.001,18,random,kmeans,0.775225088,167677714.7,5,0
4,1.00E+05,1000,0.001,18,random,kmeans,0.787395421,167574508.9,4,0
5,1.00E+05,1000,0.001,18,random,kmeans,0.785206562,171157831.9,4,0
6,1.00E+05,1000,0.001,18,random,kmeans,0.783755386,170923430.9,4,0
7,1.00E+05,1000,0.001,18,random,kmeans,0.788683067,169665364.9,4,0
8,1.00E+05,1000,0.001,18,random,kmeans,0.816840124,171306183.3,4,0
9,1.00E+05,1000,0.001,18,random,kmeans,0.789334688,165269243.8,5,0
10,1.00E+05,1000,0.001,18,random,kmeans,0.788878269,169844043.8,4,0
1,1.00E+05,1000,0.001,19,random,kmeans,0.785045259,166057457.8,6,0
2,1.00E+05,1000,0.001,19,random,kmeans,0.766703691,167977438.1,5,0
3,1.00E+05,1000,0.001,19,random,kmeans,0.800743994,160257660.5,5,0
4,1.00E+05,1000,0.001,19,random,kmeans,0.759599522,184089614.7,6,0
5,1.00E+05,1000,0.001,19,random,kmeans,0.766659743,165443966.8,4,0
6,1.00E+05,1000,0.001,19,random,kmeans,0.781075852,165728416.3,3,0
7,1.00E+05,1000,0.001,19,random,kmeans,0.778617085,165583265,4,0
8,1.00E+05,1000,0.001,19,random,kmeans,0.765891046,169528403.3,5,0
9,1.00E+05,1000,0.001,19,random,kmeans,0.803933631,169951727.8,4,0
10,1.00E+05,1000,0.001,19,random,kmeans,0.781438843,162508434.2,5,0
1,1.00E+05,1000,0.001,20,random,kmeans,0.769328394,162495836.5,4,0
2,1.00E+05,1000,0.001,20,random,kmeans,0.746520506,161088052.6,4,0
3,1.00E+05,1000,0.001,20,random,kmeans,0.753653761,164896848.2,5,0
4,1.00E+05,1000,0.001,20,random,kmeans,0.755566363,163681938.1,5,0
5,1.00E+05,1000,0.001,20,random,kmeans,0.758528529,161750071.2,6,0
6,1.00E+05,1000,0.001,20,random,kmeans,0.757425839,171341738.5,4,0
7,1.00E+05,1000,0.001,20,random,kmeans,0.74357363,161628388.1,3,0
8,1.00E+05,1000,0.001,20,random,kmeans,0.76391511,162373081.6,4,0
9,1.00E+05,1000,0.001,20,random,kmeans,0.760951679,164631842.5,6,0
10,1.00E+05,1000,0.001,20,random,kmeans,0.762430018,163961930.3,6,0
1,1.00E+05,1000,0.2,2,random,kmeans,0.087546156,3372473517,1,0
2,1.00E+05,1000,0.2,2,random,kmeans,0.087808955,3613136793,1,0
3,1.00E+05,1000,0.2,2,random,kmeans,0.087934416,3678990489,1,0
4,1.00E+05,1000,0.2,2,random,kmeans,0.088546637,3440155662,1,0
5,1.00E+05,1000,0.2,2,random,kmeans,0.088099369,3851560857,1,0
6,1.00E+05,1000,0.2,2,random,kmeans,0.087439865,3515939208,1,0
7,1.00E+05,1000,0.2,2,random,kmeans,0.088103153,3534465336,1,0
8,1.00E+05,1000,0.2,2,random,kmeans,0.087287645,3381202473,1,0
9,1.00E+05,1000,0.2,2,random,kmeans,0.087441772,3669721596,1,0
10,1.00E+05,1000,0.2,2,random,kmeans,0.088102768,3484812129,1,0
1,1.00E+05,1000,0.2,3,random,kmeans,0.223222731,1649101030,2,0
2,1.00E+05,1000,0.2,3,random,kmeans,0.223479517,1745374506,2,0
