B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
3,1.00E+05,1000,75,17,kmeans++,hdf5,0.789912558,209622033,30,NA
4,1.00E+05,1000,75,17,kmeans++,hdf5,0.770615073,220833677.9,17,NA
5,1.00E+05,1000,75,17,kmeans++,hdf5,0.817773255,208505637,19,NA
6,1.00E+05,1000,75,17,kmeans++,hdf5,0.762689258,224990797.2,25,NA
7,1.00E+05,1000,75,17,kmeans++,hdf5,0.696448041,247874672.7,27,NA
8,1.00E+05,1000,75,17,kmeans++,hdf5,0.803711672,228246345.3,13,NA
9,1.00E+05,1000,75,17,kmeans++,hdf5,0.724395948,245339018,15,NA
10,1.00E+05,1000,75,17,kmeans++,hdf5,0.83858034,210127946.5,30,NA
1,1.00E+05,1000,75,18,kmeans++,hdf5,0.771072455,207647329.8,13,NA
2,1.00E+05,1000,75,18,kmeans++,hdf5,0.788996709,214846236.1,17,NA
3,1.00E+05,1000,75,18,kmeans++,hdf5,0.830064015,209491004.4,24,NA
4,1.00E+05,1000,75,18,kmeans++,hdf5,0.798753599,222338777.1,13,NA
5,1.00E+05,1000,75,18,kmeans++,hdf5,0.793514325,210289871.4,20,NA
6,1.00E+05,1000,75,18,kmeans++,hdf5,0.809349462,213890985.9,31,NA
7,1.00E+05,1000,75,18,kmeans++,hdf5,0.75082209,227747186,27,NA
8,1.00E+05,1000,75,18,kmeans++,hdf5,0.744344375,218808638.2,14,NA
9,1.00E+05,1000,75,18,kmeans++,hdf5,0.758599218,224783700.5,27,NA
10,1.00E+05,1000,75,18,kmeans++,hdf5,0.800165985,202711592.1,22,NA
1,1.00E+05,1000,75,19,kmeans++,hdf5,0.777152578,202225269.7,21,NA
2,1.00E+05,1000,75,19,kmeans++,hdf5,0.729403152,242089630.7,17,NA
3,1.00E+05,1000,75,19,kmeans++,hdf5,0.768664492,250889765.3,25,NA
4,1.00E+05,1000,75,19,kmeans++,hdf5,0.787318164,220533472,22,NA
5,1.00E+05,1000,75,19,kmeans++,hdf5,0.798046571,218118393.4,18,NA
6,1.00E+05,1000,75,19,kmeans++,hdf5,0.772163846,207040794.7,21,NA
7,1.00E+05,1000,75,19,kmeans++,hdf5,0.823558796,216126768.6,19,NA
8,1.00E+05,1000,75,19,kmeans++,hdf5,0.784979148,224012902.9,20,NA
9,1.00E+05,1000,75,19,kmeans++,hdf5,0.779538128,207815189.9,15,NA
10,1.00E+05,1000,75,19,kmeans++,hdf5,0.765461457,207009454.5,19,NA
1,1.00E+05,1000,75,20,kmeans++,hdf5,0.778402393,212737089.7,23,NA
2,1.00E+05,1000,75,20,kmeans++,hdf5,0.762550306,217443045.2,13,NA
3,1.00E+05,1000,75,20,kmeans++,hdf5,0.77090551,209663792.1,26,NA
4,1.00E+05,1000,75,20,kmeans++,hdf5,0.814385025,200844192.6,24,NA
5,1.00E+05,1000,75,20,kmeans++,hdf5,0.777138334,217994173.4,23,NA
6,1.00E+05,1000,75,20,kmeans++,hdf5,0.788832524,206808627.6,12,NA
7,1.00E+05,1000,75,20,kmeans++,hdf5,0.766707468,216106071.9,42,NA
8,1.00E+05,1000,75,20,kmeans++,hdf5,0.768569547,207937709.3,16,NA
9,1.00E+05,1000,75,20,kmeans++,hdf5,0.797136227,209311696.7,20,NA
10,1.00E+05,1000,75,20,kmeans++,hdf5,0.764998695,214591865.4,29,NA
1,1.00E+05,1000,500,2,kmeans++,hdf5,0.086657648,3266065256,31,NA
2,1.00E+05,1000,500,2,kmeans++,hdf5,0.086461807,3655557608,14,NA
3,1.00E+05,1000,500,2,kmeans++,hdf5,0.087501573,3467353489,17,NA
4,1.00E+05,1000,500,2,kmeans++,hdf5,0.087505881,3534971563,13,NA
5,1.00E+05,1000,500,2,kmeans++,hdf5,0.087573554,3417830913,13,NA
6,1.00E+05,1000,500,2,kmeans++,hdf5,0.087661157,3557417816,18,NA
7,1.00E+05,1000,500,2,kmeans++,hdf5,0.087418612,3525742595,53,NA
8,1.00E+05,1000,500,2,kmeans++,hdf5,0.088154441,3781856575,53,NA
9,1.00E+05,1000,500,2,kmeans++,hdf5,0.087676049,3606973154,14,NA
10,1.00E+05,1000,500,2,kmeans++,hdf5,0.087642998,3658002086,13,NA
1,1.00E+05,1000,500,3,kmeans++,hdf5,0.224463397,1657279785,28,NA
2,1.00E+05,1000,500,3,kmeans++,hdf5,0.216533941,1648443157,16,NA
3,1.00E+05,1000,500,3,kmeans++,hdf5,0.224504777,1636794960,19,NA
4,1.00E+05,1000,500,3,kmeans++,hdf5,0.22412718,1607609874,24,NA
5,1.00E+05,1000,500,3,kmeans++,hdf5,0.222739037,1610810728,22,NA
6,1.00E+05,1000,500,3,kmeans++,hdf5,0.225117965,1640561288,14,NA
7,1.00E+05,1000,500,3,kmeans++,hdf5,0.218584649,1669849837,26,NA
8,1.00E+05,1000,500,3,kmeans++,hdf5,0.225681947,1650659021,28,NA
9,1.00E+05,1000,500,3,kmeans++,hdf5,0.217535562,1673321704,27,NA
10,1.00E+05,1000,500,3,kmeans++,hdf5,0.222174973,1710367024,23,NA
1,1.00E+05,1000,500,4,kmeans++,hdf5,0.346719238,1187197081,25,NA
2,1.00E+05,1000,500,4,kmeans++,hdf5,0.333121946,1164480380,16,NA
3,1.00E+05,1000,500,4,kmeans++,hdf5,0.345591308,1223437527,22,NA
