"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
1,1e+05,1000,0.01,2,random,mbkmeans,0.0876309457815091,3474841840.00578,17,NA
2,1e+05,1000,0.01,2,random,mbkmeans,0.0876309457815091,3474841840.00578,17,NA
3,1e+05,1000,0.01,2,random,mbkmeans,0.0876309457815091,3474841840.00578,17,NA
4,1e+05,1000,0.01,2,random,mbkmeans,0.0876309457815091,3474841840.00578,17,NA
5,1e+05,1000,0.01,2,random,mbkmeans,0.0876309457815091,3474841840.00578,17,NA
6,1e+05,1000,0.01,2,random,mbkmeans,0.0876309457815091,3474841840.00578,17,NA
7,1e+05,1000,0.01,2,random,mbkmeans,0.0876309457815091,3474841840.00578,17,NA
8,1e+05,1000,0.01,2,random,mbkmeans,0.0876309457815091,3474841840.00578,17,NA
9,1e+05,1000,0.01,2,random,mbkmeans,0.0876309457815091,3474841840.00578,17,NA
10,1e+05,1000,0.01,2,random,mbkmeans,0.0876309457815091,3474841840.00578,17,NA
1,1e+05,1000,0.01,3,random,mbkmeans,0.224703986299829,1595090071.03466,26,NA
2,1e+05,1000,0.01,3,random,mbkmeans,0.224703986299829,1595090071.03466,26,NA
3,1e+05,1000,0.01,3,random,mbkmeans,0.224703986299829,1595090071.03466,26,NA
4,1e+05,1000,0.01,3,random,mbkmeans,0.224703986299829,1595090071.03466,26,NA
5,1e+05,1000,0.01,3,random,mbkmeans,0.224703986299829,1595090071.03466,26,NA
6,1e+05,1000,0.01,3,random,mbkmeans,0.224703986299829,1595090071.03466,26,NA
7,1e+05,1000,0.01,3,random,mbkmeans,0.224703986299829,1595090071.03466,26,NA
8,1e+05,1000,0.01,3,random,mbkmeans,0.224703986299829,1595090071.03466,26,NA
9,1e+05,1000,0.01,3,random,mbkmeans,0.224703986299829,1595090071.03466,26,NA
10,1e+05,1000,0.01,3,random,mbkmeans,0.224703986299829,1595090071.03466,26,NA
1,1e+05,1000,0.01,4,random,mbkmeans,0.345839155306783,1122039753.14939,24,NA
2,1e+05,1000,0.01,4,random,mbkmeans,0.345839155306783,1122039753.14939,24,NA
3,1e+05,1000,0.01,4,random,mbkmeans,0.345839155306783,1122039753.14939,24,NA
4,1e+05,1000,0.01,4,random,mbkmeans,0.345839155306783,1122039753.14939,24,NA
5,1e+05,1000,0.01,4,random,mbkmeans,0.345839155306783,1122039753.14939,24,NA
6,1e+05,1000,0.01,4,random,mbkmeans,0.345839155306783,1122039753.14939,24,NA
7,1e+05,1000,0.01,4,random,mbkmeans,0.345839155306783,1122039753.14939,24,NA
8,1e+05,1000,0.01,4,random,mbkmeans,0.345839155306783,1122039753.14939,24,NA
9,1e+05,1000,0.01,4,random,mbkmeans,0.345839155306783,1122039753.14939,24,NA
10,1e+05,1000,0.01,4,random,mbkmeans,0.345839155306783,1122039753.14939,24,NA
1,1e+05,1000,0.01,5,random,mbkmeans,0.418590422580231,749149018.533347,25,NA
2,1e+05,1000,0.01,5,random,mbkmeans,0.418590422580231,749149018.533347,25,NA
3,1e+05,1000,0.01,5,random,mbkmeans,0.418590422580231,749149018.533347,25,NA
