B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
1,25000,1000,75,10,random,kmeans,0.701610528,66876421.55,3,0
2,25000,1000,75,10,random,kmeans,0.668162804,68601933.63,3,0
3,25000,1000,75,10,random,kmeans,0.658231907,72314312.17,3,0
4,25000,1000,75,10,random,kmeans,0.701916878,67793344.03,3,0
5,25000,1000,75,10,random,kmeans,0.698672256,67030321.93,3,0
6,25000,1000,75,10,random,kmeans,0.675447169,70189696.91,4,0
7,25000,1000,75,10,random,kmeans,0.665476453,66471067.39,3,0
8,25000,1000,75,10,random,kmeans,0.676138952,68617316.18,4,0
9,25000,1000,75,10,random,kmeans,0.706182965,67862811.4,3,0
10,25000,1000,75,10,random,kmeans,0.667437566,68155552.93,4,0
1,25000,1000,75,11,random,kmeans,0.742514361,59168627.56,3,0
2,25000,1000,75,11,random,kmeans,0.740349672,59054453.1,3,0
3,25000,1000,75,11,random,kmeans,0.743565087,61595165.66,3,0
4,25000,1000,75,11,random,kmeans,0.74026006,57632686.29,3,0
5,25000,1000,75,11,random,kmeans,0.726095013,60849012.02,3,0
6,25000,1000,75,11,random,kmeans,0.685825005,65476254.28,3,0
7,25000,1000,75,11,random,kmeans,0.74087692,59656825.2,3,0
8,25000,1000,75,11,random,kmeans,0.694279422,65082765.95,3,0
9,25000,1000,75,11,random,kmeans,0.741336742,60420265.24,3,0
10,25000,1000,75,11,random,kmeans,0.725019994,65440068.54,3,0
1,25000,1000,75,12,random,kmeans,0.790090104,52486074.64,3,0
2,25000,1000,75,12,random,kmeans,0.768171419,57072490.19,3,0
3,25000,1000,75,12,random,kmeans,0.728659611,59245495.67,3,0
4,25000,1000,75,12,random,kmeans,0.728413537,59976145.17,4,0
5,25000,1000,75,12,random,kmeans,0.698516801,59068069.52,3,0
6,25000,1000,75,12,random,kmeans,0.768655033,57663716.08,3,0
7,25000,1000,75,12,random,kmeans,0.73810258,59172931.52,4,0
8,25000,1000,75,12,random,kmeans,0.701290681,59708463.48,3,0
9,25000,1000,75,12,random,kmeans,0.787500248,53236996.67,3,0
10,25000,1000,75,12,random,kmeans,0.790355911,53634543.19,3,0
1,25000,1000,75,13,random,kmeans,0.800518591,53249562.34,3,0
2,25000,1000,75,13,random,kmeans,0.813447724,48335392.49,3,0
3,25000,1000,75,13,random,kmeans,0.7120715,56657413.06,5,0
4,25000,1000,75,13,random,kmeans,0.752620224,52358950.81,3,0
5,25000,1000,75,13,random,kmeans,0.75704573,55292403.05,3,0
6,25000,1000,75,13,random,kmeans,0.748078058,56219375.37,3,0
7,25000,1000,75,13,random,kmeans,0.718645632,55871813.93,3,0
8,25000,1000,75,13,random,kmeans,0.743816632,52993492.43,3,0
9,25000,1000,75,13,random,kmeans,0.815604966,49190658.05,3,0
10,25000,1000,75,13,random,kmeans,0.708600506,55835820.25,3,0
1,25000,1000,75,14,random,kmeans,0.781712195,51918656.79,5,0
2,25000,1000,75,14,random,kmeans,0.808350416,47364808.52,2,0
3,25000,1000,75,14,random,kmeans,0.767848371,51700578.72,4,0
4,25000,1000,75,14,random,kmeans,0.699181093,53528128.5,4,0
5,25000,1000,75,14,random,kmeans,0.804739688,49662820.76,3,0
6,25000,1000,75,14,random,kmeans,0.803224858,47835243.04,3,0
7,25000,1000,75,14,random,kmeans,0.761280055,50845328.08,5,0
8,25000,1000,75,14,random,kmeans,0.726747406,52601559.7,3,0
9,25000,1000,75,14,random,kmeans,0.809012306,48311025.25,4,0
10,25000,1000,75,14,random,kmeans,0.704914044,54016798.35,4,0
1,25000,1000,75,15,random,kmeans,0.789559509,46248221.59,3,0
2,25000,1000,75,15,random,kmeans,0.83728727,44966265.97,3,0
3,25000,1000,75,15,random,kmeans,0.798215182,46372615.16,5,0
4,25000,1000,75,15,random,kmeans,0.787193865,47503946.41,4,0
5,25000,1000,75,15,random,kmeans,0.784033067,45909216.61,4,0
6,25000,1000,75,15,random,kmeans,0.831808833,44256093.23,3,0
7,25000,1000,75,15,random,kmeans,0.831201834,44684832.17,3,0
8,25000,1000,75,15,random,kmeans,0.850457387,43496450.84,4,0
9,25000,1000,75,15,random,kmeans,0.849670488,44648354.12,3,0
10,25000,1000,75,15,random,kmeans,0.802932917,47017152.51,3,0
1,25000,1000,75,16,random,kmeans,0.771988585,46994854.21,4,0
2,25000,1000,75,16,random,kmeans,0.78897888,47596559,4,0
3,25000,1000,75,16,random,kmeans,0.814424889,44310266.97,3,0
4,25000,1000,75,16,random,kmeans,0.845467677,44004496.22,5,0
5,25000,1000,75,16,random,kmeans,0.831866969,43098521.26,4,0
6,25000,1000,75,16,random,kmeans,0.77528129,44643505.26,3,0
7,25000,1000,75,16,random,kmeans,0.827682669,44470153.92,3,0
8,25000,1000,75,16,random,kmeans,0.77305101,43592692.72,5,0
9,25000,1000,75,16,random,kmeans,0.815088422,43081930.47,4,0
10,25000,1000,75,16,random,kmeans,0.809659741,44672091.21,3,0
1,25000,1000,75,17,random,kmeans,0.749188426,44170684.92,3,0
2,25000,1000,75,17,random,kmeans,0.803366051,43139355.26,3,0
3,25000,1000,75,17,random,kmeans,0.816372603,44241724.54,4,0
4,25000,1000,75,17,random,kmeans,0.795531895,43607201.25,3,0
5,25000,1000,75,17,random,kmeans,0.758305254,45665466.2,4,0
6,25000,1000,75,17,random,kmeans,0.752398794,43494157.65,4,0
7,25000,1000,75,17,random,kmeans,0.809580267,42620408.42,3,0
8,25000,1000,75,17,random,kmeans,0.795775152,42693509.21,4,0
9,25000,1000,75,17,random,kmeans,0.80685665,42882455.92,3,0
10,25000,1000,75,17,random,kmeans,0.774771724,47111450.4,3,0
1,25000,1000,75,18,random,kmeans,0.747060784,47121732.54,4,0
2,25000,1000,75,18,random,kmeans,0.749733862,45190569.28,4,0
3,25000,1000,75,18,random,kmeans,0.804002084,40826606.78,4,0
4,25000,1000,75,18,random,kmeans,0.802175629,41363176.88,4,0
5,25000,1000,75,18,random,kmeans,0.772744802,41324405.61,5,0
6,25000,1000,75,18,random,kmeans,0.772892164,42177215.5,4,0
7,25000,1000,75,18,random,kmeans,0.803378014,42708475.83,4,0
8,25000,1000,75,18,random,kmeans,0.788365164,41494963.27,3,0
9,25000,1000,75,18,random,kmeans,0.785232384,44294137.53,4,0
10,25000,1000,75,18,random,kmeans,0.786450209,43170558.05,4,0
1,25000,1000,75,19,random,kmeans,0.785744906,41285288.2,4,0
2,25000,1000,75,19,random,kmeans,0.781546201,41217763.65,4,0
3,25000,1000,75,19,random,kmeans,0.76191922,43214310.52,3,0
4,25000,1000,75,19,random,kmeans,0.763446672,41312025.7,3,0
5,25000,1000,75,19,random,kmeans,0.780885964,41449333.69,4,0
6,25000,1000,75,19,random,kmeans,0.726884603,43250774.8,4,0
7,25000,1000,75,19,random,kmeans,0.754522601,43087851.24,3,0
8,25000,1000,75,19,random,kmeans,0.777438308,41773604.69,4,0
9,25000,1000,75,19,random,kmeans,0.790408254,39816304.48,4,0
10,25000,1000,75,19,random,kmeans,0.774314727,41471318.04,5,0
1,25000,1000,75,20,random,kmeans,0.758275352,40552384.06,4,0
2,25000,1000,75,20,random,kmeans,0.747191691,40602458.73,4,0
3,25000,1000,75,20,random,kmeans,0.762609857,40934432.72,3,0
4,25000,1000,75,20,random,kmeans,0.786903518,41202095.45,4,0
5,25000,1000,75,20,random,kmeans,0.778198645,40251277.28,4,0
6,25000,1000,75,20,random,kmeans,0.754207532,40563412.82,4,0
7,25000,1000,75,20,random,kmeans,0.749197197,40584766.94,3,0
8,25000,1000,75,20,random,kmeans,0.782667129,41263818.4,4,0
9,25000,1000,75,20,random,kmeans,0.763070525,41271460.95,4,0
10,25000,1000,75,20,random,kmeans,0.758337529,41020201.27,3,0
1,25000,1000,500,2,random,kmeans,0.088862887,864380337.7,1,0
2,25000,1000,500,2,random,kmeans,0.087075967,939541793.5,1,0
3,25000,1000,500,2,random,kmeans,0.086976955,941198256.1,1,0
4,25000,1000,500,2,random,kmeans,0.088488863,923580227.7,1,0
5,25000,1000,500,2,random,kmeans,0.087676611,872135547.9,1,0
6,25000,1000,500,2,random,kmeans,0.087200778,877431177,1,0
7,25000,1000,500,2,random,kmeans,0.088745358,910707628.3,1,0
8,25000,1000,500,2,random,kmeans,0.087286655,846411123.1,1,0
9,25000,1000,500,2,random,kmeans,0.088242308,861319650.3,1,0
10,25000,1000,500,2,random,kmeans,0.087614035,842617217.5,1,0
1,25000,1000,500,3,random,kmeans,0.226465597,414568044.9,2,0
2,25000,1000,500,3,random,kmeans,0.225563577,396056457.8,3,0
3,25000,1000,500,3,random,kmeans,0.224235667,419870869.1,2,0
4,25000,1000,500,3,random,kmeans,0.226145589,435023518.2,2,0
5,25000,1000,500,3,random,kmeans,0.224157591,397048642.3,3,0
6,25000,1000,500,3,random,kmeans,0.224407669,418715973,3,0
7,25000,1000,500,3,random,kmeans,0.224502449,427180389.1,2,0
8,25000,1000,500,3,random,kmeans,0.223520104,400270939.5,2,0
9,25000,1000,500,3,random,kmeans,0.224801739,417854043.8,2,0
10,25000,1000,500,3,random,kmeans,0.226487025,400304913.1,3,0
1,25000,1000,500,4,random,kmeans,0.348543516,280114344.8,2,0
2,25000,1000,500,4,random,kmeans,0.346605744,284888001.1,2,0
3,25000,1000,500,4,random,kmeans,0.346870079,264792851.8,3,0
4,25000,1000,500,4,random,kmeans,0.347044073,272672166.2,3,0
5,25000,1000,500,4,random,kmeans,0.344831614,287727528,2,0
6,25000,1000,500,4,random,kmeans,0.344670605,288439528.9,4,0
7,25000,1000,500,4,random,kmeans,0.344604914,295273262.1,2,0
8,25000,1000,500,4,random,kmeans,0.347601315,273995531.5,2,0
9,25000,1000,500,4,random,kmeans,0.346023448,300374479.8,2,0
10,25000,1000,500,4,random,kmeans,0.346504205,297438194.7,3,0
1,25000,1000,500,5,random,kmeans,0.416284654,180521090.6,4,0
2,25000,1000,500,5,random,kmeans,0.420752881,183050917.1,4,0
3,25000,1000,500,5,random,kmeans,0.421715036,186441041.5,4,0
4,25000,1000,500,5,random,kmeans,0.420373834,180061117.6,3,0
5,25000,1000,500,5,random,kmeans,0.419684806,194358213.7,5,0
6,25000,1000,500,5,random,kmeans,0.423900161,188083409.8,3,0
7,25000,1000,500,5,random,kmeans,0.418933809,186376324.8,2,0
8,25000,1000,500,5,random,kmeans,0.416423267,185371690.7,5,0
9,25000,1000,500,5,random,kmeans,0.420024921,194227084,3,0
10,25000,1000,500,5,random,kmeans,0.416333196,185908878.3,3,0
1,25000,1000,500,6,random,kmeans,0.50527277,137897160.5,3,0
2,25000,1000,500,6,random,kmeans,0.462002147,137482699.3,3,0
3,25000,1000,500,6,random,kmeans,0.460757751,142551352.7,3,0
4,25000,1000,500,6,random,kmeans,0.461002546,138303493.6,3,0
5,25000,1000,500,6,random,kmeans,0.464224928,144777475.7,3,0
6,25000,1000,500,6,random,kmeans,0.499292164,149389834.9,3,0
7,25000,1000,500,6,random,kmeans,0.462013699,139389349.6,3,0
8,25000,1000,500,6,random,kmeans,0.462660933,137760295.6,3,0
9,25000,1000,500,6,random,kmeans,0.462945743,136190555.8,4,0
10,25000,1000,500,6,random,kmeans,0.46014766,140306193,5,0
1,25000,1000,500,7,random,kmeans,0.55563413,99554533.53,3,0
2,25000,1000,500,7,random,kmeans,0.554170397,99061932.66,3,0
3,25000,1000,500,7,random,kmeans,0.554500434,99104577.41,3,0
4,25000,1000,500,7,random,kmeans,0.558801051,99341920.57,3,0
5,25000,1000,500,7,random,kmeans,0.55344394,101960497.7,3,0
6,25000,1000,500,7,random,kmeans,0.556043295,102466967.4,3,0
7,25000,1000,500,7,random,kmeans,0.558332587,99263902.04,3,0
8,25000,1000,500,7,random,kmeans,0.553927559,100954243,2,0
9,25000,1000,500,7,random,kmeans,0.556141531,99176603.55,3,0
10,25000,1000,500,7,random,kmeans,0.555822729,99545984.93,3,0
1,25000,1000,500,8,random,kmeans,0.578268087,81069767.58,3,0
2,25000,1000,500,8,random,kmeans,0.562841347,112235443.7,4,0
3,25000,1000,500,8,random,kmeans,0.609619861,91592844.31,3,0
4,25000,1000,500,8,random,kmeans,0.588133081,84703528,3,0
5,25000,1000,500,8,random,kmeans,0.583982806,85652022.25,3,0
6,25000,1000,500,8,random,kmeans,0.611273158,93138016.99,3,0
7,25000,1000,500,8,random,kmeans,0.58226842,85934832.14,3,0
8,25000,1000,500,8,random,kmeans,0.61037704,94569373.74,4,0
9,25000,1000,500,8,random,kmeans,0.585567303,86787847.76,3,0
10,25000,1000,500,8,random,kmeans,0.581890784,84477132.54,3,0
1,25000,1000,500,9,random,kmeans,0.608370992,76875424.11,3,0
2,25000,1000,500,9,random,kmeans,0.641527074,74183690.83,3,0
3,25000,1000,500,9,random,kmeans,0.641486179,77119056.21,3,0
4,25000,1000,500,9,random,kmeans,0.632265997,73181092.56,3,0
5,25000,1000,500,9,random,kmeans,0.635991679,74609888.66,4,0
6,25000,1000,500,9,random,kmeans,0.640168933,82564160.64,3,0
7,25000,1000,500,9,random,kmeans,0.611561492,75186911.17,2,0
8,25000,1000,500,9,random,kmeans,0.649410196,74599037.39,3,0
9,25000,1000,500,9,random,kmeans,0.66310426,85914653.03,4,0
10,25000,1000,500,9,random,kmeans,0.642629962,75218431.37,3,0
1,25000,1000,500,10,random,kmeans,0.701610528,66876421.55,3,0
2,25000,1000,500,10,random,kmeans,0.668162804,68601933.63,3,0
3,25000,1000,500,10,random,kmeans,0.658231907,72314312.17,3,0
4,25000,1000,500,10,random,kmeans,0.701916878,67793344.03,3,0
5,25000,1000,500,10,random,kmeans,0.698672256,67030321.93,3,0
6,25000,1000,500,10,random,kmeans,0.675447169,70189696.91,4,0
7,25000,1000,500,10,random,kmeans,0.665476453,66471067.39,3,0
8,25000,1000,500,10,random,kmeans,0.676138952,68617316.18,4,0
9,25000,1000,500,10,random,kmeans,0.706182965,67862811.4,3,0
10,25000,1000,500,10,random,kmeans,0.667437566,68155552.93,4,0
1,25000,1000,500,11,random,kmeans,0.742514361,59168627.56,3,0
2,25000,1000,500,11,random,kmeans,0.740349672,59054453.1,3,0
3,25000,1000,500,11,random,kmeans,0.743565087,61595165.66,3,0
4,25000,1000,500,11,random,kmeans,0.74026006,57632686.29,3,0
5,25000,1000,500,11,random,kmeans,0.726095013,60849012.02,3,0
6,25000,1000,500,11,random,kmeans,0.685825005,65476254.28,3,0
7,25000,1000,500,11,random,kmeans,0.74087692,59656825.2,3,0
8,25000,1000,500,11,random,kmeans,0.694279422,65082765.95,3,0
9,25000,1000,500,11,random,kmeans,0.741336742,60420265.24,3,0
10,25000,1000,500,11,random,kmeans,0.725019994,65440068.54,3,0
1,25000,1000,500,12,random,kmeans,0.790090104,52486074.64,3,0
2,25000,1000,500,12,random,kmeans,0.768171419,57072490.19,3,0
3,25000,1000,500,12,random,kmeans,0.728659611,59245495.67,3,0
4,25000,1000,500,12,random,kmeans,0.728413537,59976145.17,4,0
5,25000,1000,500,12,random,kmeans,0.698516801,59068069.52,3,0
6,25000,1000,500,12,random,kmeans,0.768655033,57663716.08,3,0
7,25000,1000,500,12,random,kmeans,0.73810258,59172931.52,4,0
8,25000,1000,500,12,random,kmeans,0.701290681,59708463.48,3,0
9,25000,1000,500,12,random,kmeans,0.787500248,53236996.67,3,0
10,25000,1000,500,12,random,kmeans,0.790355911,53634543.19,3,0
1,25000,1000,500,13,random,kmeans,0.800518591,53249562.34,3,0
2,25000,1000,500,13,random,kmeans,0.813447724,48335392.49,3,0
3,25000,1000,500,13,random,kmeans,0.7120715,56657413.06,5,0
4,25000,1000,500,13,random,kmeans,0.752620224,52358950.81,3,0
5,25000,1000,500,13,random,kmeans,0.75704573,55292403.05,3,0
6,25000,1000,500,13,random,kmeans,0.748078058,56219375.37,3,0
7,25000,1000,500,13,random,kmeans,0.718645632,55871813.93,3,0
8,25000,1000,500,13,random,kmeans,0.743816632,52993492.43,3,0
9,25000,1000,500,13,random,kmeans,0.815604966,49190658.05,3,0
10,25000,1000,500,13,random,kmeans,0.708600506,55835820.25,3,0
1,25000,1000,500,14,random,kmeans,0.781712195,51918656.79,5,0
2,25000,1000,500,14,random,kmeans,0.808350416,47364808.52,2,0
3,25000,1000,500,14,random,kmeans,0.767848371,51700578.72,4,0
4,25000,1000,500,14,random,kmeans,0.699181093,53528128.5,4,0
5,25000,1000,500,14,random,kmeans,0.804739688,49662820.76,3,0
6,25000,1000,500,14,random,kmeans,0.803224858,47835243.04,3,0
7,25000,1000,500,14,random,kmeans,0.761280055,50845328.08,5,0
8,25000,1000,500,14,random,kmeans,0.726747406,52601559.7,3,0
9,25000,1000,500,14,random,kmeans,0.809012306,48311025.25,4,0
10,25000,1000,500,14,random,kmeans,0.704914044,54016798.35,4,0
1,25000,1000,500,15,random,kmeans,0.789559509,46248221.59,3,0
2,25000,1000,500,15,random,kmeans,0.83728727,44966265.97,3,0
3,25000,1000,500,15,random,kmeans,0.798215182,46372615.16,5,0
4,25000,1000,500,15,random,kmeans,0.787193865,47503946.41,4,0
5,25000,1000,500,15,random,kmeans,0.784033067,45909216.61,4,0
6,25000,1000,500,15,random,kmeans,0.831808833,44256093.23,3,0
7,25000,1000,500,15,random,kmeans,0.831201834,44684832.17,3,0
8,25000,1000,500,15,random,kmeans,0.850457387,43496450.84,4,0
9,25000,1000,500,15,random,kmeans,0.849670488,44648354.12,3,0
10,25000,1000,500,15,random,kmeans,0.802932917,47017152.51,3,0
1,25000,1000,500,16,random,kmeans,0.771988585,46994854.21,4,0
2,25000,1000,500,16,random,kmeans,0.78897888,47596559,4,0
3,25000,1000,500,16,random,kmeans,0.814424889,44310266.97,3,0
4,25000,1000,500,16,random,kmeans,0.845467677,44004496.22,5,0
5,25000,1000,500,16,random,kmeans,0.831866969,43098521.26,4,0
6,25000,1000,500,16,random,kmeans,0.77528129,44643505.26,3,0
7,25000,1000,500,16,random,kmeans,0.827682669,44470153.92,3,0
8,25000,1000,500,16,random,kmeans,0.77305101,43592692.72,5,0
9,25000,1000,500,16,random,kmeans,0.815088422,43081930.47,4,0
10,25000,1000,500,16,random,kmeans,0.809659741,44672091.21,3,0
1,25000,1000,500,17,random,kmeans,0.749188426,44170684.92,3,0
2,25000,1000,500,17,random,kmeans,0.803366051,43139355.26,3,0
3,25000,1000,500,17,random,kmeans,0.816372603,44241724.54,4,0
4,25000,1000,500,17,random,kmeans,0.795531895,43607201.25,3,0
5,25000,1000,500,17,random,kmeans,0.758305254,45665466.2,4,0
6,25000,1000,500,17,random,kmeans,0.752398794,43494157.65,4,0
7,25000,1000,500,17,random,kmeans,0.809580267,42620408.42,3,0
8,25000,1000,500,17,random,kmeans,0.795775152,42693509.21,4,0
9,25000,1000,500,17,random,kmeans,0.80685665,42882455.92,3,0
10,25000,1000,500,17,random,kmeans,0.774771724,47111450.4,3,0
1,25000,1000,500,18,random,kmeans,0.747060784,47121732.54,4,0
2,25000,1000,500,18,random,kmeans,0.749733862,45190569.28,4,0
3,25000,1000,500,18,random,kmeans,0.804002084,40826606.78,4,0
4,25000,1000,500,18,random,kmeans,0.802175629,41363176.88,4,0
5,25000,1000,500,18,random,kmeans,0.772744802,41324405.61,5,0
6,25000,1000,500,18,random,kmeans,0.772892164,42177215.5,4,0
7,25000,1000,500,18,random,kmeans,0.803378014,42708475.83,4,0
8,25000,1000,500,18,random,kmeans,0.788365164,41494963.27,3,0
9,25000,1000,500,18,random,kmeans,0.785232384,44294137.53,4,0
10,25000,1000,500,18,random,kmeans,0.786450209,43170558.05,4,0
1,25000,1000,500,19,random,kmeans,0.785744906,41285288.2,4,0
2,25000,1000,500,19,random,kmeans,0.781546201,41217763.65,4,0
3,25000,1000,500,19,random,kmeans,0.76191922,43214310.52,3,0
4,25000,1000,500,19,random,kmeans,0.763446672,41312025.7,3,0
5,25000,1000,500,19,random,kmeans,0.780885964,41449333.69,4,0
6,25000,1000,500,19,random,kmeans,0.726884603,43250774.8,4,0
7,25000,1000,500,19,random,kmeans,0.754522601,43087851.24,3,0
8,25000,1000,500,19,random,kmeans,0.777438308,41773604.69,4,0
9,25000,1000,500,19,random,kmeans,0.790408254,39816304.48,4,0
10,25000,1000,500,19,random,kmeans,0.774314727,41471318.04,5,0
1,25000,1000,500,20,random,kmeans,0.758275352,40552384.06,4,0
2,25000,1000,500,20,random,kmeans,0.747191691,40602458.73,4,0
3,25000,1000,500,20,random,kmeans,0.762609857,40934432.72,3,0
4,25000,1000,500,20,random,kmeans,0.786903518,41202095.45,4,0
5,25000,1000,500,20,random,kmeans,0.778198645,40251277.28,4,0
6,25000,1000,500,20,random,kmeans,0.754207532,40563412.82,4,0
7,25000,1000,500,20,random,kmeans,0.749197197,40584766.94,3,0
8,25000,1000,500,20,random,kmeans,0.782667129,41263818.4,4,0
9,25000,1000,500,20,random,kmeans,0.763070525,41271460.95,4,0
10,25000,1000,500,20,random,kmeans,0.758337529,41020201.27,3,0
1,25000,1000,1000,2,random,kmeans,0.08886289,864380338,1,0
2,25000,1000,1000,2,random,kmeans,0.08707597,939541794,1,0
3,25000,1000,1000,2,random,kmeans,0.08697696,941198256,1,0
4,25000,1000,1000,2,random,kmeans,0.08848886,923580228,1,0
5,25000,1000,1000,2,random,kmeans,0.08767661,872135548,1,0
6,25000,1000,1000,2,random,kmeans,0.08720078,877431177,1,0
7,25000,1000,1000,2,random,kmeans,0.08874536,910707628,1,0
8,25000,1000,1000,2,random,kmeans,0.08728666,846411123,1,0
9,25000,1000,1000,2,random,kmeans,0.08824231,861319650,1,0
10,25000,1000,1000,2,random,kmeans,0.08761404,842617218,1,0
1,25000,1000,1000,3,random,kmeans,0.2264656,414568045,2,0
2,25000,1000,1000,3,random,kmeans,0.22556358,396056458,3,0
3,25000,1000,1000,3,random,kmeans,0.22423567,419870869,2,0
4,25000,1000,1000,3,random,kmeans,0.22614559,435023518,2,0
5,25000,1000,1000,3,random,kmeans,0.22415759,397048642,3,0
6,25000,1000,1000,3,random,kmeans,0.22440767,418715973,3,0
7,25000,1000,1000,3,random,kmeans,0.22450245,427180389,2,0
8,25000,1000,1000,3,random,kmeans,0.2235201,400270940,2,0
9,25000,1000,1000,3,random,kmeans,0.22480174,417854044,2,0
