"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
1,1e+05,1000,75,2,random,hdf5,0.0883248224701813,3579799318.42486,23,NA,10,100
2,1e+05,1000,75,2,random,hdf5,0.0870574992931399,3829929881.5535,29,NA,10,100
3,1e+05,1000,75,2,random,hdf5,0.0874109686068305,3824634766.37272,24,NA,10,100
4,1e+05,1000,75,2,random,hdf5,0.087483591169051,3314303811.22783,18,NA,10,100
5,1e+05,1000,75,2,random,hdf5,0.132165342372374,4073492092.74235,19,NA,10,100
6,1e+05,1000,75,2,random,hdf5,0.0878448079101527,3642024847.31568,27,NA,10,100
7,1e+05,1000,75,2,random,hdf5,0.0884417576965989,3648500432.45862,31,NA,10,100
8,1e+05,1000,75,2,random,hdf5,0.0871210196863952,3680716616.76575,23,NA,10,100
9,1e+05,1000,75,2,random,hdf5,0.0879861963762291,3855421763.81,15,NA,10,100
10,1e+05,1000,75,2,random,hdf5,0.0872543075920221,3801904576.04835,19,NA,10,100
1,1e+05,1000,75,3,random,hdf5,0.212228161094879,1648404333.71808,20,NA,10,100
2,1e+05,1000,75,3,random,hdf5,0.223830522297848,1661299966.15295,17,NA,10,100
3,1e+05,1000,75,3,random,hdf5,0.211732669786789,1650599181.55059,26,NA,10,100
4,1e+05,1000,75,3,random,hdf5,0.219435074203903,1635452685.64117,18,NA,10,100
5,1e+05,1000,75,3,random,hdf5,0.214458345922525,1590053783.46725,26,NA,10,100
6,1e+05,1000,75,3,random,hdf5,0.223789704996419,1679360031.23041,24,NA,10,100
7,1e+05,1000,75,3,random,hdf5,0.225537841853479,1778577376.30463,27,NA,10,100
8,1e+05,1000,75,3,random,hdf5,0.224335842170229,1710989936.92409,22,NA,10,100
9,1e+05,1000,75,3,random,hdf5,0.22272492636945,1659758326.09778,22,NA,10,100
10,1e+05,1000,75,3,random,hdf5,0.225787927559063,1592045260.65401,19,NA,10,100
1,1e+05,1000,75,4,random,hdf5,0.257270297696186,1238466510.31113,29,NA,10,100
2,1e+05,1000,75,4,random,hdf5,0.346875312899041,1142115235.27179,13,NA,10,100
3,1e+05,1000,75,4,random,hdf5,0.257064250781924,1329268602.38152,21,NA,10,100
4,1e+05,1000,75,4,random,hdf5,0.346843856709947,1180512683.31127,13,NA,10,100
5,1e+05,1000,75,4,random,hdf5,0.328836983068681,1178844200.13988,15,NA,10,100
6,1e+05,1000,75,4,random,hdf5,0.335533093387697,1211534493.67684,21,NA,10,100
7,1e+05,1000,75,4,random,hdf5,0.343875096096645,1117039767.6131,19,NA,10,100
8,1e+05,1000,75,4,random,hdf5,0.338681766587319,1284333106.237,26,NA,10,100
9,1e+05,1000,75,4,random,hdf5,0.345249188945268,1146056178.29665,13,NA,10,100
10,1e+05,1000,75,4,random,hdf5,0.346305723064167,1162791597.03862,23,NA,10,100
1,1e+05,1000,75,5,random,hdf5,0.423379149825071,781265989.990541,20,NA,10,100
2,1e+05,1000,75,5,random,hdf5,0.421069596223937,776287044.179553,14,NA,10,100
3,1e+05,1000,75,5,random,hdf5,0.420314109213062,782085480.047007,18,NA,10,100
4,1e+05,1000,75,5,random,hdf5,0.424825304220444,737133299.879812,23,NA,10,100
5,1e+05,1000,75,5,random,hdf5,0.411593739157273,737348439.068519,12,NA,10,100
6,1e+05,1000,75,5,random,hdf5,0.411840718663535,787488900.431234,19,NA,10,100
7,1e+05,1000,75,5,random,hdf5,0.420394719564636,761148033.653634,25,NA,10,100
8,1e+05,1000,75,5,random,hdf5,0.41522436082936,786667520.464183,13,NA,10,100
9,1e+05,1000,75,5,random,hdf5,0.424321757674093,780157506.010127,27,NA,10,100
10,1e+05,1000,75,5,random,hdf5,0.420441545316234,796850369.054012,15,NA,10,100
1,1e+05,1000,75,6,random,hdf5,0.461407555159316,578528448.273642,29,NA,10,100
2,1e+05,1000,75,6,random,hdf5,0.459589554527663,577803534.710569,38,NA,10,100
3,1e+05,1000,75,6,random,hdf5,0.460965578574231,557035749.799109,33,NA,10,100
4,1e+05,1000,75,6,random,hdf5,0.493956529830847,647848618.12371,31,NA,10,100
5,1e+05,1000,75,6,random,hdf5,0.500756305657991,632288428.871846,37,NA,10,100
6,1e+05,1000,75,6,random,hdf5,0.461594516935792,591109130.342256,14,NA,10,100
7,1e+05,1000,75,6,random,hdf5,0.483961975073869,654306410.546322,27,NA,10,100
8,1e+05,1000,75,6,random,hdf5,0.462830938020294,574530498.916391,29,NA,10,100
9,1e+05,1000,75,6,random,hdf5,0.459506766819455,596846120.418886,31,NA,10,100
10,1e+05,1000,75,6,random,hdf5,0.460855289199276,579721919.403758,22,NA,10,100
1,1e+05,1000,75,7,random,hdf5,0.552529592272309,437451163.955775,15,NA,10,100
2,1e+05,1000,75,7,random,hdf5,0.546925659043351,468217944.375826,21,NA,10,100
3,1e+05,1000,75,7,random,hdf5,0.55708176738304,439459605.02735,17,NA,10,100
4,1e+05,1000,75,7,random,hdf5,0.515309901422576,546442738.659293,23,NA,10,100
5,1e+05,1000,75,7,random,hdf5,0.537224716427897,600907449.765742,18,NA,10,100
6,1e+05,1000,75,7,random,hdf5,0.554121146537728,436118533.564108,22,NA,10,100
7,1e+05,1000,75,7,random,hdf5,0.555253503784554,442707751.898261,28,NA,10,100
8,1e+05,1000,75,7,random,hdf5,0.485029762738171,572017229.969905,19,NA,10,100
9,1e+05,1000,75,7,random,hdf5,0.556565492336213,445543567.358517,25,NA,10,100
10,1e+05,1000,75,7,random,hdf5,0.546789445448153,479894228.675067,28,NA,10,100
1,1e+05,1000,75,8,random,hdf5,0.59233114021606,399759250.549035,17,NA,10,100
2,1e+05,1000,75,8,random,hdf5,0.585071724199118,387102806.522041,19,NA,10,100
3,1e+05,1000,75,8,random,hdf5,0.584753812478763,435734458.422435,24,NA,10,100
4,1e+05,1000,75,8,random,hdf5,0.609887677382787,399321781.294323,19,NA,10,100
5,1e+05,1000,75,8,random,hdf5,0.578182300361579,397845139.0791,18,NA,10,100
6,1e+05,1000,75,8,random,hdf5,0.57552984171805,381864930.736296,16,NA,10,100
7,1e+05,1000,75,8,random,hdf5,0.585626192862481,374006644.879514,13,NA,10,100
8,1e+05,1000,75,8,random,hdf5,0.576721640361239,421570417.818167,27,NA,10,100
9,1e+05,1000,75,8,random,hdf5,0.582707704854698,364342129.111649,22,NA,10,100
10,1e+05,1000,75,8,random,hdf5,0.581913495186695,373020164.778017,20,NA,10,100
1,1e+05,1000,75,9,random,hdf5,0.62479844469485,331461816.669858,14,NA,10,100
2,1e+05,1000,75,9,random,hdf5,0.641503213583461,323775850.785981,21,NA,10,100
3,1e+05,1000,75,9,random,hdf5,0.59108462152333,357844045.844562,20,NA,10,100
4,1e+05,1000,75,9,random,hdf5,0.626464873808125,374880429.876249,13,NA,10,100
5,1e+05,1000,75,9,random,hdf5,0.632638975911996,361684071.328372,37,NA,10,100
6,1e+05,1000,75,9,random,hdf5,0.624677129938387,352965177.893156,24,NA,10,100
7,1e+05,1000,75,9,random,hdf5,0.610923845165881,378950183.461822,22,NA,10,100
8,1e+05,1000,75,9,random,hdf5,0.63073972893431,397572315.391093,39,NA,10,100
9,1e+05,1000,75,9,random,hdf5,0.638796271527961,332212685.193094,23,NA,10,100
10,1e+05,1000,75,9,random,hdf5,0.592638308907561,337480453.249908,22,NA,10,100
1,1e+05,1000,75,10,random,hdf5,0.678770385039722,325897144.696821,21,NA,10,100
2,1e+05,1000,75,10,random,hdf5,0.676908903074368,325914848.171927,23,NA,10,100
3,1e+05,1000,75,10,random,hdf5,0.69689360927971,287908317.736765,16,NA,10,100
4,1e+05,1000,75,10,random,hdf5,0.697040004710855,289920865.156341,13,NA,10,100
5,1e+05,1000,75,10,random,hdf5,0.645367841909873,324909332.604978,16,NA,10,100
6,1e+05,1000,75,10,random,hdf5,0.672969702410109,283530622.293941,16,NA,10,100
7,1e+05,1000,75,10,random,hdf5,0.62872028047239,368697959.792036,20,NA,10,100
8,1e+05,1000,75,10,random,hdf5,0.695717640027823,295126528.964792,15,NA,10,100
9,1e+05,1000,75,10,random,hdf5,0.656619510446386,363678789.170149,13,NA,10,100
10,1e+05,1000,75,10,random,hdf5,0.697490887722719,305785577.213383,27,NA,10,100
1,1e+05,1000,75,11,random,hdf5,0.69825973013836,282768993.000957,22,NA,10,100
2,1e+05,1000,75,11,random,hdf5,0.707117275272041,296503278.049754,29,NA,10,100
3,1e+05,1000,75,11,random,hdf5,0.67060953258738,313486208.480515,20,NA,10,100
4,1e+05,1000,75,11,random,hdf5,0.655647062197844,307433911.219605,18,NA,10,100
5,1e+05,1000,75,11,random,hdf5,0.726108963367973,305418121.25953,28,NA,10,100
6,1e+05,1000,75,11,random,hdf5,0.738883547060615,283516947.115161,21,NA,10,100
7,1e+05,1000,75,11,random,hdf5,0.722834621641577,258272825.185181,30,NA,10,100
8,1e+05,1000,75,11,random,hdf5,0.687937258039459,288831901.697482,25,NA,10,100
9,1e+05,1000,75,11,random,hdf5,0.70608168505598,266500164.191152,19,NA,10,100
10,1e+05,1000,75,11,random,hdf5,0.683275402119989,315606166.253022,18,NA,10,100
1,1e+05,1000,75,12,random,hdf5,0.661390427187625,301667955.573824,24,NA,10,100
2,1e+05,1000,75,12,random,hdf5,0.693040044346798,356940771.030633,16,NA,10,100
3,1e+05,1000,75,12,random,hdf5,0.751567277195275,277598813.674534,14,NA,10,100
4,1e+05,1000,75,12,random,hdf5,0.734746416203578,263096903.426231,35,NA,10,100
5,1e+05,1000,75,12,random,hdf5,0.696789388605356,278889281.116677,35,NA,10,100
6,1e+05,1000,75,12,random,hdf5,0.774652677776198,263107874.438554,25,NA,10,100
7,1e+05,1000,75,12,random,hdf5,0.725238113921798,268652655.916251,33,NA,10,100
8,1e+05,1000,75,12,random,hdf5,0.70715315739049,255641822.31428,31,NA,10,100
9,1e+05,1000,75,12,random,hdf5,0.692343330250917,314868547.297412,27,NA,10,100
10,1e+05,1000,75,12,random,hdf5,0.742628462972793,275152783.505059,30,NA,10,100
1,1e+05,1000,75,13,random,hdf5,0.717600028190239,261230910.788056,15,NA,10,100
2,1e+05,1000,75,13,random,hdf5,0.745652548319262,285826147.217446,17,NA,10,100
3,1e+05,1000,75,13,random,hdf5,0.823872808383382,249493604.804351,27,NA,10,100
4,1e+05,1000,75,13,random,hdf5,0.801363615786277,226877009.379262,44,NA,10,100
5,1e+05,1000,75,13,random,hdf5,0.778524099588062,257087028.290348,16,NA,10,100
6,1e+05,1000,75,13,random,hdf5,0.686367922110117,285886356.19175,19,NA,10,100
7,1e+05,1000,75,13,random,hdf5,0.719508290324505,272293722.945018,21,NA,10,100
