"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
4,1e+05,1000,0.01,8,random,hdf5,0.597507524723077,392770343.372766,17,NA
5,1e+05,1000,0.01,8,random,hdf5,0.583354648459199,344230840.076418,17,NA
6,1e+05,1000,0.01,8,random,hdf5,0.608592309911775,360090989.592785,27,NA
7,1e+05,1000,0.01,8,random,hdf5,0.609698065532472,374171507.691534,25,NA
8,1e+05,1000,0.01,8,random,hdf5,0.582867013281382,336910214.519396,28,NA
9,1e+05,1000,0.01,8,random,hdf5,0.611058727353847,371119778.59608,29,NA
10,1e+05,1000,0.01,8,random,hdf5,0.582923449692956,339502069.003447,37,NA
1,1e+05,1000,0.01,9,random,hdf5,0.612887319679661,310329337.395073,23,NA
2,1e+05,1000,0.01,9,random,hdf5,0.64271960496407,311870071.368642,25,NA
3,1e+05,1000,0.01,9,random,hdf5,0.641377569782696,293425123.759543,22,NA
4,1e+05,1000,0.01,9,random,hdf5,0.595694312282136,317506028.579874,38,NA
5,1e+05,1000,0.01,9,random,hdf5,0.642387966833825,304102268.129696,17,NA
6,1e+05,1000,0.01,9,random,hdf5,0.640918142983515,303305831.553605,26,NA
7,1e+05,1000,0.01,9,random,hdf5,0.644139845085451,294907242.509054,28,NA
8,1e+05,1000,0.01,9,random,hdf5,0.613510993393843,308856304.474623,23,NA
9,1e+05,1000,0.01,9,random,hdf5,0.610482473493754,305548207.917843,23,NA
10,1e+05,1000,0.01,9,random,hdf5,0.642552054458923,302985462.624053,32,NA
1,1e+05,1000,0.01,10,random,hdf5,0.626489983333763,313194572.848977,18,NA
2,1e+05,1000,0.01,10,random,hdf5,0.678613084315111,320845188.861502,17,NA
3,1e+05,1000,0.01,10,random,hdf5,0.678731404024353,264145983.529902,16,NA
4,1e+05,1000,0.01,10,random,hdf5,0.623139561975505,285426024.095098,23,NA
5,1e+05,1000,0.01,10,random,hdf5,0.699894162664833,267522684.988688,19,NA
6,1e+05,1000,0.01,10,random,hdf5,0.677850178764618,282860079.203442,23,NA
7,1e+05,1000,0.01,10,random,hdf5,0.698362815459706,266339335.331975,31,NA
8,1e+05,1000,0.01,10,random,hdf5,0.697833754969201,271063471.875207,17,NA
9,1e+05,1000,0.01,10,random,hdf5,0.678587644745046,275987147.218541,23,NA
10,1e+05,1000,0.01,10,random,hdf5,0.679297415498914,271527856.010937,19,NA
1,1e+05,1000,0.01,11,random,hdf5,0.660990417858597,256475642.412345,16,NA
2,1e+05,1000,0.01,11,random,hdf5,0.695591388989758,266238206.000897,19,NA
3,1e+05,1000,0.01,11,random,hdf5,0.720749686556679,243288808.178849,22,NA
4,1e+05,1000,0.01,11,random,hdf5,0.740637373066397,235355601.355567,26,NA
5,1e+05,1000,0.01,11,random,hdf5,0.744056828717141,245188754.743092,20,NA
6,1e+05,1000,0.01,11,random,hdf5,0.698633211238817,260715113.471085,20,NA
7,1e+05,1000,0.01,11,random,hdf5,0.71591134300185,242908039.823331,25,NA
8,1e+05,1000,0.01,11,random,hdf5,0.743937586402642,237455207.559172,28,NA
9,1e+05,1000,0.01,11,random,hdf5,0.744462058016788,246726067.788743,21,NA
10,1e+05,1000,0.01,11,random,hdf5,0.694501432226269,242673514.354586,24,NA
1,1e+05,1000,0.01,12,random,hdf5,0.774153343171043,236961682.026515,27,NA
2,1e+05,1000,0.01,12,random,hdf5,0.709543162177823,241018487.879856,31,NA
3,1e+05,1000,0.01,12,random,hdf5,0.748254167267933,248500348.343366,19,NA
4,1e+05,1000,0.01,12,random,hdf5,0.724256732381713,238967636.423895,24,NA
5,1e+05,1000,0.01,12,random,hdf5,0.732832773062505,232626000.654097,29,NA
6,1e+05,1000,0.01,12,random,hdf5,0.702149734031157,241716130.908932,15,NA
7,1e+05,1000,0.01,12,random,hdf5,0.698108622678615,239578101.651967,16,NA
8,1e+05,1000,0.01,12,random,hdf5,0.737156594712116,236767661.496009,28,NA
9,1e+05,1000,0.01,12,random,hdf5,0.77059841108654,224573954.410954,29,NA
10,1e+05,1000,0.01,12,random,hdf5,0.771048898020076,227398146.389919,14,NA
1,1e+05,1000,0.01,13,random,hdf5,0.778666447100443,211916796.639061,30,NA
2,1e+05,1000,0.01,13,random,hdf5,0.747495653278743,217257130.980627,25,NA
3,1e+05,1000,0.01,13,random,hdf5,0.730970293128302,233769102.212724,19,NA
4,1e+05,1000,0.01,13,random,hdf5,0.769712639474355,209346095.907044,16,NA
5,1e+05,1000,0.01,13,random,hdf5,0.760001083417029,224200393.951867,23,NA
6,1e+05,1000,0.01,13,random,hdf5,0.748627082937065,209554661.703289,16,NA
7,1e+05,1000,0.01,13,random,hdf5,0.759236700356456,218974050.669541,26,NA
8,1e+05,1000,0.01,13,random,hdf5,0.76916696987233,207064048.192048,24,NA
9,1e+05,1000,0.01,13,random,hdf5,0.759780988058445,220511231.867445,19,NA
10,1e+05,1000,0.01,13,random,hdf5,0.700034944813836,241719817.20323,23,NA
1,1e+05,1000,0.01,14,random,hdf5,0.798051856405724,196733555.203703,18,NA
2,1e+05,1000,0.01,14,random,hdf5,0.731537352332837,215196041.167428,25,NA
3,1e+05,1000,0.01,14,random,hdf5,0.734909840634648,219962244.170274,33,NA
4,1e+05,1000,0.01,14,random,hdf5,0.799456775196867,205844256.535081,13,NA
5,1e+05,1000,0.01,14,random,hdf5,0.804737425869102,203367402.404989,22,NA
6,1e+05,1000,0.01,14,random,hdf5,0.706983972153272,227119239.689185,14,NA
7,1e+05,1000,0.01,14,random,hdf5,0.816103760672542,201777269.317545,27,NA
8,1e+05,1000,0.01,14,random,hdf5,0.778313853762271,205247597.44882,27,NA
9,1e+05,1000,0.01,14,random,hdf5,0.76173276156026,205007387.936483,21,NA
10,1e+05,1000,0.01,14,random,hdf5,0.814239110820276,187706391.063901,35,NA
1,1e+05,1000,0.01,15,random,hdf5,0.801876806363153,197998820.037931,34,NA
