B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
2,25000,1000,75,9,kmeans++,kmeans,0.644073446,75778201.96,3,0
3,25000,1000,75,9,kmeans++,kmeans,0.641282242,74661884.31,3,0
4,25000,1000,75,9,kmeans++,kmeans,0.642543052,78210672.11,3,0
5,25000,1000,75,9,kmeans++,kmeans,0.644021028,74312217.65,2,0
6,25000,1000,75,9,kmeans++,kmeans,0.630515776,76243708.44,3,0
7,25000,1000,75,9,kmeans++,kmeans,0.629386764,78563239.43,3,0
8,25000,1000,75,9,kmeans++,kmeans,0.645662968,73513122.18,3,0
9,25000,1000,75,9,kmeans++,kmeans,0.629103989,75294869.32,4,0
10,25000,1000,75,9,kmeans++,kmeans,0.666168194,81790527.69,2,0
1,25000,1000,75,10,kmeans++,kmeans,0.702472194,65723158.64,2,0
2,25000,1000,75,10,kmeans++,kmeans,0.674959957,65900419.74,3,0
3,25000,1000,75,10,kmeans++,kmeans,0.701546502,65296848.77,3,0
4,25000,1000,75,10,kmeans++,kmeans,0.674473962,67636974.08,5,0
5,25000,1000,75,10,kmeans++,kmeans,0.674796289,67347938.61,3,0
6,25000,1000,75,10,kmeans++,kmeans,0.674872763,67385875.48,4,0
7,25000,1000,75,10,kmeans++,kmeans,0.701196419,67422292.11,3,0
8,25000,1000,75,10,kmeans++,kmeans,0.69804256,67870791.98,3,0
9,25000,1000,75,10,kmeans++,kmeans,0.624825774,74182523.35,4,0
10,25000,1000,75,10,kmeans++,kmeans,0.67972579,67079306.44,3,0
1,25000,1000,75,11,kmeans++,kmeans,0.699984931,61423842.08,3,0
2,25000,1000,75,11,kmeans++,kmeans,0.739362494,59348715.35,4,0
3,25000,1000,75,11,kmeans++,kmeans,0.727826971,64700899.97,3,0
4,25000,1000,75,11,kmeans++,kmeans,0.74277747,61084699.58,3,0
5,25000,1000,75,11,kmeans++,kmeans,0.703202507,59647313.01,3,0
6,25000,1000,75,11,kmeans++,kmeans,0.742277031,59253019.95,2,0
7,25000,1000,75,11,kmeans++,kmeans,0.734803392,61516806.2,3,0
8,25000,1000,75,11,kmeans++,kmeans,0.700100938,63315249.52,3,0
9,25000,1000,75,11,kmeans++,kmeans,0.715806444,60628886.49,4,0
10,25000,1000,75,11,kmeans++,kmeans,0.74131783,56908977.55,3,0
1,25000,1000,75,12,kmeans++,kmeans,0.747908175,59420662.96,3,0
2,25000,1000,75,12,kmeans++,kmeans,0.76139999,55246932.54,3,0
3,25000,1000,75,12,kmeans++,kmeans,0.753739473,56043418.8,3,0
4,25000,1000,75,12,kmeans++,kmeans,0.768565827,55789405.66,3,0
5,25000,1000,75,12,kmeans++,kmeans,0.767492371,53017149.13,3,0
6,25000,1000,75,12,kmeans++,kmeans,0.720433987,55433488.98,3,0
7,25000,1000,75,12,kmeans++,kmeans,0.677708733,61991532.69,3,0
8,25000,1000,75,12,kmeans++,kmeans,0.708535193,63570446.05,4,0
9,25000,1000,75,12,kmeans++,kmeans,0.729076545,56887965.82,4,0
10,25000,1000,75,12,kmeans++,kmeans,0.7871297,52032588.95,3,0
1,25000,1000,75,13,kmeans++,kmeans,0.749578344,54066121.03,3,0
2,25000,1000,75,13,kmeans++,kmeans,0.74070749,54720859.95,3,0
3,25000,1000,75,13,kmeans++,kmeans,0.812370102,47043486.36,3,0
4,25000,1000,75,13,kmeans++,kmeans,0.771521847,52523312.33,3,0
5,25000,1000,75,13,kmeans++,kmeans,0.77100523,51850628.6,3,0
6,25000,1000,75,13,kmeans++,kmeans,0.796294112,51902448.06,3,0
7,25000,1000,75,13,kmeans++,kmeans,0.755812797,53066686.45,5,0
8,25000,1000,75,13,kmeans++,kmeans,0.74936629,53753425.93,3,0
9,25000,1000,75,13,kmeans++,kmeans,0.723965352,55141527.79,3,0
10,25000,1000,75,13,kmeans++,kmeans,0.749802674,55122320.89,3,0
1,25000,1000,75,14,kmeans++,kmeans,0.798657622,52349210.72,4,0
2,25000,1000,75,14,kmeans++,kmeans,0.763526299,51391550.55,4,0
3,25000,1000,75,14,kmeans++,kmeans,0.777790079,50078609.4,4,0
4,25000,1000,75,14,kmeans++,kmeans,0.762847642,51399407.06,4,0
5,25000,1000,75,14,kmeans++,kmeans,0.787963199,52736869.82,3,0
6,25000,1000,75,14,kmeans++,kmeans,0.796238711,46162893.56,3,0
7,25000,1000,75,14,kmeans++,kmeans,0.742007173,55595068.86,4,0
8,25000,1000,75,14,kmeans++,kmeans,0.799546051,46712834.89,3,0
9,25000,1000,75,14,kmeans++,kmeans,0.76560439,51276663.64,3,0
10,25000,1000,75,14,kmeans++,kmeans,0.782066775,51553312.34,3,0
1,25000,1000,75,15,kmeans++,kmeans,0.814294618,49321106.74,4,0
2,25000,1000,75,15,kmeans++,kmeans,0.785681743,47089907.31,3,0
3,25000,1000,75,15,kmeans++,kmeans,0.842588658,46016334.94,3,0
4,25000,1000,75,15,kmeans++,kmeans,0.83889524,44497278.95,4,0
5,25000,1000,75,15,kmeans++,kmeans,0.75813311,49636287.92,6,0
6,25000,1000,75,15,kmeans++,kmeans,0.840492359,44599247.08,4,0
7,25000,1000,75,15,kmeans++,kmeans,0.850659861,44448651.27,3,0
8,25000,1000,75,15,kmeans++,kmeans,0.735126346,54506870.23,3,0
9,25000,1000,75,15,kmeans++,kmeans,0.796140371,47076577.47,5,0
10,25000,1000,75,15,kmeans++,kmeans,0.787331907,46011680.22,4,0
1,25000,1000,75,16,kmeans++,kmeans,0.738576391,48816872.17,4,0
2,25000,1000,75,16,kmeans++,kmeans,0.812449251,43983138.26,4,0
3,25000,1000,75,16,kmeans++,kmeans,0.790261553,47498970.03,3,0
4,25000,1000,75,16,kmeans++,kmeans,0.833469645,44081264.68,3,0
5,25000,1000,75,16,kmeans++,kmeans,0.812462135,43728291.45,3,0
6,25000,1000,75,16,kmeans++,kmeans,0.830840017,43771845.97,3,0
7,25000,1000,75,16,kmeans++,kmeans,0.827169614,44466488.09,4,0
8,25000,1000,75,16,kmeans++,kmeans,0.841984806,44992450.79,5,0
9,25000,1000,75,16,kmeans++,kmeans,0.830551689,44529886.04,3,0
10,25000,1000,75,16,kmeans++,kmeans,0.708526414,51527296.41,4,0
1,25000,1000,75,17,kmeans++,kmeans,0.803972349,42796916.59,4,0
2,25000,1000,75,17,kmeans++,kmeans,0.817998653,43629429.21,4,0
3,25000,1000,75,17,kmeans++,kmeans,0.751488677,43490771.38,3,0
4,25000,1000,75,17,kmeans++,kmeans,0.788973217,43160403.21,4,0
5,25000,1000,75,17,kmeans++,kmeans,0.805177836,41234894.66,4,0
6,25000,1000,75,17,kmeans++,kmeans,0.7984469,42514869.3,3,0
7,25000,1000,75,17,kmeans++,kmeans,0.750168871,47946138.07,4,0
8,25000,1000,75,17,kmeans++,kmeans,0.829143354,42340747.47,4,0
9,25000,1000,75,17,kmeans++,kmeans,0.82211986,43128329.85,3,0
10,25000,1000,75,17,kmeans++,kmeans,0.803774186,43501151.75,5,0
1,25000,1000,75,18,kmeans++,kmeans,0.796434209,42374986.7,4,0
2,25000,1000,75,18,kmeans++,kmeans,0.787834867,42065728.52,4,0
3,25000,1000,75,18,kmeans++,kmeans,0.787206835,42707491.02,4,0
4,25000,1000,75,18,kmeans++,kmeans,0.791953789,42073944.12,4,0
5,25000,1000,75,18,kmeans++,kmeans,0.80173814,41777640.95,4,0
6,25000,1000,75,18,kmeans++,kmeans,0.800376148,41813772.43,3,0
7,25000,1000,75,18,kmeans++,kmeans,0.774209578,42904449.63,3,0
8,25000,1000,75,18,kmeans++,kmeans,0.804613343,41955893.89,5,0
9,25000,1000,75,18,kmeans++,kmeans,0.785966792,42143924.47,3,0
10,25000,1000,75,18,kmeans++,kmeans,0.80836153,42002522.72,4,0
1,25000,1000,75,19,kmeans++,kmeans,0.794205762,41823072.35,4,0
2,25000,1000,75,19,kmeans++,kmeans,0.78472924,40797580.85,7,0
3,25000,1000,75,19,kmeans++,kmeans,0.764751633,41134421.77,3,0
4,25000,1000,75,19,kmeans++,kmeans,0.77814257,40870594.11,4,0
5,25000,1000,75,19,kmeans++,kmeans,0.784059323,41666782.78,4,0
6,25000,1000,75,19,kmeans++,kmeans,0.778303936,40353776.57,5,0
7,25000,1000,75,19,kmeans++,kmeans,0.759071905,41671757.95,3,0
8,25000,1000,75,19,kmeans++,kmeans,0.79240992,41757176.03,3,0
9,25000,1000,75,19,kmeans++,kmeans,0.788084454,42206376.6,4,0
10,25000,1000,75,19,kmeans++,kmeans,0.787847207,40064029.19,5,0
1,25000,1000,75,20,kmeans++,kmeans,0.754884425,41159171.92,4,0
2,25000,1000,75,20,kmeans++,kmeans,0.771877826,40623360.63,5,0
3,25000,1000,75,20,kmeans++,kmeans,0.76754445,40296140.26,5,0
4,25000,1000,75,20,kmeans++,kmeans,0.777769952,39672473.46,4,0
5,25000,1000,75,20,kmeans++,kmeans,0.743120102,40254935.33,3,0
6,25000,1000,75,20,kmeans++,kmeans,0.761369932,40446165.7,3,0
7,25000,1000,75,20,kmeans++,kmeans,0.76437738,40272875.03,5,0
8,25000,1000,75,20,kmeans++,kmeans,0.750245278,42098667.8,4,0
9,25000,1000,75,20,kmeans++,kmeans,0.709171951,42916754.45,4,0
10,25000,1000,75,20,kmeans++,kmeans,0.754858443,41026265.11,4,0
1,25000,1000,500,2,kmeans++,kmeans,0.087867107,963519828.8,1,0
2,25000,1000,500,2,kmeans++,kmeans,0.086994947,963529961.5,1,0
3,25000,1000,500,2,kmeans++,kmeans,0.08742861,863469604.6,1,0
4,25000,1000,500,2,kmeans++,kmeans,0.086642446,839259037.7,1,0
5,25000,1000,500,2,kmeans++,kmeans,0.08682526,864280446.5,1,0
6,25000,1000,500,2,kmeans++,kmeans,0.088713882,923065291.1,1,0
7,25000,1000,500,2,kmeans++,kmeans,0.086258519,975014209.4,1,0
8,25000,1000,500,2,kmeans++,kmeans,0.087375548,847949129.5,1,0
