"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
1,175000,1000,0.005,3,random,mbkmeans,43.369,0.91,44.345
2,175000,1000,0.005,3,random,mbkmeans,43.568,0.928,44.566
3,175000,1000,0.005,3,random,mbkmeans,43.591,0.953,44.608
4,175000,1000,0.005,3,random,mbkmeans,44.33,0.897,45.292
5,175000,1000,0.005,3,random,mbkmeans,43.432,1.107,44.71
6,175000,1000,0.005,3,random,mbkmeans,42.644,0.867,43.578
7,175000,1000,0.005,3,random,mbkmeans,44.625,0.968,45.659
8,175000,1000,0.005,3,random,mbkmeans,41.98,0.817,42.861
9,175000,1000,0.005,3,random,mbkmeans,42.206,1.012,43.278
10,175000,1000,0.005,3,random,mbkmeans,42.113,0.887,43.06
1,175000,1000,0.01,3,random,mbkmeans,54.965,1.095,56.148
2,175000,1000,0.01,3,random,mbkmeans,54.9,1.209,56.233
3,175000,1000,0.01,3,random,mbkmeans,57.512,1.226,58.824
4,175000,1000,0.01,3,random,mbkmeans,51.203,1.172,52.448
5,175000,1000,0.01,3,random,mbkmeans,53.628,1.164,54.877
6,175000,1000,0.01,3,random,mbkmeans,51.453,1.165,52.692
7,175000,1000,0.01,3,random,mbkmeans,49.303,1.022,50.4
8,175000,1000,0.01,3,random,mbkmeans,54.902,1.126,56.107
9,175000,1000,0.01,3,random,mbkmeans,58.544,1.384,60.017
10,175000,1000,0.01,3,random,mbkmeans,55.114,1.174,56.368
1,175000,1000,0.05,3,random,mbkmeans,153.414,6.995,160.647
2,175000,1000,0.05,3,random,mbkmeans,171.133,8.187,179.592
3,175000,1000,0.05,3,random,mbkmeans,160.052,7.579,167.877
4,175000,1000,0.05,3,random,mbkmeans,148.537,7.087,155.907
5,175000,1000,0.05,3,random,mbkmeans,158.041,7.448,165.729
6,175000,1000,0.05,3,random,mbkmeans,129.3,5.932,135.427
7,175000,1000,0.05,3,random,mbkmeans,140.244,6.318,146.779
8,175000,1000,0.05,3,random,mbkmeans,150.622,7.109,157.961
9,175000,1000,0.05,3,random,mbkmeans,140.993,6.463,147.671
10,175000,1000,0.05,3,random,mbkmeans,142.102,6.568,148.885
