"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
1,1000,1000,1,3,random,mbkmeans,3.971,0.169,4.145
2,1000,1000,1,3,random,mbkmeans,3.529,0.161,3.695
3,1000,1000,1,3,random,mbkmeans,3.907,0.166,4.079
4,1000,1000,1,3,random,mbkmeans,4.628,0.211,4.845
5,1000,1000,1,3,random,mbkmeans,2.825,0.113,2.942
6,1000,1000,1,3,random,mbkmeans,4.152,0.144,4.302
7,1000,1000,1,3,random,mbkmeans,3.744,0.15,3.899
8,1000,1000,1,3,random,mbkmeans,4.729,0.185,4.922
9,1000,1000,1,3,random,mbkmeans,2.782,0.095,2.882
10,1000,1000,1,3,random,mbkmeans,4.151,0.158,4.315
1,5000,1000,0.005,3,random,mbkmeans,1.804,0.042,1.851
2,5000,1000,0.005,3,random,mbkmeans,1.659,0.051,1.712
3,5000,1000,0.005,3,random,mbkmeans,1.752,0.048,1.813
4,5000,1000,0.005,3,random,mbkmeans,1.574,0.039,1.615
5,5000,1000,0.005,3,random,mbkmeans,1.61,0.055,1.668
6,5000,1000,0.005,3,random,mbkmeans,1.059,0.027,1.088
7,5000,1000,0.005,3,random,mbkmeans,1.184,0.044,1.23
8,5000,1000,0.005,3,random,mbkmeans,1.22,0.033,1.255
9,5000,1000,0.005,3,random,mbkmeans,1.078,0.033,1.112
10,5000,1000,0.005,3,random,mbkmeans,1.104,0.033,1.138
1,5000,1000,0.01,3,random,mbkmeans,1.981,0.057,2.041
2,5000,1000,0.01,3,random,mbkmeans,1.981,0.06,2.047
3,5000,1000,0.01,3,random,mbkmeans,1.85,0.049,1.902
4,5000,1000,0.01,3,random,mbkmeans,1.903,0.058,1.964
5,5000,1000,0.01,3,random,mbkmeans,1.958,0.055,2.021
6,5000,1000,0.01,3,random,mbkmeans,1.396,0.051,1.449
7,5000,1000,0.01,3,random,mbkmeans,1.471,0.047,1.52
8,5000,1000,0.01,3,random,mbkmeans,1.313,0.046,1.361
9,5000,1000,0.01,3,random,mbkmeans,1.653,0.057,1.712
10,5000,1000,0.01,3,random,mbkmeans,1.426,0.044,1.472
1,5000,1000,0.05,3,random,mbkmeans,4.33,0.206,4.545
2,5000,1000,0.05,3,random,mbkmeans,4.685,0.233,4.929
3,5000,1000,0.05,3,random,mbkmeans,5.136,0.223,5.368
4,5000,1000,0.05,3,random,mbkmeans,5.087,0.271,5.372
5,5000,1000,0.05,3,random,mbkmeans,4.837,0.253,5.098
6,5000,1000,0.05,3,random,mbkmeans,3.397,0.17,3.574
7,5000,1000,0.05,3,random,mbkmeans,4.196,0.223,4.427
8,5000,1000,0.05,3,random,mbkmeans,4.061,0.227,4.295
9,5000,1000,0.05,3,random,mbkmeans,3.788,0.216,4.011
10,5000,1000,0.05,3,random,mbkmeans,3.733,0.172,3.911
1,5000,1000,0.1,3,random,mbkmeans,6.477,0.281,6.768
2,5000,1000,0.1,3,random,mbkmeans,7.386,0.309,7.713
3,5000,1000,0.1,3,random,mbkmeans,7.457,0.341,7.828
4,5000,1000,0.1,3,random,mbkmeans,7.348,0.314,7.673
5,5000,1000,0.1,3,random,mbkmeans,7.331,0.323,7.666
6,5000,1000,0.1,3,random,mbkmeans,7.837,0.374,8.223
7,5000,1000,0.1,3,random,mbkmeans,6.442,0.287,6.74
8,5000,1000,0.1,3,random,mbkmeans,6.735,0.28,7.027
9,5000,1000,0.1,3,random,mbkmeans,7.028,0.293,7.332
10,5000,1000,0.1,3,random,mbkmeans,7.383,0.348,7.744
1,5000,1000,0.2,3,random,mbkmeans,13.021,0.513,13.556
2,5000,1000,0.2,3,random,mbkmeans,11.4,0.432,11.849
3,5000,1000,0.2,3,random,mbkmeans,12.295,0.453,12.767
4,5000,1000,0.2,3,random,mbkmeans,15.136,0.578,15.738
5,5000,1000,0.2,3,random,mbkmeans,15.58,0.623,16.226
6,5000,1000,0.2,3,random,mbkmeans,13.137,0.523,13.68
7,5000,1000,0.2,3,random,mbkmeans,11.411,0.447,11.876
8,5000,1000,0.2,3,random,mbkmeans,10.632,0.44,11.089
9,5000,1000,0.2,3,random,mbkmeans,12.773,0.525,13.318
10,5000,1000,0.2,3,random,mbkmeans,13.727,0.547,14.295
1,5000,1000,0.5,3,random,mbkmeans,33.149,1.215,34.42
2,5000,1000,0.5,3,random,mbkmeans,27.797,1.024,28.862
3,5000,1000,0.5,3,random,mbkmeans,33.115,1.208,34.374
4,5000,1000,0.5,3,random,mbkmeans,35.719,1.318,37.091
5,5000,1000,0.5,3,random,mbkmeans,37.16,1.329,38.55
6,5000,1000,0.5,3,random,mbkmeans,28.223,1.006,29.272
7,5000,1000,0.5,3,random,mbkmeans,31.68,1.151,32.878
8,5000,1000,0.5,3,random,mbkmeans,32.742,1.188,33.979
9,5000,1000,0.5,3,random,mbkmeans,28.961,1.077,30.08
10,5000,1000,0.5,3,random,mbkmeans,27.528,1.002,28.573
1,5000,1000,0.8,3,random,mbkmeans,58.079,2.123,60.297
2,5000,1000,0.8,3,random,mbkmeans,50.355,1.827,52.255
3,5000,1000,0.8,3,random,mbkmeans,50.996,1.84,52.913
4,5000,1000,0.8,3,random,mbkmeans,49.409,1.757,51.237
5,5000,1000,0.8,3,random,mbkmeans,56.065,2.087,58.234
6,5000,1000,0.8,3,random,mbkmeans,53.004,1.943,55.028
7,5000,1000,0.8,3,random,mbkmeans,47.226,1.677,48.978
8,5000,1000,0.8,3,random,mbkmeans,54.28,1.993,56.355
9,5000,1000,0.8,3,random,mbkmeans,48.472,1.752,50.298
10,5000,1000,0.8,3,random,mbkmeans,44.745,1.638,46.45
1,5000,1000,1,3,random,mbkmeans,33.906,1.831,35.79
2,5000,1000,1,3,random,mbkmeans,25.206,1.381,26.629
3,5000,1000,1,3,random,mbkmeans,18.326,0.939,19.292
4,5000,1000,1,3,random,mbkmeans,23.951,1.291,25.278
5,5000,1000,1,3,random,mbkmeans,28.462,1.462,29.972
6,5000,1000,1,3,random,mbkmeans,41.944,2.286,44.295
7,5000,1000,1,3,random,mbkmeans,31.771,1.717,33.535
8,5000,1000,1,3,random,mbkmeans,42.235,2.271,44.569
9,5000,1000,1,3,random,mbkmeans,25.012,1.368,26.418
10,5000,1000,1,3,random,mbkmeans,32.881,1.757,34.687
1,25000,1000,0.005,3,random,mbkmeans,6.393,0.17,6.577
2,25000,1000,0.005,3,random,mbkmeans,6.238,0.177,6.424
3,25000,1000,0.005,3,random,mbkmeans,6.094,0.178,6.283
4,25000,1000,0.005,3,random,mbkmeans,6.163,0.176,6.349
5,25000,1000,0.005,3,random,mbkmeans,6.168,0.165,6.342
6,25000,1000,0.005,3,random,mbkmeans,6.353,0.174,6.537
7,25000,1000,0.005,3,random,mbkmeans,6.365,0.18,6.554
8,25000,1000,0.005,3,random,mbkmeans,5.971,0.162,6.141
9,25000,1000,0.005,3,random,mbkmeans,6.563,0.208,6.781
10,25000,1000,0.005,3,random,mbkmeans,6.404,0.163,6.577
1,25000,1000,0.01,3,random,mbkmeans,8.255,0.275,8.545
2,25000,1000,0.01,3,random,mbkmeans,8.864,0.299,9.178
3,25000,1000,0.01,3,random,mbkmeans,8.843,0.292,9.151
4,25000,1000,0.01,3,random,mbkmeans,9.091,0.3,9.406
5,25000,1000,0.01,3,random,mbkmeans,8.376,0.242,8.631
6,25000,1000,0.01,3,random,mbkmeans,8.076,0.28,8.367
7,25000,1000,0.01,3,random,mbkmeans,7.515,0.25,7.777
8,25000,1000,0.01,3,random,mbkmeans,9.118,0.346,9.478
9,25000,1000,0.01,3,random,mbkmeans,7.847,0.29,8.148
10,25000,1000,0.01,3,random,mbkmeans,8.204,0.282,8.497
1,25000,1000,0.05,3,random,mbkmeans,19.165,0.559,19.753
2,25000,1000,0.05,3,random,mbkmeans,23.557,0.703,24.304
3,25000,1000,0.05,3,random,mbkmeans,21.407,0.62,22.059
4,25000,1000,0.05,3,random,mbkmeans,21.039,0.608,21.68
5,25000,1000,0.05,3,random,mbkmeans,21.629,0.628,22.289
6,25000,1000,0.05,3,random,mbkmeans,17.081,0.503,17.608
7,25000,1000,0.05,3,random,mbkmeans,22.394,0.645,23.077
8,25000,1000,0.05,3,random,mbkmeans,21.015,0.621,21.668
9,25000,1000,0.05,3,random,mbkmeans,23.043,0.698,23.774
10,25000,1000,0.05,3,random,mbkmeans,19.747,0.565,20.341
1,25000,1000,0.1,3,random,mbkmeans,33.42,1.007,34.484
2,25000,1000,0.1,3,random,mbkmeans,34.185,1.033,35.277
3,25000,1000,0.1,3,random,mbkmeans,36.683,1.106,37.842
4,25000,1000,0.1,3,random,mbkmeans,34.781,1.025,35.86
5,25000,1000,0.1,3,random,mbkmeans,34.601,1.043,35.694
6,25000,1000,0.1,3,random,mbkmeans,36.148,1.105,37.306
7,25000,1000,0.1,3,random,mbkmeans,38.002,1.195,39.254
8,25000,1000,0.1,3,random,mbkmeans,39.432,1.263,40.753
9,25000,1000,0.1,3,random,mbkmeans,37.324,1.136,38.515
10,25000,1000,0.1,3,random,mbkmeans,39.268,1.233,40.562
1,25000,1000,0.2,3,random,mbkmeans,75.735,3.826,79.684
2,25000,1000,0.2,3,random,mbkmeans,71.926,3.675,75.712
3,25000,1000,0.2,3,random,mbkmeans,84.76,4.3,89.189
4,25000,1000,0.2,3,random,mbkmeans,56.971,2.843,59.899
5,25000,1000,0.2,3,random,mbkmeans,66.541,3.323,69.963
6,25000,1000,0.2,3,random,mbkmeans,77.066,3.875,81.066
7,25000,1000,0.2,3,random,mbkmeans,71.542,3.533,75.181
8,25000,1000,0.2,3,random,mbkmeans,63.301,3.166,66.563
9,25000,1000,0.2,3,random,mbkmeans,72.205,3.61,75.925
10,25000,1000,0.2,3,random,mbkmeans,74.78,3.762,78.655
1,25000,1000,0.5,3,random,mbkmeans,146.095,7.426,153.74
2,25000,1000,0.5,3,random,mbkmeans,184.431,9.492,194.224
3,25000,1000,0.5,3,random,mbkmeans,148.222,7.614,156.06
4,25000,1000,0.5,3,random,mbkmeans,158.859,8.095,167.192
5,25000,1000,0.5,3,random,mbkmeans,134.317,6.94,141.46
6,25000,1000,0.5,3,random,mbkmeans,180.781,9.341,190.403
7,25000,1000,0.5,3,random,mbkmeans,138.218,7.152,145.583
8,25000,1000,0.5,3,random,mbkmeans,159.074,8.177,167.488
9,25000,1000,0.5,3,random,mbkmeans,177.609,9.12,187
10,25000,1000,0.5,3,random,mbkmeans,173.818,9.021,183.099
1,25000,1000,0.8,3,random,mbkmeans,267.277,13.759,281.443
2,25000,1000,0.8,3,random,mbkmeans,264.736,13.573,278.708
3,25000,1000,0.8,3,random,mbkmeans,239.777,12.366,252.499
4,25000,1000,0.8,3,random,mbkmeans,245.396,12.517,258.285
5,25000,1000,0.8,3,random,mbkmeans,247.182,12.69,260.258
6,25000,1000,0.8,3,random,mbkmeans,296.066,14.966,311.495
7,25000,1000,0.8,3,random,mbkmeans,229.263,11.511,241.12
8,25000,1000,0.8,3,random,mbkmeans,309.04,15.728,325.341
9,25000,1000,0.8,3,random,mbkmeans,244.072,12.193,256.635
10,25000,1000,0.8,3,random,mbkmeans,299.255,15.102,314.804
1,25000,1000,1,3,random,mbkmeans,202.039,10.197,212.542
2,25000,1000,1,3,random,mbkmeans,309.502,15.936,325.905
3,25000,1000,1,3,random,mbkmeans,202.383,10.306,213.007
4,25000,1000,1,3,random,mbkmeans,134.327,6.82,141.346
5,25000,1000,1,3,random,mbkmeans,92.101,4.527,96.764
6,25000,1000,1,3,random,mbkmeans,152.667,7.815,160.711
7,25000,1000,1,3,random,mbkmeans,196.285,10.347,206.92
8,25000,1000,1,3,random,mbkmeans,134.036,6.795,141.032
9,25000,1000,1,3,random,mbkmeans,274.343,14.091,288.842
10,25000,1000,1,3,random,mbkmeans,179.654,9.053,188.975
1,75000,1000,0.005,3,random,mbkmeans,18.945,0.39,19.369
2,75000,1000,0.005,3,random,mbkmeans,17.572,0.392,17.989
3,75000,1000,0.005,3,random,mbkmeans,18.407,0.414,18.847
4,75000,1000,0.005,3,random,mbkmeans,18.85,0.428,19.307
5,75000,1000,0.005,3,random,mbkmeans,18.697,0.431,19.154
6,75000,1000,0.005,3,random,mbkmeans,17.211,0.373,17.609
7,75000,1000,0.005,3,random,mbkmeans,18.927,0.424,19.379
8,75000,1000,0.005,3,random,mbkmeans,18.024,0.418,18.467
9,75000,1000,0.005,3,random,mbkmeans,17.251,0.371,17.646
10,75000,1000,0.005,3,random,mbkmeans,17.461,0.381,17.868
1,75000,1000,0.01,3,random,mbkmeans,21.804,0.474,22.322
2,75000,1000,0.01,3,random,mbkmeans,24.053,0.558,24.645
3,75000,1000,0.01,3,random,mbkmeans,21.493,0.475,22.004
4,75000,1000,0.01,3,random,mbkmeans,23.252,0.471,23.755
5,75000,1000,0.01,3,random,mbkmeans,22.31,0.415,22.761
6,75000,1000,0.01,3,random,mbkmeans,23.505,0.521,24.061
7,75000,1000,0.01,3,random,mbkmeans,22.801,0.477,23.313
8,75000,1000,0.01,3,random,mbkmeans,23.153,0.4,23.586
9,75000,1000,0.01,3,random,mbkmeans,22.356,0.396,22.784
10,75000,1000,0.01,3,random,mbkmeans,24.443,0.551,25.03
1,75000,1000,0.05,3,random,mbkmeans,64.052,1.289,65.439
2,75000,1000,0.05,3,random,mbkmeans,60.738,1.013,61.839
3,75000,1000,0.05,3,random,mbkmeans,53.476,0.866,54.418
4,75000,1000,0.05,3,random,mbkmeans,61.721,1.291,63.1
5,75000,1000,0.05,3,random,mbkmeans,57.46,0.658,58.198
6,75000,1000,0.05,3,random,mbkmeans,79.319,0.753,80.245
7,75000,1000,0.05,3,random,mbkmeans,74.019,1.299,75.446
8,75000,1000,0.05,3,random,mbkmeans,58.178,1.195,59.463
9,75000,1000,0.05,3,random,mbkmeans,68.193,0.729,69.02
10,75000,1000,0.05,3,random,mbkmeans,61.149,0.495,61.732
1,75000,1000,0.1,3,random,mbkmeans,123.611,5.784,129.581
2,75000,1000,0.1,3,random,mbkmeans,107.826,4.929,112.934
3,75000,1000,0.1,3,random,mbkmeans,123.885,5.751,129.82
4,75000,1000,0.1,3,random,mbkmeans,117.489,5.383,123.054
5,75000,1000,0.1,3,random,mbkmeans,109.193,5.053,114.411
6,75000,1000,0.1,3,random,mbkmeans,110.39,5.14,115.708
7,75000,1000,0.1,3,random,mbkmeans,98.945,4.535,103.628
8,75000,1000,0.1,3,random,mbkmeans,122.522,5.733,128.44
9,75000,1000,0.1,3,random,mbkmeans,130.174,5.963,136.33
10,75000,1000,0.1,3,random,mbkmeans,100.201,4.557,104.911
1,75000,1000,0.2,3,random,mbkmeans,227.504,11.059,238.907
2,75000,1000,0.2,3,random,mbkmeans,186.105,9.051,195.44
3,75000,1000,0.2,3,random,mbkmeans,231.733,11.196,243.306
4,75000,1000,0.2,3,random,mbkmeans,210.542,10.511,221.547
5,75000,1000,0.2,3,random,mbkmeans,240.367,11.636,252.364
6,75000,1000,0.2,3,random,mbkmeans,211.913,10.276,222.511
7,75000,1000,0.2,3,random,mbkmeans,175.619,8.439,184.317
8,75000,1000,0.2,3,random,mbkmeans,243.858,11.904,256.131
9,75000,1000,0.2,3,random,mbkmeans,199.732,9.641,209.681
10,75000,1000,0.2,3,random,mbkmeans,184.991,8.91,194.181
1,75000,1000,0.5,3,random,mbkmeans,530.206,27.347,558.339
2,75000,1000,0.5,3,random,mbkmeans,448.927,22.868,472.504
3,75000,1000,0.5,3,random,mbkmeans,474.899,24.389,499.994
4,75000,1000,0.5,3,random,mbkmeans,546.969,27.583,575.376
5,75000,1000,0.5,3,random,mbkmeans,571.993,29.16,602.048
6,75000,1000,0.5,3,random,mbkmeans,477.679,24.243,502.687
7,75000,1000,0.5,3,random,mbkmeans,472.56,23.733,497.026
8,75000,1000,0.5,3,random,mbkmeans,465.281,23.446,489.461
9,75000,1000,0.5,3,random,mbkmeans,468.487,23.548,492.755
10,75000,1000,0.5,3,random,mbkmeans,437.113,22.043,459.815
1,75000,1000,0.8,3,random,mbkmeans,870.495,43.823,915.641
2,75000,1000,0.8,3,random,mbkmeans,836.612,42.119,880.035
3,75000,1000,0.8,3,random,mbkmeans,812.143,40.561,853.945
4,75000,1000,0.8,3,random,mbkmeans,827.429,41.539,870.231
5,75000,1000,0.8,3,random,mbkmeans,915.707,45.802,962.893
6,75000,1000,0.8,3,random,mbkmeans,764.951,38.58,804.802
7,75000,1000,0.8,3,random,mbkmeans,604.533,30.168,635.595
8,75000,1000,0.8,3,random,mbkmeans,775.317,38.907,815.402
9,75000,1000,0.8,3,random,mbkmeans,645.904,32.5,679.444
10,75000,1000,0.8,3,random,mbkmeans,935.772,47.343,984.531
1,75000,1000,1,3,random,mbkmeans,697.812,35.681,734.597
2,75000,1000,1,3,random,mbkmeans,859.271,44.114,904.697
3,75000,1000,1,3,random,mbkmeans,804.375,41.141,846.716
4,75000,1000,1,3,random,mbkmeans,1101.352,56.104,1159.105
5,75000,1000,1,3,random,mbkmeans,831.092,42.362,874.69
6,75000,1000,1,3,random,mbkmeans,839.552,43.107,883.932
7,75000,1000,1,3,random,mbkmeans,818.14,41.908,861.297
8,75000,1000,1,3,random,mbkmeans,726.361,37.331,764.825
9,75000,1000,1,3,random,mbkmeans,1147.034,60.486,1209.27
10,75000,1000,1,3,random,mbkmeans,412.558,20.763,433.937
1,1e+05,1000,0.005,3,random,mbkmeans,25.019,0.571,25.627
2,1e+05,1000,0.005,3,random,mbkmeans,23.467,0.525,24.037
3,1e+05,1000,0.005,3,random,mbkmeans,25.627,0.624,26.288
4,1e+05,1000,0.005,3,random,mbkmeans,23.378,0.564,23.98
5,1e+05,1000,0.005,3,random,mbkmeans,25.73,0.574,26.342
6,1e+05,1000,0.005,3,random,mbkmeans,24.594,0.463,25.093
7,1e+05,1000,0.005,3,random,mbkmeans,26.171,0.488,26.696
8,1e+05,1000,0.005,3,random,mbkmeans,23.752,0.496,24.281
9,1e+05,1000,0.005,3,random,mbkmeans,23.989,0.462,24.486
10,1e+05,1000,0.005,3,random,mbkmeans,24.499,0.507,25.042
1,1e+05,1000,0.01,3,random,mbkmeans,32.159,0.7,32.91
2,1e+05,1000,0.01,3,random,mbkmeans,29.253,0.639,29.941
3,1e+05,1000,0.01,3,random,mbkmeans,31.055,0.692,31.792
4,1e+05,1000,0.01,3,random,mbkmeans,30.939,0.648,31.636
5,1e+05,1000,0.01,3,random,mbkmeans,31.173,0.606,31.824
6,1e+05,1000,0.01,3,random,mbkmeans,32.599,0.706,33.351
7,1e+05,1000,0.01,3,random,mbkmeans,32.116,0.733,32.899
8,1e+05,1000,0.01,3,random,mbkmeans,33.327,0.715,34.09
9,1e+05,1000,0.01,3,random,mbkmeans,31.731,0.662,32.439
10,1e+05,1000,0.01,3,random,mbkmeans,33.603,0.696,34.347
1,1e+05,1000,0.05,3,random,mbkmeans,87.653,3.845,91.626
2,1e+05,1000,0.05,3,random,mbkmeans,85.291,3.68,89.105
3,1e+05,1000,0.05,3,random,mbkmeans,80.106,3.444,83.667
4,1e+05,1000,0.05,3,random,mbkmeans,89.419,3.88,93.431
5,1e+05,1000,0.05,3,random,mbkmeans,98.974,4.263,103.385
6,1e+05,1000,0.05,3,random,mbkmeans,81.268,3.569,84.963
7,1e+05,1000,0.05,3,random,mbkmeans,87.665,3.812,91.608
8,1e+05,1000,0.05,3,random,mbkmeans,81.863,3.499,85.483
9,1e+05,1000,0.05,3,random,mbkmeans,90.32,3.941,94.396
10,1e+05,1000,0.05,3,random,mbkmeans,85.673,3.799,89.599
1,1e+05,1000,0.1,3,random,mbkmeans,137.15,6.257,143.639
2,1e+05,1000,0.1,3,random,mbkmeans,128.395,5.867,134.459
3,1e+05,1000,0.1,3,random,mbkmeans,146.835,6.765,153.818
4,1e+05,1000,0.1,3,random,mbkmeans,124.781,5.627,130.598
5,1e+05,1000,0.1,3,random,mbkmeans,126.937,5.819,132.952
6,1e+05,1000,0.1,3,random,mbkmeans,164.689,7.669,172.633
7,1e+05,1000,0.1,3,random,mbkmeans,150.867,6.954,158.047
8,1e+05,1000,0.1,3,random,mbkmeans,134.842,6.245,141.289
9,1e+05,1000,0.1,3,random,mbkmeans,135.54,6.178,141.925
10,1e+05,1000,0.1,3,random,mbkmeans,161.106,7.549,168.893
1,1e+05,1000,0.2,3,random,mbkmeans,277.046,14.282,291.739
2,1e+05,1000,0.2,3,random,mbkmeans,257.053,12.075,269.514
3,1e+05,1000,0.2,3,random,mbkmeans,250.065,11.832,262.289
4,1e+05,1000,0.2,3,random,mbkmeans,289.061,13.684,303.181
5,1e+05,1000,0.2,3,random,mbkmeans,246.998,11.707,259.068
6,1e+05,1000,0.2,3,random,mbkmeans,287.809,14.052,302.299
7,1e+05,1000,0.2,3,random,mbkmeans,236.729,11.237,248.319
8,1e+05,1000,0.2,3,random,mbkmeans,259.768,12.38,272.53
9,1e+05,1000,0.2,3,random,mbkmeans,281.912,13.722,296.064
10,1e+05,1000,0.2,3,random,mbkmeans,277.471,13.378,291.259
1,1e+05,1000,0.5,3,random,mbkmeans,649.105,33.383,683.517
2,1e+05,1000,0.5,3,random,mbkmeans,535.837,27.254,563.955
3,1e+05,1000,0.5,3,random,mbkmeans,631.788,32.524,665.261
4,1e+05,1000,0.5,3,random,mbkmeans,577.289,29.704,607.861
5,1e+05,1000,0.5,3,random,mbkmeans,724.514,37.148,762.745
6,1e+05,1000,0.5,3,random,mbkmeans,713.092,36.518,750.701
7,1e+05,1000,0.5,3,random,mbkmeans,593.706,29.944,624.606
8,1e+05,1000,0.5,3,random,mbkmeans,606.709,30.668,638.299
9,1e+05,1000,0.5,3,random,mbkmeans,685.865,34.791,721.686
10,1e+05,1000,0.5,3,random,mbkmeans,565.901,28.524,595.266
1,1e+05,1000,0.8,3,random,mbkmeans,1021.514,51.471,1074.551
2,1e+05,1000,0.8,3,random,mbkmeans,986.934,49.357,1037.816
3,1e+05,1000,0.8,3,random,mbkmeans,945.646,47.568,994.665
4,1e+05,1000,0.8,3,random,mbkmeans,1006.355,50.288,1058.156
5,1e+05,1000,0.8,3,random,mbkmeans,1218.24,61.433,1281.569
6,1e+05,1000,0.8,3,random,mbkmeans,1091.829,56.329,1149.812
7,1e+05,1000,0.8,3,random,mbkmeans,895.201,45.218,941.818
8,1e+05,1000,0.8,3,random,mbkmeans,967.56,48.997,1018.114
9,1e+05,1000,0.8,3,random,mbkmeans,1102.962,56.71,1161.286
10,1e+05,1000,0.8,3,random,mbkmeans,927.467,48.196,977.067
1,1e+05,1000,1,3,random,mbkmeans,882.007,44.609,928.014
2,1e+05,1000,1,3,random,mbkmeans,661.862,33.126,696.013
