"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
2,25000,1000,0.005,3,random,mbkmeans,8.337,0.296,8.666
3,25000,1000,0.005,3,random,mbkmeans,10.143,0.325,10.47
4,25000,1000,0.005,3,random,mbkmeans,10.194,0.317,10.513
5,25000,1000,0.005,3,random,mbkmeans,8.753,0.324,9.092
6,25000,1000,0.005,3,random,mbkmeans,9.123,0.276,9.401
7,25000,1000,0.005,3,random,mbkmeans,9.438,0.339,9.779
8,25000,1000,0.005,3,random,mbkmeans,8.647,0.267,8.916
9,25000,1000,0.005,3,random,mbkmeans,8.577,0.249,8.828
10,25000,1000,0.005,3,random,mbkmeans,9.553,0.322,9.876
1,25000,1000,0.01,3,random,mbkmeans,14.164,0.514,14.715
2,25000,1000,0.01,3,random,mbkmeans,11.858,0.426,12.287
3,25000,1000,0.01,3,random,mbkmeans,11.238,0.402,11.642
4,25000,1000,0.01,3,random,mbkmeans,11.23,0.397,11.629
5,25000,1000,0.01,3,random,mbkmeans,11.579,0.381,11.962
6,25000,1000,0.01,3,random,mbkmeans,12.198,0.402,12.603
7,25000,1000,0.01,3,random,mbkmeans,12.062,0.467,12.531
8,25000,1000,0.01,3,random,mbkmeans,11.986,0.453,12.442
9,25000,1000,0.01,3,random,mbkmeans,10.063,0.38,10.445
10,25000,1000,0.01,3,random,mbkmeans,12.388,0.428,12.819
1,25000,1000,0.05,3,random,mbkmeans,28.73,0.702,29.447
2,25000,1000,0.05,3,random,mbkmeans,31.427,0.728,32.165
3,25000,1000,0.05,3,random,mbkmeans,41.271,0.86,42.139
4,25000,1000,0.05,3,random,mbkmeans,28.245,0.674,28.928
5,25000,1000,0.05,3,random,mbkmeans,29.931,0.722,30.659
6,25000,1000,0.05,3,random,mbkmeans,29.491,0.631,30.128
7,25000,1000,0.05,3,random,mbkmeans,31.079,0.726,31.813
8,25000,1000,0.05,3,random,mbkmeans,32.053,0.708,32.769
9,25000,1000,0.05,3,random,mbkmeans,40.999,1.27,42.278
10,25000,1000,0.05,3,random,mbkmeans,29.643,0.672,30.322
1,25000,1000,0.1,3,random,mbkmeans,64.684,1.459,66.165
2,25000,1000,0.1,3,random,mbkmeans,70.313,1.393,71.72
3,25000,1000,0.1,3,random,mbkmeans,59.63,1.307,60.969
4,25000,1000,0.1,3,random,mbkmeans,57.81,1.274,59.096
5,25000,1000,0.1,3,random,mbkmeans,59.075,1.394,60.482
6,25000,1000,0.1,3,random,mbkmeans,64.304,1.229,65.546
7,25000,1000,0.1,3,random,mbkmeans,66.259,1.334,67.608
8,25000,1000,0.1,3,random,mbkmeans,72.661,1.676,74.351
9,25000,1000,0.1,3,random,mbkmeans,60.631,1.943,62.59
10,25000,1000,0.1,3,random,mbkmeans,52.4,1.363,53.774
1,25000,1000,0.2,3,random,mbkmeans,112.539,3.82,116.384
2,25000,1000,0.2,3,random,mbkmeans,102.952,3.72,106.695
3,25000,1000,0.2,3,random,mbkmeans,81.866,2.844,84.728
4,25000,1000,0.2,3,random,mbkmeans,103.846,3.615,107.482
5,25000,1000,0.2,3,random,mbkmeans,108.107,3.631,111.761
6,25000,1000,0.2,3,random,mbkmeans,124.294,4.278,128.601
7,25000,1000,0.2,3,random,mbkmeans,84.547,3.23,87.797
8,25000,1000,0.2,3,random,mbkmeans,102.937,3.547,106.506
9,25000,1000,0.2,3,random,mbkmeans,89.861,3.042,92.92
10,25000,1000,0.2,3,random,mbkmeans,105.43,3.758,109.21
1,25000,1000,0.5,3,random,mbkmeans,251.716,8.323,260.088
2,25000,1000,0.5,3,random,mbkmeans,215.516,7.492,223.053
3,25000,1000,0.5,3,random,mbkmeans,233.95,8.403,242.4
4,25000,1000,0.5,3,random,mbkmeans,253.792,8.823,262.68
5,25000,1000,0.5,3,random,mbkmeans,234.296,7.862,242.203
6,25000,1000,0.5,3,random,mbkmeans,231.915,7.567,239.529
7,25000,1000,0.5,3,random,mbkmeans,223.462,7.682,231.191
8,25000,1000,0.5,3,random,mbkmeans,299.889,10.257,310.213
9,25000,1000,0.5,3,random,mbkmeans,217.415,7.629,225.084
10,25000,1000,0.5,3,random,mbkmeans,262.965,8.744,271.764
1,25000,1000,0.8,3,random,mbkmeans,368.731,13.161,381.972
2,25000,1000,0.8,3,random,mbkmeans,377.685,12.034,389.818
3,25000,1000,0.8,3,random,mbkmeans,370.572,13.2,383.862
4,25000,1000,0.8,3,random,mbkmeans,443.137,14.798,458.025
5,25000,1000,0.8,3,random,mbkmeans,500.796,16.61,517.507
6,25000,1000,0.8,3,random,mbkmeans,480.178,16.658,496.936
7,25000,1000,0.8,3,random,mbkmeans,412.156,13.181,425.425
8,25000,1000,0.8,3,random,mbkmeans,360.829,12.57,373.471
9,25000,1000,0.8,3,random,mbkmeans,448.518,15.509,464.121
10,25000,1000,0.8,3,random,mbkmeans,401.263,12.803,414.148
1,25000,1000,1,3,random,mbkmeans,335.895,11.035,347.006
2,25000,1000,1,3,random,mbkmeans,278.569,9.286,287.954
3,25000,1000,1,3,random,mbkmeans,338.489,11.823,350.382
4,25000,1000,1,3,random,mbkmeans,236.852,7.989,244.896
5,25000,1000,1,3,random,mbkmeans,453.68,15.644,469.427
6,25000,1000,1,3,random,mbkmeans,237.535,8.285,245.865
7,25000,1000,1,3,random,mbkmeans,556.768,19.853,576.738
8,25000,1000,1,3,random,mbkmeans,284.175,9.985,294.217
9,25000,1000,1,3,random,mbkmeans,240.261,10.167,250.482
10,25000,1000,1,3,random,mbkmeans,206.96,6.549,213.553
1,75000,1000,0.005,3,random,mbkmeans,27.277,0.564,27.858
2,75000,1000,0.005,3,random,mbkmeans,26.867,0.653,27.526
3,75000,1000,0.005,3,random,mbkmeans,26.921,0.706,27.672
4,75000,1000,0.005,3,random,mbkmeans,27.014,0.621,27.647
5,75000,1000,0.005,3,random,mbkmeans,26.955,0.649,27.61
6,75000,1000,0.005,3,random,mbkmeans,23.471,0.469,23.943
7,75000,1000,0.005,3,random,mbkmeans,24.831,0.587,25.423
8,75000,1000,0.005,3,random,mbkmeans,27.93,0.568,28.503
9,75000,1000,0.005,3,random,mbkmeans,26.974,0.641,27.621
10,75000,1000,0.005,3,random,mbkmeans,26.272,0.73,27.007
1,75000,1000,0.01,3,random,mbkmeans,37.022,0.729,37.757
2,75000,1000,0.01,3,random,mbkmeans,33.26,0.74,34.015
3,75000,1000,0.01,3,random,mbkmeans,32.085,0.783,32.904
4,75000,1000,0.01,3,random,mbkmeans,35.024,0.745,35.777
5,75000,1000,0.01,3,random,mbkmeans,34.121,0.783,34.913
6,75000,1000,0.01,3,random,mbkmeans,36.959,0.67,37.638
7,75000,1000,0.01,3,random,mbkmeans,32.309,0.621,32.937
8,75000,1000,0.01,3,random,mbkmeans,31.698,0.672,32.377
9,75000,1000,0.01,3,random,mbkmeans,34.131,0.657,34.794
10,75000,1000,0.01,3,random,mbkmeans,31.104,0.548,31.66
1,75000,1000,0.05,3,random,mbkmeans,103.358,1.963,105.359
2,75000,1000,0.05,3,random,mbkmeans,97.838,1.388,99.289
3,75000,1000,0.05,3,random,mbkmeans,87.423,1.226,88.666
4,75000,1000,0.05,3,random,mbkmeans,122.165,1.144,123.335
5,75000,1000,0.05,3,random,mbkmeans,99.573,0.874,100.467
6,75000,1000,0.05,3,random,mbkmeans,106.737,1.235,107.996
7,75000,1000,0.05,3,random,mbkmeans,98.574,1.159,99.752
8,75000,1000,0.05,3,random,mbkmeans,102.247,1.868,104.139
9,75000,1000,0.05,3,random,mbkmeans,100.654,1.439,102.114
10,75000,1000,0.05,3,random,mbkmeans,74.674,1.276,75.963
1,75000,1000,0.1,3,random,mbkmeans,194.423,5.906,200.367
2,75000,1000,0.1,3,random,mbkmeans,185.118,7.33,192.501
3,75000,1000,0.1,3,random,mbkmeans,203.939,5.936,209.917
4,75000,1000,0.1,3,random,mbkmeans,174.09,5.794,179.92
5,75000,1000,0.1,3,random,mbkmeans,184.258,5.568,189.922
6,75000,1000,0.1,3,random,mbkmeans,173.814,5.68,179.529
7,75000,1000,0.1,3,random,mbkmeans,175.919,5.189,181.145
8,75000,1000,0.1,3,random,mbkmeans,159.593,5.518,165.146
9,75000,1000,0.1,3,random,mbkmeans,137.646,5.145,142.822
10,75000,1000,0.1,3,random,mbkmeans,195.082,5.661,200.78
1,75000,1000,0.2,3,random,mbkmeans,303.161,10.523,313.844
2,75000,1000,0.2,3,random,mbkmeans,347.248,12.036,359.348
3,75000,1000,0.2,3,random,mbkmeans,316.781,9.977,326.822
4,75000,1000,0.2,3,random,mbkmeans,370.87,11.804,382.75
5,75000,1000,0.2,3,random,mbkmeans,311.428,9.603,321.093
6,75000,1000,0.2,3,random,mbkmeans,344.904,10.27,355.247
7,75000,1000,0.2,3,random,mbkmeans,243.467,8.954,252.468
8,75000,1000,0.2,3,random,mbkmeans,258.513,8.202,266.767
9,75000,1000,0.2,3,random,mbkmeans,309.926,10.002,319.991
10,75000,1000,0.2,3,random,mbkmeans,360.362,11.581,372.013
1,75000,1000,0.5,3,random,mbkmeans,739.339,23.835,763.322
2,75000,1000,0.5,3,random,mbkmeans,685.96,21.4,707.564
3,75000,1000,0.5,3,random,mbkmeans,722.454,22.353,744.998
4,75000,1000,0.5,3,random,mbkmeans,701.548,22.718,724.402
5,75000,1000,0.5,3,random,mbkmeans,725.165,23.844,749.155
6,75000,1000,0.5,3,random,mbkmeans,801.764,26.076,827.994
7,75000,1000,0.5,3,random,mbkmeans,727.008,37.548,764.718
8,75000,1000,0.5,3,random,mbkmeans,704.232,22.395,726.78
9,75000,1000,0.5,3,random,mbkmeans,713.961,24.838,738.936
10,75000,1000,0.5,3,random,mbkmeans,644.429,20.67,665.229
1,75000,1000,0.8,3,random,mbkmeans,1469.875,48.025,1518.248
2,75000,1000,0.8,3,random,mbkmeans,1248.435,46.986,1295.679
3,75000,1000,0.8,3,random,mbkmeans,1168.346,39.959,1208.545
4,75000,1000,0.8,3,random,mbkmeans,1051.901,33.702,1085.819
5,75000,1000,0.8,3,random,mbkmeans,1202.726,39.395,1242.397
6,75000,1000,0.8,3,random,mbkmeans,996.932,33.337,1030.5
7,75000,1000,0.8,3,random,mbkmeans,1341.651,53.43,1395.363
8,75000,1000,0.8,3,random,mbkmeans,1190.181,39.082,1229.505
9,75000,1000,0.8,3,random,mbkmeans,1150.284,36.476,1186.998
10,75000,1000,0.8,3,random,mbkmeans,1254.59,39.744,1294.614
1,75000,1000,1,3,random,mbkmeans,601.573,19.423,621.202
2,75000,1000,1,3,random,mbkmeans,963.502,30.081,993.777
3,75000,1000,1,3,random,mbkmeans,1030.574,33.677,1064.485
4,75000,1000,1,3,random,mbkmeans,777.658,24.78,802.599
5,75000,1000,1,3,random,mbkmeans,593.165,18.967,612.245
6,75000,1000,1,3,random,mbkmeans,1280.511,44.647,1325.416
7,75000,1000,1,3,random,mbkmeans,1115.347,36.932,1152.509
8,75000,1000,1,3,random,mbkmeans,1348.023,46.886,1395.192
9,75000,1000,1,3,random,mbkmeans,540.152,18.748,559.011
10,75000,1000,1,3,random,mbkmeans,1445.732,45.154,1491.175
1,1e+05,1000,0.005,3,random,mbkmeans,34.343,0.824,35.18
2,1e+05,1000,0.005,3,random,mbkmeans,33.625,0.748,34.38
3,1e+05,1000,0.005,3,random,mbkmeans,32.828,0.664,33.547
4,1e+05,1000,0.005,3,random,mbkmeans,31.741,0.669,32.416
5,1e+05,1000,0.005,3,random,mbkmeans,30.703,0.78,31.538
6,1e+05,1000,0.005,3,random,mbkmeans,37.44,0.828,38.276
7,1e+05,1000,0.005,3,random,mbkmeans,32.986,0.712,33.706
8,1e+05,1000,0.005,3,random,mbkmeans,30.853,0.592,31.451
9,1e+05,1000,0.005,3,random,mbkmeans,34.269,0.711,34.988
10,1e+05,1000,0.005,3,random,mbkmeans,31.168,0.695,31.871
1,1e+05,1000,0.01,3,random,mbkmeans,51.767,1.026,52.817
2,1e+05,1000,0.01,3,random,mbkmeans,45.562,0.875,46.475
3,1e+05,1000,0.01,3,random,mbkmeans,39.986,0.879,40.904
4,1e+05,1000,0.01,3,random,mbkmeans,38.273,0.821,39.107
5,1e+05,1000,0.01,3,random,mbkmeans,40.455,0.764,41.228
6,1e+05,1000,0.01,3,random,mbkmeans,40.711,0.686,41.405
7,1e+05,1000,0.01,3,random,mbkmeans,41.975,0.706,42.689
8,1e+05,1000,0.01,3,random,mbkmeans,41.1,0.713,41.822
9,1e+05,1000,0.01,3,random,mbkmeans,39.909,0.92,40.839
10,1e+05,1000,0.01,3,random,mbkmeans,40.244,0.817,41.069
1,1e+05,1000,0.05,3,random,mbkmeans,113.687,5.443,119.184
2,1e+05,1000,0.05,3,random,mbkmeans,130.797,4.428,135.249
3,1e+05,1000,0.05,3,random,mbkmeans,115.81,3.592,119.428
4,1e+05,1000,0.05,3,random,mbkmeans,112.002,3.671,115.711
5,1e+05,1000,0.05,3,random,mbkmeans,127.341,4.242,131.607
6,1e+05,1000,0.05,3,random,mbkmeans,145.687,8.806,154.527
7,1e+05,1000,0.05,3,random,mbkmeans,118.001,4.958,122.983
8,1e+05,1000,0.05,3,random,mbkmeans,101.751,3.078,104.851
9,1e+05,1000,0.05,3,random,mbkmeans,127.28,4.067,131.374
10,1e+05,1000,0.05,3,random,mbkmeans,141.639,7.245,148.917
1,1e+05,1000,0.1,3,random,mbkmeans,199.823,6.884,206.748
2,1e+05,1000,0.1,3,random,mbkmeans,210.467,9.642,220.156
3,1e+05,1000,0.1,3,random,mbkmeans,278.393,7.578,286.066
4,1e+05,1000,0.1,3,random,mbkmeans,225.98,7.295,233.336
5,1e+05,1000,0.1,3,random,mbkmeans,215.614,6.806,222.46
6,1e+05,1000,0.1,3,random,mbkmeans,216.238,6.652,222.939
7,1e+05,1000,0.1,3,random,mbkmeans,227.116,6.911,234.072
8,1e+05,1000,0.1,3,random,mbkmeans,256.529,7.354,263.938
9,1e+05,1000,0.1,3,random,mbkmeans,207.345,6.497,213.884
10,1e+05,1000,0.1,3,random,mbkmeans,217.563,6.585,224.193
1,1e+05,1000,0.2,3,random,mbkmeans,426.021,13.013,439.144
2,1e+05,1000,0.2,3,random,mbkmeans,413.062,12.862,426.006
3,1e+05,1000,0.2,3,random,mbkmeans,410.857,13.22,424.158
4,1e+05,1000,0.2,3,random,mbkmeans,425.409,12.932,438.423
5,1e+05,1000,0.2,3,random,mbkmeans,421.149,12.478,433.749
6,1e+05,1000,0.2,3,random,mbkmeans,387.005,12.02,399.105
7,1e+05,1000,0.2,3,random,mbkmeans,348.663,11.15,359.881
8,1e+05,1000,0.2,3,random,mbkmeans,395.364,11.983,407.429
9,1e+05,1000,0.2,3,random,mbkmeans,380.144,13.161,393.382
10,1e+05,1000,0.2,3,random,mbkmeans,354.369,11.067,365.511
1,1e+05,1000,0.5,3,random,mbkmeans,965.52,32.488,998.21
2,1e+05,1000,0.5,3,random,mbkmeans,920.704,30.28,951.204
3,1e+05,1000,0.5,3,random,mbkmeans,872.039,27.551,899.772
4,1e+05,1000,0.5,3,random,mbkmeans,927.035,28.749,955.988
5,1e+05,1000,0.5,3,random,mbkmeans,1135.063,53.763,1189.069
6,1e+05,1000,0.5,3,random,mbkmeans,885.369,30.813,916.354
7,1e+05,1000,0.5,3,random,mbkmeans,1008.152,33.367,1041.71
8,1e+05,1000,0.5,3,random,mbkmeans,772.291,46.208,818.674
9,1e+05,1000,0.5,3,random,mbkmeans,992.213,31.403,1023.82
10,1e+05,1000,0.5,3,random,mbkmeans,860.847,38.479,899.502
1,1e+05,1000,0.8,3,random,mbkmeans,1668.214,53.669,1722.258
2,1e+05,1000,0.8,3,random,mbkmeans,1433.844,45.81,1479.968
3,1e+05,1000,0.8,3,random,mbkmeans,1363.919,44.269,1408.489
4,1e+05,1000,0.8,3,random,mbkmeans,1471.092,47.816,1519.218
5,1e+05,1000,0.8,3,random,mbkmeans,1478.618,48.799,1527.712
6,1e+05,1000,0.8,3,random,mbkmeans,1226.888,37.722,1264.868
7,1e+05,1000,0.8,3,random,mbkmeans,1511.481,47.559,1559.337
8,1e+05,1000,0.8,3,random,mbkmeans,1289.005,40.372,1329.649
9,1e+05,1000,0.8,3,random,mbkmeans,1511,57.934,1569.223
10,1e+05,1000,0.8,3,random,mbkmeans,1494.097,55.311,1549.722
