"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
1,5e+05,1000,0.005,3,random,mbkmeans,173.902,3.504,177.634
2,5e+05,1000,0.005,3,random,mbkmeans,163.964,3.306,167.302
3,5e+05,1000,0.005,3,random,mbkmeans,157.611,3.873,161.513
1,5e+05,1000,0.01,3,random,mbkmeans,205.677,7.271,213.018
2,5e+05,1000,0.01,3,random,mbkmeans,239.404,8.027,247.598
3,5e+05,1000,0.01,3,random,mbkmeans,228.961,8.142,237.29
1,5e+05,1000,0.05,3,random,mbkmeans,817.046,25.157,842.367
2,5e+05,1000,0.05,3,random,mbkmeans,745.492,24.031,769.938
3,5e+05,1000,0.05,3,random,mbkmeans,573.718,18.373,592.205
1,5e+05,1000,0.1,3,random,mbkmeans,1162.045,38.182,1200.477
2,5e+05,1000,0.1,3,random,mbkmeans,1276.725,34.145,1311.148
3,5e+05,1000,0.1,3,random,mbkmeans,1385.276,47.604,1433.315
1,5e+05,1000,0.2,3,random,mbkmeans,2585.42,76.992,2663.367
2,5e+05,1000,0.2,3,random,mbkmeans,2161.106,69.523,2231.045
3,5e+05,1000,0.2,3,random,mbkmeans,2444.075,99.597,2544.161
1,5e+05,1000,0.5,3,random,mbkmeans,4823.629,145.93,4970.533
2,5e+05,1000,0.5,3,random,mbkmeans,5660.524,190.627,5852.268
3,5e+05,1000,0.5,3,random,mbkmeans,4987.76,154.197,5142.949
1,5e+05,1000,0.8,3,random,mbkmeans,8093.816,252.304,8347.699
2,5e+05,1000,0.8,3,random,mbkmeans,7886.727,235.819,8124.124
3,5e+05,1000,0.8,3,random,mbkmeans,7791.503,237.3,8030.347
