"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
1,1e+06,1000,0.005,3,random,hdf5,479.017,107.59,763.875
2,1e+06,1000,0.005,3,random,hdf5,536.53,116.1,826.086
3,1e+06,1000,0.005,3,random,hdf5,537.68,115.497,852.473
1,1e+06,1000,0.01,3,random,hdf5,723.323,134.062,1080.821
2,1e+06,1000,0.01,3,random,hdf5,648.212,118.85,973.949
3,1e+06,1000,0.01,3,random,hdf5,720.328,135.677,1099.299
1,1e+06,1000,0.05,3,random,hdf5,2613.142,466.748,3734.282
2,1e+06,1000,0.05,3,random,hdf5,2342.964,438.423,3436.68
3,1e+06,1000,0.05,3,random,hdf5,2294.984,406.481,3297.751
1,1e+06,1000,0.1,3,random,hdf5,4062.677,780.311,5276.161
2,1e+06,1000,0.1,3,random,hdf5,4165.141,795.935,5415.117
3,1e+06,1000,0.1,3,random,hdf5,4118.958,781.398,5402.811
1,1e+06,1000,0.2,3,random,hdf5,8832.135,1512.222,10347.369
2,1e+06,1000,0.2,3,random,hdf5,9071.99,1569.496,10644.551
3,1e+06,1000,0.2,3,random,hdf5,9330.867,1583.171,10917.602
1,1e+06,1000,0.5,3,random,hdf5,20023.031,3400.501,23429.939
2,1e+06,1000,0.5,3,random,hdf5,20726.59,3252.785,23985.889
3,1e+06,1000,0.5,3,random,hdf5,19007.505,3128.56,22143.899
