"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
1,1000,1000,0.005,3,random,mbkmeans,0.246,0.012,0.266999999999999
2,1000,1000,0.005,3,random,mbkmeans,0.237,0.005,0.300000000000001
3,1000,1000,0.005,3,random,mbkmeans,0.252,0.013,0.407
4,1000,1000,0.005,3,random,mbkmeans,0.219,0.011,0.279
5,1000,1000,0.005,3,random,mbkmeans,0.242,0.01,0.351999999999999
6,1000,1000,0.005,3,random,mbkmeans,0.231,0.012,0.329000000000001
7,1000,1000,0.005,3,random,mbkmeans,0.251,0.012,0.317
8,1000,1000,0.005,3,random,mbkmeans,0.253,0.012,0.276
9,1000,1000,0.005,3,random,mbkmeans,0.237,0.00899999999999995,0.258000000000001
10,1000,1000,0.005,3,random,mbkmeans,0.237,0.012,0.379
1,1000,1000,0.01,3,random,mbkmeans,0.303,0.018,0.435
2,1000,1000,0.01,3,random,mbkmeans,0.312,0.02,0.594999999999999
3,1000,1000,0.01,3,random,mbkmeans,0.327,0.013,0.419
4,1000,1000,0.01,3,random,mbkmeans,0.34,0.013,0.457999999999998
5,1000,1000,0.01,3,random,mbkmeans,0.308,0.01,0.442
6,1000,1000,0.01,3,random,mbkmeans,0.318,0.019,0.401999999999999
7,1000,1000,0.01,3,random,mbkmeans,0.293,0.011,0.616999999999999
8,1000,1000,0.01,3,random,mbkmeans,0.286,0.018,0.336
9,1000,1000,0.01,3,random,mbkmeans,0.317,0.017,0.446
10,1000,1000,0.01,3,random,mbkmeans,0.301,0.019,0.443999999999999
1,1000,1000,0.05,3,random,mbkmeans,0.867,0.042,1.095
2,1000,1000,0.05,3,random,mbkmeans,0.684,0.027,0.724
3,1000,1000,0.05,3,random,mbkmeans,0.821,0.04,0.984999999999999
4,1000,1000,0.05,3,random,mbkmeans,0.881,0.046,1.18
5,1000,1000,0.05,3,random,mbkmeans,0.967,0.05,1.189
6,1000,1000,0.05,3,random,mbkmeans,0.8,0.036,0.917999999999999
7,1000,1000,0.05,3,random,mbkmeans,0.889,0.039,0.981
8,1000,1000,0.05,3,random,mbkmeans,0.845,0.043,0.984
9,1000,1000,0.05,3,random,mbkmeans,0.743,0.043,0.891
10,1000,1000,0.05,3,random,mbkmeans,0.807,0.042,1.055
1,1000,1000,0.1,3,random,mbkmeans,1.47,0.059,1.72
2,1000,1000,0.1,3,random,mbkmeans,1.393,0.072,1.582
3,1000,1000,0.1,3,random,mbkmeans,1.463,0.074,1.67
4,1000,1000,0.1,3,random,mbkmeans,1.612,0.068,1.853
5,1000,1000,0.1,3,random,mbkmeans,1.311,0.072,1.605
6,1000,1000,0.1,3,random,mbkmeans,1.682,0.085,1.955
7,1000,1000,0.1,3,random,mbkmeans,1.35,0.062,1.688
8,1000,1000,0.1,3,random,mbkmeans,1.279,0.064,1.45
9,1000,1000,0.1,3,random,mbkmeans,1.585,0.083,2.023
10,1000,1000,0.1,3,random,mbkmeans,1.428,0.071,1.772
1,1000,1000,0.2,3,random,mbkmeans,2.402,0.123,2.529
2,1000,1000,0.2,3,random,mbkmeans,2.37,0.119,2.493
3,1000,1000,0.2,3,random,mbkmeans,2.677,0.136,2.819
4,1000,1000,0.2,3,random,mbkmeans,2.454,0.121,2.578
5,1000,1000,0.2,3,random,mbkmeans,2.405,0.124,2.533
6,1000,1000,0.2,3,random,mbkmeans,2.766,0.151,2.921
7,1000,1000,0.2,3,random,mbkmeans,2.761,0.138,2.904
8,1000,1000,0.2,3,random,mbkmeans,2.788,0.15,2.944
9,1000,1000,0.2,3,random,mbkmeans,2.963,0.166,3.133
10,1000,1000,0.2,3,random,mbkmeans,2.479,0.133,2.617
1,1000,1000,0.5,3,random,mbkmeans,5.918,0.274,6.202
2,1000,1000,0.5,3,random,mbkmeans,6.872,0.291,7.177
3,1000,1000,0.5,3,random,mbkmeans,6.682,0.278,6.97
4,1000,1000,0.5,3,random,mbkmeans,5.733,0.249,5.991
5,1000,1000,0.5,3,random,mbkmeans,7.776,0.335,8.122
6,1000,1000,0.5,3,random,mbkmeans,5.928,0.265,6.207
7,1000,1000,0.5,3,random,mbkmeans,5.929,0.277,6.225
