"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
1,1e+06,1000,0.005,3,random,mbkmeans,226.149,10.137,236.624
2,1e+06,1000,0.005,3,random,mbkmeans,243.266,10.87,254.615
3,1e+06,1000,0.005,3,random,mbkmeans,231.278,10.543,242.262
1,1e+06,1000,0.01,3,random,mbkmeans,314.626,15.613,330.785
2,1e+06,1000,0.01,3,random,mbkmeans,300.222,14.127,314.809
3,1e+06,1000,0.01,3,random,mbkmeans,333.73,17.94,352.162
1,1e+06,1000,0.05,3,random,mbkmeans,847.327,54.301,903.017
2,1e+06,1000,0.05,3,random,mbkmeans,909.309,66.604,977.428
3,1e+06,1000,0.05,3,random,mbkmeans,822.016,53.723,877.027
1,1e+06,1000,0.1,3,random,mbkmeans,1375.474,112.491,1490.523
2,1e+06,1000,0.1,3,random,mbkmeans,1342.396,110.165,1454.763
3,1e+06,1000,0.1,3,random,mbkmeans,1429.642,106.846,1538.896
1,1e+06,1000,0.2,3,random,mbkmeans,2736.289,245.45,2986.346
2,1e+06,1000,0.2,3,random,mbkmeans,2621.072,228.495,2854.067
3,1e+06,1000,0.2,3,random,mbkmeans,2865.557,251.568,3121.884
1,1e+06,1000,0.5,3,random,mbkmeans,6790.196,536.722,7338.165
2,1e+06,1000,0.5,3,random,mbkmeans,7240.83,586.145,7839.834
3,1e+06,1000,0.5,3,random,mbkmeans,6947.303,537.842,7497.157
1,1e+06,1000,0.8,3,random,mbkmeans,10866.955,764.422,11650.623
2,1e+06,1000,0.8,3,random,mbkmeans,10666.77,751.571,11437.901
3,1e+06,1000,0.8,3,random,mbkmeans,9205.319,710.612,9932.686
