"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
1,1000,1000,0.5,3,random,hdf5,17.551,1.645,19.232
2,1000,1000,0.5,3,random,hdf5,19.137,1.757,20.931
3,1000,1000,0.5,3,random,hdf5,18.817,1.811,20.671
4,1000,1000,0.5,3,random,hdf5,18.25,1.634,19.923
5,1000,1000,0.5,3,random,hdf5,19.466,1.651,21.164
6,1000,1000,0.5,3,random,hdf5,18.845,1.775,20.659
7,1000,1000,0.5,3,random,hdf5,14.044,1.346,15.42
8,1000,1000,0.5,3,random,hdf5,14.991,1.459,16.482
9,1000,1000,0.5,3,random,hdf5,14.483,1.485,16.002
10,1000,1000,0.5,3,random,hdf5,16.934,1.562,18.532
1,1000,1000,0.8,3,random,hdf5,22.831,0.744,23.618
2,1000,1000,0.8,3,random,hdf5,25.547,1.032,26.618
3,1000,1000,0.8,3,random,hdf5,26.532,1.26,27.836
4,1000,1000,0.8,3,random,hdf5,27.53,1.263,28.832
5,1000,1000,0.8,3,random,hdf5,28.578,1.001,29.619
6,1000,1000,0.8,3,random,hdf5,25.502,0.785,26.322
7,1000,1000,0.8,3,random,hdf5,25.367,0.987,26.383
8,1000,1000,0.8,3,random,hdf5,26.815,1.14,27.991
9,1000,1000,0.8,3,random,hdf5,24.116,0.98,25.127
10,1000,1000,0.8,3,random,hdf5,25.742,0.951,26.727
1,1000,1000,1,3,random,hdf5,8.337,0.683,9.038
2,1000,1000,1,3,random,hdf5,7.472,0.727,8.211
3,1000,1000,1,3,random,hdf5,11.786,0.988,12.789
4,1000,1000,1,3,random,hdf5,10.166,0.85,11.029
5,1000,1000,1,3,random,hdf5,8.196,0.608,8.816
6,1000,1000,1,3,random,hdf5,11.505,0.924,12.445
7,1000,1000,1,3,random,hdf5,8.588,0.448,9.048
8,1000,1000,1,3,random,hdf5,10.964,0.885,11.866
9,1000,1000,1,3,random,hdf5,6.574,0.588,7.172
10,1000,1000,1,3,random,hdf5,7.759,0.333,8.102
1,5000,1000,0.005,3,random,hdf5,3.725,0.271,4.106
2,5000,1000,0.005,3,random,hdf5,4.18,0.306,4.563
3,5000,1000,0.005,3,random,hdf5,3.739,0.269,4.049
4,5000,1000,0.005,3,random,hdf5,4.915,0.284,5.269
5,5000,1000,0.005,3,random,hdf5,4.026,0.306,4.378
6,5000,1000,0.005,3,random,hdf5,3.589,0.153,3.763
7,5000,1000,0.005,3,random,hdf5,3.529,0.162,3.709
8,5000,1000,0.005,3,random,hdf5,3.681,0.156,3.856
9,5000,1000,0.005,3,random,hdf5,3.98,0.149,4.155
10,5000,1000,0.005,3,random,hdf5,3.302,0.154,3.472
1,5000,1000,0.01,3,random,hdf5,5.462,0.297,5.844
2,5000,1000,0.01,3,random,hdf5,5.99,0.3,6.372
3,5000,1000,0.01,3,random,hdf5,4.49,0.214,4.773
4,5000,1000,0.01,3,random,hdf5,6.015,0.292,6.4
5,5000,1000,0.01,3,random,hdf5,5.85,0.302,6.217
6,5000,1000,0.01,3,random,hdf5,4.213,0.258,4.491
7,5000,1000,0.01,3,random,hdf5,4.527,0.249,4.794
8,5000,1000,0.01,3,random,hdf5,4.095,0.284,4.403
9,5000,1000,0.01,3,random,hdf5,4.856,0.266,5.142
10,5000,1000,0.01,3,random,hdf5,4.588,0.251,4.856
1,5000,1000,0.05,3,random,hdf5,11.917,0.552,12.532
2,5000,1000,0.05,3,random,hdf5,11.226,0.5,11.797
3,5000,1000,0.05,3,random,hdf5,12.73,0.537,13.33
4,5000,1000,0.05,3,random,hdf5,12.631,0.507,13.198
5,5000,1000,0.05,3,random,hdf5,12.893,0.568,13.519
6,5000,1000,0.05,3,random,hdf5,10.381,0.579,10.988
7,5000,1000,0.05,3,random,hdf5,11.315,0.591,11.938
8,5000,1000,0.05,3,random,hdf5,9.758,0.526,10.307
9,5000,1000,0.05,3,random,hdf5,9.341,0.511,9.876
10,5000,1000,0.05,3,random,hdf5,11.924,0.611,12.57
1,5000,1000,0.1,3,random,hdf5,18.475,1.648,20.2
2,5000,1000,0.1,3,random,hdf5,18.375,1.409,19.858
3,5000,1000,0.1,3,random,hdf5,20.28,1.689,22.045
4,5000,1000,0.1,3,random,hdf5,19.585,1.665,21.318
5,5000,1000,0.1,3,random,hdf5,18.837,1.684,20.581
6,5000,1000,0.1,3,random,hdf5,16.947,0.791,17.903
7,5000,1000,0.1,3,random,hdf5,21.056,0.932,22.13
8,5000,1000,0.1,3,random,hdf5,16.935,0.817,17.875
9,5000,1000,0.1,3,random,hdf5,22.221,0.949,23.302
10,5000,1000,0.1,3,random,hdf5,18.875,0.986,19.989
1,5000,1000,0.2,3,random,hdf5,31.153,2.368,33.57
2,5000,1000,0.2,3,random,hdf5,31.545,2.5,34.124
3,5000,1000,0.2,3,random,hdf5,40.545,3.496,44.103
4,5000,1000,0.2,3,random,hdf5,27.609,2.048,29.702
5,5000,1000,0.2,3,random,hdf5,29.717,2.437,32.197
6,5000,1000,0.2,3,random,hdf5,29.302,1.017,30.353
7,5000,1000,0.2,3,random,hdf5,33.283,1.518,34.843
8,5000,1000,0.2,3,random,hdf5,40.757,1.723,42.531
9,5000,1000,0.2,3,random,hdf5,33.839,1.148,35.033
10,5000,1000,0.2,3,random,hdf5,25.362,1.031,26.425
1,5000,1000,0.5,3,random,hdf5,69.98,5.389,75.417
2,5000,1000,0.5,3,random,hdf5,78.282,6.753,85.09
3,5000,1000,0.5,3,random,hdf5,84.835,8.158,93.081
4,5000,1000,0.5,3,random,hdf5,75.259,6.222,81.534
5,5000,1000,0.5,3,random,hdf5,79.796,6.584,86.439
6,5000,1000,0.5,3,random,hdf5,105.149,4.136,111.799
7,5000,1000,0.5,3,random,hdf5,84.626,3.646,90.31
8,5000,1000,0.5,3,random,hdf5,98.804,4.203,105.165
9,5000,1000,0.5,3,random,hdf5,87.357,3.671,92.674
10,5000,1000,0.5,3,random,hdf5,85.023,3.592,90.78
1,5000,1000,0.8,3,random,hdf5,118.942,9.573,128.59
2,5000,1000,0.8,3,random,hdf5,132.517,11.422,144.015
3,5000,1000,0.8,3,random,hdf5,116.579,9.006,125.655
4,5000,1000,0.8,3,random,hdf5,109.207,8.525,117.796
5,5000,1000,0.8,3,random,hdf5,119.024,9.547,128.641
6,5000,1000,0.8,3,random,hdf5,149.441,5.741,155.252
7,5000,1000,0.8,3,random,hdf5,163.781,5.971,169.83
8,5000,1000,0.8,3,random,hdf5,199.711,6.732,206.536
9,5000,1000,0.8,3,random,hdf5,171.547,6.296,177.923
10,5000,1000,0.8,3,random,hdf5,159.63,5.331,165.034
1,5000,1000,1,3,random,hdf5,38.903,3.681,42.622
2,5000,1000,1,3,random,hdf5,95.972,8.378,104.405
3,5000,1000,1,3,random,hdf5,105.924,10.459,116.442
4,5000,1000,1,3,random,hdf5,71.042,6.68,77.771
5,5000,1000,1,3,random,hdf5,71.738,5.781,77.558
6,5000,1000,1,3,random,hdf5,55.628,5.184,60.838
7,5000,1000,1,3,random,hdf5,110.255,9.797,122.366
8,5000,1000,1,3,random,hdf5,94.734,9.162,105.965
9,5000,1000,1,3,random,hdf5,110.58,10.609,123.505
10,5000,1000,1,3,random,hdf5,44.537,3.555,48.112
1,25000,1000,0.005,3,random,hdf5,14.734,0.805,15.901
2,25000,1000,0.005,3,random,hdf5,16.532,0.809,17.692
3,25000,1000,0.005,3,random,hdf5,16.7,0.803,17.778
4,25000,1000,0.005,3,random,hdf5,13.415,0.735,14.503
5,25000,1000,0.005,3,random,hdf5,16.253,0.824,17.392
6,25000,1000,0.005,3,random,hdf5,12.321,0.853,13.213
7,25000,1000,0.005,3,random,hdf5,11.415,0.846,12.299
8,25000,1000,0.005,3,random,hdf5,11.034,0.798,11.867
9,25000,1000,0.005,3,random,hdf5,10.649,0.808,11.489
10,25000,1000,0.005,3,random,hdf5,11.518,0.789,12.34
1,25000,1000,0.01,3,random,hdf5,21.797,1.152,24.476
2,25000,1000,0.01,3,random,hdf5,24.351,1.068,26.914
3,25000,1000,0.01,3,random,hdf5,23.814,1.11,26.248
4,25000,1000,0.01,3,random,hdf5,18.778,0.98,21.218
5,25000,1000,0.01,3,random,hdf5,24.08,1.122,26.817
6,25000,1000,0.01,3,random,hdf5,14.122,1.114,15.268
7,25000,1000,0.01,3,random,hdf5,14.081,1.152,15.265
8,25000,1000,0.01,3,random,hdf5,15.25,1.155,16.442
9,25000,1000,0.01,3,random,hdf5,16.144,1.202,17.387
10,25000,1000,0.01,3,random,hdf5,17.544,1.287,18.873
1,25000,1000,0.05,3,random,hdf5,65.288,3.026,68.532
2,25000,1000,0.05,3,random,hdf5,53.513,2.695,56.407
3,25000,1000,0.05,3,random,hdf5,58.131,2.729,61.053
4,25000,1000,0.05,3,random,hdf5,58.228,3.317,61.87
5,25000,1000,0.05,3,random,hdf5,54.477,2.73,57.509
6,25000,1000,0.05,3,random,hdf5,50.746,2.3,53.092
7,25000,1000,0.05,3,random,hdf5,53.285,2.087,55.415
8,25000,1000,0.05,3,random,hdf5,44.594,1.964,46.595
9,25000,1000,0.05,3,random,hdf5,52.845,2.074,54.964
10,25000,1000,0.05,3,random,hdf5,50.135,1.997,52.174
1,25000,1000,0.1,3,random,hdf5,94.001,6.974,101.035
2,25000,1000,0.1,3,random,hdf5,91.243,6.997,98.302
3,25000,1000,0.1,3,random,hdf5,96.383,7.013,103.464
4,25000,1000,0.1,3,random,hdf5,90.533,6.236,96.832
5,25000,1000,0.1,3,random,hdf5,92.892,6.501,99.46
6,25000,1000,0.1,3,random,hdf5,77.123,3.157,80.332
7,25000,1000,0.1,3,random,hdf5,92.994,4.17,97.23
8,25000,1000,0.1,3,random,hdf5,96.458,3.704,100.227
9,25000,1000,0.1,3,random,hdf5,83.632,3.234,86.924
10,25000,1000,0.1,3,random,hdf5,88.439,3.503,91.999
1,25000,1000,0.2,3,random,hdf5,185.835,15.237,202.771
2,25000,1000,0.2,3,random,hdf5,147.846,11.859,159.917
3,25000,1000,0.2,3,random,hdf5,190.601,15.27,208.051
4,25000,1000,0.2,3,random,hdf5,161.521,14.086,175.853
5,25000,1000,0.2,3,random,hdf5,136.38,12.068,148.563
6,25000,1000,0.2,3,random,hdf5,180.481,15.203,196.822
7,25000,1000,0.2,3,random,hdf5,164.889,15.5,182.841
8,25000,1000,0.2,3,random,hdf5,162.249,14.196,178.177
9,25000,1000,0.2,3,random,hdf5,185.71,15.391,203.009
10,25000,1000,0.2,3,random,hdf5,182.827,15.633,201.078
1,25000,1000,0.5,3,random,hdf5,449.31,36.111,486.926
2,25000,1000,0.5,3,random,hdf5,392.207,30.581,422.919
3,25000,1000,0.5,3,random,hdf5,418.449,34.378,452.981
4,25000,1000,0.5,3,random,hdf5,390.681,30.185,421.005
5,25000,1000,0.5,3,random,hdf5,334.076,26.309,360.499
6,25000,1000,0.5,3,random,hdf5,573.928,33.954,609.481
7,25000,1000,0.5,3,random,hdf5,582.828,37.123,621.52
8,25000,1000,0.5,3,random,hdf5,518.359,30.984,551.929
9,25000,1000,0.5,3,random,hdf5,496.91,31.589,530.406
10,25000,1000,0.5,3,random,hdf5,533.796,32.616,568.613
1,25000,1000,0.8,3,random,hdf5,611.771,49.952,663.062
2,25000,1000,0.8,3,random,hdf5,628.944,59.341,690.251
3,25000,1000,0.8,3,random,hdf5,647.565,51.454,699.851
4,25000,1000,0.8,3,random,hdf5,569.613,44.38,614.958
5,25000,1000,0.8,3,random,hdf5,596.996,49.712,647.989
6,25000,1000,0.8,3,random,hdf5,551.13,44.08,598.621
7,25000,1000,0.8,3,random,hdf5,602.996,47.85,653.518
8,25000,1000,0.8,3,random,hdf5,552.628,44.354,600.724
9,25000,1000,0.8,3,random,hdf5,550.68,48.33,601.395
10,25000,1000,0.8,3,random,hdf5,664.906,55.539,723.192
1,25000,1000,1,3,random,hdf5,186.984,16.611,205.843
2,25000,1000,1,3,random,hdf5,363.945,31.576,397.838
3,25000,1000,1,3,random,hdf5,485.726,53.684,542.002
4,25000,1000,1,3,random,hdf5,341.77,29.534,374.073
5,25000,1000,1,3,random,hdf5,300.409,27.377,330.424
6,25000,1000,1,3,random,hdf5,347.788,31.966,380.494
7,25000,1000,1,3,random,hdf5,403.543,36.206,439.874
8,25000,1000,1,3,random,hdf5,527.084,51.638,578.883
9,25000,1000,1,3,random,hdf5,349.568,31.724,381.4
10,25000,1000,1,3,random,hdf5,222.65,21.702,244.419
1,75000,1000,0.005,3,random,hdf5,34.481,2.538,38.266
2,75000,1000,0.005,3,random,hdf5,31.633,2.569,35.421
3,75000,1000,0.005,3,random,hdf5,38.026,2.737,41.828
4,75000,1000,0.005,3,random,hdf5,32.758,2.541,36.371
5,75000,1000,0.005,3,random,hdf5,31.852,2.33,35.325
6,75000,1000,0.005,3,random,hdf5,29.968,1.99,31.994
7,75000,1000,0.005,3,random,hdf5,28.578,2.088,30.702
8,75000,1000,0.005,3,random,hdf5,30.617,2.201,32.859
9,75000,1000,0.005,3,random,hdf5,32.493,2.205,34.738
10,75000,1000,0.005,3,random,hdf5,27.156,2.107,29.294
1,75000,1000,0.01,3,random,hdf5,44.825,3.986,49.895
2,75000,1000,0.01,3,random,hdf5,45.271,3.707,50.118
3,75000,1000,0.01,3,random,hdf5,48.485,3.931,53.451
4,75000,1000,0.01,3,random,hdf5,41.83,3.533,46.322
5,75000,1000,0.01,3,random,hdf5,45.987,3.84,50.873
6,75000,1000,0.01,3,random,hdf5,45.121,2.567,48.976
7,75000,1000,0.01,3,random,hdf5,41.335,2.869,44.977
8,75000,1000,0.01,3,random,hdf5,38.291,2.545,42.23
9,75000,1000,0.01,3,random,hdf5,47.656,3.011,51.545
10,75000,1000,0.01,3,random,hdf5,48.522,2.848,52.465
1,75000,1000,0.05,3,random,hdf5,160.597,12.155,173.475
2,75000,1000,0.05,3,random,hdf5,127.311,8.881,136.982
3,75000,1000,0.05,3,random,hdf5,127.804,9.049,137.469
4,75000,1000,0.05,3,random,hdf5,129.809,9.169,139.709
5,75000,1000,0.05,3,random,hdf5,153.89,10.811,165.642
6,75000,1000,0.05,3,random,hdf5,130.985,6.786,137.844
7,75000,1000,0.05,3,random,hdf5,145.587,8.448,154.119
8,75000,1000,0.05,3,random,hdf5,152.128,7.427,159.638
9,75000,1000,0.05,3,random,hdf5,139.499,6.77,146.346
10,75000,1000,0.05,3,random,hdf5,130.27,7.244,137.587
1,75000,1000,0.1,3,random,hdf5,393.15,23.577,417.024
2,75000,1000,0.1,3,random,hdf5,397.474,21.688,420.119
3,75000,1000,0.1,3,random,hdf5,374.076,21.883,396.802
4,75000,1000,0.1,3,random,hdf5,425.458,23.381,449.352
5,75000,1000,0.1,3,random,hdf5,419.355,24.389,443.905
6,75000,1000,0.1,3,random,hdf5,258.301,21.617,280.058
7,75000,1000,0.1,3,random,hdf5,306.315,24.955,331.396
8,75000,1000,0.1,3,random,hdf5,319.755,26.356,346.24
9,75000,1000,0.1,3,random,hdf5,271.416,22.363,293.897
10,75000,1000,0.1,3,random,hdf5,234.876,19.352,254.337
1,75000,1000,0.2,3,random,hdf5,435.817,39.193,475.312
2,75000,1000,0.2,3,random,hdf5,491.183,45.174,536.74
3,75000,1000,0.2,3,random,hdf5,617.002,53.302,670.644
4,75000,1000,0.2,3,random,hdf5,428.024,37.531,465.83
5,75000,1000,0.2,3,random,hdf5,514.427,46.846,561.495
6,75000,1000,0.2,3,random,hdf5,544.128,49.249,593.577
7,75000,1000,0.2,3,random,hdf5,420.36,37.697,458.2
8,75000,1000,0.2,3,random,hdf5,466.987,41.067,508.235
9,75000,1000,0.2,3,random,hdf5,463.628,40.197,503.98
10,75000,1000,0.2,3,random,hdf5,449.6,39.775,489.536
1,75000,1000,0.5,3,random,hdf5,1126.263,98.601,1227.047
2,75000,1000,0.5,3,random,hdf5,1386.653,112.061,1501.271
3,75000,1000,0.5,3,random,hdf5,1345.772,110.029,1457.418
4,75000,1000,0.5,3,random,hdf5,1190.035,99.482,1290.463
5,75000,1000,0.5,3,random,hdf5,1216.501,101.552,1320.731
6,75000,1000,0.5,3,random,hdf5,1361.929,112.407,1476.616
7,75000,1000,0.5,3,random,hdf5,1310.862,111.308,1423.852
8,75000,1000,0.5,3,random,hdf5,1191.715,97.597,1290.97
9,75000,1000,0.5,3,random,hdf5,1139.124,95.175,1236.644
10,75000,1000,0.5,3,random,hdf5,1175.584,98.337,1275.157
1,75000,1000,0.8,3,random,hdf5,1958.658,165.37,2124.527
2,75000,1000,0.8,3,random,hdf5,1938.025,161.448,2100.015
3,75000,1000,0.8,3,random,hdf5,1875.263,159.55,2035.317
4,75000,1000,0.8,3,random,hdf5,1517.499,128.923,1646.821
5,75000,1000,0.8,3,random,hdf5,1978.216,167.859,2146.584
6,75000,1000,0.8,3,random,hdf5,1563.997,117.096,1681.486
7,75000,1000,0.8,3,random,hdf5,1552.89,129.357,1682.637
8,75000,1000,0.8,3,random,hdf5,1960.135,155.524,2116.145
9,75000,1000,0.8,3,random,hdf5,1789.105,145.297,1934.836
10,75000,1000,0.8,3,random,hdf5,1816.869,148.522,1965.844
1,75000,1000,1,3,random,hdf5,524.874,47.104,572.108
2,75000,1000,1,3,random,hdf5,1447.936,123.318,1571.62
3,75000,1000,1,3,random,hdf5,2211.741,170.598,2382.891
4,75000,1000,1,3,random,hdf5,1509.231,129.701,1639.305
5,75000,1000,1,3,random,hdf5,1288.071,118.349,1406.726
6,75000,1000,1,3,random,hdf5,3809.299,327.186,4137.419
7,75000,1000,1,3,random,hdf5,577.548,49.313,627.003
8,75000,1000,1,3,random,hdf5,897.036,80.973,978.222
9,75000,1000,1,3,random,hdf5,649.052,56.868,706.078
10,75000,1000,1,3,random,hdf5,1143.105,92.323,1235.695
1,1e+05,1000,0.005,3,random,hdf5,42.251,3.561,47.261
2,1e+05,1000,0.005,3,random,hdf5,37.699,3.442,42.649
3,1e+05,1000,0.005,3,random,hdf5,37.78,3.297,42.425
4,1e+05,1000,0.005,3,random,hdf5,45.951,3.61,50.914
5,1e+05,1000,0.005,3,random,hdf5,34.738,3.016,39.052
6,1e+05,1000,0.005,3,random,hdf5,36.331,2.51,38.891
7,1e+05,1000,0.005,3,random,hdf5,31.488,2.569,34.095
8,1e+05,1000,0.005,3,random,hdf5,30.261,2.344,32.646
9,1e+05,1000,0.005,3,random,hdf5,35.457,2.417,37.919
10,1e+05,1000,0.005,3,random,hdf5,31.058,2.253,33.351
1,1e+05,1000,0.01,3,random,hdf5,55.228,5.269,62.139
2,1e+05,1000,0.01,3,random,hdf5,54.229,4.423,60.263
3,1e+05,1000,0.01,3,random,hdf5,52.175,4.657,58.417
4,1e+05,1000,0.01,3,random,hdf5,49.504,4.57,55.68
5,1e+05,1000,0.01,3,random,hdf5,59.51,5.128,66.213
6,1e+05,1000,0.01,3,random,hdf5,51.235,2.589,53.876
7,1e+05,1000,0.01,3,random,hdf5,54.912,2.943,57.909
8,1e+05,1000,0.01,3,random,hdf5,53.346,2.83,56.231
9,1e+05,1000,0.01,3,random,hdf5,49.334,2.75,52.137
10,1e+05,1000,0.01,3,random,hdf5,51.495,2.703,54.254
1,1e+05,1000,0.05,3,random,hdf5,146.532,13.809,161.176
2,1e+05,1000,0.05,3,random,hdf5,161.159,15.636,177.586
3,1e+05,1000,0.05,3,random,hdf5,152.873,15.124,169.019
4,1e+05,1000,0.05,3,random,hdf5,164.53,15.875,181.579
5,1e+05,1000,0.05,3,random,hdf5,148.197,14.269,163.595
6,1e+05,1000,0.05,3,random,hdf5,159.609,14.685,174.37
7,1e+05,1000,0.05,3,random,hdf5,191.451,17.63,209.176
8,1e+05,1000,0.05,3,random,hdf5,169.672,15.302,185.059
9,1e+05,1000,0.05,3,random,hdf5,164.407,14.991,179.48
10,1e+05,1000,0.05,3,random,hdf5,141.978,12.756,154.803
1,1e+05,1000,0.1,3,random,hdf5,315.78,27.974,344.146
2,1e+05,1000,0.1,3,random,hdf5,301.484,26.75,329.134
3,1e+05,1000,0.1,3,random,hdf5,325.517,29.693,355.79
4,1e+05,1000,0.1,3,random,hdf5,297.414,27.546,325.694
5,1e+05,1000,0.1,3,random,hdf5,269.388,23.339,293.491
6,1e+05,1000,0.1,3,random,hdf5,457.069,35.992,493.229
7,1e+05,1000,0.1,3,random,hdf5,429.112,32.946,462.208
8,1e+05,1000,0.1,3,random,hdf5,446.566,34.822,481.547
9,1e+05,1000,0.1,3,random,hdf5,484.218,38.674,523.057
10,1e+05,1000,0.1,3,random,hdf5,392.545,30.505,423.183
1,1e+05,1000,0.2,3,random,hdf5,570.199,55.136,625.81
2,1e+05,1000,0.2,3,random,hdf5,618.43,57.534,676.48
3,1e+05,1000,0.2,3,random,hdf5,546.072,51.345,597.885
4,1e+05,1000,0.2,3,random,hdf5,616.563,53.923,670.886
5,1e+05,1000,0.2,3,random,hdf5,538.507,50.558,589.48
6,1e+05,1000,0.2,3,random,hdf5,525.424,47.394,572.979
7,1e+05,1000,0.2,3,random,hdf5,467.036,37.868,505.048
8,1e+05,1000,0.2,3,random,hdf5,589.064,45.764,635.009
9,1e+05,1000,0.2,3,random,hdf5,577.244,44.848,622.262
10,1e+05,1000,0.2,3,random,hdf5,598.166,48.375,646.709
1,1e+05,1000,0.5,3,random,hdf5,1604.617,119.227,1724.254
2,1e+05,1000,0.5,3,random,hdf5,1224.695,87.371,1312.449
3,1e+05,1000,0.5,3,random,hdf5,1374.64,100.705,1475.756
4,1e+05,1000,0.5,3,random,hdf5,1364.119,109.479,1473.952
5,1e+05,1000,0.5,3,random,hdf5,1525.704,116.805,1642.963
6,1e+05,1000,0.5,3,random,hdf5,1578.393,116.906,1695.701
7,1e+05,1000,0.5,3,random,hdf5,1373.82,99.283,1473.438
8,1e+05,1000,0.5,3,random,hdf5,1461.697,134.866,1596.936
9,1e+05,1000,0.5,3,random,hdf5,1303.672,109.457,1413.46
10,1e+05,1000,0.5,3,random,hdf5,1420.291,112.85,1533.51
1,1e+05,1000,0.8,3,random,hdf5,2690.082,215.285,2906.173
2,1e+05,1000,0.8,3,random,hdf5,2312.599,187.783,2500.957
3,1e+05,1000,0.8,3,random,hdf5,2141.147,166.184,2307.85
4,1e+05,1000,0.8,3,random,hdf5,2143.1,174.041,2317.655
5,1e+05,1000,0.8,3,random,hdf5,2317.141,193.08,2510.889
6,1e+05,1000,0.8,3,random,hdf5,2159.945,174.82,2335.301
7,1e+05,1000,0.8,3,random,hdf5,2024.118,161.554,2186.16
8,1e+05,1000,0.8,3,random,hdf5,2434.492,198.774,2633.837
9,1e+05,1000,0.8,3,random,hdf5,2627.936,205.532,2834.104
10,1e+05,1000,0.8,3,random,hdf5,2205.019,179.548,2385.087
1,1e+05,1000,1,3,random,hdf5,3424.986,295.719,3721.54
2,1e+05,1000,1,3,random,hdf5,2475.463,197.974,2674.247
3,1e+05,1000,1,3,random,hdf5,898.405,77.293,976.133
4,1e+05,1000,1,3,random,hdf5,1955.365,172.237,2128.375
5,1e+05,1000,1,3,random,hdf5,2029.095,179.083,2208.697
6,1e+05,1000,1,3,random,hdf5,3628.319,281.797,3910.989
7,1e+05,1000,1,3,random,hdf5,1122.23,85.669,1208.169
8,1e+05,1000,1,3,random,hdf5,1815.709,177.365,1993.534
9,1e+05,1000,1,3,random,hdf5,3491.183,279.129,3771.155
10,1e+05,1000,1,3,random,hdf5,2180.94,178.502,2359.948
