"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
9,1000,1000,0.1,3,random,kmeans,1.059,0.039,1.1
10,1000,1000,0.1,3,random,kmeans,1.218,0.038,1.259
1,1000,1000,0.2,3,random,kmeans,1.032,0.048,1.081
2,1000,1000,0.2,3,random,kmeans,1.012,0.042,1.056
3,1000,1000,0.2,3,random,kmeans,1.016,0.041,1.059
4,1000,1000,0.2,3,random,kmeans,1.02,0.041,1.062
5,1000,1000,0.2,3,random,kmeans,1.047,0.045,1.094
6,1000,1000,0.2,3,random,kmeans,1.004,0.047,1.053
7,1000,1000,0.2,3,random,kmeans,1.039,0.045,1.086
8,1000,1000,0.2,3,random,kmeans,1.037,0.04,1.078
9,1000,1000,0.2,3,random,kmeans,1.055,0.048,1.104
10,1000,1000,0.2,3,random,kmeans,1.115,0.045,1.162
1,1000,1000,0.5,3,random,kmeans,1.045,0.044,1.09
2,1000,1000,0.5,3,random,kmeans,1.061,0.039,1.101
3,1000,1000,0.5,3,random,kmeans,1.052,0.038,1.093
4,1000,1000,0.5,3,random,kmeans,1.007,0.04,1.05
5,1000,1000,0.5,3,random,kmeans,1.034,0.044,1.079
6,1000,1000,0.5,3,random,kmeans,1.023,0.043,1.068
7,1000,1000,0.5,3,random,kmeans,1.068,0.045,1.115
8,1000,1000,0.5,3,random,kmeans,1.041,0.037,1.08
9,1000,1000,0.5,3,random,kmeans,1.002,0.043,1.047
10,1000,1000,0.5,3,random,kmeans,1.111,0.042,1.154
1,1000,1000,0.8,3,random,kmeans,1.06,0.045,1.107
2,1000,1000,0.8,3,random,kmeans,1.019,0.043,1.063
3,1000,1000,0.8,3,random,kmeans,1.113,0.043,1.157
4,1000,1000,0.8,3,random,kmeans,1.044,0.035,1.082
5,1000,1000,0.8,3,random,kmeans,1.075,0.043,1.12
6,1000,1000,0.8,3,random,kmeans,1.068,0.036,1.106
7,1000,1000,0.8,3,random,kmeans,1.035,0.04,1.076
8,1000,1000,0.8,3,random,kmeans,1.089,0.039,1.13
9,1000,1000,0.8,3,random,kmeans,1.019,0.042,1.063
10,1000,1000,0.8,3,random,kmeans,1.101,0.031,1.134
1,1000,1000,1,3,random,kmeans,1.09,0.035,1.127
2,1000,1000,1,3,random,kmeans,1.085,0.052,1.139
3,1000,1000,1,3,random,kmeans,1.108,0.037,1.147
4,1000,1000,1,3,random,kmeans,1.055,0.046,1.103
5,1000,1000,1,3,random,kmeans,1.025,0.033,1.06
6,1000,1000,1,3,random,kmeans,1.046,0.04,1.089
7,1000,1000,1,3,random,kmeans,1.078,0.042,1.122
8,1000,1000,1,3,random,kmeans,1.051,0.043,1.096
9,1000,1000,1,3,random,kmeans,1.084,0.042,1.127
10,1000,1000,1,3,random,kmeans,1.051,0.035,1.089
1,5000,1000,0.005,3,random,kmeans,5.474,0.212,5.694
2,5000,1000,0.005,3,random,kmeans,5.514,0.202,5.725
3,5000,1000,0.005,3,random,kmeans,5.605,0.206,5.819
4,5000,1000,0.005,3,random,kmeans,5.2,0.188,5.396
5,5000,1000,0.005,3,random,kmeans,5.529,0.2,5.737
6,5000,1000,0.005,3,random,kmeans,5.448,0.215,5.67
7,5000,1000,0.005,3,random,kmeans,5.597,0.202,5.807
8,5000,1000,0.005,3,random,kmeans,5.185,0.189,5.381
9,5000,1000,0.005,3,random,kmeans,5.601,0.197,5.805
10,5000,1000,0.005,3,random,kmeans,5.194,0.211,5.412
1,5000,1000,0.01,3,random,kmeans,5.349,0.212,5.568
2,5000,1000,0.01,3,random,kmeans,5.243,0.198,5.449
3,5000,1000,0.01,3,random,kmeans,5.224,0.211,5.443
4,5000,1000,0.01,3,random,kmeans,5.694,0.192,5.894
5,5000,1000,0.01,3,random,kmeans,5.222,0.205,5.435
6,5000,1000,0.01,3,random,kmeans,5.292,0.197,5.496
7,5000,1000,0.01,3,random,kmeans,5.571,0.2,5.781
8,5000,1000,0.01,3,random,kmeans,5.01,0.195,5.211
9,5000,1000,0.01,3,random,kmeans,5.455,0.192,5.655
10,5000,1000,0.01,3,random,kmeans,5.189,0.202,5.399
1,5000,1000,0.05,3,random,kmeans,5.168,0.2,5.376
2,5000,1000,0.05,3,random,kmeans,5.094,0.185,5.286
3,5000,1000,0.05,3,random,kmeans,5.153,0.195,5.356
4,5000,1000,0.05,3,random,kmeans,5.231,0.204,5.443
5,5000,1000,0.05,3,random,kmeans,5.773,0.186,5.968
6,5000,1000,0.05,3,random,kmeans,5.514,0.189,5.71
7,5000,1000,0.05,3,random,kmeans,5.417,0.193,5.618
8,5000,1000,0.05,3,random,kmeans,5.688,0.193,5.889
9,5000,1000,0.05,3,random,kmeans,5.721,0.196,5.925
10,5000,1000,0.05,3,random,kmeans,5.292,0.195,5.494
1,5000,1000,0.1,3,random,kmeans,5.308,0.204,5.52
2,5000,1000,0.1,3,random,kmeans,5.154,0.211,5.374
3,5000,1000,0.1,3,random,kmeans,5.635,0.201,5.845
4,5000,1000,0.1,3,random,kmeans,5.473,0.208,5.691
5,5000,1000,0.1,3,random,kmeans,5.775,0.205,5.988
6,5000,1000,0.1,3,random,kmeans,5.107,0.191,5.305
7,5000,1000,0.1,3,random,kmeans,5.376,0.207,5.591
8,5000,1000,0.1,3,random,kmeans,5.318,0.198,5.523
9,5000,1000,0.1,3,random,kmeans,5.536,0.198,5.743
10,5000,1000,0.1,3,random,kmeans,5.261,0.208,5.478
1,5000,1000,0.2,3,random,kmeans,5.262,0.218,5.489
2,5000,1000,0.2,3,random,kmeans,6.047,0.211,6.267
3,5000,1000,0.2,3,random,kmeans,5.41,0.2,5.618
4,5000,1000,0.2,3,random,kmeans,5.488,0.202,5.698
5,5000,1000,0.2,3,random,kmeans,5.3,0.197,5.505
6,5000,1000,0.2,3,random,kmeans,5.73,0.195,5.933
7,5000,1000,0.2,3,random,kmeans,6.087,0.215,6.312
8,5000,1000,0.2,3,random,kmeans,5.257,0.204,5.469
9,5000,1000,0.2,3,random,kmeans,5.561,0.206,5.776
10,5000,1000,0.2,3,random,kmeans,5.46,0.196,5.664
1,5000,1000,0.5,3,random,kmeans,5.407,0.208,5.624
2,5000,1000,0.5,3,random,kmeans,5.014,0.207,5.23
3,5000,1000,0.5,3,random,kmeans,6.644,0.196,6.855
4,5000,1000,0.5,3,random,kmeans,5.215,0.2,5.423
5,5000,1000,0.5,3,random,kmeans,5.397,0.185,5.591
6,5000,1000,0.5,3,random,kmeans,5.427,0.209,5.645
7,5000,1000,0.5,3,random,kmeans,5.284,0.192,5.485
8,5000,1000,0.5,3,random,kmeans,6.183,0.208,6.402
9,5000,1000,0.5,3,random,kmeans,5.282,0.195,5.486
10,5000,1000,0.5,3,random,kmeans,6.072,0.214,6.303
1,5000,1000,0.8,3,random,kmeans,5.566,0.196,5.77
2,5000,1000,0.8,3,random,kmeans,5.084,0.198,5.29
3,5000,1000,0.8,3,random,kmeans,5.254,0.208,5.471
4,5000,1000,0.8,3,random,kmeans,5.471,0.201,5.681
5,5000,1000,0.8,3,random,kmeans,5.772,0.193,5.975
6,5000,1000,0.8,3,random,kmeans,5.599,0.206,5.813
7,5000,1000,0.8,3,random,kmeans,4.964,0.201,5.173
8,5000,1000,0.8,3,random,kmeans,5.456,0.209,5.674
9,5000,1000,0.8,3,random,kmeans,5.665,0.193,5.866
10,5000,1000,0.8,3,random,kmeans,5.849,0.201,6.059
1,5000,1000,1,3,random,kmeans,5.548,0.199,5.756
2,5000,1000,1,3,random,kmeans,5.415,0.2,5.623
3,5000,1000,1,3,random,kmeans,5.506,0.188,5.701
4,5000,1000,1,3,random,kmeans,5.093,0.2,5.299
5,5000,1000,1,3,random,kmeans,5.905,0.192,6.106
6,5000,1000,1,3,random,kmeans,5.188,0.208,5.403
7,5000,1000,1,3,random,kmeans,5.449,0.221,5.678
8,5000,1000,1,3,random,kmeans,6.124,0.21,6.343
9,5000,1000,1,3,random,kmeans,5.162,0.203,5.373
10,5000,1000,1,3,random,kmeans,5.966,0.199,6.174
1,25000,1000,0.005,3,random,kmeans,27.291,0.952,28.287
2,25000,1000,0.005,3,random,kmeans,21.222,0.848,22.104
3,25000,1000,0.005,3,random,kmeans,19.864,0.973,20.87
4,25000,1000,0.005,3,random,kmeans,24.757,0.792,25.588
5,25000,1000,0.005,3,random,kmeans,19.02,0.999,20.048
6,25000,1000,0.005,3,random,kmeans,25.021,0.891,25.954
7,25000,1000,0.005,3,random,kmeans,23.284,0.826,24.147
8,25000,1000,0.005,3,random,kmeans,22.149,0.967,23.151
9,25000,1000,0.005,3,random,kmeans,22.658,0.842,23.536
10,25000,1000,0.005,3,random,kmeans,27.288,0.901,28.231
1,25000,1000,0.01,3,random,kmeans,23.803,0.863,24.713
2,25000,1000,0.01,3,random,kmeans,23.136,0.8,23.972
3,25000,1000,0.01,3,random,kmeans,18.291,0.845,19.163
4,25000,1000,0.01,3,random,kmeans,20.605,0.855,21.493
5,25000,1000,0.01,3,random,kmeans,24.827,0.847,25.713
6,25000,1000,0.01,3,random,kmeans,25.114,0.829,25.984
7,25000,1000,0.01,3,random,kmeans,20.906,0.941,21.881
8,25000,1000,0.01,3,random,kmeans,21.73,0.896,22.671
9,25000,1000,0.01,3,random,kmeans,25.524,0.984,26.548
10,25000,1000,0.01,3,random,kmeans,18.992,0.825,19.847
1,25000,1000,0.05,3,random,kmeans,22.712,0.901,23.654
2,25000,1000,0.05,3,random,kmeans,30.457,0.908,31.415
3,25000,1000,0.05,3,random,kmeans,19.694,1.017,20.746
4,25000,1000,0.05,3,random,kmeans,21.172,0.837,22.043
5,25000,1000,0.05,3,random,kmeans,31.481,0.855,32.386
6,25000,1000,0.05,3,random,kmeans,20.229,0.985,21.249
7,25000,1000,0.05,3,random,kmeans,20.719,0.995,21.749
8,25000,1000,0.05,3,random,kmeans,29.666,0.962,30.677
9,25000,1000,0.05,3,random,kmeans,20.518,1.012,21.567
10,25000,1000,0.05,3,random,kmeans,20.849,0.855,21.738
1,25000,1000,0.1,3,random,kmeans,19.024,0.846,19.901
2,25000,1000,0.1,3,random,kmeans,21.914,0.989,22.938
3,25000,1000,0.1,3,random,kmeans,20.303,0.976,21.312
4,25000,1000,0.1,3,random,kmeans,23.678,0.929,24.644
5,25000,1000,0.1,3,random,kmeans,24.602,0.922,25.563
6,25000,1000,0.1,3,random,kmeans,19.262,0.839,20.132
7,25000,1000,0.1,3,random,kmeans,19.931,0.88,20.844
8,25000,1000,0.1,3,random,kmeans,18.016,0.834,18.878
9,25000,1000,0.1,3,random,kmeans,21.827,0.895,22.755
10,25000,1000,0.1,3,random,kmeans,18.584,0.825,19.438
1,25000,1000,0.2,3,random,kmeans,20.006,0.809,20.847
2,25000,1000,0.2,3,random,kmeans,25.155,0.908,26.102
3,25000,1000,0.2,3,random,kmeans,21.448,0.817,22.301
4,25000,1000,0.2,3,random,kmeans,21.714,0.82,22.568
5,25000,1000,0.2,3,random,kmeans,21.975,0.93,22.944
6,25000,1000,0.2,3,random,kmeans,23.828,0.871,24.735
7,25000,1000,0.2,3,random,kmeans,20.843,0.832,21.708
8,25000,1000,0.2,3,random,kmeans,24.852,0.868,25.759
9,25000,1000,0.2,3,random,kmeans,20.495,0.888,21.416
10,25000,1000,0.2,3,random,kmeans,23.247,0.9,24.193
1,25000,1000,0.5,3,random,kmeans,28.54,0.881,29.468
2,25000,1000,0.5,3,random,kmeans,25.346,0.961,26.347
3,25000,1000,0.5,3,random,kmeans,18.717,0.957,19.704
4,25000,1000,0.5,3,random,kmeans,28.649,1.07,29.77
5,25000,1000,0.5,3,random,kmeans,23.653,1.04,24.747
6,25000,1000,0.5,3,random,kmeans,27.93,0.927,28.902
7,25000,1000,0.5,3,random,kmeans,24.562,0.979,25.581
8,25000,1000,0.5,3,random,kmeans,21.321,1.041,22.403
9,25000,1000,0.5,3,random,kmeans,23.832,1.037,24.916
10,25000,1000,0.5,3,random,kmeans,19.473,0.828,20.333
1,25000,1000,0.8,3,random,kmeans,25.014,0.829,25.882
2,25000,1000,0.8,3,random,kmeans,24.384,0.923,25.345
3,25000,1000,0.8,3,random,kmeans,19.943,0.845,20.823
4,25000,1000,0.8,3,random,kmeans,20.465,0.944,21.444
5,25000,1000,0.8,3,random,kmeans,25.806,0.849,26.696
6,25000,1000,0.8,3,random,kmeans,23.406,0.826,24.27
7,25000,1000,0.8,3,random,kmeans,18.272,0.841,19.143
8,25000,1000,0.8,3,random,kmeans,20.266,0.935,21.244
9,25000,1000,0.8,3,random,kmeans,23.647,0.876,24.571
10,25000,1000,0.8,3,random,kmeans,20.758,0.848,21.639
1,25000,1000,1,3,random,kmeans,22.409,0.925,23.374
2,25000,1000,1,3,random,kmeans,18.252,0.855,19.138
3,25000,1000,1,3,random,kmeans,19.503,0.821,20.355
4,25000,1000,1,3,random,kmeans,22.26,0.853,23.148
5,25000,1000,1,3,random,kmeans,19.896,0.839,20.767
6,25000,1000,1,3,random,kmeans,18.643,0.838,19.511
7,25000,1000,1,3,random,kmeans,20.391,0.833,21.257
8,25000,1000,1,3,random,kmeans,21.573,0.812,22.419
9,25000,1000,1,3,random,kmeans,17.356,0.834,18.216
10,25000,1000,1,3,random,kmeans,19.58,0.915,20.53
1,75000,1000,0.005,3,random,kmeans,80.354,4.195,84.68
2,75000,1000,0.005,3,random,kmeans,52.218,3.965,56.284
3,75000,1000,0.005,3,random,kmeans,69.687,4.288,74.087
4,75000,1000,0.005,3,random,kmeans,49.184,3.903,53.171
5,75000,1000,0.005,3,random,kmeans,73.038,4.161,77.321
6,75000,1000,0.005,3,random,kmeans,59.629,3.6,63.331
7,75000,1000,0.005,3,random,kmeans,52.63,4.644,57.364
8,75000,1000,0.005,3,random,kmeans,63.43,4.356,67.898
9,75000,1000,0.005,3,random,kmeans,70.717,3.208,74.038
10,75000,1000,0.005,3,random,kmeans,75.716,3.738,79.577
1,75000,1000,0.01,3,random,kmeans,50.398,4.599,55.084
2,75000,1000,0.01,3,random,kmeans,71.953,4.091,76.162
3,75000,1000,0.01,3,random,kmeans,51.123,4.267,55.477
4,75000,1000,0.01,3,random,kmeans,62.85,4.245,67.199
5,75000,1000,0.01,3,random,kmeans,50.828,3.935,54.849
6,75000,1000,0.01,3,random,kmeans,55.682,4.136,59.911
7,75000,1000,0.01,3,random,kmeans,58.061,3.719,61.876
8,75000,1000,0.01,3,random,kmeans,65.728,3.328,69.161
9,75000,1000,0.01,3,random,kmeans,63.518,3.339,66.958
10,75000,1000,0.01,3,random,kmeans,55.642,3.973,59.709
1,75000,1000,0.05,3,random,kmeans,57.506,4.643,62.251
2,75000,1000,0.05,3,random,kmeans,54.836,4.248,59.177
3,75000,1000,0.05,3,random,kmeans,61.296,3.904,65.304
4,75000,1000,0.05,3,random,kmeans,75.474,4.342,79.942
5,75000,1000,0.05,3,random,kmeans,56.625,4.339,61.06
6,75000,1000,0.05,3,random,kmeans,74.449,3.14,77.719
7,75000,1000,0.05,3,random,kmeans,65.611,4.415,70.143
8,75000,1000,0.05,3,random,kmeans,59.624,3.764,63.49
9,75000,1000,0.05,3,random,kmeans,55.579,4.21,59.881
10,75000,1000,0.05,3,random,kmeans,56.09,4.654,60.842
1,75000,1000,0.1,3,random,kmeans,73.951,3.33,77.402
2,75000,1000,0.1,3,random,kmeans,70.762,4.172,75.05
3,75000,1000,0.1,3,random,kmeans,50.362,4.1,54.546
4,75000,1000,0.1,3,random,kmeans,67.169,4.527,71.809
5,75000,1000,0.1,3,random,kmeans,48.867,3.927,52.876
6,75000,1000,0.1,3,random,kmeans,71.169,3.79,75.076
7,75000,1000,0.1,3,random,kmeans,81.619,3.64,85.39
8,75000,1000,0.1,3,random,kmeans,72.104,3.401,75.621
9,75000,1000,0.1,3,random,kmeans,73.183,4.261,77.564
10,75000,1000,0.1,3,random,kmeans,67.964,3.867,71.943
1,75000,1000,0.2,3,random,kmeans,83.364,3.554,87.068
2,75000,1000,0.2,3,random,kmeans,82.667,4.816,87.624
3,75000,1000,0.2,3,random,kmeans,78.388,3.852,82.365
4,75000,1000,0.2,3,random,kmeans,65.682,4.757,70.549
5,75000,1000,0.2,3,random,kmeans,77.436,3.472,81.036
6,75000,1000,0.2,3,random,kmeans,70.342,3.666,74.12
7,75000,1000,0.2,3,random,kmeans,81.492,3.91,85.545
8,75000,1000,0.2,3,random,kmeans,61.467,4.243,65.815
9,75000,1000,0.2,3,random,kmeans,56.006,5.05,61.151
10,75000,1000,0.2,3,random,kmeans,65.779,4.148,70.036
1,75000,1000,0.5,3,random,kmeans,65.899,3.804,69.814
2,75000,1000,0.5,3,random,kmeans,58.517,3.985,62.598
3,75000,1000,0.5,3,random,kmeans,62.034,3.597,65.732
4,75000,1000,0.5,3,random,kmeans,57.682,4.366,62.144
5,75000,1000,0.5,3,random,kmeans,67.834,3.719,71.662
6,75000,1000,0.5,3,random,kmeans,71.288,3.812,75.217
7,75000,1000,0.5,3,random,kmeans,67.4,4.015,71.527
8,75000,1000,0.5,3,random,kmeans,76.972,3.236,80.33
9,75000,1000,0.5,3,random,kmeans,54.045,4.79,58.926
10,75000,1000,0.5,3,random,kmeans,69.297,4.117,73.544
1,75000,1000,0.8,3,random,kmeans,56.954,3.976,61.027
2,75000,1000,0.8,3,random,kmeans,54.017,4.332,58.442
3,75000,1000,0.8,3,random,kmeans,61.83,4.695,66.63
4,75000,1000,0.8,3,random,kmeans,66.128,3.563,69.798
5,75000,1000,0.8,3,random,kmeans,77.887,3.835,81.848
6,75000,1000,0.8,3,random,kmeans,75.456,4.421,79.999
7,75000,1000,0.8,3,random,kmeans,67.101,3.507,70.718
8,75000,1000,0.8,3,random,kmeans,52.816,5.058,57.965
9,75000,1000,0.8,3,random,kmeans,78.316,3.271,81.713
10,75000,1000,0.8,3,random,kmeans,73.695,4.264,78.081
1,75000,1000,1,3,random,kmeans,56.83,4.09,61.017
2,75000,1000,1,3,random,kmeans,83.6,3.794,87.529
3,75000,1000,1,3,random,kmeans,65.401,4.287,69.798
4,75000,1000,1,3,random,kmeans,67.973,4.103,72.187
5,75000,1000,1,3,random,kmeans,74.413,4.138,78.685
6,75000,1000,1,3,random,kmeans,49.972,4.03,54.087
7,75000,1000,1,3,random,kmeans,58.884,4.219,63.208
8,75000,1000,1,3,random,kmeans,60.094,3.633,63.825
9,75000,1000,1,3,random,kmeans,72.041,3.934,76.095
10,75000,1000,1,3,random,kmeans,61.677,4.322,66.105
1,1e+05,1000,0.005,3,random,kmeans,108.876,5.622,114.674
2,1e+05,1000,0.005,3,random,kmeans,117.023,6.288,123.516
3,1e+05,1000,0.005,3,random,kmeans,117.622,5.385,123.197
4,1e+05,1000,0.005,3,random,kmeans,129.287,5.807,135.314
5,1e+05,1000,0.005,3,random,kmeans,120.735,5.729,126.659
6,1e+05,1000,0.005,3,random,kmeans,124.347,4.77,129.317
7,1e+05,1000,0.005,3,random,kmeans,91.125,7.124,98.405
8,1e+05,1000,0.005,3,random,kmeans,104.769,6.034,110.986
9,1e+05,1000,0.005,3,random,kmeans,95.661,6.753,102.575
10,1e+05,1000,0.005,3,random,kmeans,142.283,5.124,147.634
1,1e+05,1000,0.01,3,random,kmeans,127.156,5.891,133.256
2,1e+05,1000,0.01,3,random,kmeans,115.625,5.366,121.178
3,1e+05,1000,0.01,3,random,kmeans,107.732,6.898,114.806
4,1e+05,1000,0.01,3,random,kmeans,97.366,7.026,104.557
5,1e+05,1000,0.01,3,random,kmeans,123.839,6.448,130.488
6,1e+05,1000,0.01,3,random,kmeans,110.135,6.621,116.939
7,1e+05,1000,0.01,3,random,kmeans,101.718,6.637,108.526
8,1e+05,1000,0.01,3,random,kmeans,104.089,6.903,111.164
9,1e+05,1000,0.01,3,random,kmeans,107.192,6.154,113.525
10,1e+05,1000,0.01,3,random,kmeans,98.164,7.255,105.603
1,1e+05,1000,0.05,3,random,kmeans,101.844,5.234,107.248
2,1e+05,1000,0.05,3,random,kmeans,92.724,6.142,99.02
3,1e+05,1000,0.05,3,random,kmeans,125.289,5.954,131.446
4,1e+05,1000,0.05,3,random,kmeans,86.779,5.924,92.85
5,1e+05,1000,0.05,3,random,kmeans,95.208,5.741,101.108
6,1e+05,1000,0.05,3,random,kmeans,78.398,6.537,85.07
7,1e+05,1000,0.05,3,random,kmeans,123.199,5.985,129.383
8,1e+05,1000,0.05,3,random,kmeans,115.704,5.132,121.038
9,1e+05,1000,0.05,3,random,kmeans,77.322,7.005,84.459
10,1e+05,1000,0.05,3,random,kmeans,126.007,4.516,130.726
1,1e+05,1000,0.1,3,random,kmeans,138.99,5.18,144.405
2,1e+05,1000,0.1,3,random,kmeans,108.02,6.343,114.541
3,1e+05,1000,0.1,3,random,kmeans,113.79,6.121,120.104
4,1e+05,1000,0.1,3,random,kmeans,125.531,5.566,131.31
5,1e+05,1000,0.1,3,random,kmeans,104.029,5.742,109.94
6,1e+05,1000,0.1,3,random,kmeans,96.306,6.447,102.914
7,1e+05,1000,0.1,3,random,kmeans,102.792,6.042,109.002
8,1e+05,1000,0.1,3,random,kmeans,119.845,5.839,125.88
9,1e+05,1000,0.1,3,random,kmeans,105.463,6.637,112.276
10,1e+05,1000,0.1,3,random,kmeans,99.232,5.686,105.08
1,1e+05,1000,0.2,3,random,kmeans,96.737,5.758,102.654
2,1e+05,1000,0.2,3,random,kmeans,81.454,6.635,88.228
3,1e+05,1000,0.2,3,random,kmeans,111.412,5.543,117.137
4,1e+05,1000,0.2,3,random,kmeans,111.064,6.121,117.386
5,1e+05,1000,0.2,3,random,kmeans,125.978,5.656,131.841
6,1e+05,1000,0.2,3,random,kmeans,99.665,5.799,105.631
7,1e+05,1000,0.2,3,random,kmeans,134.333,5.468,140.023
8,1e+05,1000,0.2,3,random,kmeans,92.704,6.207,99.085
9,1e+05,1000,0.2,3,random,kmeans,89.32,6.663,96.134
10,1e+05,1000,0.2,3,random,kmeans,92.163,6.089,98.407
1,1e+05,1000,0.5,3,random,kmeans,141.923,5.942,148.102
2,1e+05,1000,0.5,3,random,kmeans,126.666,6.558,133.441
3,1e+05,1000,0.5,3,random,kmeans,111.104,5.994,117.281
4,1e+05,1000,0.5,3,random,kmeans,201.565,5.684,207.574
5,1e+05,1000,0.5,3,random,kmeans,104.341,6.773,111.294
6,1e+05,1000,0.5,3,random,kmeans,112.466,6.564,119.223
7,1e+05,1000,0.5,3,random,kmeans,77.011,6.712,83.868
8,1e+05,1000,0.5,3,random,kmeans,132.547,5.84,138.61
9,1e+05,1000,0.5,3,random,kmeans,121.577,6.35,128.133
10,1e+05,1000,0.5,3,random,kmeans,109.486,5.862,115.53
1,1e+05,1000,0.8,3,random,kmeans,78.632,7.181,85.952
2,1e+05,1000,0.8,3,random,kmeans,110.147,4.986,115.32
3,1e+05,1000,0.8,3,random,kmeans,101.007,6.115,107.285
4,1e+05,1000,0.8,3,random,kmeans,102.547,5.368,108.084
5,1e+05,1000,0.8,3,random,kmeans,92.859,6.143,99.158
6,1e+05,1000,0.8,3,random,kmeans,88.607,6.84,95.594
7,1e+05,1000,0.8,3,random,kmeans,83.919,7.033,91.101
8,1e+05,1000,0.8,3,random,kmeans,98.405,5.641,104.214
9,1e+05,1000,0.8,3,random,kmeans,89.492,6.319,95.963
10,1e+05,1000,0.8,3,random,kmeans,97.329,6.384,103.873
1,1e+05,1000,1,3,random,kmeans,83.176,6.932,90.259
2,1e+05,1000,1,3,random,kmeans,116.509,5.787,122.488
3,1e+05,1000,1,3,random,kmeans,130.007,5.862,136.098
4,1e+05,1000,1,3,random,kmeans,91.914,5.715,97.784
5,1e+05,1000,1,3,random,kmeans,105.837,6.234,112.254
6,1e+05,1000,1,3,random,kmeans,102.396,5.736,108.313
7,1e+05,1000,1,3,random,kmeans,112.945,5.514,118.643
8,1e+05,1000,1,3,random,kmeans,134.083,5.458,139.757
9,1e+05,1000,1,3,random,kmeans,79.67,7.254,87.064
10,1e+05,1000,1,3,random,kmeans,81.743,6.179,88.062
