"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
1,175000,1000,0.005,3,random,hdf5,94.65,6.348,117.544
2,175000,1000,0.005,3,random,hdf5,102.491,6.296,123.422
3,175000,1000,0.005,3,random,hdf5,92.696,5.698,114.783
4,175000,1000,0.005,3,random,hdf5,96.002,6.202,119.019
5,175000,1000,0.005,3,random,hdf5,83.795,5.344,104.876
6,175000,1000,0.005,3,random,hdf5,82.315,4.314,94.61
7,175000,1000,0.005,3,random,hdf5,83.116,4.793,95.925
8,175000,1000,0.005,3,random,hdf5,84.904,4.811,96.906
9,175000,1000,0.005,3,random,hdf5,86.538,4.444,98.751
10,175000,1000,0.005,3,random,hdf5,89.235,4.439,100.934
1,175000,1000,0.01,3,random,hdf5,150.846,6.963,169.267
2,175000,1000,0.01,3,random,hdf5,142.158,7.27,160.866
3,175000,1000,0.01,3,random,hdf5,146.756,7.17,163.835
4,175000,1000,0.01,3,random,hdf5,156.176,7.271,174.883
5,175000,1000,0.01,3,random,hdf5,158.88,7.238,177.23
6,175000,1000,0.01,3,random,hdf5,101.337,9.395,110.796
7,175000,1000,0.01,3,random,hdf5,111.828,4.763,116.712
8,175000,1000,0.01,3,random,hdf5,108.896,4.236,113.242
9,175000,1000,0.01,3,random,hdf5,102.426,4.151,106.652
10,175000,1000,0.01,3,random,hdf5,116.015,4.897,120.981
1,175000,1000,0.05,3,random,hdf5,464.73,28.646,495.089
2,175000,1000,0.05,3,random,hdf5,431.769,27.349,460.605
3,175000,1000,0.05,3,random,hdf5,367.808,23.427,392.272
4,175000,1000,0.05,3,random,hdf5,380.017,24.087,405.136
5,175000,1000,0.05,3,random,hdf5,338.769,21.158,361.556
6,175000,1000,0.05,3,random,hdf5,410.513,28.516,439.182
7,175000,1000,0.05,3,random,hdf5,375.748,28.585,404.5
8,175000,1000,0.05,3,random,hdf5,269.722,23.786,293.621
9,175000,1000,0.05,3,random,hdf5,242.328,22.691,265.105
10,175000,1000,0.05,3,random,hdf5,304.514,28.371,333
1,175000,1000,0.1,3,random,hdf5,561.06,46.198,611.632
2,175000,1000,0.1,3,random,hdf5,511.288,42.101,558.123
3,175000,1000,0.1,3,random,hdf5,633.228,51.772,687.925
4,175000,1000,0.1,3,random,hdf5,515.029,44.134,563.193
5,175000,1000,0.1,3,random,hdf5,635.756,53.287,693.342
6,175000,1000,0.1,3,random,hdf5,616.227,43.464,662.129
7,175000,1000,0.1,3,random,hdf5,744.444,51.241,799.023
8,175000,1000,0.1,3,random,hdf5,604.588,43.554,652.001
9,175000,1000,0.1,3,random,hdf5,756.643,50.225,810.273
10,175000,1000,0.1,3,random,hdf5,657.463,47.552,707.585
1,175000,1000,0.2,3,random,hdf5,971.425,83.829,1060.788
2,175000,1000,0.2,3,random,hdf5,1144.305,93.182,1241.819
3,175000,1000,0.2,3,random,hdf5,983.17,83.142,1072.2
4,175000,1000,0.2,3,random,hdf5,1155.921,104.409,1265.117
5,175000,1000,0.2,3,random,hdf5,988.108,88.881,1080.74
6,175000,1000,0.2,3,random,hdf5,1170.635,103.486,1278.588
7,175000,1000,0.2,3,random,hdf5,1144.591,102.982,1255.499
8,175000,1000,0.2,3,random,hdf5,1050.308,93.361,1149.047
9,175000,1000,0.2,3,random,hdf5,986.147,91.922,1083.888
10,175000,1000,0.2,3,random,hdf5,1084.145,92.857,1181.412
1,175000,1000,0.5,3,random,hdf5,3161.278,238.853,3406.513
2,175000,1000,0.5,3,random,hdf5,2602.932,205.18,2813.771
3,175000,1000,0.5,3,random,hdf5,2955.086,228.66,3187.641
4,175000,1000,0.5,3,random,hdf5,2852.629,221.966,3080.706
5,175000,1000,0.5,3,random,hdf5,2700.96,214.052,2920.795
6,175000,1000,0.5,3,random,hdf5,2861.479,214.959,3080.422
7,175000,1000,0.5,3,random,hdf5,2794.949,204.458,3002.496
8,175000,1000,0.5,3,random,hdf5,2764.625,211.127,2979.288
9,175000,1000,0.5,3,random,hdf5,3292.388,251.035,3547.55
10,175000,1000,0.5,3,random,hdf5,2990.858,217.117,3212.259
1,175000,1000,0.8,3,random,hdf5,4764.616,380.578,5146.378
2,175000,1000,0.8,3,random,hdf5,4504.302,361.759,4867.148
3,175000,1000,0.8,3,random,hdf5,5604.394,430.47,6036.181
4,175000,1000,0.8,3,random,hdf5,5338.465,422.469,5762.249
5,175000,1000,0.8,3,random,hdf5,4213.112,338.27,4552.514
6,175000,1000,0.8,3,random,hdf5,3857.548,277.717,4136.147
7,175000,1000,0.8,3,random,hdf5,4552.723,326.485,4880.232
8,175000,1000,0.8,3,random,hdf5,4530.517,341.365,4872.916
9,175000,1000,0.8,3,random,hdf5,5006.162,376.476,5383.829
10,175000,1000,0.8,3,random,hdf5,4024.773,288.917,4314.622
1,175000,1000,1,3,random,hdf5,5893.188,479.505,6374.027
2,175000,1000,1,3,random,hdf5,9282.735,793.994,10079.136
3,175000,1000,1,3,random,hdf5,5641.436,461.09,6103.79
4,175000,1000,1,3,random,hdf5,3715.99,309.815,4026.678
5,175000,1000,1,3,random,hdf5,4325.91,326.538,4653.471
6,175000,1000,1,3,random,hdf5,6325.576,533.414,6860.417
7,175000,1000,1,3,random,hdf5,3017.234,271.983,3289.899
8,175000,1000,1,3,random,hdf5,3993.599,349.242,4343.697
9,175000,1000,1,3,random,hdf5,10777.128,881.318,11660.996
10,175000,1000,1,3,random,hdf5,6131.49,492.229,6625.144
