"B","observations","genes","batch_size","k","initializer","method","memory"
3,5e+05,1000,0.005,3,random,hdf5,1807.45719827836
3,5e+05,1000,0.01,3,random,hdf5,1826.53065416078
3,5e+05,1000,0.05,3,random,hdf5,2551.40872390896
3,5e+05,1000,0.1,3,random,hdf5,3127.05901752106
3,5e+05,1000,0.2,3,random,hdf5,4269.17768179808
3,5e+05,1000,0.5,3,random,hdf5,5317.71405507303
3,5e+05,1000,0.8,3,random,hdf5,5807.87084097771
