B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
6,1.00E+05,1000,0.001,7,random,kmeans,300.386,13.531,383.806,10,1
7,1.00E+05,1000,0.001,7,random,kmeans,301.231,13.236,400.107,10,1
8,1.00E+05,1000,0.001,7,random,kmeans,326.738,12.734,419.785,10,1
9,1.00E+05,1000,0.001,7,random,kmeans,313.483,14.833,425.949,10,1
10,1.00E+05,1000,0.001,7,random,kmeans,283.499,12.206,383.881,10,1
1,1.00E+05,1000,0.001,8,random,kmeans,311.873,13.718,408.078,10,1
2,1.00E+05,1000,0.001,8,random,kmeans,312.688,14.266,406.572,10,1
3,1.00E+05,1000,0.001,8,random,kmeans,340.759,12.599,447.289,10,1
4,1.00E+05,1000,0.001,8,random,kmeans,321.837,13.825,449.144,10,1
5,1.00E+05,1000,0.001,8,random,kmeans,317.398,15.547,420.88,10,1
6,1.00E+05,1000,0.001,8,random,kmeans,322.185,13.835,456.163,10,1
7,1.00E+05,1000,0.001,8,random,kmeans,346.874,14.045,468.663,10,1
8,1.00E+05,1000,0.001,8,random,kmeans,311.631,13.43,418.684,10,1
9,1.00E+05,1000,0.001,8,random,kmeans,302.324,14.491,408.142,10,1
10,1.00E+05,1000,0.001,8,random,kmeans,307.701,11.83,413.695,10,1
1,1.00E+05,1000,0.001,9,random,kmeans,312.986,11.172,401.299,10,1
2,1.00E+05,1000,0.001,9,random,kmeans,316.447,12.808,412.462,10,1
3,1.00E+05,1000,0.001,9,random,kmeans,319.587,12.139,391.237,10,1
4,1.00E+05,1000,0.001,9,random,kmeans,286.111,13.929,358.465,10,1
5,1.00E+05,1000,0.001,9,random,kmeans,275.568,10.973,324.117,10,1
6,1.00E+05,1000,0.001,9,random,kmeans,300.296,11.388,379.581,10,1
7,1.00E+05,1000,0.001,9,random,kmeans,309.124,12.768,405.091,10,1
8,1.00E+05,1000,0.001,9,random,kmeans,310.746,12.1,387.982,10,1
9,1.00E+05,1000,0.001,9,random,kmeans,275.312,11.414,334.087,10,1
10,1.00E+05,1000,0.001,9,random,kmeans,277.831,12.883,356.1,10,1
1,1.00E+05,1000,0.001,10,random,kmeans,320.911,12.122,405.032,10,1
2,1.00E+05,1000,0.001,10,random,kmeans,293.893,11.947,387.847,10,1
3,1.00E+05,1000,0.001,10,random,kmeans,321.757,12.77,408.085,10,1
4,1.00E+05,1000,0.001,10,random,kmeans,308.898,10.569,407.351,10,1
5,1.00E+05,1000,0.001,10,random,kmeans,284.718,11.771,370.077,10,1
6,1.00E+05,1000,0.001,10,random,kmeans,328.134,12.02,414.494,10,1
7,1.00E+05,1000,0.001,10,random,kmeans,247.364,12.06,304.604,10,1
8,1.00E+05,1000,0.001,10,random,kmeans,319.63,11.25,411.732,10,1
9,1.00E+05,1000,0.001,10,random,kmeans,308.77,11.704,393.554,10,1
10,1.00E+05,1000,0.001,10,random,kmeans,331.68,11.729,441.75,10,1
1,1.00E+05,1000,0.001,11,random,kmeans,309.312,12.612,390.614,10,1
2,1.00E+05,1000,0.001,11,random,kmeans,323.813,11.967,421.639,10,1
3,1.00E+05,1000,0.001,11,random,kmeans,333.822,11.295,427.106,10,1
4,1.00E+05,1000,0.001,11,random,kmeans,302.265,11.141,384.546,10,1
5,1.00E+05,1000,0.001,11,random,kmeans,332.806,10.879,422.187,10,1
6,1.00E+05,1000,0.001,11,random,kmeans,371.322,10.163,456.346,10,1
7,1.00E+05,1000,0.001,11,random,kmeans,283.178,10.582,384.085,10,1
8,1.00E+05,1000,0.001,11,random,kmeans,334.905,12.036,444.024,10,1
9,1.00E+05,1000,0.001,11,random,kmeans,256.835,10.462,325.066,10,1
10,1.00E+05,1000,0.001,11,random,kmeans,329.737,10.198,428.241,10,1
1,1.00E+05,1000,0.001,12,random,kmeans,319.728,11.331,405.969,10,1
2,1.00E+05,1000,0.001,12,random,kmeans,299.622,9.03,369.863,10,1
3,1.00E+05,1000,0.001,12,random,kmeans,358.391,12.2,441.189,10,1
4,1.00E+05,1000,0.001,12,random,kmeans,336.93,12.425,431.511,10,1
5,1.00E+05,1000,0.001,12,random,kmeans,341.429,12.04,418.315,10,1
6,1.00E+05,1000,0.001,12,random,kmeans,294.506,10.546,359.321,10,1
7,1.00E+05,1000,0.001,12,random,kmeans,337.162,11.742,415.989,10,1
8,1.00E+05,1000,0.001,12,random,kmeans,326.122,11.914,412.665,10,1
9,1.00E+05,1000,0.001,12,random,kmeans,320.757,10.656,416.838,10,1
10,1.00E+05,1000,0.001,12,random,kmeans,308.686,10.924,383.282,10,1
1,1.00E+05,1000,0.001,13,random,kmeans,327.066,10.381,386.707,10,1
2,1.00E+05,1000,0.001,13,random,kmeans,331.071,11.452,371.309,10,1
3,1.00E+05,1000,0.001,13,random,kmeans,337.189,10.112,433.712,10,1
4,1.00E+05,1000,0.001,13,random,kmeans,310.662,10.617,379.929,10,1
5,1.00E+05,1000,0.001,13,random,kmeans,327.919,10.352,388.52,10,1
6,1.00E+05,1000,0.001,13,random,kmeans,324.434,11.879,393.59,10,1
7,1.00E+05,1000,0.001,13,random,kmeans,290.009,11.093,354.042,10,1
8,1.00E+05,1000,0.001,13,random,kmeans,310.108,10.633,373.356,10,1
9,1.00E+05,1000,0.001,13,random,kmeans,327.948,10.796,413.379,10,1
10,1.00E+05,1000,0.001,13,random,kmeans,323.802,10.274,396.41,10,1
1,1.00E+05,1000,0.001,14,random,kmeans,344.021,11.212,427.379,10,1
2,1.00E+05,1000,0.001,14,random,kmeans,368.107,10.775,473.156,10,1
3,1.00E+05,1000,0.001,14,random,kmeans,405.267,11.372,510.282,10,1
4,1.00E+05,1000,0.001,14,random,kmeans,374.671,10.085,453.57,10,1
5,1.00E+05,1000,0.001,14,random,kmeans,349.915,10.019,430.324,10,1
6,1.00E+05,1000,0.001,14,random,kmeans,338.096,12.343,410.283,10,1
7,1.00E+05,1000,0.001,14,random,kmeans,341.112,10.842,433.971,10,1
8,1.00E+05,1000,0.001,14,random,kmeans,370.873,11.139,457.651,10,1
9,1.00E+05,1000,0.001,14,random,kmeans,362.133,11.519,448.571,10,1
10,1.00E+05,1000,0.001,14,random,kmeans,386.44,11.063,470.388,10,1
1,1.00E+05,1000,0.001,15,random,kmeans,399.631,12.778,486.488,10,1
2,1.00E+05,1000,0.001,15,random,kmeans,408.865,13.139,509.926,10,1
3,1.00E+05,1000,0.001,15,random,kmeans,385.482,11.05,475.501,10,1
4,1.00E+05,1000,0.001,15,random,kmeans,401.043,10.845,479.107,10,1
5,1.00E+05,1000,0.001,15,random,kmeans,374.87,13.216,456.694,10,1
6,1.00E+05,1000,0.001,15,random,kmeans,378.54,12.894,463.828,10,1
7,1.00E+05,1000,0.001,15,random,kmeans,402.99,11.222,496.097,10,1
8,1.00E+05,1000,0.001,15,random,kmeans,424.637,11.053,507.145,10,1
9,1.00E+05,1000,0.001,15,random,kmeans,394.848,11.834,482.385,10,1
10,1.00E+05,1000,0.001,15,random,kmeans,408.536,10.697,484.584,10,1
1,1.00E+05,1000,0.001,16,random,kmeans,376.477,11.435,471.182,10,1
2,1.00E+05,1000,0.001,16,random,kmeans,338.876,9.398,391.425,10,1
3,1.00E+05,1000,0.001,16,random,kmeans,383.565,10.867,467.959,10,1
4,1.00E+05,1000,0.001,16,random,kmeans,370.88,11.472,470.593,10,1
5,1.00E+05,1000,0.001,16,random,kmeans,362.204,9.623,451.6,10,1
6,1.00E+05,1000,0.001,16,random,kmeans,387.626,10.99,465.884,10,1
7,1.00E+05,1000,0.001,16,random,kmeans,374.18,10.726,472.941,10,1
8,1.00E+05,1000,0.001,16,random,kmeans,369.199,12.293,426.733,10,1
9,1.00E+05,1000,0.001,16,random,kmeans,363.241,8.706,458.018,10,1
10,1.00E+05,1000,0.001,16,random,kmeans,381.705,10.289,468.981,10,1
1,1.00E+05,1000,0.001,17,random,kmeans,399.78,10.867,461.533,10,1
2,1.00E+05,1000,0.001,17,random,kmeans,404.328,9.78,463.738,10,1
3,1.00E+05,1000,0.001,17,random,kmeans,380.649,11.837,433.954,10,1
4,1.00E+05,1000,0.001,17,random,kmeans,388.42,12.911,437.017,10,1
5,1.00E+05,1000,0.001,17,random,kmeans,373.733,12.533,437.315,10,1
6,1.00E+05,1000,0.001,17,random,kmeans,380.342,10.701,434.501,10,1
7,1.00E+05,1000,0.001,17,random,kmeans,384.097,12.056,447.361,10,1
8,1.00E+05,1000,0.001,17,random,kmeans,404.217,10.089,472.762,10,1
9,1.00E+05,1000,0.001,17,random,kmeans,400.998,10.439,466.822,10,1
10,1.00E+05,1000,0.001,17,random,kmeans,352.078,11.435,395.299,10,1
1,1.00E+05,1000,0.001,18,random,kmeans,351.189,9.423,390.828,10,1
2,1.00E+05,1000,0.001,18,random,kmeans,390.856,11.562,448.922,10,1
3,1.00E+05,1000,0.001,18,random,kmeans,405.733,11.191,445.375,10,1
4,1.00E+05,1000,0.001,18,random,kmeans,398.629,11.819,444.371,10,1
5,1.00E+05,1000,0.001,18,random,kmeans,391.669,12.268,439.005,10,1
6,1.00E+05,1000,0.001,18,random,kmeans,397.964,10.477,459.775,10,1
7,1.00E+05,1000,0.001,18,random,kmeans,391.915,10.53,441.051,10,1
8,1.00E+05,1000,0.001,18,random,kmeans,384.839,10.859,444.848,10,1
9,1.00E+05,1000,0.001,18,random,kmeans,395.106,9.569,450.478,10,1
10,1.00E+05,1000,0.001,18,random,kmeans,356.945,9.133,404.022,10,1
1,1.00E+05,1000,0.001,19,random,kmeans,415.39,9.535,448.168,10,1
2,1.00E+05,1000,0.001,19,random,kmeans,383.01,9.67,409.551,10,1
3,1.00E+05,1000,0.001,19,random,kmeans,333.671,9.219,363.848,10,1
4,1.00E+05,1000,0.001,19,random,kmeans,364.279,10.565,401.679,10,1
5,1.00E+05,1000,0.001,19,random,kmeans,398.388,10.965,445.318,10,1
6,1.00E+05,1000,0.001,19,random,kmeans,388.186,8.833,435.285,10,1
7,1.00E+05,1000,0.001,19,random,kmeans,376.721,11.121,423.98,10,1
8,1.00E+05,1000,0.001,19,random,kmeans,394.154,10.545,445.36,10,1
9,1.00E+05,1000,0.001,19,random,kmeans,369.872,10.739,404.481,10,1
10,1.00E+05,1000,0.001,19,random,kmeans,369.146,10.32,413.743,10,1
1,1.00E+05,1000,0.001,20,random,kmeans,333.756,8.648,362.993,10,1
2,1.00E+05,1000,0.001,20,random,kmeans,407.641,12.591,456.15,10,1
3,1.00E+05,1000,0.001,20,random,kmeans,357.369,12.085,404.055,10,1
4,1.00E+05,1000,0.001,20,random,kmeans,382.171,8.817,416.404,10,1
5,1.00E+05,1000,0.001,20,random,kmeans,370.047,9.628,394.416,10,1
6,1.00E+05,1000,0.001,20,random,kmeans,385.055,11.662,430.915,10,1
7,1.00E+05,1000,0.001,20,random,kmeans,353.144,9.783,372.576,10,1
8,1.00E+05,1000,0.001,20,random,kmeans,364.689,10.204,396.621,10,1
9,1.00E+05,1000,0.001,20,random,kmeans,390.004,10.615,413.56,10,1
10,1.00E+05,1000,0.001,20,random,kmeans,372.955,9.306,404.431,10,1
1,1.00E+05,1000,0.2,2,random,kmeans,187.952,13.168,201.237,10,1
2,1.00E+05,1000,0.2,2,random,kmeans,171.777,10.977,203.522,10,1
3,1.00E+05,1000,0.2,2,random,kmeans,189.795,11.952,201.924,10,1
4,1.00E+05,1000,0.2,2,random,kmeans,165.403,10.992,201.559,10,1
5,1.00E+05,1000,0.2,2,random,kmeans,237.657,10.693,257.244,10,1
6,1.00E+05,1000,0.2,2,random,kmeans,191.851,10.371,222.882,10,1
7,1.00E+05,1000,0.2,2,random,kmeans,184.612,11.805,213.241,10,1
8,1.00E+05,1000,0.2,2,random,kmeans,162.159,9.438,197.11,10,1
9,1.00E+05,1000,0.2,2,random,kmeans,139.438,8.044,149.952,10,1
10,1.00E+05,1000,0.2,2,random,kmeans,157.158,10.806,182.332,10,1
1,1.00E+05,1000,0.2,3,random,kmeans,167.675,7.108,185.886,10,1
2,1.00E+05,1000,0.2,3,random,kmeans,142.991,8.458,165.11,10,1
3,1.00E+05,1000,0.2,3,random,kmeans,166.754,8.587,187.904,10,1
4,1.00E+05,1000,0.2,3,random,kmeans,188.442,9.849,213.063,10,1
5,1.00E+05,1000,0.2,3,random,kmeans,182.161,11.636,196.753,10,1
6,1.00E+05,1000,0.2,3,random,kmeans,166.985,10.548,181.739,10,1
7,1.00E+05,1000,0.2,3,random,kmeans,162.393,7.372,178.292,10,1
8,1.00E+05,1000,0.2,3,random,kmeans,176.08,9.266,203.627,10,1
9,1.00E+05,1000,0.2,3,random,kmeans,177.102,8.522,198.693,10,1
10,1.00E+05,1000,0.2,3,random,kmeans,181.067,9.266,206.02,10,1
1,1.00E+05,1000,0.2,4,random,kmeans,192.168,10.321,210.692,10,1
2,1.00E+05,1000,0.2,4,random,kmeans,254.011,11.657,270.417,10,1
3,1.00E+05,1000,0.2,4,random,kmeans,220.416,9.691,237.774,10,1
4,1.00E+05,1000,0.2,4,random,kmeans,245.865,8.493,262.873,10,1
5,1.00E+05,1000,0.2,4,random,kmeans,200.334,7.97,220.46,10,1
6,1.00E+05,1000,0.2,4,random,kmeans,220.545,8.899,236.32,10,1
7,1.00E+05,1000,0.2,4,random,kmeans,209.801,8.34,226.138,10,1
8,1.00E+05,1000,0.2,4,random,kmeans,190.083,9.291,208.995,10,1
9,1.00E+05,1000,0.2,4,random,kmeans,215.584,7.824,226.406,10,1
10,1.00E+05,1000,0.2,4,random,kmeans,212.087,10.286,230.198,10,1
1,1.00E+05,1000,0.2,5,random,kmeans,247.02,9.613,281.204,10,1
2,1.00E+05,1000,0.2,5,random,kmeans,240.894,9.517,270.183,10,1
3,1.00E+05,1000,0.2,5,random,kmeans,212.853,8.997,241.932,10,1
4,1.00E+05,1000,0.2,5,random,kmeans,213.401,9.655,238.109,10,1
5,1.00E+05,1000,0.2,5,random,kmeans,221.375,10.495,239.643,10,1
6,1.00E+05,1000,0.2,5,random,kmeans,238.744,9.689,266.029,10,1
7,1.00E+05,1000,0.2,5,random,kmeans,240.68,9.72,257.472,10,1
8,1.00E+05,1000,0.2,5,random,kmeans,251.265,9.068,282.4,10,1
9,1.00E+05,1000,0.2,5,random,kmeans,249.723,10.362,284.59,10,1
10,1.00E+05,1000,0.2,5,random,kmeans,251.911,7.983,275.654,10,1
1,1.00E+05,1000,0.2,6,random,kmeans,215.802,7.549,250.827,10,1
2,1.00E+05,1000,0.2,6,random,kmeans,248.843,7.827,286.444,10,1
3,1.00E+05,1000,0.2,6,random,kmeans,213.717,8.936,242.905,10,1
4,1.00E+05,1000,0.2,6,random,kmeans,241.369,8.247,271.812,10,1
5,1.00E+05,1000,0.2,6,random,kmeans,226.424,7.517,260.473,10,1
6,1.00E+05,1000,0.2,6,random,kmeans,274.985,10.609,311.508,10,1
7,1.00E+05,1000,0.2,6,random,kmeans,183.666,8.929,213.946,10,1
8,1.00E+05,1000,0.2,6,random,kmeans,240.84,8.348,280.773,10,1
9,1.00E+05,1000,0.2,6,random,kmeans,242.127,8.612,281.798,10,1
10,1.00E+05,1000,0.2,6,random,kmeans,246.584,9.667,283.228,10,1
1,1.00E+05,1000,0.2,7,random,kmeans,246.401,9.406,282.912,10,1
2,1.00E+05,1000,0.2,7,random,kmeans,281.343,10.233,320.586,10,1
3,1.00E+05,1000,0.2,7,random,kmeans,235.386,10.714,264.842,10,1
4,1.00E+05,1000,0.2,7,random,kmeans,256.429,8.895,300.928,10,1
5,1.00E+05,1000,0.2,7,random,kmeans,213.871,11.092,241.203,10,1
6,1.00E+05,1000,0.2,7,random,kmeans,229.137,9.542,273.478,10,1
7,1.00E+05,1000,0.2,7,random,kmeans,233.132,9.465,266.544,10,1
8,1.00E+05,1000,0.2,7,random,kmeans,224.318,9.948,260.833,10,1
9,1.00E+05,1000,0.2,7,random,kmeans,258.064,9.48,288.623,10,1
10,1.00E+05,1000,0.2,7,random,kmeans,239.626,9.599,277.567,10,1
1,1.00E+05,1000,0.2,8,random,kmeans,239.91,9.817,260.242,10,1
2,1.00E+05,1000,0.2,8,random,kmeans,269.543,8.485,281.969,10,1
3,1.00E+05,1000,0.2,8,random,kmeans,251.108,9.453,269.341,10,1
4,1.00E+05,1000,0.2,8,random,kmeans,236.762,9.427,254.736,10,1
5,1.00E+05,1000,0.2,8,random,kmeans,264.312,9.466,291.734,10,1
6,1.00E+05,1000,0.2,8,random,kmeans,284.121,8.707,302.156,10,1
7,1.00E+05,1000,0.2,8,random,kmeans,192.064,8.563,204.792,10,1
8,1.00E+05,1000,0.2,8,random,kmeans,252.427,8.545,272.263,10,1
9,1.00E+05,1000,0.2,8,random,kmeans,246.844,9.261,270.13,10,1
10,1.00E+05,1000,0.2,8,random,kmeans,250.767,10.021,270.509,10,1
1,1.00E+05,1000,0.2,9,random,kmeans,275.853,9.494,313.236,10,1
2,1.00E+05,1000,0.2,9,random,kmeans,257.587,8.13,282.177,10,1
3,1.00E+05,1000,0.2,9,random,kmeans,234.668,8.92,268.557,10,1
4,1.00E+05,1000,0.2,9,random,kmeans,279.916,9.233,319.899,10,1
5,1.00E+05,1000,0.2,9,random,kmeans,267.974,9.105,295.926,10,1
6,1.00E+05,1000,0.2,9,random,kmeans,243.479,7.415,262.325,10,1
7,1.00E+05,1000,0.2,9,random,kmeans,227.121,8.689,260.607,10,1
8,1.00E+05,1000,0.2,9,random,kmeans,188.592,8.358,207.129,10,1
9,1.00E+05,1000,0.2,9,random,kmeans,242.327,10.053,271.989,10,1
10,1.00E+05,1000,0.2,9,random,kmeans,225.258,8.976,248.744,10,1
1,1.00E+05,1000,0.2,10,random,kmeans,257.205,8.852,278.813,10,1
2,1.00E+05,1000,0.2,10,random,kmeans,268.531,9.803,288.222,10,1
3,1.00E+05,1000,0.2,10,random,kmeans,231.617,10.106,244.998,10,1
4,1.00E+05,1000,0.2,10,random,kmeans,260.38,9.384,283.717,10,1
5,1.00E+05,1000,0.2,10,random,kmeans,244.762,8.956,266.87,10,1
6,1.00E+05,1000,0.2,10,random,kmeans,248.556,10.516,262.089,10,1
7,1.00E+05,1000,0.2,10,random,kmeans,262.697,9.967,281.65,10,1
8,1.00E+05,1000,0.2,10,random,kmeans,246.095,9.894,264.14,10,1
9,1.00E+05,1000,0.2,10,random,kmeans,210.63,9.239,222.861,10,1
10,1.00E+05,1000,0.2,10,random,kmeans,251.802,10.192,275.79,10,1
1,1.00E+05,1000,0.2,11,random,kmeans,242.543,9.637,252.838,10,1
2,1.00E+05,1000,0.2,11,random,kmeans,227.734,9.35,239.341,10,1
3,1.00E+05,1000,0.2,11,random,kmeans,242.175,7.453,252.158,10,1
4,1.00E+05,1000,0.2,11,random,kmeans,241.6,9.119,254.957,10,1
5,1.00E+05,1000,0.2,11,random,kmeans,252.173,7.981,264.713,10,1
6,1.00E+05,1000,0.2,11,random,kmeans,258.575,7.889,267.637,10,1
7,1.00E+05,1000,0.2,11,random,kmeans,343.967,15.114,359.18,10,1
8,1.00E+05,1000,0.2,11,random,kmeans,327.651,14.221,342.2,10,1
9,1.00E+05,1000,0.2,11,random,kmeans,319.653,12.842,332.684,10,1
10,1.00E+05,1000,0.2,11,random,kmeans,347.155,12.511,360.011,10,1
1,1.00E+05,1000,0.2,12,random,kmeans,295.766,11.216,323.099,10,1
2,1.00E+05,1000,0.2,12,random,kmeans,287.985,9.452,324.643,10,1
3,1.00E+05,1000,0.2,12,random,kmeans,297.954,12.204,331.046,10,1
4,1.00E+05,1000,0.2,12,random,kmeans,362.174,13.128,385.97,10,1
5,1.00E+05,1000,0.2,12,random,kmeans,294.511,8.699,333.028,10,1
6,1.00E+05,1000,0.2,12,random,kmeans,246.437,9.189,284.012,10,1
7,1.00E+05,1000,0.2,12,random,kmeans,269.991,8.616,289.123,10,1
8,1.00E+05,1000,0.2,12,random,kmeans,326.377,16.101,350.657,10,1
9,1.00E+05,1000,0.2,12,random,kmeans,340.605,12.642,360.152,10,1
10,1.00E+05,1000,0.2,12,random,kmeans,293.627,10.406,316.019,10,1
1,1.00E+05,1000,0.2,13,random,kmeans,296.609,10.147,315.487,10,1
2,1.00E+05,1000,0.2,13,random,kmeans,308.852,10.194,341.125,10,1
3,1.00E+05,1000,0.2,13,random,kmeans,310.516,9.533,351.4,10,1
4,1.00E+05,1000,0.2,13,random,kmeans,284.082,10.037,307.933,10,1
5,1.00E+05,1000,0.2,13,random,kmeans,335.839,10.739,370.139,10,1
6,1.00E+05,1000,0.2,13,random,kmeans,310.253,10.047,347.663,10,1
7,1.00E+05,1000,0.2,13,random,kmeans,323.842,9.802,343.058,10,1
8,1.00E+05,1000,0.2,13,random,kmeans,319.857,10.323,358.985,10,1
9,1.00E+05,1000,0.2,13,random,kmeans,302.423,9.38,321.376,10,1
10,1.00E+05,1000,0.2,13,random,kmeans,309.515,9.472,342.737,10,1
1,1.00E+05,1000,0.2,14,random,kmeans,334.61,11.554,376.018,10,1
2,1.00E+05,1000,0.2,14,random,kmeans,358.798,12.45,395.684,10,1
3,1.00E+05,1000,0.2,14,random,kmeans,330.921,11.312,373.817,10,1
4,1.00E+05,1000,0.2,14,random,kmeans,304.24,12.094,345.721,10,1
5,1.00E+05,1000,0.2,14,random,kmeans,354.983,10.866,391.607,10,1
6,1.00E+05,1000,0.2,14,random,kmeans,360.493,10.435,397.273,10,1
7,1.00E+05,1000,0.2,14,random,kmeans,350.986,10.357,401.272,10,1
8,1.00E+05,1000,0.2,14,random,kmeans,344.479,10.348,388.51,10,1
9,1.00E+05,1000,0.2,14,random,kmeans,343.937,10.803,390.617,10,1
10,1.00E+05,1000,0.2,14,random,kmeans,349.67,10.449,385.748,10,1
1,1.00E+05,1000,0.2,15,random,kmeans,279.899,9.958,328.437,10,1
2,1.00E+05,1000,0.2,15,random,kmeans,337.218,12.13,403.757,10,1
3,1.00E+05,1000,0.2,15,random,kmeans,324.518,9.359,371.226,10,1
4,1.00E+05,1000,0.2,15,random,kmeans,323.238,10.55,405.544,10,1
5,1.00E+05,1000,0.2,15,random,kmeans,304.404,9.453,347.794,10,1
6,1.00E+05,1000,0.2,15,random,kmeans,324.601,8.919,391.104,10,1
7,1.00E+05,1000,0.2,15,random,kmeans,343.316,9.716,413.145,10,1
8,1.00E+05,1000,0.2,15,random,kmeans,341.88,11.313,420.368,10,1
9,1.00E+05,1000,0.2,15,random,kmeans,338.517,10.995,386.719,10,1
10,1.00E+05,1000,0.2,15,random,kmeans,336.232,10.321,409.907,10,1
1,1.00E+05,1000,0.2,16,random,kmeans,338.325,8.604,434.937,10,1
2,1.00E+05,1000,0.2,16,random,kmeans,317.983,9.462,430.308,10,1
3,1.00E+05,1000,0.2,16,random,kmeans,333.191,11.065,426.376,10,1
4,1.00E+05,1000,0.2,16,random,kmeans,327.463,12.59,383.557,10,1
5,1.00E+05,1000,0.2,16,random,kmeans,332.341,10.506,418.015,10,1
6,1.00E+05,1000,0.2,16,random,kmeans,344.571,10.431,446.717,10,1
7,1.00E+05,1000,0.2,16,random,kmeans,326.616,9.922,413.669,10,1
8,1.00E+05,1000,0.2,16,random,kmeans,306.354,11.088,380.495,10,1
9,1.00E+05,1000,0.2,16,random,kmeans,331.034,10.822,475.624,10,1
