B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
3,1.00E+05,1000,0.01,7,random,mbkmeans,24.198,0.554,25.844,1,1
4,1.00E+05,1000,0.01,7,random,mbkmeans,24.913,0.799,29.703,1,1
5,1.00E+05,1000,0.01,7,random,mbkmeans,24.716,0.73,29.371,1,1
6,1.00E+05,1000,0.01,7,random,mbkmeans,24.844,0.684,29.091,1,1
7,1.00E+05,1000,0.01,7,random,mbkmeans,24.779,0.814,27.892,1,1
8,1.00E+05,1000,0.01,7,random,mbkmeans,24.042,0.593,25.471,1,1
9,1.00E+05,1000,0.01,7,random,mbkmeans,23.909,0.716,25.299,1,1
10,1.00E+05,1000,0.01,7,random,mbkmeans,24.816,0.702,28.256,1,1
1,1.00E+05,1000,0.01,8,random,mbkmeans,24.512,0.606,26.837,1,1
2,1.00E+05,1000,0.01,8,random,mbkmeans,23.967,0.861,25.074,1,1
3,1.00E+05,1000,0.01,8,random,mbkmeans,24.484,0.719,28.143,1,1
4,1.00E+05,1000,0.01,8,random,mbkmeans,23.755,0.689,24.764,1,1
5,1.00E+05,1000,0.01,8,random,mbkmeans,23.827,0.645,24.816,1,1
6,1.00E+05,1000,0.01,8,random,mbkmeans,24.565,0.778,27.899,1,1
7,1.00E+05,1000,0.01,8,random,mbkmeans,24.353,0.645,25.316,1,1
8,1.00E+05,1000,0.01,8,random,mbkmeans,24.301,0.625,25.221,1,1
9,1.00E+05,1000,0.01,8,random,mbkmeans,24.542,0.645,27.541,1,1
10,1.00E+05,1000,0.01,8,random,mbkmeans,24.033,0.642,25.268,1,1
1,1.00E+05,1000,0.01,9,random,mbkmeans,26.79,1.187,36.7,1,1
2,1.00E+05,1000,0.01,9,random,mbkmeans,26.69,1.24,33.088,1,1
3,1.00E+05,1000,0.01,9,random,mbkmeans,25.483,1.049,32.861,1,1
4,1.00E+05,1000,0.01,9,random,mbkmeans,26.501,1.174,38.302,1,1
5,1.00E+05,1000,0.01,9,random,mbkmeans,26.44,1.118,41.399,1,1
6,1.00E+05,1000,0.01,9,random,mbkmeans,26.208,1.177,33.651,1,1
7,1.00E+05,1000,0.01,9,random,mbkmeans,25.939,1.234,34.462,1,1
8,1.00E+05,1000,0.01,9,random,mbkmeans,26.842,1.186,39.364,1,1
9,1.00E+05,1000,0.01,9,random,mbkmeans,24.991,1.008,30.984,1,1
10,1.00E+05,1000,0.01,9,random,mbkmeans,25.925,1.107,32.133,1,1
1,1.00E+05,1000,0.01,10,random,mbkmeans,28.355,1.201,31.688,1,1
2,1.00E+05,1000,0.01,10,random,mbkmeans,27.307,1.049,33.828,1,1
3,1.00E+05,1000,0.01,10,random,mbkmeans,28.41,0.99,31.562,1,1
4,1.00E+05,1000,0.01,10,random,mbkmeans,27.655,1.088,30.322,1,1
5,1.00E+05,1000,0.01,10,random,mbkmeans,27.26,1.107,32.39,1,1
6,1.00E+05,1000,0.01,10,random,mbkmeans,27.19,1.039,31.527,1,1
7,1.00E+05,1000,0.01,10,random,mbkmeans,27.263,1.115,30.616,1,1
8,1.00E+05,1000,0.01,10,random,mbkmeans,26.849,1.25,32.263,1,1
9,1.00E+05,1000,0.01,10,random,mbkmeans,26.9,1.13,30.224,1,1
10,1.00E+05,1000,0.01,10,random,mbkmeans,26.783,1.09,32.332,1,1
1,1.00E+05,1000,0.01,11,random,mbkmeans,28.037,1.257,37.714,1,1
2,1.00E+05,1000,0.01,11,random,mbkmeans,28.994,1.209,36.635,1,1
3,1.00E+05,1000,0.01,11,random,mbkmeans,28.521,1.176,42.043,1,1
4,1.00E+05,1000,0.01,11,random,mbkmeans,27.137,1.322,41.125,1,1
5,1.00E+05,1000,0.01,11,random,mbkmeans,27.184,1.048,29.257,1,1
6,1.00E+05,1000,0.01,11,random,mbkmeans,27.461,0.967,30.427,1,1
7,1.00E+05,1000,0.01,11,random,mbkmeans,26.95,1.16,30.207,1,1
8,1.00E+05,1000,0.01,11,random,mbkmeans,27.526,1.324,35.11,1,1
9,1.00E+05,1000,0.01,11,random,mbkmeans,26.68,1.328,31.751,1,1
10,1.00E+05,1000,0.01,11,random,mbkmeans,27.023,1.313,36.319,1,1
1,1.00E+05,1000,0.01,12,random,mbkmeans,27.574,1.011,32.029,1,1
2,1.00E+05,1000,0.01,12,random,mbkmeans,27.94,1.024,30.719,1,1
3,1.00E+05,1000,0.01,12,random,mbkmeans,26.247,1.177,27.964,1,1
4,1.00E+05,1000,0.01,12,random,mbkmeans,26.382,0.993,27.717,1,1
5,1.00E+05,1000,0.01,12,random,mbkmeans,25.623,1.076,28.127,1,1
6,1.00E+05,1000,0.01,12,random,mbkmeans,25.987,1.041,27.645,1,1
7,1.00E+05,1000,0.01,12,random,mbkmeans,27.17,1.034,29.699,1,1
8,1.00E+05,1000,0.01,12,random,mbkmeans,28.196,1.016,32.386,1,1
9,1.00E+05,1000,0.01,12,random,mbkmeans,27.164,1.018,31.653,1,1
10,1.00E+05,1000,0.01,12,random,mbkmeans,27.665,1.09,34.096,1,1
1,1.00E+05,1000,0.01,13,random,mbkmeans,27.233,0.673,29.278,1,1
2,1.00E+05,1000,0.01,13,random,mbkmeans,27.066,0.676,29.939,1,1
3,1.00E+05,1000,0.01,13,random,mbkmeans,25.941,0.668,26.695,1,1
4,1.00E+05,1000,0.01,13,random,mbkmeans,26.608,0.735,29.457,1,1
5,1.00E+05,1000,0.01,13,random,mbkmeans,27.331,0.811,30.8,1,1
6,1.00E+05,1000,0.01,13,random,mbkmeans,26.402,0.63,30.088,1,1
7,1.00E+05,1000,0.01,13,random,mbkmeans,26.371,0.67,27.775,1,1
8,1.00E+05,1000,0.01,13,random,mbkmeans,27.06,0.755,31.063,1,1
9,1.00E+05,1000,0.01,13,random,mbkmeans,25.928,0.566,27.516,1,1
10,1.00E+05,1000,0.01,13,random,mbkmeans,27.097,0.612,28.761,1,1
1,1.00E+05,1000,0.01,14,random,mbkmeans,27.107,0.925,30.084,1,1
2,1.00E+05,1000,0.01,14,random,mbkmeans,27.639,1.049,28.851,1,1
3,1.00E+05,1000,0.01,14,random,mbkmeans,27.939,0.951,28.991,1,1
4,1.00E+05,1000,0.01,14,random,mbkmeans,27.253,0.885,28.256,1,1
5,1.00E+05,1000,0.01,14,random,mbkmeans,26.787,1.026,28.458,1,1
6,1.00E+05,1000,0.01,14,random,mbkmeans,28.405,0.893,29.533,1,1
7,1.00E+05,1000,0.01,14,random,mbkmeans,27.786,0.924,28.727,1,1
8,1.00E+05,1000,0.01,14,random,mbkmeans,27.176,0.873,28.641,1,1
9,1.00E+05,1000,0.01,14,random,mbkmeans,28.123,0.964,29.194,1,1
10,1.00E+05,1000,0.01,14,random,mbkmeans,27.167,0.927,28.207,1,1
1,1.00E+05,1000,0.01,15,random,mbkmeans,28.836,1.022,38.625,1,1
2,1.00E+05,1000,0.01,15,random,mbkmeans,29.152,1.151,38.711,1,1
3,1.00E+05,1000,0.01,15,random,mbkmeans,28.532,0.914,34.493,1,1
4,1.00E+05,1000,0.01,15,random,mbkmeans,28.787,0.921,31.609,1,1
5,1.00E+05,1000,0.01,15,random,mbkmeans,28.216,1.063,37.866,1,1
6,1.00E+05,1000,0.01,15,random,mbkmeans,27.882,1.093,30.185,1,1
7,1.00E+05,1000,0.01,15,random,mbkmeans,28.575,0.992,35.072,1,1
8,1.00E+05,1000,0.01,15,random,mbkmeans,28.68,0.856,31.148,1,1
9,1.00E+05,1000,0.01,15,random,mbkmeans,29.073,0.988,40.346,1,1
10,1.00E+05,1000,0.01,15,random,mbkmeans,27.949,0.89,31.027,1,1
1,1.00E+05,1000,0.01,16,random,mbkmeans,28.965,1.343,40.81,1,1
2,1.00E+05,1000,0.01,16,random,mbkmeans,28.762,1.166,33.397,1,1
3,1.00E+05,1000,0.01,16,random,mbkmeans,27.967,1.177,33.826,1,1
4,1.00E+05,1000,0.01,16,random,mbkmeans,29.352,0.987,49.717,1,1
5,1.00E+05,1000,0.01,16,random,mbkmeans,29.35,1.139,44.199,1,1
6,1.00E+05,1000,0.01,16,random,mbkmeans,29.515,0.952,47.862,1,1
7,1.00E+05,1000,0.01,16,random,mbkmeans,28.826,1.135,38.435,1,1
8,1.00E+05,1000,0.01,16,random,mbkmeans,29.432,0.914,41.905,1,1
9,1.00E+05,1000,0.01,16,random,mbkmeans,29.086,1.163,43.398,1,1
10,1.00E+05,1000,0.01,16,random,mbkmeans,29.292,1.039,43.02,1,1
1,1.00E+05,1000,0.01,17,random,mbkmeans,30.451,1.243,39.258,1,1
2,1.00E+05,1000,0.01,17,random,mbkmeans,30.011,1.249,39.702,1,1
3,1.00E+05,1000,0.01,17,random,mbkmeans,29.683,0.828,31.801,1,1
4,1.00E+05,1000,0.01,17,random,mbkmeans,29.226,1.279,36.479,1,1
5,1.00E+05,1000,0.01,17,random,mbkmeans,29.63,0.89,32.356,1,1
6,1.00E+05,1000,0.01,17,random,mbkmeans,28.424,1.133,34.216,1,1
7,1.00E+05,1000,0.01,17,random,mbkmeans,29.311,0.929,31.673,1,1
8,1.00E+05,1000,0.01,17,random,mbkmeans,30.213,1.114,40.189,1,1
9,1.00E+05,1000,0.01,17,random,mbkmeans,29.035,0.919,30.436,1,1
10,1.00E+05,1000,0.01,17,random,mbkmeans,29.429,1.037,33.971,1,1
1,1.00E+05,1000,0.01,18,random,mbkmeans,28.797,1.054,31.513,1,1
2,1.00E+05,1000,0.01,18,random,mbkmeans,28.724,1.03,33.867,1,1
3,1.00E+05,1000,0.01,18,random,mbkmeans,29.321,1.006,31.706,1,1
4,1.00E+05,1000,0.01,18,random,mbkmeans,28.566,0.958,31.6,1,1
5,1.00E+05,1000,0.01,18,random,mbkmeans,30.005,1.283,38.722,1,1
6,1.00E+05,1000,0.01,18,random,mbkmeans,29.864,1.059,38.681,1,1
7,1.00E+05,1000,0.01,18,random,mbkmeans,29.899,1.176,37.03,1,1
8,1.00E+05,1000,0.01,18,random,mbkmeans,28.275,0.965,30.85,1,1
9,1.00E+05,1000,0.01,18,random,mbkmeans,30.016,1.223,36.72,1,1
10,1.00E+05,1000,0.01,18,random,mbkmeans,28.293,1.061,29.902,1,1
1,1.00E+05,1000,0.01,19,random,mbkmeans,28.62,0.635,29.654,1,1
2,1.00E+05,1000,0.01,19,random,mbkmeans,28.147,0.711,29.662,1,1
3,1.00E+05,1000,0.01,19,random,mbkmeans,29.111,0.707,30.61,1,1
4,1.00E+05,1000,0.01,19,random,mbkmeans,29.012,0.595,29.74,1,1
5,1.00E+05,1000,0.01,19,random,mbkmeans,29.612,0.607,31.132,1,1
6,1.00E+05,1000,0.01,19,random,mbkmeans,28.756,0.605,30.445,1,1
7,1.00E+05,1000,0.01,19,random,mbkmeans,29.128,0.718,30.24,1,1
8,1.00E+05,1000,0.01,19,random,mbkmeans,28.377,0.751,29.674,1,1
9,1.00E+05,1000,0.01,19,random,mbkmeans,28.409,0.603,29.052,1,1
10,1.00E+05,1000,0.01,19,random,mbkmeans,28.607,0.623,29.356,1,1
1,1.00E+05,1000,0.01,20,random,mbkmeans,30.901,1.011,37.98,1,1
2,1.00E+05,1000,0.01,20,random,mbkmeans,30.592,0.978,43.296,1,1
3,1.00E+05,1000,0.01,20,random,mbkmeans,31.217,1.261,37.078,1,1
4,1.00E+05,1000,0.01,20,random,mbkmeans,29.311,1.236,30.794,1,1
5,1.00E+05,1000,0.01,20,random,mbkmeans,28.737,0.887,29.848,1,1
6,1.00E+05,1000,0.01,20,random,mbkmeans,31.258,1.012,37.036,1,1
7,1.00E+05,1000,0.01,20,random,mbkmeans,28.316,0.911,29.508,1,1
8,1.00E+05,1000,0.01,20,random,mbkmeans,31.385,1.017,37.896,1,1
9,1.00E+05,1000,0.01,20,random,mbkmeans,30.512,0.956,45.184,1,1
10,1.00E+05,1000,0.01,20,random,mbkmeans,30.537,1.064,37.133,1,1
1,1.00E+05,1000,0.1,2,random,mbkmeans,24.643,1.214,27.634,1,1
2,1.00E+05,1000,0.1,2,random,mbkmeans,24.528,1.308,30.001,1,1
3,1.00E+05,1000,0.1,2,random,mbkmeans,24.672,1.274,27.093,1,1
4,1.00E+05,1000,0.1,2,random,mbkmeans,24.16,1.236,29.077,1,1
5,1.00E+05,1000,0.1,2,random,mbkmeans,24.429,1.29,27.142,1,1
6,1.00E+05,1000,0.1,2,random,mbkmeans,24.607,1.418,29.008,1,1
7,1.00E+05,1000,0.1,2,random,mbkmeans,23.872,1.069,25.075,1,1
8,1.00E+05,1000,0.1,2,random,mbkmeans,23.853,1.226,29.076,1,1
9,1.00E+05,1000,0.1,2,random,mbkmeans,23.307,1.173,24.959,1,1
10,1.00E+05,1000,0.1,2,random,mbkmeans,24.649,1.187,28.126,1,1
1,1.00E+05,1000,0.1,3,random,mbkmeans,27.029,1.455,33.907,1,1
2,1.00E+05,1000,0.1,3,random,mbkmeans,24.88,1.23,33.245,1,1
3,1.00E+05,1000,0.1,3,random,mbkmeans,25.605,1.321,32.42,1,1
4,1.00E+05,1000,0.1,3,random,mbkmeans,25.122,1.214,32.384,1,1
5,1.00E+05,1000,0.1,3,random,mbkmeans,25.906,1.299,30.829,1,1
6,1.00E+05,1000,0.1,3,random,mbkmeans,27.175,1.416,33.714,1,1
7,1.00E+05,1000,0.1,3,random,mbkmeans,23.731,1.271,25.286,1,1
8,1.00E+05,1000,0.1,3,random,mbkmeans,25.617,1.175,33.055,1,1
9,1.00E+05,1000,0.1,3,random,mbkmeans,25.042,1.273,33.407,1,1
10,1.00E+05,1000,0.1,3,random,mbkmeans,25.547,1.257,30.411,1,1
1,1.00E+05,1000,0.1,4,random,mbkmeans,25.618,1.045,28.271,1,1
2,1.00E+05,1000,0.1,4,random,mbkmeans,25.142,1.26,29.961,1,1
3,1.00E+05,1000,0.1,4,random,mbkmeans,26.531,1.189,29.166,1,1
4,1.00E+05,1000,0.1,4,random,mbkmeans,26.467,1.277,29.245,1,1
5,1.00E+05,1000,0.1,4,random,mbkmeans,26.499,1.168,30.072,1,1
6,1.00E+05,1000,0.1,4,random,mbkmeans,25.618,1.08,28.68,1,1
7,1.00E+05,1000,0.1,4,random,mbkmeans,26.002,1.106,29.556,1,1
8,1.00E+05,1000,0.1,4,random,mbkmeans,25.756,1.219,30.084,1,1
9,1.00E+05,1000,0.1,4,random,mbkmeans,25.89,1.124,29.87,1,1
10,1.00E+05,1000,0.1,4,random,mbkmeans,26.204,1.124,29.331,1,1
1,1.00E+05,1000,0.1,5,random,mbkmeans,27.679,1.125,32.358,1,1
2,1.00E+05,1000,0.1,5,random,mbkmeans,27.149,1.263,33.794,1,1
3,1.00E+05,1000,0.1,5,random,mbkmeans,26.516,1.09,29.999,1,1
4,1.00E+05,1000,0.1,5,random,mbkmeans,27.236,1.016,32.761,1,1
5,1.00E+05,1000,0.1,5,random,mbkmeans,26.627,1.036,31.141,1,1
6,1.00E+05,1000,0.1,5,random,mbkmeans,26.57,1.008,31.096,1,1
7,1.00E+05,1000,0.1,5,random,mbkmeans,27.164,1.152,36.518,1,1
8,1.00E+05,1000,0.1,5,random,mbkmeans,26.363,0.999,31.694,1,1
9,1.00E+05,1000,0.1,5,random,mbkmeans,26.793,1.274,37.845,1,1
10,1.00E+05,1000,0.1,5,random,mbkmeans,28.159,1.308,37.632,1,1
1,1.00E+05,1000,0.1,6,random,mbkmeans,28.933,0.807,31.943,1,1
2,1.00E+05,1000,0.1,6,random,mbkmeans,25.797,0.761,31.934,1,1
3,1.00E+05,1000,0.1,6,random,mbkmeans,26.817,0.929,29.94,1,1
4,1.00E+05,1000,0.1,6,random,mbkmeans,26.553,0.935,27.753,1,1
5,1.00E+05,1000,0.1,6,random,mbkmeans,26.446,0.855,27.404,1,1
6,1.00E+05,1000,0.1,6,random,mbkmeans,27.461,0.889,33.104,1,1
7,1.00E+05,1000,0.1,6,random,mbkmeans,27.077,0.965,30.73,1,1
8,1.00E+05,1000,0.1,6,random,mbkmeans,25.764,0.998,30.794,1,1
9,1.00E+05,1000,0.1,6,random,mbkmeans,25.741,0.794,30.705,1,1
10,1.00E+05,1000,0.1,6,random,mbkmeans,27.27,0.779,33.648,1,1
1,1.00E+05,1000,0.1,7,random,mbkmeans,27.319,1.12,30.124,1,1
2,1.00E+05,1000,0.1,7,random,mbkmeans,26.217,1.085,27.473,1,1
3,1.00E+05,1000,0.1,7,random,mbkmeans,27.436,1.075,32.737,1,1
4,1.00E+05,1000,0.1,7,random,mbkmeans,27.462,1.017,29.528,1,1
5,1.00E+05,1000,0.1,7,random,mbkmeans,27.766,1.011,32.428,1,1
6,1.00E+05,1000,0.1,7,random,mbkmeans,27.81,1.229,32.495,1,1
7,1.00E+05,1000,0.1,7,random,mbkmeans,27.521,1.258,32.066,1,1
8,1.00E+05,1000,0.1,7,random,mbkmeans,26.981,1.045,32.718,1,1
9,1.00E+05,1000,0.1,7,random,mbkmeans,26.324,0.959,29.808,1,1
10,1.00E+05,1000,0.1,7,random,mbkmeans,27.534,1.088,33.459,1,1
1,1.00E+05,1000,0.1,8,random,mbkmeans,28.986,1.022,31.011,1,1
2,1.00E+05,1000,0.1,8,random,mbkmeans,27.365,1.184,35.047,1,1
3,1.00E+05,1000,0.1,8,random,mbkmeans,28.301,1.144,33.897,1,1
4,1.00E+05,1000,0.1,8,random,mbkmeans,28.802,1.115,33.854,1,1
5,1.00E+05,1000,0.1,8,random,mbkmeans,28.701,1.168,35.026,1,1
6,1.00E+05,1000,0.1,8,random,mbkmeans,28.272,1.062,30.365,1,1
7,1.00E+05,1000,0.1,8,random,mbkmeans,28.52,1.099,33.332,1,1
8,1.00E+05,1000,0.1,8,random,mbkmeans,28.758,1.135,31.232,1,1
9,1.00E+05,1000,0.1,8,random,mbkmeans,28.826,1.179,34.301,1,1
10,1.00E+05,1000,0.1,8,random,mbkmeans,28.691,1.034,31.445,1,1
1,1.00E+05,1000,0.1,9,random,mbkmeans,29.08,1.17,31.201,1,1
2,1.00E+05,1000,0.1,9,random,mbkmeans,30.722,1.135,36.632,1,1
3,1.00E+05,1000,0.1,9,random,mbkmeans,30.642,1.123,37.93,1,1
4,1.00E+05,1000,0.1,9,random,mbkmeans,30.801,1.115,37.597,1,1
5,1.00E+05,1000,0.1,9,random,mbkmeans,29.674,1.286,41.864,1,1
6,1.00E+05,1000,0.1,9,random,mbkmeans,29.916,1.182,37.59,1,1
7,1.00E+05,1000,0.1,9,random,mbkmeans,28.586,1.222,40.144,1,1
8,1.00E+05,1000,0.1,9,random,mbkmeans,28.967,1.208,35.301,1,1
9,1.00E+05,1000,0.1,9,random,mbkmeans,29.687,1.194,34.772,1,1
10,1.00E+05,1000,0.1,9,random,mbkmeans,29.231,1.228,35.734,1,1
1,1.00E+05,1000,0.1,10,random,mbkmeans,29.965,0.913,31.745,1,1
2,1.00E+05,1000,0.1,10,random,mbkmeans,29.7,1.057,36.522,1,1
3,1.00E+05,1000,0.1,10,random,mbkmeans,30.761,1.131,42.862,1,1
4,1.00E+05,1000,0.1,10,random,mbkmeans,28.806,0.985,29.799,1,1
5,1.00E+05,1000,0.1,10,random,mbkmeans,32.101,1.065,39.239,1,1
6,1.00E+05,1000,0.1,10,random,mbkmeans,31.047,1.036,37.941,1,1
7,1.00E+05,1000,0.1,10,random,mbkmeans,31.002,1.12,33.449,1,1
8,1.00E+05,1000,0.1,10,random,mbkmeans,30.9,1.111,41.05,1,1
9,1.00E+05,1000,0.1,10,random,mbkmeans,29.272,1.137,40.966,1,1
10,1.00E+05,1000,0.1,10,random,mbkmeans,30.045,1.07,39.141,1,1
1,1.00E+05,1000,0.1,11,random,mbkmeans,30.864,0.956,33.034,1,1
2,1.00E+05,1000,0.1,11,random,mbkmeans,30.139,1.151,40.627,1,1
3,1.00E+05,1000,0.1,11,random,mbkmeans,29.151,0.862,30.073,1,1
4,1.00E+05,1000,0.1,11,random,mbkmeans,30.923,1.047,44.568,1,1
5,1.00E+05,1000,0.1,11,random,mbkmeans,28.749,1.009,33.259,1,1
6,1.00E+05,1000,0.1,11,random,mbkmeans,29.048,1.096,39.758,1,1
7,1.00E+05,1000,0.1,11,random,mbkmeans,28.847,1.108,39.592,1,1
8,1.00E+05,1000,0.1,11,random,mbkmeans,29.52,1.205,39.442,1,1
9,1.00E+05,1000,0.1,11,random,mbkmeans,30.34,1.055,33.3,1,1
10,1.00E+05,1000,0.1,11,random,mbkmeans,29.591,1.173,42.197,1,1
1,1.00E+05,1000,0.1,12,random,mbkmeans,30.006,0.781,31.703,1,1
2,1.00E+05,1000,0.1,12,random,mbkmeans,28.506,0.675,29.413,1,1
3,1.00E+05,1000,0.1,12,random,mbkmeans,29.816,0.755,30.868,1,1
4,1.00E+05,1000,0.1,12,random,mbkmeans,30.08,0.741,34.658,1,1
5,1.00E+05,1000,0.1,12,random,mbkmeans,29.855,0.875,31.947,1,1
6,1.00E+05,1000,0.1,12,random,mbkmeans,31.439,0.916,35.555,1,1
7,1.00E+05,1000,0.1,12,random,mbkmeans,30.542,0.742,35.292,1,1
8,1.00E+05,1000,0.1,12,random,mbkmeans,31.707,0.933,33.399,1,1
9,1.00E+05,1000,0.1,12,random,mbkmeans,30.67,0.806,34.387,1,1
10,1.00E+05,1000,0.1,12,random,mbkmeans,31.243,0.767,34.514,1,1
1,1.00E+05,1000,0.1,13,random,mbkmeans,31.875,1.25,45.499,1,1
2,1.00E+05,1000,0.1,13,random,mbkmeans,32.958,1.211,45.924,1,1
3,1.00E+05,1000,0.1,13,random,mbkmeans,32.526,1.07,42.193,1,1
4,1.00E+05,1000,0.1,13,random,mbkmeans,31.094,0.866,41.241,1,1
5,1.00E+05,1000,0.1,13,random,mbkmeans,32.855,0.874,36.524,1,1
6,1.00E+05,1000,0.1,13,random,mbkmeans,32.508,0.991,43.823,1,1
7,1.00E+05,1000,0.1,13,random,mbkmeans,30.706,1.272,39.843,1,1
8,1.00E+05,1000,0.1,13,random,mbkmeans,31.059,1.184,39.01,1,1
9,1.00E+05,1000,0.1,13,random,mbkmeans,31.032,1.011,35.307,1,1
10,1.00E+05,1000,0.1,13,random,mbkmeans,32.18,1.195,47.885,1,1
1,1.00E+05,1000,0.1,14,random,mbkmeans,31.995,1.046,37.726,1,1
2,1.00E+05,1000,0.1,14,random,mbkmeans,32.555,1.012,36.352,1,1
3,1.00E+05,1000,0.1,14,random,mbkmeans,33.113,1.178,38.636,1,1
4,1.00E+05,1000,0.1,14,random,mbkmeans,32.818,1.012,36.495,1,1
5,1.00E+05,1000,0.1,14,random,mbkmeans,31.853,1.157,40.968,1,1
6,1.00E+05,1000,0.1,14,random,mbkmeans,33.034,1.184,41.627,1,1
7,1.00E+05,1000,0.1,14,random,mbkmeans,30.801,1.188,32.434,1,1
8,1.00E+05,1000,0.1,14,random,mbkmeans,32.015,1.117,38.962,1,1
9,1.00E+05,1000,0.1,14,random,mbkmeans,32.567,1.132,40.49,1,1
10,1.00E+05,1000,0.1,14,random,mbkmeans,32.076,1.295,38.386,1,1
1,1.00E+05,1000,0.1,15,random,mbkmeans,32.222,1.356,36.103,1,1
2,1.00E+05,1000,0.1,15,random,mbkmeans,33.777,1.177,44.51,1,1
3,1.00E+05,1000,0.1,15,random,mbkmeans,34.324,1.161,44.64,1,1
