B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
6,1.00E+05,1000,0.01,13,kmeans++,hdf5,56.182,5.781,62.797,10,1
7,1.00E+05,1000,0.01,13,kmeans++,hdf5,55.825,4.404,60.906,10,1
8,1.00E+05,1000,0.01,13,kmeans++,hdf5,67.241,7.184,75.386,10,1
9,1.00E+05,1000,0.01,13,kmeans++,hdf5,53.983,4.723,59.754,10,1
10,1.00E+05,1000,0.01,13,kmeans++,hdf5,72.859,7.094,80.634,10,1
1,1.00E+05,1000,0.01,14,kmeans++,hdf5,54.509,5.382,61.306,10,1
2,1.00E+05,1000,0.01,14,kmeans++,hdf5,64.723,6.171,70.986,10,1
3,1.00E+05,1000,0.01,14,kmeans++,hdf5,60.724,6.302,67.268,10,1
4,1.00E+05,1000,0.01,14,kmeans++,hdf5,67.189,5.362,72.617,10,1
5,1.00E+05,1000,0.01,14,kmeans++,hdf5,53.451,4.3,59.446,10,1
6,1.00E+05,1000,0.01,14,kmeans++,hdf5,54.184,4.833,60.168,10,1
7,1.00E+05,1000,0.01,14,kmeans++,hdf5,59.706,5.962,67.358,10,1
8,1.00E+05,1000,0.01,14,kmeans++,hdf5,49.682,3.682,54.797,10,1
9,1.00E+05,1000,0.01,14,kmeans++,hdf5,56.465,4.01,60.541,10,1
10,1.00E+05,1000,0.01,14,kmeans++,hdf5,48.218,3.919,53.199,10,1
1,1.00E+05,1000,0.01,15,kmeans++,hdf5,70.674,6.339,77.14,10,1
2,1.00E+05,1000,0.01,15,kmeans++,hdf5,46.282,3.077,50.797,10,1
3,1.00E+05,1000,0.01,15,kmeans++,hdf5,66.19,5.312,72.048,10,1
4,1.00E+05,1000,0.01,15,kmeans++,hdf5,66.814,6.116,73.437,10,1
5,1.00E+05,1000,0.01,15,kmeans++,hdf5,64.822,5.388,70.53,10,1
6,1.00E+05,1000,0.01,15,kmeans++,hdf5,64.335,5.423,71.029,10,1
7,1.00E+05,1000,0.01,15,kmeans++,hdf5,47.65,3.701,52.672,10,1
8,1.00E+05,1000,0.01,15,kmeans++,hdf5,48.737,3.288,53.424,10,1
9,1.00E+05,1000,0.01,15,kmeans++,hdf5,44.303,3.09,48.81,10,1
10,1.00E+05,1000,0.01,15,kmeans++,hdf5,51.023,4.242,55.806,10,1
1,1.00E+05,1000,0.01,16,kmeans++,hdf5,46.819,3.447,50.285,10,1
2,1.00E+05,1000,0.01,16,kmeans++,hdf5,50.747,4.256,55.022,10,1
3,1.00E+05,1000,0.01,16,kmeans++,hdf5,65.644,5.865,71.555,10,1
4,1.00E+05,1000,0.01,16,kmeans++,hdf5,64.596,5.415,70.043,10,1
5,1.00E+05,1000,0.01,16,kmeans++,hdf5,62.32,4.408,66.776,10,1
6,1.00E+05,1000,0.01,16,kmeans++,hdf5,49.428,4.109,53.555,10,1
7,1.00E+05,1000,0.01,16,kmeans++,hdf5,63.378,5.474,68.875,10,1
8,1.00E+05,1000,0.01,16,kmeans++,hdf5,50.338,3.496,53.853,10,1
9,1.00E+05,1000,0.01,16,kmeans++,hdf5,48.672,3.436,52.127,10,1
10,1.00E+05,1000,0.01,16,kmeans++,hdf5,51.489,4.274,55.786,10,1
1,1.00E+05,1000,0.01,17,kmeans++,hdf5,52.283,3.862,56.164,10,1
2,1.00E+05,1000,0.01,17,kmeans++,hdf5,69.518,5.814,75.44,10,1
3,1.00E+05,1000,0.01,17,kmeans++,hdf5,76.924,4.095,81.084,10,1
4,1.00E+05,1000,0.01,17,kmeans++,hdf5,45.081,3.095,48.193,10,1
5,1.00E+05,1000,0.01,17,kmeans++,hdf5,46.759,3.682,50.459,10,1
6,1.00E+05,1000,0.01,17,kmeans++,hdf5,66.233,5.533,71.8,10,1
7,1.00E+05,1000,0.01,17,kmeans++,hdf5,47.679,3.513,51.209,10,1
8,1.00E+05,1000,0.01,17,kmeans++,hdf5,71.287,3.535,74.846,10,1
9,1.00E+05,1000,0.01,17,kmeans++,hdf5,57.571,4.199,61.828,10,1
10,1.00E+05,1000,0.01,17,kmeans++,hdf5,49.728,3.735,53.482,10,1
1,1.00E+05,1000,0.01,18,kmeans++,hdf5,61.927,4.93,66.88,10,1
2,1.00E+05,1000,0.01,18,kmeans++,hdf5,48.368,3.058,51.443,10,1
3,1.00E+05,1000,0.01,18,kmeans++,hdf5,50.404,3.437,53.861,10,1
4,1.00E+05,1000,0.01,18,kmeans++,hdf5,47.592,3.368,50.978,10,1
5,1.00E+05,1000,0.01,18,kmeans++,hdf5,73.331,5.776,79.133,10,1
6,1.00E+05,1000,0.01,18,kmeans++,hdf5,50.614,3.566,54.197,10,1
7,1.00E+05,1000,0.01,18,kmeans++,hdf5,47.964,3.215,51.197,10,1
8,1.00E+05,1000,0.01,18,kmeans++,hdf5,54.923,3.36,58.302,10,1
9,1.00E+05,1000,0.01,18,kmeans++,hdf5,48.231,3.049,51.298,10,1
10,1.00E+05,1000,0.01,18,kmeans++,hdf5,61.008,3.641,64.671,10,1
1,1.00E+05,1000,0.01,19,kmeans++,hdf5,59.937,4.197,64.182,10,1
2,1.00E+05,1000,0.01,19,kmeans++,hdf5,55.719,3.379,59.118,10,1
3,1.00E+05,1000,0.01,19,kmeans++,hdf5,56.153,3.859,60.031,10,1
4,1.00E+05,1000,0.01,19,kmeans++,hdf5,62.243,4.933,67.197,10,1
5,1.00E+05,1000,0.01,19,kmeans++,hdf5,53.726,3.846,57.594,10,1
6,1.00E+05,1000,0.01,19,kmeans++,hdf5,55.401,3.951,59.372,10,1
7,1.00E+05,1000,0.01,19,kmeans++,hdf5,60.804,4.173,65.008,10,1
8,1.00E+05,1000,0.01,19,kmeans++,hdf5,54.282,3.273,57.608,10,1
9,1.00E+05,1000,0.01,19,kmeans++,hdf5,53.113,3.262,56.395,10,1
10,1.00E+05,1000,0.01,19,kmeans++,hdf5,60.915,3.873,64.85,10,1
1,1.00E+05,1000,0.01,20,kmeans++,hdf5,73.476,7.698,81.217,10,1
2,1.00E+05,1000,0.01,20,kmeans++,hdf5,76.396,6.176,82.6,10,1
3,1.00E+05,1000,0.01,20,kmeans++,hdf5,79.582,5.986,85.595,10,1
4,1.00E+05,1000,0.01,20,kmeans++,hdf5,52.26,5.941,58.224,10,1
5,1.00E+05,1000,0.01,20,kmeans++,hdf5,58.241,5.81,64.074,10,1
6,1.00E+05,1000,0.01,20,kmeans++,hdf5,60.458,5.158,65.636,10,1
7,1.00E+05,1000,0.01,20,kmeans++,hdf5,70.787,4.087,74.897,10,1
8,1.00E+05,1000,0.01,20,kmeans++,hdf5,64.452,5.436,69.916,10,1
9,1.00E+05,1000,0.01,20,kmeans++,hdf5,54.146,5.189,59.356,10,1
10,1.00E+05,1000,0.01,20,kmeans++,hdf5,58.015,4.108,62.146,10,1
1,1.00E+05,1000,0.1,2,kmeans++,hdf5,49.908,8.168,58.096,10,1
2,1.00E+05,1000,0.1,2,kmeans++,hdf5,47.912,4.552,52.483,10,1
3,1.00E+05,1000,0.1,2,kmeans++,hdf5,47.338,7.126,54.485,10,1
4,1.00E+05,1000,0.1,2,kmeans++,hdf5,54.375,5.926,60.324,10,1
5,1.00E+05,1000,0.1,2,kmeans++,hdf5,56.979,7.193,64.207,10,1
6,1.00E+05,1000,0.1,2,kmeans++,hdf5,46.177,5.119,51.329,10,1
7,1.00E+05,1000,0.1,2,kmeans++,hdf5,44.918,4.819,49.753,10,1
8,1.00E+05,1000,0.1,2,kmeans++,hdf5,46.668,5.552,52.239,10,1
9,1.00E+05,1000,0.1,2,kmeans++,hdf5,62.777,7.609,70.41,10,1
10,1.00E+05,1000,0.1,2,kmeans++,hdf5,43.307,6.114,49.438,10,1
1,1.00E+05,1000,0.1,3,kmeans++,hdf5,70.668,8.248,78.952,10,1
2,1.00E+05,1000,0.1,3,kmeans++,hdf5,65.405,8.511,73.942,10,1
3,1.00E+05,1000,0.1,3,kmeans++,hdf5,53.116,7.436,60.574,10,1
4,1.00E+05,1000,0.1,3,kmeans++,hdf5,49.455,5.556,55.03,10,1
5,1.00E+05,1000,0.1,3,kmeans++,hdf5,63.948,8.273,72.245,10,1
6,1.00E+05,1000,0.1,3,kmeans++,hdf5,52.469,7.866,60.359,10,1
7,1.00E+05,1000,0.1,3,kmeans++,hdf5,54.328,6.679,61.033,10,1
8,1.00E+05,1000,0.1,3,kmeans++,hdf5,44.598,4.965,49.58,10,1
9,1.00E+05,1000,0.1,3,kmeans++,hdf5,55.285,6.98,62.3,10,1
10,1.00E+05,1000,0.1,3,kmeans++,hdf5,46.919,5.159,52.094,10,1
1,1.00E+05,1000,0.1,4,kmeans++,hdf5,50.794,5.664,56.479,10,1
2,1.00E+05,1000,0.1,4,kmeans++,hdf5,52.037,4.314,56.372,10,1
3,1.00E+05,1000,0.1,4,kmeans++,hdf5,54.966,5.573,60.561,10,1
4,1.00E+05,1000,0.1,4,kmeans++,hdf5,48.523,4.572,53.113,10,1
5,1.00E+05,1000,0.1,4,kmeans++,hdf5,61.04,7.106,68.176,10,1
6,1.00E+05,1000,0.1,4,kmeans++,hdf5,57.579,6.446,64.047,10,1
7,1.00E+05,1000,0.1,4,kmeans++,hdf5,53.154,5.056,58.23,10,1
8,1.00E+05,1000,0.1,4,kmeans++,hdf5,50.459,4.179,54.657,10,1
9,1.00E+05,1000,0.1,4,kmeans++,hdf5,51.195,4.401,55.615,10,1
10,1.00E+05,1000,0.1,4,kmeans++,hdf5,58.161,5.342,63.546,10,1
1,1.00E+05,1000,0.1,5,kmeans++,hdf5,76.369,8.251,84.649,10,1
2,1.00E+05,1000,0.1,5,kmeans++,hdf5,58.723,5.624,64.384,10,1
3,1.00E+05,1000,0.1,5,kmeans++,hdf5,56.906,5.243,62.171,10,1
4,1.00E+05,1000,0.1,5,kmeans++,hdf5,54.528,5.012,59.56,10,1
5,1.00E+05,1000,0.1,5,kmeans++,hdf5,82.657,8.65,91.502,10,1
6,1.00E+05,1000,0.1,5,kmeans++,hdf5,61.655,6.502,68.183,10,1
7,1.00E+05,1000,0.1,5,kmeans++,hdf5,54.841,4.88,59.744,10,1
8,1.00E+05,1000,0.1,5,kmeans++,hdf5,55.483,4.326,59.828,10,1
9,1.00E+05,1000,0.1,5,kmeans++,hdf5,61.701,4.833,66.556,10,1
10,1.00E+05,1000,0.1,5,kmeans++,hdf5,74.647,8.01,82.684,10,1
1,1.00E+05,1000,0.1,6,kmeans++,hdf5,93.031,10.783,104.026,10,1
2,1.00E+05,1000,0.1,6,kmeans++,hdf5,69.218,7.601,77.937,10,1
3,1.00E+05,1000,0.1,6,kmeans++,hdf5,75.827,8.307,85.058,10,1
4,1.00E+05,1000,0.1,6,kmeans++,hdf5,80.349,8.982,90.141,10,1
5,1.00E+05,1000,0.1,6,kmeans++,hdf5,85.09,6.409,91.679,10,1
6,1.00E+05,1000,0.1,6,kmeans++,hdf5,75.826,7.87,83.951,10,1
7,1.00E+05,1000,0.1,6,kmeans++,hdf5,67.227,6.117,74.191,10,1
8,1.00E+05,1000,0.1,6,kmeans++,hdf5,81.411,11.235,93.985,10,1
9,1.00E+05,1000,0.1,6,kmeans++,hdf5,66.541,6.793,73.367,10,1
10,1.00E+05,1000,0.1,6,kmeans++,hdf5,66.004,6.319,72.663,10,1
1,1.00E+05,1000,0.1,7,kmeans++,hdf5,112.238,13.909,126.55,10,1
2,1.00E+05,1000,0.1,7,kmeans++,hdf5,89.627,9.23,99.084,10,1
3,1.00E+05,1000,0.1,7,kmeans++,hdf5,78.993,7.758,88.009,10,1
4,1.00E+05,1000,0.1,7,kmeans++,hdf5,90.373,9.607,100.583,10,1
5,1.00E+05,1000,0.1,7,kmeans++,hdf5,109.739,9.988,119.774,10,1
6,1.00E+05,1000,0.1,7,kmeans++,hdf5,71.82,7.095,78.968,10,1
7,1.00E+05,1000,0.1,7,kmeans++,hdf5,84.339,9.269,93.709,10,1
8,1.00E+05,1000,0.1,7,kmeans++,hdf5,87.252,8.496,97.142,10,1
9,1.00E+05,1000,0.1,7,kmeans++,hdf5,78.355,6.941,85.97,10,1
10,1.00E+05,1000,0.1,7,kmeans++,hdf5,65.991,5.329,71.353,10,1
1,1.00E+05,1000,0.1,8,kmeans++,hdf5,94.715,9.098,103.855,10,1
2,1.00E+05,1000,0.1,8,kmeans++,hdf5,98.974,13.447,112.455,10,1
3,1.00E+05,1000,0.1,8,kmeans++,hdf5,87.808,10.277,98.117,10,1
4,1.00E+05,1000,0.1,8,kmeans++,hdf5,64.86,5.281,70.162,10,1
5,1.00E+05,1000,0.1,8,kmeans++,hdf5,96.282,9.367,105.681,10,1
6,1.00E+05,1000,0.1,8,kmeans++,hdf5,75.597,6.86,82.483,10,1
7,1.00E+05,1000,0.1,8,kmeans++,hdf5,91.463,9.251,100.749,10,1
8,1.00E+05,1000,0.1,8,kmeans++,hdf5,67.221,4.74,71.984,10,1
9,1.00E+05,1000,0.1,8,kmeans++,hdf5,66.557,4.828,71.423,10,1
10,1.00E+05,1000,0.1,8,kmeans++,hdf5,80.637,8.322,88.991,10,1
1,1.00E+05,1000,0.1,9,kmeans++,hdf5,72.464,5.663,78.154,10,1
2,1.00E+05,1000,0.1,9,kmeans++,hdf5,95.062,9.018,104.117,10,1
3,1.00E+05,1000,0.1,9,kmeans++,hdf5,70.735,5.471,76.23,10,1
4,1.00E+05,1000,0.1,9,kmeans++,hdf5,79.83,5.658,85.517,10,1
5,1.00E+05,1000,0.1,9,kmeans++,hdf5,100.002,9.091,109.193,10,1
6,1.00E+05,1000,0.1,9,kmeans++,hdf5,83.101,6.972,90.108,10,1
7,1.00E+05,1000,0.1,9,kmeans++,hdf5,92.708,7.747,100.593,10,1
8,1.00E+05,1000,0.1,9,kmeans++,hdf5,70.456,4.6,75.08,10,1
9,1.00E+05,1000,0.1,9,kmeans++,hdf5,91.096,7.434,98.559,10,1
10,1.00E+05,1000,0.1,9,kmeans++,hdf5,88.987,8.771,97.801,10,1
1,1.00E+05,1000,0.1,10,kmeans++,hdf5,81.839,5.714,88.383,10,1
2,1.00E+05,1000,0.1,10,kmeans++,hdf5,97,9.318,107.274,10,1
3,1.00E+05,1000,0.1,10,kmeans++,hdf5,97.985,9.938,108.46,10,1
4,1.00E+05,1000,0.1,10,kmeans++,hdf5,91.311,7.754,100.74,10,1
5,1.00E+05,1000,0.1,10,kmeans++,hdf5,110.033,9.499,119.612,10,1
6,1.00E+05,1000,0.1,10,kmeans++,hdf5,93.931,9.593,103.758,10,1
7,1.00E+05,1000,0.1,10,kmeans++,hdf5,89.39,6.024,96.344,10,1
8,1.00E+05,1000,0.1,10,kmeans++,hdf5,82.092,5.586,89.094,10,1
9,1.00E+05,1000,0.1,10,kmeans++,hdf5,80.813,4.962,87.012,10,1
10,1.00E+05,1000,0.1,10,kmeans++,hdf5,88.563,5.487,94.937,10,1
1,1.00E+05,1000,0.1,11,kmeans++,hdf5,97.422,9.132,106.589,10,1
2,1.00E+05,1000,0.1,11,kmeans++,hdf5,94.847,5.822,100.701,10,1
3,1.00E+05,1000,0.1,11,kmeans++,hdf5,109.932,9.365,119.341,10,1
4,1.00E+05,1000,0.1,11,kmeans++,hdf5,82.036,5.301,87.363,10,1
5,1.00E+05,1000,0.1,11,kmeans++,hdf5,104.034,9.14,113.207,10,1
6,1.00E+05,1000,0.1,11,kmeans++,hdf5,90.65,5.897,96.574,10,1
7,1.00E+05,1000,0.1,11,kmeans++,hdf5,104.128,8.46,112.628,10,1
8,1.00E+05,1000,0.1,11,kmeans++,hdf5,76.355,4.899,81.278,10,1
9,1.00E+05,1000,0.1,11,kmeans++,hdf5,75.351,4.668,80.041,10,1
10,1.00E+05,1000,0.1,11,kmeans++,hdf5,101.34,9.165,110.577,10,1
1,1.00E+05,1000,0.1,12,kmeans++,hdf5,115.072,9.743,124.859,10,1
2,1.00E+05,1000,0.1,12,kmeans++,hdf5,110.997,8.864,119.905,10,1
3,1.00E+05,1000,0.1,12,kmeans++,hdf5,79.991,7.767,87.786,10,1
4,1.00E+05,1000,0.1,12,kmeans++,hdf5,85.822,5.939,91.789,10,1
5,1.00E+05,1000,0.1,12,kmeans++,hdf5,94.729,7.076,101.837,10,1
6,1.00E+05,1000,0.1,12,kmeans++,hdf5,99.103,7.206,106.426,10,1
7,1.00E+05,1000,0.1,12,kmeans++,hdf5,93.444,6.084,99.56,10,1
8,1.00E+05,1000,0.1,12,kmeans++,hdf5,96.802,8.155,104.992,10,1
9,1.00E+05,1000,0.1,12,kmeans++,hdf5,81.893,7.087,89.008,10,1
10,1.00E+05,1000,0.1,12,kmeans++,hdf5,105.418,7.986,113.441,10,1
1,1.00E+05,1000,0.1,13,kmeans++,hdf5,111.276,8.962,120.276,10,1
2,1.00E+05,1000,0.1,13,kmeans++,hdf5,86.674,7.035,93.737,10,1
3,1.00E+05,1000,0.1,13,kmeans++,hdf5,143.111,10.875,154.109,10,1
4,1.00E+05,1000,0.1,13,kmeans++,hdf5,105.887,8.897,114.83,10,1
5,1.00E+05,1000,0.1,13,kmeans++,hdf5,120.572,8.154,128.779,10,1
6,1.00E+05,1000,0.1,13,kmeans++,hdf5,92.418,6.488,98.97,10,1
7,1.00E+05,1000,0.1,13,kmeans++,hdf5,84.012,5.838,89.876,10,1
8,1.00E+05,1000,0.1,13,kmeans++,hdf5,106.765,7.401,114.199,10,1
9,1.00E+05,1000,0.1,13,kmeans++,hdf5,88.28,4.885,93.193,10,1
10,1.00E+05,1000,0.1,13,kmeans++,hdf5,81.567,4.97,86.562,10,1
1,1.00E+05,1000,0.1,14,kmeans++,hdf5,111.529,8.057,119.825,10,1
2,1.00E+05,1000,0.1,14,kmeans++,hdf5,151.299,10.025,161.782,10,1
3,1.00E+05,1000,0.1,14,kmeans++,hdf5,91.615,6.712,98.833,10,1
4,1.00E+05,1000,0.1,14,kmeans++,hdf5,102.366,6.008,110.579,10,1
5,1.00E+05,1000,0.1,14,kmeans++,hdf5,128.669,8.13,137.109,10,1
6,1.00E+05,1000,0.1,14,kmeans++,hdf5,92.04,5.166,98.049,10,1
7,1.00E+05,1000,0.1,14,kmeans++,hdf5,127.99,7.42,136.207,10,1
8,1.00E+05,1000,0.1,14,kmeans++,hdf5,100.662,7.828,109.053,10,1
9,1.00E+05,1000,0.1,14,kmeans++,hdf5,119.524,8.636,129.232,10,1
10,1.00E+05,1000,0.1,14,kmeans++,hdf5,109.98,8.348,118.464,10,1
1,1.00E+05,1000,0.1,15,kmeans++,hdf5,128.499,9.675,140.629,10,1
2,1.00E+05,1000,0.1,15,kmeans++,hdf5,146.289,9.297,158.497,10,1
3,1.00E+05,1000,0.1,15,kmeans++,hdf5,126.844,9.655,138.119,10,1
4,1.00E+05,1000,0.1,15,kmeans++,hdf5,134.609,8.088,144.804,10,1
5,1.00E+05,1000,0.1,15,kmeans++,hdf5,150.861,9.946,161.062,10,1
6,1.00E+05,1000,0.1,15,kmeans++,hdf5,96.431,5.484,103.117,10,1
7,1.00E+05,1000,0.1,15,kmeans++,hdf5,117.237,7.326,124.733,10,1
8,1.00E+05,1000,0.1,15,kmeans++,hdf5,115.632,9.302,125.679,10,1
9,1.00E+05,1000,0.1,15,kmeans++,hdf5,121.625,9.137,132.599,10,1
10,1.00E+05,1000,0.1,15,kmeans++,hdf5,113.363,7.76,121.215,10,1
1,1.00E+05,1000,0.1,16,kmeans++,hdf5,137.913,8.929,147.682,10,1
2,1.00E+05,1000,0.1,16,kmeans++,hdf5,119.643,6.826,126.729,10,1
3,1.00E+05,1000,0.1,16,kmeans++,hdf5,153.961,9.518,163.702,10,1
4,1.00E+05,1000,0.1,16,kmeans++,hdf5,126.988,8.541,136.433,10,1
5,1.00E+05,1000,0.1,16,kmeans++,hdf5,130.905,9.385,140.65,10,1
6,1.00E+05,1000,0.1,16,kmeans++,hdf5,101.673,6.238,109.251,10,1
7,1.00E+05,1000,0.1,16,kmeans++,hdf5,113.933,7.024,122.765,10,1
8,1.00E+05,1000,0.1,16,kmeans++,hdf5,108.535,7.962,117.041,10,1
9,1.00E+05,1000,0.1,16,kmeans++,hdf5,102.568,5.895,110.446,10,1
10,1.00E+05,1000,0.1,16,kmeans++,hdf5,124.395,7.466,131.923,10,1
1,1.00E+05,1000,0.1,17,kmeans++,hdf5,124.663,4.844,129.543,10,1
2,1.00E+05,1000,0.1,17,kmeans++,hdf5,132.712,7.935,140.698,10,1
3,1.00E+05,1000,0.1,17,kmeans++,hdf5,94.347,4.472,98.849,10,1
4,1.00E+05,1000,0.1,17,kmeans++,hdf5,122.032,8.408,130.486,10,1
5,1.00E+05,1000,0.1,17,kmeans++,hdf5,136.038,8.689,144.767,10,1
6,1.00E+05,1000,0.1,17,kmeans++,hdf5,97.32,4.954,102.301,10,1
7,1.00E+05,1000,0.1,17,kmeans++,hdf5,96.29,5.08,101.398,10,1
8,1.00E+05,1000,0.1,17,kmeans++,hdf5,98.164,5.018,103.21,10,1
9,1.00E+05,1000,0.1,17,kmeans++,hdf5,93.238,3.915,97.179,10,1
10,1.00E+05,1000,0.1,17,kmeans++,hdf5,120.426,4.693,125.15,10,1
1,1.00E+05,1000,0.1,18,kmeans++,hdf5,158.256,10.141,168.45,10,1
2,1.00E+05,1000,0.1,18,kmeans++,hdf5,112.269,5.12,117.425,10,1
3,1.00E+05,1000,0.1,18,kmeans++,hdf5,105.686,6.053,111.775,10,1
4,1.00E+05,1000,0.1,18,kmeans++,hdf5,153.466,12.984,166.493,10,1
5,1.00E+05,1000,0.1,18,kmeans++,hdf5,161.898,10.062,172.01,10,1
6,1.00E+05,1000,0.1,18,kmeans++,hdf5,138.759,9.348,148.154,10,1
7,1.00E+05,1000,0.1,18,kmeans++,hdf5,111.712,6.546,118.294,10,1
8,1.00E+05,1000,0.1,18,kmeans++,hdf5,104.469,4.734,109.235,10,1
9,1.00E+05,1000,0.1,18,kmeans++,hdf5,146.991,8.689,155.733,10,1
10,1.00E+05,1000,0.1,18,kmeans++,hdf5,113.144,5.379,118.56,10,1
1,1.00E+05,1000,0.1,19,kmeans++,hdf5,152.42,9.013,161.532,10,1
2,1.00E+05,1000,0.1,19,kmeans++,hdf5,106.37,5.698,112.101,10,1
3,1.00E+05,1000,0.1,19,kmeans++,hdf5,114.226,5.702,119.964,10,1
4,1.00E+05,1000,0.1,19,kmeans++,hdf5,148.105,7.963,156.15,10,1
5,1.00E+05,1000,0.1,19,kmeans++,hdf5,128.516,5.328,133.88,10,1
6,1.00E+05,1000,0.1,19,kmeans++,hdf5,107.002,6.206,113.241,10,1
7,1.00E+05,1000,0.1,19,kmeans++,hdf5,106.88,5.606,112.517,10,1
8,1.00E+05,1000,0.1,19,kmeans++,hdf5,139.795,8.811,148.649,10,1
9,1.00E+05,1000,0.1,19,kmeans++,hdf5,123.032,5.798,128.868,10,1
10,1.00E+05,1000,0.1,19,kmeans++,hdf5,131.231,6.045,137.317,10,1
1,1.00E+05,1000,0.1,20,kmeans++,hdf5,134.729,7.229,142.853,10,1
2,1.00E+05,1000,0.1,20,kmeans++,hdf5,116.518,9.842,126.479,10,1
3,1.00E+05,1000,0.1,20,kmeans++,hdf5,152.681,9.988,163.772,10,1
4,1.00E+05,1000,0.1,20,kmeans++,hdf5,182.354,10.571,193.982,10,1
5,1.00E+05,1000,0.1,20,kmeans++,hdf5,219.734,15.282,235.385,10,1
6,1.00E+05,1000,0.1,20,kmeans++,hdf5,158.184,9.975,168.627,10,1
7,1.00E+05,1000,0.1,20,kmeans++,hdf5,149.951,12.556,163.539,10,1
8,1.00E+05,1000,0.1,20,kmeans++,hdf5,151.069,9.942,162.304,10,1
9,1.00E+05,1000,0.1,20,kmeans++,hdf5,212.184,17.497,231.088,10,1
10,1.00E+05,1000,0.1,20,kmeans++,hdf5,117.055,7.045,124.227,10,1
1,1.00E+05,1000,0.2,2,kmeans++,hdf5,65.452,7.7,74.779,10,1
2,1.00E+05,1000,0.2,2,kmeans++,hdf5,97.155,14.815,113.308,10,1
3,1.00E+05,1000,0.2,2,kmeans++,hdf5,93.615,13.259,107.995,10,1
4,1.00E+05,1000,0.2,2,kmeans++,hdf5,91.41,13.308,105.203,10,1
5,1.00E+05,1000,0.2,2,kmeans++,hdf5,106.545,17.513,126.075,10,1
6,1.00E+05,1000,0.2,2,kmeans++,hdf5,83.552,12.805,98.26,10,1
7,1.00E+05,1000,0.2,2,kmeans++,hdf5,77.015,10.092,87.832,10,1
8,1.00E+05,1000,0.2,2,kmeans++,hdf5,119.834,15.825,135.768,10,1
9,1.00E+05,1000,0.2,2,kmeans++,hdf5,76.82,10.018,87.778,10,1
10,1.00E+05,1000,0.2,2,kmeans++,hdf5,84.191,11.079,96.243,10,1
1,1.00E+05,1000,0.2,3,kmeans++,hdf5,90.832,11.333,102.199,10,1
2,1.00E+05,1000,0.2,3,kmeans++,hdf5,74.845,9.091,83.992,10,1
3,1.00E+05,1000,0.2,3,kmeans++,hdf5,97.806,12.069,109.924,10,1
4,1.00E+05,1000,0.2,3,kmeans++,hdf5,85.516,10.878,96.46,10,1
5,1.00E+05,1000,0.2,3,kmeans++,hdf5,117.823,16.554,134.413,10,1
6,1.00E+05,1000,0.2,3,kmeans++,hdf5,75.279,9.362,84.668,10,1
7,1.00E+05,1000,0.2,3,kmeans++,hdf5,61.613,6.416,68.051,10,1
8,1.00E+05,1000,0.2,3,kmeans++,hdf5,60.643,6.076,66.741,10,1
9,1.00E+05,1000,0.2,3,kmeans++,hdf5,64.738,6.293,71.055,10,1
10,1.00E+05,1000,0.2,3,kmeans++,hdf5,80.432,8.567,89.032,10,1
1,1.00E+05,1000,0.2,4,kmeans++,hdf5,96.661,11.515,108.333,10,1
2,1.00E+05,1000,0.2,4,kmeans++,hdf5,71.49,6.704,78.222,10,1
3,1.00E+05,1000,0.2,4,kmeans++,hdf5,120.937,10.858,131.837,10,1
4,1.00E+05,1000,0.2,4,kmeans++,hdf5,73.154,8.344,81.526,10,1
5,1.00E+05,1000,0.2,4,kmeans++,hdf5,96.409,11.745,108.188,10,1
6,1.00E+05,1000,0.2,4,kmeans++,hdf5,73.76,8.423,82.209,10,1
7,1.00E+05,1000,0.2,4,kmeans++,hdf5,97.289,13.151,110.485,10,1
8,1.00E+05,1000,0.2,4,kmeans++,hdf5,65.886,5.734,71.644,10,1
9,1.00E+05,1000,0.2,4,kmeans++,hdf5,105.976,12.246,118.261,10,1
10,1.00E+05,1000,0.2,4,kmeans++,hdf5,71.355,7.185,78.567,10,1
1,1.00E+05,1000,0.2,5,kmeans++,hdf5,117.349,7.922,125.308,10,1
2,1.00E+05,1000,0.2,5,kmeans++,hdf5,93.996,9.452,103.48,10,1
3,1.00E+05,1000,0.2,5,kmeans++,hdf5,120.092,13.387,133.682,10,1
4,1.00E+05,1000,0.2,5,kmeans++,hdf5,112.218,13.167,125.429,10,1
5,1.00E+05,1000,0.2,5,kmeans++,hdf5,128.66,13.99,142.693,10,1
6,1.00E+05,1000,0.2,5,kmeans++,hdf5,87.28,8.573,95.884,10,1
7,1.00E+05,1000,0.2,5,kmeans++,hdf5,106.602,16.504,123.145,10,1
8,1.00E+05,1000,0.2,5,kmeans++,hdf5,85.828,6.591,92.447,10,1
9,1.00E+05,1000,0.2,5,kmeans++,hdf5,110.635,13.215,123.889,10,1
10,1.00E+05,1000,0.2,5,kmeans++,hdf5,126.581,14.152,140.908,10,1
1,1.00E+05,1000,0.2,6,kmeans++,hdf5,106.609,11.092,117.742,10,1
2,1.00E+05,1000,0.2,6,kmeans++,hdf5,92.247,9.724,102.004,10,1
3,1.00E+05,1000,0.2,6,kmeans++,hdf5,106.569,7.007,113.61,10,1
4,1.00E+05,1000,0.2,6,kmeans++,hdf5,81.743,8.611,90.38,10,1
5,1.00E+05,1000,0.2,6,kmeans++,hdf5,139.462,16.572,156.1,10,1
