B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
4,1.00E+05,1000,0.01,12,kmeans++,mbkmeans,28.351,0.887,36.538,1,1
5,1.00E+05,1000,0.01,12,kmeans++,mbkmeans,28.01,0.833,39.001,1,1
6,1.00E+05,1000,0.01,12,kmeans++,mbkmeans,27.89,0.947,33.985,1,1
7,1.00E+05,1000,0.01,12,kmeans++,mbkmeans,27.751,0.819,35.816,1,1
8,1.00E+05,1000,0.01,12,kmeans++,mbkmeans,28.622,1.021,29.959,1,1
9,1.00E+05,1000,0.01,12,kmeans++,mbkmeans,27.76,1.043,31.472,1,1
10,1.00E+05,1000,0.01,12,kmeans++,mbkmeans,28.284,0.958,34.921,1,1
1,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,27.441,0.922,29.065,1,1
2,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,29.485,1.08,34.732,1,1
3,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,29.128,0.922,32.752,1,1
4,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,28.874,1.038,33.484,1,1
5,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,27.737,0.989,30.806,1,1
6,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,28.481,1.059,38.416,1,1
7,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,27.994,0.925,32.379,1,1
8,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,28.986,1.053,37.792,1,1
9,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,28.103,0.937,32.83,1,1
10,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,27.679,0.983,39.105,1,1
1,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,30.166,0.972,54.269,1,1
2,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,28.969,0.827,33.859,1,1
3,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,29.694,1.082,34.898,1,1
4,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,30.104,0.964,49.591,1,1
5,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,29.648,0.949,31.49,1,1
6,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,29.184,0.942,33.111,1,1
7,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,29.584,0.947,39.096,1,1
8,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,29.5,0.942,54.478,1,1
9,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,28.905,0.968,33.363,1,1
10,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,30.631,1.142,36.49,1,1
1,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,30.387,1.302,51.152,1,1
2,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,31.792,1.469,48.789,1,1
3,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,30.347,1.267,53.425,1,1
4,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,31.055,1.316,52.304,1,1
5,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,30.69,1.277,55.653,1,1
6,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,30.821,1.486,37.367,1,1
7,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,31.02,1.237,53.479,1,1
8,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,31.784,1.424,50.214,1,1
9,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,30.881,1.407,37.201,1,1
10,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,30.446,1.428,37.471,1,1
1,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,30.154,1.092,36.414,1,1
2,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,31.946,1.161,46.973,1,1
3,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,31.108,1.217,47.262,1,1
4,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,30.589,1.169,43.193,1,1
5,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,31.986,1.292,42.011,1,1
6,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,30.881,1.186,39.049,1,1
7,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,31.527,1.192,49.094,1,1
8,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,30.771,1.143,33.783,1,1
9,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,29.892,1.109,31.32,1,1
10,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,30.305,1.158,42.38,1,1
1,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,31.879,1.003,38.804,1,1
2,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,31.923,1.05,41.473,1,1
3,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,31.081,1.016,32.712,1,1
4,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,31.596,0.949,41.242,1,1
5,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,31.364,1.005,41.079,1,1
6,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,31.043,0.969,42.915,1,1
7,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,31.123,0.985,34.404,1,1
8,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,31.198,1.107,42.945,1,1
9,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,31.376,0.953,38.761,1,1
10,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,31.567,1.102,40.346,1,1
1,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,30.738,1.007,33.169,1,1
2,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,30.446,1.005,31.882,1,1
3,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,31.169,1.127,59.239,1,1
4,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,29.58,0.942,31.685,1,1
5,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,32.014,1.169,58.989,1,1
6,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,31.35,0.91,33.564,1,1
7,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,30.367,1.214,32.641,1,1
8,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,32.6,1.008,44.976,1,1
9,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,32.004,1.142,57.911,1,1
10,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,32.647,1.187,52.881,1,1
1,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,33.409,1.159,48.041,1,1
2,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,31.919,1.058,34.012,1,1
3,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,33.279,1.105,36.606,1,1
4,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,31.494,1.1,34.443,1,1
5,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,32.557,1.272,35.722,1,1
6,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,33.024,1.186,54.724,1,1
7,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,33.206,1.103,36.365,1,1
8,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,32.296,1.12,34.467,1,1
9,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,34.113,1.207,49.55,1,1
10,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,32.649,1.123,44.211,1,1
1,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,33.493,1.09,44.556,1,1
2,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,31.934,1.032,45.825,1,1
3,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,35.133,1.262,48.413,1,1
4,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,34.568,1.194,49.246,1,1
5,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,34.494,1.058,49.203,1,1
6,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,32.192,1.031,47.337,1,1
7,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,34.245,1.162,48.635,1,1
8,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,32.825,1.112,47.771,1,1
9,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,32.865,1.117,36.302,1,1
10,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,33.453,1.045,42.729,1,1
1,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,24.464,0.919,39.721,1,1
2,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,24.1,0.928,26.859,1,1
3,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,24.625,0.944,27.327,1,1
4,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,24.301,0.91,40.662,1,1
5,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,24.63,0.928,41.638,1,1
6,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,24.306,1.068,29.288,1,1
7,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,24.243,0.968,41.423,1,1
8,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,22.807,0.702,23.976,1,1
9,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,24.165,0.926,39.813,1,1
10,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,23.646,0.901,28.342,1,1
1,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,25.107,0.874,32.484,1,1
2,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,24.778,0.835,32.481,1,1
3,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,24.371,0.792,30.284,1,1
4,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,25.31,0.837,32.926,1,1
5,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,24.7,0.895,30.987,1,1
6,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,25.164,0.882,33.266,1,1
7,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,24.358,0.889,31.314,1,1
8,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,24.249,0.904,25.173,1,1
9,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,25.064,0.813,32.287,1,1
10,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,24.309,0.791,25.578,1,1
1,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,25.633,1.005,27.087,1,1
2,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,25.213,0.896,26.201,1,1
3,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,25.785,0.982,28.977,1,1
4,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,25.301,1.02,26.546,1,1
5,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,25.333,0.936,26.969,1,1
6,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,25.129,1.004,27.542,1,1
7,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,25.839,0.921,28.634,1,1
8,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,25.419,0.883,26.353,1,1
9,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,26.142,1.102,27.458,1,1
10,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,25.961,1.112,27.331,1,1
1,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,27.243,0.999,32.37,1,1
2,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,26.572,0.987,31.011,1,1
3,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,27.379,0.99,32.397,1,1
4,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,27.012,1.038,32.918,1,1
5,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,27.11,0.992,28.499,1,1
6,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,27.164,0.96,30.941,1,1
7,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,27.459,0.937,31.689,1,1
8,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,27.051,0.975,32.064,1,1
9,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,26.346,0.979,33.824,1,1
10,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,25.457,0.804,36.656,1,1
1,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,27.327,0.931,28.899,1,1
2,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,27.992,1.013,41.383,1,1
3,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,26.904,0.837,28.175,1,1
4,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,28.435,0.981,36.785,1,1
5,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,27.367,0.91,28.315,1,1
6,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,25.876,0.752,26.843,1,1
7,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,28.49,0.975,42.223,1,1
8,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,26.161,0.909,27.851,1,1
9,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,27.596,0.991,31.408,1,1
10,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,27.976,1.09,41.168,1,1
1,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,29.515,1.118,37.937,1,1
2,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,29.145,1.108,35.302,1,1
3,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,28.853,1.057,33.319,1,1
4,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,29.19,1.076,35.726,1,1
5,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,29.065,1.023,36.526,1,1
6,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,27.895,0.935,29.871,1,1
7,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,27.717,1.058,30.613,1,1
8,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,29.309,1.114,39.133,1,1
9,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,27.925,1.118,29.47,1,1
10,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,28.574,1.111,36.211,1,1
1,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,30.397,1.037,34.885,1,1
2,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,29.88,0.974,36.963,1,1
3,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,30.285,1.027,34.907,1,1
4,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,29.265,1.025,33.518,1,1
5,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,30.189,0.98,34.35,1,1
6,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,28.586,1.071,32.829,1,1
7,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,28.436,1.031,31.845,1,1
8,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,29.44,1.061,32.346,1,1
9,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,28.5,1.026,32.69,1,1
10,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,29.876,0.965,36.249,1,1
1,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,29.086,0.968,32.537,1,1
2,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,30.144,0.994,32.157,1,1
3,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,30.268,0.954,38.631,1,1
4,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,29.158,1.061,32.196,1,1
5,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,30.854,1.082,41.812,1,1
6,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,30.74,1.007,39.605,1,1
7,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,30.694,1.046,40.3,1,1
8,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,29.737,1.095,41.134,1,1
9,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,29.981,1.178,40.197,1,1
10,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,29.923,0.975,37.804,1,1
1,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,31.105,1.078,37.382,1,1
2,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,33.185,0.989,35.518,1,1
3,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,33.404,1.013,35.903,1,1
4,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,32.26,1.249,40.043,1,1
5,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,31.768,1.147,35.111,1,1
6,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,31.022,1.137,34.306,1,1
7,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,32.391,0.981,34.164,1,1
8,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,30.498,0.866,31.906,1,1
9,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,31.686,0.901,32.744,1,1
10,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,32.312,1.166,41.498,1,1
1,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,31.713,1.088,33.019,1,1
2,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,32.204,1.198,39.95,1,1
3,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,31.75,0.873,33.484,1,1
4,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,31.321,0.982,41.256,1,1
5,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,31.735,1.029,42.089,1,1
6,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,32.551,1.011,34.011,1,1
7,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,33.393,1.038,38.241,1,1
8,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,30.743,1.028,32.522,1,1
9,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,31.835,1.056,40.727,1,1
10,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,32.176,0.936,35.982,1,1
1,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,30.959,0.989,32.011,1,1
2,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,32.585,0.974,39.406,1,1
3,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,32.22,0.98,41.969,1,1
4,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,31.035,0.971,32.022,1,1
5,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,31.059,0.969,35.734,1,1
6,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,32.356,1.068,51.585,1,1
7,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,32.357,1.089,50.789,1,1
8,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,32.317,1.073,50.218,1,1
9,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,32.357,1.085,47.342,1,1
10,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,31.601,1.054,46.774,1,1
1,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,33.76,1.075,49.785,1,1
2,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,32.352,0.966,39.744,1,1
3,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,34.323,1.111,51.088,1,1
4,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,34.507,1.136,52.644,1,1
5,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,32.818,1.008,44.894,1,1
6,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,31.891,1.093,33.996,1,1
7,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,32.35,1.173,34.32,1,1
8,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,32.267,1.006,46.826,1,1
9,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,31.761,0.95,35.34,1,1
10,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,34.61,1.184,51.111,1,1
1,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,34.339,1.128,43.985,1,1
2,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,33.488,1.248,42.428,1,1
3,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,33.627,1.017,40.339,1,1
4,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,32.523,1.049,40.996,1,1
5,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,34.585,1.078,49.312,1,1
6,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,33.078,1.021,37.182,1,1
7,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,31.652,1.277,33.907,1,1
8,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,34.204,0.994,37.109,1,1
9,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,31.352,1.268,34.311,1,1
10,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,34.383,1.225,42.519,1,1
1,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,35.305,0.985,37.905,1,1
2,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,35.946,1.167,46.725,1,1
3,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,36.64,1.213,49.269,1,1
4,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,37.097,1.253,48.094,1,1
5,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,35.446,1.163,46.086,1,1
6,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,35.332,1.191,45.254,1,1
7,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,35.269,0.945,37.13,1,1
8,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,35.572,0.846,37.712,1,1
9,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,36.848,1.2,39.172,1,1
10,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,36.777,1.202,46.902,1,1
1,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,37.394,1.188,41.713,1,1
2,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,37.422,1.026,41.901,1,1
3,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,38.739,1.054,47.762,1,1
4,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,39.103,1.019,47.766,1,1
5,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,38.715,1.098,54.509,1,1
6,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,38.004,1.029,41.047,1,1
7,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,35.779,1.083,47.841,1,1
8,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,37.958,1.161,46.271,1,1
9,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,35.53,0.954,39.874,1,1
10,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,37.895,1.171,47.708,1,1
1,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,34.945,0.965,43.406,1,1
2,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,34.349,0.944,42.867,1,1
3,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,36.749,0.899,42.346,1,1
4,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,37.168,0.923,46.175,1,1
5,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,37.688,1.029,44.662,1,1
6,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,36.418,0.976,40.668,1,1
7,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,37.909,0.935,44.601,1,1
8,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,35.733,0.966,41.152,1,1
9,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,38.133,0.979,44.182,1,1
10,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,35.111,1.045,41.441,1,1
1,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,35.709,0.79,36.507,1,1
2,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,38.404,1.146,44.003,1,1
3,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,39.126,1.075,48.357,1,1
4,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,38.572,1.154,48.547,1,1
5,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,39.12,1.164,56.149,1,1
6,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,37.626,0.961,41.807,1,1
7,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,38.698,1.112,46.46,1,1
8,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,38.589,1.159,51.038,1,1
9,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,38.922,1.06,43.3,1,1
10,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,38.843,1.46,50.675,1,1
1,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,38.881,0.978,50.116,1,1
2,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,37.525,0.896,62.403,1,1
3,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,38.769,0.918,64.517,1,1
4,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,39.114,0.865,65.867,1,1
5,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,36.827,0.847,38.48,1,1
6,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,38.913,0.875,61.172,1,1
7,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,38.766,0.956,63.604,1,1
8,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,38.385,0.941,48.352,1,1
9,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,38.582,0.985,58.796,1,1
10,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,38.621,0.834,48.532,1,1
1,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,38.187,0.898,43.558,1,1
2,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,39.973,1.051,49.499,1,1
3,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,39.626,0.938,46.962,1,1
4,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,38.275,0.882,42.671,1,1
5,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,40.669,0.96,51.057,1,1
6,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,39.222,1.1,43.553,1,1
7,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,39.857,1.052,43.677,1,1
8,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,40.209,0.977,48.293,1,1
9,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,38.347,1.111,46.572,1,1
10,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,40.418,0.987,52.235,1,1
1,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,25.333,0.888,46.473,1,1
2,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,25.405,0.932,44.262,1,1
3,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,24.443,0.866,28.523,1,1
4,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,24.593,0.924,34.321,1,1
5,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,23.62,0.703,25.184,1,1
6,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,24.061,0.864,25.8,1,1
7,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,24.226,0.837,28.765,1,1
8,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,24.771,0.904,42.331,1,1
9,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,25.586,0.924,40.453,1,1
10,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,25.464,1.021,33.757,1,1
1,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,27.299,0.984,28.895,1,1
2,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,26.778,1.163,32.113,1,1
3,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,26.515,1.093,38.995,1,1
4,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,26.794,1.13,37.717,1,1
5,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,27.092,1.402,43.028,1,1
6,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,26.81,1.135,30.16,1,1
7,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,26.042,1.266,33.022,1,1
8,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,26.373,1.027,27.525,1,1
9,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,26.812,1.196,33.542,1,1
