B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
8,1.00E+05,1000,0.001,8,random,hdf5,28.569,2.395,33.305,10,1
9,1.00E+05,1000,0.001,8,random,hdf5,26.03,2.117,30.802,10,1
10,1.00E+05,1000,0.001,8,random,hdf5,28.607,2.6,34.584,10,1
1,1.00E+05,1000,0.001,9,random,hdf5,28.719,2.442,31.384,10,1
2,1.00E+05,1000,0.001,9,random,hdf5,30.48,2.486,43.009,10,1
3,1.00E+05,1000,0.001,9,random,hdf5,28.021,2.258,39.413,10,1
4,1.00E+05,1000,0.001,9,random,hdf5,30.563,2.681,38.847,10,1
5,1.00E+05,1000,0.001,9,random,hdf5,26.598,2.179,35.976,10,1
6,1.00E+05,1000,0.001,9,random,hdf5,31.835,2.556,38.121,10,1
7,1.00E+05,1000,0.001,9,random,hdf5,27.849,2.426,41.618,10,1
8,1.00E+05,1000,0.001,9,random,hdf5,30.374,2.469,34.043,10,1
9,1.00E+05,1000,0.001,9,random,hdf5,26.156,2.099,37.032,10,1
10,1.00E+05,1000,0.001,9,random,hdf5,28.137,2.243,31.094,10,1
1,1.00E+05,1000,0.001,10,random,hdf5,29.133,2.304,33.741,10,1
2,1.00E+05,1000,0.001,10,random,hdf5,28.805,2.142,31.524,10,1
3,1.00E+05,1000,0.001,10,random,hdf5,31.731,2.195,41.983,10,1
4,1.00E+05,1000,0.001,10,random,hdf5,32.737,1.986,37.132,10,1
5,1.00E+05,1000,0.001,10,random,hdf5,30.535,2.221,40.181,10,1
6,1.00E+05,1000,0.001,10,random,hdf5,26.797,1.874,28.686,10,1
7,1.00E+05,1000,0.001,10,random,hdf5,30.11,2.111,39.68,10,1
8,1.00E+05,1000,0.001,10,random,hdf5,34.399,2.208,42.543,10,1
9,1.00E+05,1000,0.001,10,random,hdf5,29.857,2.114,34.623,10,1
10,1.00E+05,1000,0.001,10,random,hdf5,31.367,2.364,37.603,10,1
1,1.00E+05,1000,0.001,11,random,hdf5,27.154,1.924,30.398,10,1
2,1.00E+05,1000,0.001,11,random,hdf5,27.023,1.883,33.909,10,1
3,1.00E+05,1000,0.001,11,random,hdf5,28.83,2.315,35.719,10,1
4,1.00E+05,1000,0.001,11,random,hdf5,27.206,2.119,33.016,10,1
5,1.00E+05,1000,0.001,11,random,hdf5,30.368,2.682,34.859,10,1
6,1.00E+05,1000,0.001,11,random,hdf5,30.145,2.394,34.049,10,1
7,1.00E+05,1000,0.001,11,random,hdf5,28.422,2.173,32.107,10,1
8,1.00E+05,1000,0.001,11,random,hdf5,29.052,2.131,35.772,10,1
9,1.00E+05,1000,0.001,11,random,hdf5,27.883,1.984,31.94,10,1
10,1.00E+05,1000,0.001,11,random,hdf5,30.651,2.304,36.561,10,1
1,1.00E+05,1000,0.001,12,random,hdf5,31.01,2.217,33.882,10,1
2,1.00E+05,1000,0.001,12,random,hdf5,30.821,2.408,41.053,10,1
3,1.00E+05,1000,0.001,12,random,hdf5,33.113,2.093,36.069,10,1
4,1.00E+05,1000,0.001,12,random,hdf5,32.131,2.457,43.136,10,1
5,1.00E+05,1000,0.001,12,random,hdf5,32.781,2.154,37.354,10,1
6,1.00E+05,1000,0.001,12,random,hdf5,27.864,2.37,38.149,10,1
7,1.00E+05,1000,0.001,12,random,hdf5,32.32,2.247,36.459,10,1
8,1.00E+05,1000,0.001,12,random,hdf5,30.558,2.472,40.621,10,1
9,1.00E+05,1000,0.001,12,random,hdf5,29.75,2.332,37.592,10,1
10,1.00E+05,1000,0.001,12,random,hdf5,33.383,2.218,38.991,10,1
1,1.00E+05,1000,0.001,13,random,hdf5,29.434,2.262,34.419,10,1
2,1.00E+05,1000,0.001,13,random,hdf5,30.885,2.583,36.111,10,1
3,1.00E+05,1000,0.001,13,random,hdf5,30.714,2.073,35.292,10,1
4,1.00E+05,1000,0.001,13,random,hdf5,31.178,2.5,35.778,10,1
5,1.00E+05,1000,0.001,13,random,hdf5,29.189,2.31,33.748,10,1
6,1.00E+05,1000,0.001,13,random,hdf5,34.909,2.564,39.846,10,1
7,1.00E+05,1000,0.001,13,random,hdf5,33.77,2.609,38.486,10,1
8,1.00E+05,1000,0.001,13,random,hdf5,26.84,1.981,29.29,10,1
9,1.00E+05,1000,0.001,13,random,hdf5,31.092,2.71,35.683,10,1
10,1.00E+05,1000,0.001,13,random,hdf5,28.9,2.186,31.517,10,1
1,1.00E+05,1000,0.001,14,random,hdf5,31.746,2.468,37.429,10,1
2,1.00E+05,1000,0.001,14,random,hdf5,31.041,2.185,36.138,10,1
3,1.00E+05,1000,0.001,14,random,hdf5,33.635,2.656,39.917,10,1
4,1.00E+05,1000,0.001,14,random,hdf5,31.987,2.49,36.138,10,1
5,1.00E+05,1000,0.001,14,random,hdf5,31.584,2.618,37.314,10,1
6,1.00E+05,1000,0.001,14,random,hdf5,32.521,2.356,38.624,10,1
7,1.00E+05,1000,0.001,14,random,hdf5,31.633,2.104,34.976,10,1
8,1.00E+05,1000,0.001,14,random,hdf5,28.74,2.344,32.439,10,1
9,1.00E+05,1000,0.001,14,random,hdf5,28.334,2.192,31.33,10,1
10,1.00E+05,1000,0.001,14,random,hdf5,31.646,2.57,36.933,10,1
1,1.00E+05,1000,0.001,15,random,hdf5,27.24,2.03,33.326,10,1
2,1.00E+05,1000,0.001,15,random,hdf5,26.813,1.875,28.813,10,1
3,1.00E+05,1000,0.001,15,random,hdf5,31.168,2.141,37.88,10,1
4,1.00E+05,1000,0.001,15,random,hdf5,32.551,2.298,41.296,10,1
5,1.00E+05,1000,0.001,15,random,hdf5,30.211,2.055,37.392,10,1
6,1.00E+05,1000,0.001,15,random,hdf5,30.367,2.142,36.854,10,1
7,1.00E+05,1000,0.001,15,random,hdf5,27.819,1.911,31.202,10,1
8,1.00E+05,1000,0.001,15,random,hdf5,29.59,1.936,33.897,10,1
9,1.00E+05,1000,0.001,15,random,hdf5,32.608,2.313,39.53,10,1
10,1.00E+05,1000,0.001,15,random,hdf5,30.992,2.078,37.254,10,1
1,1.00E+05,1000,0.001,16,random,hdf5,33.48,2.535,45.772,10,1
2,1.00E+05,1000,0.001,16,random,hdf5,32.047,2.515,44.512,10,1
3,1.00E+05,1000,0.001,16,random,hdf5,32.598,2.52,37.888,10,1
4,1.00E+05,1000,0.001,16,random,hdf5,32.625,2.62,37.87,10,1
5,1.00E+05,1000,0.001,16,random,hdf5,32.838,2.483,38.211,10,1
6,1.00E+05,1000,0.001,16,random,hdf5,28.467,2.12,40.325,10,1
7,1.00E+05,1000,0.001,16,random,hdf5,33.069,3.045,40.556,10,1
8,1.00E+05,1000,0.001,16,random,hdf5,31.341,2.623,42.127,10,1
9,1.00E+05,1000,0.001,16,random,hdf5,32.934,2.437,44.534,10,1
10,1.00E+05,1000,0.001,16,random,hdf5,32.436,2.494,45.624,10,1
1,1.00E+05,1000,0.001,17,random,hdf5,32.205,2.491,44.199,10,1
2,1.00E+05,1000,0.001,17,random,hdf5,32.044,2.299,41.774,10,1
3,1.00E+05,1000,0.001,17,random,hdf5,31.041,2.525,40.075,10,1
4,1.00E+05,1000,0.001,17,random,hdf5,33.982,2.408,46.625,10,1
5,1.00E+05,1000,0.001,17,random,hdf5,32.352,2.525,44.179,10,1
6,1.00E+05,1000,0.001,17,random,hdf5,32.466,2.552,44.21,10,1
7,1.00E+05,1000,0.001,17,random,hdf5,32.24,2.205,41.641,10,1
8,1.00E+05,1000,0.001,17,random,hdf5,32.798,2.484,43.958,10,1
9,1.00E+05,1000,0.001,17,random,hdf5,33.712,2.196,45.693,10,1
10,1.00E+05,1000,0.001,17,random,hdf5,31.504,2.28,36.161,10,1
1,1.00E+05,1000,0.001,18,random,hdf5,38.185,2.304,47.376,10,1
2,1.00E+05,1000,0.001,18,random,hdf5,38.081,2.56,54.411,10,1
3,1.00E+05,1000,0.001,18,random,hdf5,38.541,2.352,44.894,10,1
4,1.00E+05,1000,0.001,18,random,hdf5,38.086,2.662,54.903,10,1
5,1.00E+05,1000,0.001,18,random,hdf5,36.183,2.395,55.224,10,1
6,1.00E+05,1000,0.001,18,random,hdf5,35.273,1.981,39.499,10,1
7,1.00E+05,1000,0.001,18,random,hdf5,40.909,2.616,56.996,10,1
8,1.00E+05,1000,0.001,18,random,hdf5,37.46,2.623,42.613,10,1
9,1.00E+05,1000,0.001,18,random,hdf5,38.519,2.586,60.028,10,1
10,1.00E+05,1000,0.001,18,random,hdf5,32.169,2.443,36.873,10,1
1,1.00E+05,1000,0.001,19,random,hdf5,45.474,2.845,51.904,10,1
2,1.00E+05,1000,0.001,19,random,hdf5,42.014,2.671,52.705,10,1
3,1.00E+05,1000,0.001,19,random,hdf5,39.643,2.54,51.84,10,1
4,1.00E+05,1000,0.001,19,random,hdf5,39.655,2.636,52.336,10,1
5,1.00E+05,1000,0.001,19,random,hdf5,42.863,3.508,49.453,10,1
6,1.00E+05,1000,0.001,19,random,hdf5,43.21,3.179,51.257,10,1
7,1.00E+05,1000,0.001,19,random,hdf5,38.404,2.845,43.092,10,1
8,1.00E+05,1000,0.001,19,random,hdf5,39.214,2.498,43.393,10,1
9,1.00E+05,1000,0.001,19,random,hdf5,39.553,2.77,48.36,10,1
10,1.00E+05,1000,0.001,19,random,hdf5,42.596,2.726,51.068,10,1
1,1.00E+05,1000,0.001,20,random,hdf5,31.934,2.039,38.646,10,1
2,1.00E+05,1000,0.001,20,random,hdf5,33.16,2.292,36.542,10,1
3,1.00E+05,1000,0.001,20,random,hdf5,34.859,2.357,43.279,10,1
4,1.00E+05,1000,0.001,20,random,hdf5,32.57,2.099,39.568,10,1
5,1.00E+05,1000,0.001,20,random,hdf5,36.399,2.4,51.782,10,1
6,1.00E+05,1000,0.001,20,random,hdf5,30.276,2.29,33.594,10,1
7,1.00E+05,1000,0.001,20,random,hdf5,31.17,2.115,42.679,10,1
8,1.00E+05,1000,0.001,20,random,hdf5,30.227,2.097,33.103,10,1
9,1.00E+05,1000,0.001,20,random,hdf5,34.389,2.035,39.226,10,1
10,1.00E+05,1000,0.001,20,random,hdf5,35.295,2.156,45.707,10,1
1,1.00E+05,1000,0.2,2,random,hdf5,60.532,6.121,74.238,10,1
2,1.00E+05,1000,0.2,2,random,hdf5,57.771,5.87,69.757,10,1
3,1.00E+05,1000,0.2,2,random,hdf5,58.228,6.009,70.241,10,1
4,1.00E+05,1000,0.2,2,random,hdf5,61.941,6.533,75.452,10,1
5,1.00E+05,1000,0.2,2,random,hdf5,56.298,5.956,65.794,10,1
6,1.00E+05,1000,0.2,2,random,hdf5,62.96,6.616,81.648,10,1
7,1.00E+05,1000,0.2,2,random,hdf5,56.355,5.911,64.958,10,1
8,1.00E+05,1000,0.2,2,random,hdf5,57.563,6.084,72.127,10,1
9,1.00E+05,1000,0.2,2,random,hdf5,59.265,6.347,78.368,10,1
10,1.00E+05,1000,0.2,2,random,hdf5,58.79,6.189,72.602,10,1
1,1.00E+05,1000,0.2,3,random,hdf5,66.249,7.647,76.031,10,1
2,1.00E+05,1000,0.2,3,random,hdf5,66.768,8.481,79.946,10,1
3,1.00E+05,1000,0.2,3,random,hdf5,70.323,9.073,83.843,10,1
4,1.00E+05,1000,0.2,3,random,hdf5,64.173,7.979,85.277,10,1
5,1.00E+05,1000,0.2,3,random,hdf5,65.75,8.696,77.602,10,1
6,1.00E+05,1000,0.2,3,random,hdf5,62.226,7.445,77.8,10,1
7,1.00E+05,1000,0.2,3,random,hdf5,67.435,8.249,86.229,10,1
8,1.00E+05,1000,0.2,3,random,hdf5,66.11,7.88,83.396,10,1
9,1.00E+05,1000,0.2,3,random,hdf5,67.8,8.43,82.648,10,1
10,1.00E+05,1000,0.2,3,random,hdf5,64.093,8.102,77.772,10,1
1,1.00E+05,1000,0.2,4,random,hdf5,72.33,6.95,89.621,10,1
2,1.00E+05,1000,0.2,4,random,hdf5,68.791,6.598,76.752,10,1
3,1.00E+05,1000,0.2,4,random,hdf5,75.544,6.83,98.689,10,1
4,1.00E+05,1000,0.2,4,random,hdf5,72.24,6.963,92.119,10,1
5,1.00E+05,1000,0.2,4,random,hdf5,69.669,6.209,85.138,10,1
6,1.00E+05,1000,0.2,4,random,hdf5,70.204,6.975,82.597,10,1
7,1.00E+05,1000,0.2,4,random,hdf5,70.512,6.363,81.768,10,1
8,1.00E+05,1000,0.2,4,random,hdf5,73.693,6.843,85.935,10,1
9,1.00E+05,1000,0.2,4,random,hdf5,72.355,6.775,80.59,10,1
10,1.00E+05,1000,0.2,4,random,hdf5,70.528,6.793,87.135,10,1
1,1.00E+05,1000,0.2,5,random,hdf5,79.549,6.276,96.886,10,1
2,1.00E+05,1000,0.2,5,random,hdf5,78.482,5.715,94.363,10,1
3,1.00E+05,1000,0.2,5,random,hdf5,82.566,5.727,97.983,10,1
4,1.00E+05,1000,0.2,5,random,hdf5,83.998,5.884,102.29,10,1
5,1.00E+05,1000,0.2,5,random,hdf5,74.798,5.506,82.419,10,1
6,1.00E+05,1000,0.2,5,random,hdf5,80.261,6.13,93.319,10,1
7,1.00E+05,1000,0.2,5,random,hdf5,81.629,5.841,94.459,10,1
8,1.00E+05,1000,0.2,5,random,hdf5,77.834,5.395,92.454,10,1
9,1.00E+05,1000,0.2,5,random,hdf5,78.789,5.931,88.202,10,1
10,1.00E+05,1000,0.2,5,random,hdf5,81.385,6.495,94.204,10,1
1,1.00E+05,1000,0.2,6,random,hdf5,85.445,5.602,113.382,10,1
2,1.00E+05,1000,0.2,6,random,hdf5,78.783,5.413,90.291,10,1
3,1.00E+05,1000,0.2,6,random,hdf5,84.648,6.62,100.321,10,1
4,1.00E+05,1000,0.2,6,random,hdf5,82.988,5.542,93.521,10,1
5,1.00E+05,1000,0.2,6,random,hdf5,79.382,5.435,101.677,10,1
6,1.00E+05,1000,0.2,6,random,hdf5,79.309,5.95,94.787,10,1
7,1.00E+05,1000,0.2,6,random,hdf5,85.447,6.023,106.761,10,1
8,1.00E+05,1000,0.2,6,random,hdf5,84.313,5.456,104.555,10,1
9,1.00E+05,1000,0.2,6,random,hdf5,83.107,5.6,106.73,10,1
10,1.00E+05,1000,0.2,6,random,hdf5,80.659,6.175,93.831,10,1
1,1.00E+05,1000,0.2,7,random,hdf5,97.832,5.802,119.357,10,1
2,1.00E+05,1000,0.2,7,random,hdf5,94.328,5.818,111.376,10,1
3,1.00E+05,1000,0.2,7,random,hdf5,92.841,6.034,111.861,10,1
4,1.00E+05,1000,0.2,7,random,hdf5,97.812,6.037,117.04,10,1
5,1.00E+05,1000,0.2,7,random,hdf5,94.897,5.876,116.012,10,1
6,1.00E+05,1000,0.2,7,random,hdf5,92.59,5.745,107.692,10,1
7,1.00E+05,1000,0.2,7,random,hdf5,87.621,5.115,95.218,10,1
8,1.00E+05,1000,0.2,7,random,hdf5,89.097,5.729,99.253,10,1
9,1.00E+05,1000,0.2,7,random,hdf5,93.197,5.721,107.72,10,1
10,1.00E+05,1000,0.2,7,random,hdf5,100.084,5.975,121.485,10,1
1,1.00E+05,1000,0.2,8,random,hdf5,89.152,5.089,97.124,10,1
2,1.00E+05,1000,0.2,8,random,hdf5,92.562,5.492,105.612,10,1
3,1.00E+05,1000,0.2,8,random,hdf5,90.546,5.155,103.009,10,1
4,1.00E+05,1000,0.2,8,random,hdf5,99.224,5.695,110.09,10,1
5,1.00E+05,1000,0.2,8,random,hdf5,98.537,5.028,112.694,10,1
6,1.00E+05,1000,0.2,8,random,hdf5,100.204,5.131,117.739,10,1
7,1.00E+05,1000,0.2,8,random,hdf5,89.364,5.235,98.704,10,1
8,1.00E+05,1000,0.2,8,random,hdf5,98.6,5.44,116.012,10,1
9,1.00E+05,1000,0.2,8,random,hdf5,98.013,5.406,109.761,10,1
10,1.00E+05,1000,0.2,8,random,hdf5,99.779,5.316,116.577,10,1
1,1.00E+05,1000,0.2,9,random,hdf5,105.045,5.313,123.114,10,1
2,1.00E+05,1000,0.2,9,random,hdf5,106.446,5.498,119.144,10,1
3,1.00E+05,1000,0.2,9,random,hdf5,105.007,5.429,125.643,10,1
4,1.00E+05,1000,0.2,9,random,hdf5,102.714,5.938,121.909,10,1
5,1.00E+05,1000,0.2,9,random,hdf5,100.466,5.487,113.198,10,1
6,1.00E+05,1000,0.2,9,random,hdf5,101.281,5.284,116.403,10,1
7,1.00E+05,1000,0.2,9,random,hdf5,101.069,5.25,115.748,10,1
8,1.00E+05,1000,0.2,9,random,hdf5,105.365,5.338,119.866,10,1
9,1.00E+05,1000,0.2,9,random,hdf5,102.919,5.125,121.281,10,1
10,1.00E+05,1000,0.2,9,random,hdf5,100.158,5.427,110.54,10,1
1,1.00E+05,1000,0.2,10,random,hdf5,106.667,4.933,116.817,10,1
2,1.00E+05,1000,0.2,10,random,hdf5,108.127,5.249,117.488,10,1
3,1.00E+05,1000,0.2,10,random,hdf5,102.33,4.626,110.857,10,1
4,1.00E+05,1000,0.2,10,random,hdf5,110.621,5.361,124.261,10,1
5,1.00E+05,1000,0.2,10,random,hdf5,107.847,4.902,122.442,10,1
6,1.00E+05,1000,0.2,10,random,hdf5,101.731,4.587,113.346,10,1
7,1.00E+05,1000,0.2,10,random,hdf5,97.247,4.688,102.952,10,1
8,1.00E+05,1000,0.2,10,random,hdf5,103.515,4.986,113.94,10,1
9,1.00E+05,1000,0.2,10,random,hdf5,98.513,4.8,105.951,10,1
10,1.00E+05,1000,0.2,10,random,hdf5,109.484,5,120.811,10,1
1,1.00E+05,1000,0.2,11,random,hdf5,113.958,5.288,125.999,10,1
2,1.00E+05,1000,0.2,11,random,hdf5,120.538,5.7,140.183,10,1
3,1.00E+05,1000,0.2,11,random,hdf5,118.187,5.68,142.022,10,1
4,1.00E+05,1000,0.2,11,random,hdf5,120.34,5.797,150.406,10,1
5,1.00E+05,1000,0.2,11,random,hdf5,114.004,5.69,129.441,10,1
6,1.00E+05,1000,0.2,11,random,hdf5,119.953,6.056,144.127,10,1
7,1.00E+05,1000,0.2,11,random,hdf5,120.911,5.919,155.196,10,1
8,1.00E+05,1000,0.2,11,random,hdf5,120.749,5.435,154.827,10,1
9,1.00E+05,1000,0.2,11,random,hdf5,117.932,5.827,142.371,10,1
10,1.00E+05,1000,0.2,11,random,hdf5,116.872,5.904,143.644,10,1
1,1.00E+05,1000,0.2,12,random,hdf5,129.408,5.324,148.629,10,1
2,1.00E+05,1000,0.2,12,random,hdf5,130.044,5.824,158.825,10,1
3,1.00E+05,1000,0.2,12,random,hdf5,127.232,5.614,145.218,10,1
4,1.00E+05,1000,0.2,12,random,hdf5,130.474,5.752,154.314,10,1
5,1.00E+05,1000,0.2,12,random,hdf5,126.197,5.511,144.461,10,1
6,1.00E+05,1000,0.2,12,random,hdf5,129.315,5.693,154.145,10,1
7,1.00E+05,1000,0.2,12,random,hdf5,125.496,5.151,144.246,10,1
8,1.00E+05,1000,0.2,12,random,hdf5,127.23,5.202,149.679,10,1
9,1.00E+05,1000,0.2,12,random,hdf5,129.535,5.369,152.132,10,1
10,1.00E+05,1000,0.2,12,random,hdf5,123.658,5.193,152.111,10,1
1,1.00E+05,1000,0.2,13,random,hdf5,127.828,5.4,144.624,10,1
2,1.00E+05,1000,0.2,13,random,hdf5,125.184,5.131,140.325,10,1
3,1.00E+05,1000,0.2,13,random,hdf5,131.899,5.095,157.954,10,1
4,1.00E+05,1000,0.2,13,random,hdf5,117.742,4.82,132.015,10,1
5,1.00E+05,1000,0.2,13,random,hdf5,129.036,5.095,148.895,10,1
6,1.00E+05,1000,0.2,13,random,hdf5,132.024,5.085,155.761,10,1
7,1.00E+05,1000,0.2,13,random,hdf5,136.284,4.581,172.671,10,1
8,1.00E+05,1000,0.2,13,random,hdf5,129.184,4.956,151.445,10,1
9,1.00E+05,1000,0.2,13,random,hdf5,135.645,5.057,163.504,10,1
10,1.00E+05,1000,0.2,13,random,hdf5,131.789,5.219,148.221,10,1
1,1.00E+05,1000,0.2,14,random,hdf5,138.711,4.701,169.844,10,1
2,1.00E+05,1000,0.2,14,random,hdf5,134.454,4.751,160.679,10,1
3,1.00E+05,1000,0.2,14,random,hdf5,136.195,5.1,168.639,10,1
4,1.00E+05,1000,0.2,14,random,hdf5,142.743,5.145,178.329,10,1
5,1.00E+05,1000,0.2,14,random,hdf5,143.948,4.863,183.696,10,1
6,1.00E+05,1000,0.2,14,random,hdf5,140.213,5.328,174.598,10,1
7,1.00E+05,1000,0.2,14,random,hdf5,144.284,5.244,187.711,10,1
8,1.00E+05,1000,0.2,14,random,hdf5,142.784,5.197,182.173,10,1
9,1.00E+05,1000,0.2,14,random,hdf5,136.048,4.782,166.568,10,1
10,1.00E+05,1000,0.2,14,random,hdf5,137.01,5.208,172.288,10,1
1,1.00E+05,1000,0.2,15,random,hdf5,141.562,4.855,160.182,10,1
2,1.00E+05,1000,0.2,15,random,hdf5,148.411,5.249,176.041,10,1
3,1.00E+05,1000,0.2,15,random,hdf5,139.621,4.835,162.343,10,1
4,1.00E+05,1000,0.2,15,random,hdf5,144.19,4.836,174.473,10,1
5,1.00E+05,1000,0.2,15,random,hdf5,149.126,5.224,170.456,10,1
6,1.00E+05,1000,0.2,15,random,hdf5,147.454,5.295,180.079,10,1
7,1.00E+05,1000,0.2,15,random,hdf5,146.213,5.005,184.1,10,1
8,1.00E+05,1000,0.2,15,random,hdf5,145.392,4.883,176.691,10,1
9,1.00E+05,1000,0.2,15,random,hdf5,140.942,5.134,161.469,10,1
10,1.00E+05,1000,0.2,15,random,hdf5,138.502,4.454,153.08,10,1
1,1.00E+05,1000,0.2,16,random,hdf5,159.553,5.714,182.694,10,1
2,1.00E+05,1000,0.2,16,random,hdf5,153.32,5.461,175.887,10,1
3,1.00E+05,1000,0.2,16,random,hdf5,154.037,5.527,183.025,10,1
4,1.00E+05,1000,0.2,16,random,hdf5,156.605,5.204,180.646,10,1
5,1.00E+05,1000,0.2,16,random,hdf5,152.691,5.379,193.153,10,1
6,1.00E+05,1000,0.2,16,random,hdf5,158.385,5.289,196.622,10,1
7,1.00E+05,1000,0.2,16,random,hdf5,151.648,5.058,182.897,10,1
8,1.00E+05,1000,0.2,16,random,hdf5,153.637,5.715,185.306,10,1
9,1.00E+05,1000,0.2,16,random,hdf5,156.655,5.557,187.206,10,1
