B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
7,1.00E+05,1000,0.1,16,random,kmeans,192.764,5.182,197.986,10,1
8,1.00E+05,1000,0.1,16,random,kmeans,181.312,5.012,186.362,10,1
9,1.00E+05,1000,0.1,16,random,kmeans,178.91,4.706,183.651,10,1
10,1.00E+05,1000,0.1,16,random,kmeans,180.445,5.064,185.545,10,1
1,1.00E+05,1000,0.1,17,random,kmeans,207.959,5.406,213.408,10,1
2,1.00E+05,1000,0.1,17,random,kmeans,178.629,4.55,183.216,10,1
3,1.00E+05,1000,0.1,17,random,kmeans,207.74,4.695,212.478,10,1
4,1.00E+05,1000,0.1,17,random,kmeans,200.072,4.631,204.745,10,1
5,1.00E+05,1000,0.1,17,random,kmeans,196.445,4.374,200.86,10,1
6,1.00E+05,1000,0.1,17,random,kmeans,202.922,4.92,207.882,10,1
7,1.00E+05,1000,0.1,17,random,kmeans,208.427,5.446,213.915,10,1
8,1.00E+05,1000,0.1,17,random,kmeans,177.795,4.914,182.745,10,1
9,1.00E+05,1000,0.1,17,random,kmeans,190.441,5.236,195.716,10,1
10,1.00E+05,1000,0.1,17,random,kmeans,160.746,5.072,165.851,10,1
1,1.00E+05,1000,0.1,18,random,kmeans,170.51,5.144,175.688,10,1
2,1.00E+05,1000,0.1,18,random,kmeans,186.504,4.602,191.147,10,1
3,1.00E+05,1000,0.1,18,random,kmeans,207.76,4.957,212.759,10,1
4,1.00E+05,1000,0.1,18,random,kmeans,192.178,4.546,196.763,10,1
5,1.00E+05,1000,0.1,18,random,kmeans,195.635,4.644,200.317,10,1
6,1.00E+05,1000,0.1,18,random,kmeans,201.239,6.236,207.52,10,1
7,1.00E+05,1000,0.1,18,random,kmeans,182.936,4.277,187.249,10,1
8,1.00E+05,1000,0.1,18,random,kmeans,191.6,4.583,196.222,10,1
9,1.00E+05,1000,0.1,18,random,kmeans,185.223,4.618,189.877,10,1
10,1.00E+05,1000,0.1,18,random,kmeans,190.952,4.996,195.989,10,1
1,1.00E+05,1000,0.1,19,random,kmeans,190.864,4.614,195.521,10,1
2,1.00E+05,1000,0.1,19,random,kmeans,200.873,4.317,205.227,10,1
3,1.00E+05,1000,0.1,19,random,kmeans,194.044,5.504,199.588,10,1
4,1.00E+05,1000,0.1,19,random,kmeans,216.222,5.496,221.766,10,1
5,1.00E+05,1000,0.1,19,random,kmeans,194.573,4.454,199.063,10,1
6,1.00E+05,1000,0.1,19,random,kmeans,192.728,4.969,197.737,10,1
7,1.00E+05,1000,0.1,19,random,kmeans,210.835,4.782,215.658,10,1
8,1.00E+05,1000,0.1,19,random,kmeans,200.611,4.61,205.261,10,1
9,1.00E+05,1000,0.1,19,random,kmeans,198.471,4.232,202.742,10,1
10,1.00E+05,1000,0.1,19,random,kmeans,175.474,5.229,180.74,10,1
1,1.00E+05,1000,0.1,20,random,kmeans,205.137,4.352,209.532,10,1
2,1.00E+05,1000,0.1,20,random,kmeans,200.879,4.563,205.481,10,1
3,1.00E+05,1000,0.1,20,random,kmeans,186.412,4.503,190.951,10,1
4,1.00E+05,1000,0.1,20,random,kmeans,215.747,5.016,220.807,10,1
5,1.00E+05,1000,0.1,20,random,kmeans,235.173,5.675,240.897,10,1
6,1.00E+05,1000,0.1,20,random,kmeans,176.268,4.97,181.279,10,1
7,1.00E+05,1000,0.1,20,random,kmeans,208.842,4.417,213.299,10,1
8,1.00E+05,1000,0.1,20,random,kmeans,192.374,4.543,196.955,10,1
9,1.00E+05,1000,0.1,20,random,kmeans,186.856,4.03,190.925,10,1
10,1.00E+05,1000,0.1,20,random,kmeans,201.865,4.042,205.951,10,1
