"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
29,500,1000,75,3,kmeans++,kmeans,0.980343405882837,948820.024125558,2,0
30,500,1000,75,3,kmeans++,kmeans,0.974524988235879,964726.386566223,2,0
31,500,1000,75,3,kmeans++,kmeans,0.987323184319197,1005576.19026006,3,0
32,500,1000,75,3,kmeans++,kmeans,0.993136282302476,972791.806715031,2,0
33,500,1000,75,3,kmeans++,kmeans,0.987244257548202,962886.35296806,2,0
34,500,1000,75,3,kmeans++,kmeans,0.993338802345865,965681.606758394,2,0
35,500,1000,75,3,kmeans++,kmeans,1,924686.670241751,2,0
36,500,1000,75,3,kmeans++,kmeans,0.99407640010372,1012491.42324011,1,0
37,500,1000,75,3,kmeans++,kmeans,0.993923024603216,950700.501255862,2,0
38,500,1000,75,3,kmeans++,kmeans,0.981607711135001,983156.040665305,2,0
39,500,1000,75,3,kmeans++,kmeans,0.99310329731713,986653.797033572,2,0
40,500,1000,75,3,kmeans++,kmeans,0.981297861930559,1014485.31908084,2,0
41,500,1000,75,3,kmeans++,kmeans,1,1051675.92493574,2,0
42,500,1000,75,3,kmeans++,kmeans,0.993028341087083,1060866.98790236,2,0
43,500,1000,75,3,kmeans++,kmeans,0.974642776542614,1059087.73477981,2,0
44,500,1000,75,3,kmeans++,kmeans,0.987231605492082,956444.170735279,2,0
45,500,1000,75,3,kmeans++,kmeans,0.98738549777478,1026805.47548697,2,0
46,500,1000,75,3,kmeans++,kmeans,0.987480663488123,1069857.3739132,2,0
47,500,1000,75,3,kmeans++,kmeans,0.987244257548202,1008769.89153557,2,0
48,500,1000,75,3,kmeans++,kmeans,1,994353.250565602,2,0
49,500,1000,75,3,kmeans++,kmeans,1,990926.708721709,2,0
50,500,1000,75,3,kmeans++,kmeans,0.993288436981899,949871.752270731,2,0
1,500,1000,150,3,kmeans++,kmeans,0.994185704001648,981987.415660083,2,0
2,500,1000,150,3,kmeans++,kmeans,0.974060003794351,968046.028219131,3,0
3,500,1000,150,3,kmeans++,kmeans,0.98134602038851,939786.720930592,2,0
4,500,1000,150,3,kmeans++,kmeans,0.993241098721828,1005251.98875458,2,0
5,500,1000,150,3,kmeans++,kmeans,0.987291618210784,937819.749056763,2,0
6,500,1000,150,3,kmeans++,kmeans,1,950939.972729172,1,0
7,500,1000,150,3,kmeans++,kmeans,0.973550828221043,1016545.62806556,2,0
8,500,1000,150,3,kmeans++,kmeans,1,987004.560140707,2,0
9,500,1000,150,3,kmeans++,kmeans,1,1045704.92161156,2,0
10,500,1000,150,3,kmeans++,kmeans,0.979321819619504,1045206.48933824,2,0
11,500,1000,150,3,kmeans++,kmeans,0.994036900545716,960940.466023904,2,0
12,500,1000,150,3,kmeans++,kmeans,0.974475887569801,1089538.01844704,2,0
13,500,1000,150,3,kmeans++,kmeans,0.993061241321707,978525.007269822,2,0
14,500,1000,150,3,kmeans++,kmeans,0.975683091682072,998499.920012504,2,0
15,500,1000,150,3,kmeans++,kmeans,0.988106363486208,972836.613241273,2,0
16,500,1000,150,3,kmeans++,kmeans,0.987353547519448,1046464.19291653,2,0
17,500,1000,150,3,kmeans++,kmeans,0.979027966692987,981426.198874347,2,0
18,500,1000,150,3,kmeans++,kmeans,0.985859594992489,964745.566671575,3,0
19,500,1000,150,3,kmeans++,kmeans,0.980413241579346,967985.100297222,2,0
20,500,1000,150,3,kmeans++,kmeans,0.975411098044681,972685.880411132,3,0
21,500,1000,150,3,kmeans++,kmeans,1,1011345.58017188,2,0
22,500,1000,150,3,kmeans++,kmeans,1,982910.684070413,2,0
23,500,1000,150,3,kmeans++,kmeans,0.993247379087512,978302.73775317,1,0
24,500,1000,150,3,kmeans++,kmeans,0.988074342548095,1076836.88798089,3,0
25,500,1000,150,3,kmeans++,kmeans,0.980509884774394,959719.046718451,2,0
26,500,1000,150,3,kmeans++,kmeans,0.980524452290092,1017033.7205248,2,0
27,500,1000,150,3,kmeans++,kmeans,1,1000607.17570753,2,0
28,500,1000,150,3,kmeans++,kmeans,0.986345005124982,1000330.3744684,2,0
29,500,1000,150,3,kmeans++,kmeans,0.994239683218351,1036276.96824308,2,0
30,500,1000,150,3,kmeans++,kmeans,1,954043.771035563,2,0
31,500,1000,150,3,kmeans++,kmeans,1,1009511.92261358,2,0
32,500,1000,150,3,kmeans++,kmeans,1,943167.435012099,2,0
33,500,1000,150,3,kmeans++,kmeans,0.975895254646545,1033366.17136761,2,0
34,500,1000,150,3,kmeans++,kmeans,0.980362821485083,911692.169069725,2,0
35,500,1000,150,3,kmeans++,kmeans,1,957438.866943747,2,0
36,500,1000,150,3,kmeans++,kmeans,0.993460136666247,1024793.95436289,2,0
37,500,1000,150,3,kmeans++,kmeans,0.956999652707027,1033915.7608235,2,0
38,500,1000,150,3,kmeans++,kmeans,0.988086180360967,1001449.61252321,2,0
39,500,1000,150,3,kmeans++,kmeans,0.98785560613864,1080093.37430209,2,0
40,500,1000,150,3,kmeans++,kmeans,0.986300561093904,975497.915305186,2,0
41,500,1000,150,3,kmeans++,kmeans,1,934601.564229616,2,0
42,500,1000,150,3,kmeans++,kmeans,0.962143891627735,1064722.89392256,2,0
43,500,1000,150,3,kmeans++,kmeans,0.993249157710744,1048730.54101037,2,0
44,500,1000,150,3,kmeans++,kmeans,0.994043089114183,1072941.60694236,2,0
45,500,1000,150,3,kmeans++,kmeans,0.993178341616554,961512.032317206,2,0
46,500,1000,150,3,kmeans++,kmeans,0.981458435163254,946238.572884909,3,0
47,500,1000,150,3,kmeans++,kmeans,1,1004996.89286893,2,0
48,500,1000,150,3,kmeans++,kmeans,0.994309296583626,959871.999251186,2,0
49,500,1000,150,3,kmeans++,kmeans,0.982978775803467,1044265.07874845,2,0
50,500,1000,150,3,kmeans++,kmeans,1,977718.938636926,2,0
1,500,1000,500,3,kmeans++,kmeans,1,955033.974269946,2,0
2,500,1000,500,3,kmeans++,kmeans,0.993261652127848,872728.53592495,2,0
3,500,1000,500,3,kmeans++,kmeans,1,968367.000251227,2,0
4,500,1000,500,3,kmeans++,kmeans,0.993284302989225,952643.407518769,2,0
5,500,1000,500,3,kmeans++,kmeans,0.987266550895965,944480.611715275,2,0
6,500,1000,500,3,kmeans++,kmeans,0.988380258466274,1018305.13928139,2,0
7,500,1000,500,3,kmeans++,kmeans,0.993249415595862,989798.679613199,1,0
8,500,1000,500,3,kmeans++,kmeans,0.994052507404787,923881.370087185,2,0
9,500,1000,500,3,kmeans++,kmeans,1,984631.090168392,2,0
10,500,1000,500,3,kmeans++,kmeans,1,994873.28037519,2,0
11,500,1000,500,3,kmeans++,kmeans,0.99412992544768,939299.39549872,2,0
12,500,1000,500,3,kmeans++,kmeans,1,995611.556998886,2,0
13,500,1000,500,3,kmeans++,kmeans,0.994074400090364,958322.151576174,2,0
14,500,1000,500,3,kmeans++,kmeans,0.986155073933885,1045254.38160909,2,0
15,500,1000,500,3,kmeans++,kmeans,0.993072868014962,913187.82149198,2,0
16,500,1000,500,3,kmeans++,kmeans,0.987284637696953,1083422.00988805,2,0
17,500,1000,500,3,kmeans++,kmeans,0.993279624587121,989649.209821808,1,0
18,500,1000,500,3,kmeans++,kmeans,0.993238164757558,981846.088044935,2,0
19,500,1000,500,3,kmeans++,kmeans,0.992937123807599,1011437.28202843,2,0
20,500,1000,500,3,kmeans++,kmeans,1,990243.832818232,2,0
21,500,1000,500,3,kmeans++,kmeans,0.980364175125772,1004353.39944877,2,0
22,500,1000,500,3,kmeans++,kmeans,1,938574.478940842,2,0
23,500,1000,500,3,kmeans++,kmeans,1,954810.99025067,2,0
24,500,1000,500,3,kmeans++,kmeans,0.994046805906296,1045574.24623785,3,0
25,500,1000,500,3,kmeans++,kmeans,0.986037969321117,920632.346696009,2,0
26,500,1000,500,3,kmeans++,kmeans,0.993108370699429,873290.999862969,2,0
27,500,1000,500,3,kmeans++,kmeans,1,959369.205610144,2,0
28,500,1000,500,3,kmeans++,kmeans,1,1013667.6268199,2,0
29,500,1000,500,3,kmeans++,kmeans,0.993112929326415,964435.69259248,1,0
30,500,1000,500,3,kmeans++,kmeans,0.993254439508286,962411.133616213,2,0
31,500,1000,500,3,kmeans++,kmeans,0.993133342302071,946397.495142152,2,0
32,500,1000,500,3,kmeans++,kmeans,0.994002298734706,1067021.53732868,2,0
33,500,1000,500,3,kmeans++,kmeans,0.993251647395868,993604.748905862,3,0
34,500,1000,500,3,kmeans++,kmeans,0.994148286129077,1032492.47601351,3,0
35,500,1000,500,3,kmeans++,kmeans,1,949751.475832245,2,0
36,500,1000,500,3,kmeans++,kmeans,0.987214349026028,1033495.22999136,2,0
37,500,1000,500,3,kmeans++,kmeans,1,965158.280804653,2,0
38,500,1000,500,3,kmeans++,kmeans,0.986401251399499,964287.7491148,2,0
39,500,1000,500,3,kmeans++,kmeans,0.993215038184907,956788.622385625,2,0
40,500,1000,500,3,kmeans++,kmeans,0.993212097241431,1076071.35094173,2,0
41,500,1000,500,3,kmeans++,kmeans,0.99311087473622,1088759.09269412,2,0
42,500,1000,500,3,kmeans++,kmeans,0.993243906229278,1086797.98092961,2,0
43,500,1000,500,3,kmeans++,kmeans,0.993307023295162,1002475.27329631,2,0
44,500,1000,500,3,kmeans++,kmeans,0.987918074360358,985071.636058181,3,0
45,500,1000,500,3,kmeans++,kmeans,0.969319449956977,1009663.53629134,2,0
46,500,1000,500,3,kmeans++,kmeans,0.987211010053772,972665.366668644,3,0
47,500,1000,500,3,kmeans++,kmeans,0.988564114259791,958371.196931371,2,0
48,500,1000,500,3,kmeans++,kmeans,0.994185704001648,980096.79149891,2,0
49,500,1000,500,3,kmeans++,kmeans,0.993107485261961,951527.642449034,2,0
50,500,1000,500,3,kmeans++,kmeans,0.982996192409682,909543.376346044,2,0
1,500,1000,750,3,kmeans++,kmeans,0.993430433242328,1025196.99831577,2,0
2,500,1000,750,3,kmeans++,kmeans,0.993091257702033,1027694.15713553,2,0
3,500,1000,750,3,kmeans++,kmeans,0.986543804932292,1021804.3963172,2,0
4,500,1000,750,3,kmeans++,kmeans,0.98634006710983,1053325.77288517,2,0
5,500,1000,750,3,kmeans++,kmeans,0.979653021189544,1002027.12395419,2,0
6,500,1000,750,3,kmeans++,kmeans,1,941547.59967844,2,0
7,500,1000,750,3,kmeans++,kmeans,0.987301444306285,964314.614486267,2,0
8,500,1000,750,3,kmeans++,kmeans,0.979894947928731,993712.569297853,2,0
9,500,1000,750,3,kmeans++,kmeans,1,972906.310057619,2,0
10,500,1000,750,3,kmeans++,kmeans,0.987206670033728,994993.053760197,2,0
11,500,1000,750,3,kmeans++,kmeans,0.987188805190148,956504.692762031,2,0
12,500,1000,750,3,kmeans++,kmeans,0.986466274249353,1010482.16296692,2,0
13,500,1000,750,3,kmeans++,kmeans,1,967646.30670831,2,0
