B,observations,genes,abs_batch,k,initializer,method,ARI,WCSS,iterations,fault
22,2000,1000,10,3,random,kmeans,0.993381791,3965008.564,2,0
23,2000,1000,10,3,random,kmeans,0.993628142,4107333.379,2,0
24,2000,1000,10,3,random,kmeans,0.99340442,3864270.675,2,0
25,2000,1000,10,3,random,kmeans,0.990956841,4004583.935,2,0
26,2000,1000,10,3,random,kmeans,0.986596644,3939928.048,2,0
27,2000,1000,10,3,random,kmeans,0.991552929,3950715.041,2,0
28,2000,1000,10,3,random,kmeans,0.98827566,3754848.709,3,0
29,2000,1000,10,3,random,kmeans,0.979152454,4040236.918,2,0
30,2000,1000,10,3,random,kmeans,0.988769986,3958616.119,2,0
1,2000,1000,35,3,random,kmeans,0.987519958,3805408.696,2,0
2,2000,1000,35,3,random,kmeans,0.992108557,3932380.718,2,0
3,2000,1000,35,3,random,kmeans,0.985203133,4308907.852,2,0
4,2000,1000,35,3,random,kmeans,0.996801983,3822728.862,2,0
5,2000,1000,35,3,random,kmeans,0.985793109,4031489.558,2,0
6,2000,1000,35,3,random,kmeans,0.994152411,3810577.55,2,0
7,2000,1000,35,3,random,kmeans,0.985596696,4121233.573,2,0
8,2000,1000,35,3,random,kmeans,0.989227864,3901972.112,2,0
9,2000,1000,35,3,random,kmeans,0.990458875,3981079.225,2,0
10,2000,1000,35,3,random,kmeans,0.990639608,3979649.151,2,0
11,2000,1000,35,3,random,kmeans,0.984142226,3964918.829,3,0
12,2000,1000,35,3,random,kmeans,0.97442143,4021465.785,2,0
13,2000,1000,35,3,random,kmeans,0.991706927,4104560.035,2,0
14,2000,1000,35,3,random,kmeans,0.987057383,3810006.326,3,0
15,2000,1000,35,3,random,kmeans,0.988782207,4065045.983,2,0
16,2000,1000,35,3,random,kmeans,0.991750888,3897381.017,2,0
17,2000,1000,35,3,random,kmeans,0.996813312,3928146.12,2,0
18,2000,1000,35,3,random,kmeans,0.989064273,4081140.412,2,0
19,2000,1000,35,3,random,kmeans,0.987279878,4021529.748,2,0
20,2000,1000,35,3,random,kmeans,0.98096624,4141713.99,2,0
21,2000,1000,35,3,random,kmeans,0.985528591,3807811.79,2,0
22,2000,1000,35,3,random,kmeans,0.990698808,3854931.279,3,0
23,2000,1000,35,3,random,kmeans,0.991076068,3949023.562,2,0
24,2000,1000,35,3,random,kmeans,0.986019729,4035072.286,2,0
25,2000,1000,35,3,random,kmeans,0.982166161,4043276.372,2,0
26,2000,1000,35,3,random,kmeans,0.990459491,3833542.893,2,0
27,2000,1000,35,3,random,kmeans,0.980197816,4139604.708,3,0
28,2000,1000,35,3,random,kmeans,0.989245574,3861247.206,2,0
29,2000,1000,35,3,random,kmeans,0.98608876,4161816.809,2,0
30,2000,1000,35,3,random,kmeans,0.990292136,4065992.821,2,0
1,2000,1000,75,3,random,kmeans,0.985086434,4129428.298,2,0
2,2000,1000,75,3,random,kmeans,0.991113926,3684995.865,2,0
3,2000,1000,75,3,random,kmeans,0.993805885,3992679.771,2,0
4,2000,1000,75,3,random,kmeans,0.988967695,3996443.261,2,0
5,2000,1000,75,3,random,kmeans,0.995475843,4017611.242,2,0
6,2000,1000,75,3,random,kmeans,0.990295864,4182295.854,2,0
7,2000,1000,75,3,random,kmeans,0.992176793,4056298.638,2,0
8,2000,1000,75,3,random,kmeans,0.985777243,3945228.467,2,0
9,2000,1000,75,3,random,kmeans,0.976123152,3967405.773,2,0
10,2000,1000,75,3,random,kmeans,0.995119609,4022770.164,2,0
11,2000,1000,75,3,random,kmeans,0.991946104,4085889.795,2,0
12,2000,1000,75,3,random,kmeans,0.981832441,3999398.469,3,0
13,2000,1000,75,3,random,kmeans,0.990504418,4000806.854,3,0
14,2000,1000,75,3,random,kmeans,0.984330984,3981131.368,2,0
15,2000,1000,75,3,random,kmeans,0.989442034,4011368.802,2,0
16,2000,1000,75,3,random,kmeans,0.991776303,3892650.218,2,0
17,2000,1000,75,3,random,kmeans,0.988507919,4162857.134,3,0
18,2000,1000,75,3,random,kmeans,0.982728092,4331156.505,2,0
19,2000,1000,75,3,random,kmeans,0.991767377,3964904.823,2,0
20,2000,1000,75,3,random,kmeans,0.993428112,4051917.207,2,0
21,2000,1000,75,3,random,kmeans,0.993818504,3868187.984,3,0
22,2000,1000,75,3,random,kmeans,0.993418587,3899406.19,2,0
23,2000,1000,75,3,random,kmeans,0.990438819,3964969.906,3,0
24,2000,1000,75,3,random,kmeans,0.991570969,3959239.213,2,0
25,2000,1000,75,3,random,kmeans,0.984119248,3999580.816,2,0
26,2000,1000,75,3,random,kmeans,0.985766156,4137943.401,2,0
27,2000,1000,75,3,random,kmeans,0.995133743,3946767.601,2,0
28,2000,1000,75,3,random,kmeans,0.990628207,4169350.944,2,0
29,2000,1000,75,3,random,kmeans,0.991761872,3926508.66,2,0
30,2000,1000,75,3,random,kmeans,0.986918719,3927361.054,2,0
1,2000,1000,150,3,random,kmeans,0.996811172,3971839.919,2,0
2,2000,1000,150,3,random,kmeans,0.993288444,4045270.325,2,0
3,2000,1000,150,3,random,kmeans,0.994088054,3874672.649,2,0
4,2000,1000,150,3,random,kmeans,0.990454787,4052706.775,2,0
5,2000,1000,150,3,random,kmeans,0.984411846,4002410.372,2,0
6,2000,1000,150,3,random,kmeans,0.985752747,4028421.604,3,0
7,2000,1000,150,3,random,kmeans,0.99215791,3999228.678,2,0
8,2000,1000,150,3,random,kmeans,0.991927844,3810471.116,3,0
9,2000,1000,150,3,random,kmeans,0.986828879,3873067.034,2,0
10,2000,1000,150,3,random,kmeans,0.986878353,4016509.463,2,0
11,2000,1000,150,3,random,kmeans,0.994129543,4028110.639,2,0
12,2000,1000,150,3,random,kmeans,0.988547169,4000283.207,2,0
13,2000,1000,150,3,random,kmeans,0.987251139,3944230.45,2,0
14,2000,1000,150,3,random,kmeans,0.990262324,4188206.581,2,0
15,2000,1000,150,3,random,kmeans,0.983622764,4009527.787,2,0
16,2000,1000,150,3,random,kmeans,0.985197669,4088796.773,2,0
17,2000,1000,150,3,random,kmeans,0.993388544,3976265.036,2,0
18,2000,1000,150,3,random,kmeans,0.990442145,3939487.376,2,0
19,2000,1000,150,3,random,kmeans,0.98996592,4038424.865,2,0
20,2000,1000,150,3,random,kmeans,0.993649407,4083612.915,2,0
21,2000,1000,150,3,random,kmeans,0.98894613,4115148.101,3,0
22,2000,1000,150,3,random,kmeans,0.992097781,3885037.003,3,0
23,2000,1000,150,3,random,kmeans,0.990254802,3966868.98,2,0
24,2000,1000,150,3,random,kmeans,0.99176307,3984035.896,3,0
25,2000,1000,150,3,random,kmeans,0.992139668,4107897.287,2,0
26,2000,1000,150,3,random,kmeans,0.99169051,3767191.389,2,0
27,2000,1000,150,3,random,kmeans,0.988786178,4188650.669,3,0
28,2000,1000,150,3,random,kmeans,0.99030513,4026830.019,2,0
29,2000,1000,150,3,random,kmeans,0.990010262,4004634.237,2,0
30,2000,1000,150,3,random,kmeans,0.990275083,4032886.912,3,0
1,2000,1000,500,3,random,kmeans,0.988497123,4150747.579,2,0
2,2000,1000,500,3,random,kmeans,0.988147914,3975437.488,3,0
3,2000,1000,500,3,random,kmeans,0.978317037,4056788.607,2,0
4,2000,1000,500,3,random,kmeans,0.990951697,4116162.297,2,0
5,2000,1000,500,3,random,kmeans,0.987112979,4202770.591,2,0
6,2000,1000,500,3,random,kmeans,0.987330851,3943536.294,2,0
7,2000,1000,500,3,random,kmeans,0.985579881,3960424.1,2,0
8,2000,1000,500,3,random,kmeans,0.988768813,3916567.548,2,0
9,2000,1000,500,3,random,kmeans,0.990302819,4218242.619,2,0
10,2000,1000,500,3,random,kmeans,0.989199777,3828341.181,2,0
11,2000,1000,500,3,random,kmeans,0.990005515,4023725.054,2,0
12,2000,1000,500,3,random,kmeans,0.994862377,3792038.335,3,0
13,2000,1000,500,3,random,kmeans,0.988773715,4081730.657,2,0
14,2000,1000,500,3,random,kmeans,1,3916815.716,2,0
15,2000,1000,500,3,random,kmeans,0.979295761,4091400.73,2,0
16,2000,1000,500,3,random,kmeans,0.993100718,3926191.715,2,0
17,2000,1000,500,3,random,kmeans,0.992144764,3987471.004,2,0
18,2000,1000,500,3,random,kmeans,0.992162402,4122177.209,2,0
19,2000,1000,500,3,random,kmeans,0.985410969,4134793.198,3,0
20,2000,1000,500,3,random,kmeans,0.990066341,3932416.801,2,0
21,2000,1000,500,3,random,kmeans,0.996814844,4016895.295,2,0
22,2000,1000,500,3,random,kmeans,0.984166786,4005770.365,2,0
23,2000,1000,500,3,random,kmeans,0.988901868,3948001.795,2,0
24,2000,1000,500,3,random,kmeans,0.979679838,3970464.655,2,0
25,2000,1000,500,3,random,kmeans,0.978206882,4090099.677,2,0
26,2000,1000,500,3,random,kmeans,0.987076178,3960305.804,2,0
27,2000,1000,500,3,random,kmeans,0.985575798,3770568.406,3,0
28,2000,1000,500,3,random,kmeans,0.990759681,3928993.29,2,0
29,2000,1000,500,3,random,kmeans,0.98261453,4083686.738,2,0
30,2000,1000,500,3,random,kmeans,0.98691452,4144311.157,2,0
1,2000,1000,750,3,random,kmeans,0.986800372,3854091.955,2,0
2,2000,1000,750,3,random,kmeans,0.990452711,3928572.426,2,0
3,2000,1000,750,3,random,kmeans,0.989739385,4076714.37,2,0
4,2000,1000,750,3,random,kmeans,0.996809944,3957551.506,2,0
5,2000,1000,750,3,random,kmeans,0.990945058,3979911.882,2,0
6,2000,1000,750,3,random,kmeans,0.99044489,3949179.926,2,0
7,2000,1000,750,3,random,kmeans,0.99362359,4030084.115,2,0
8,2000,1000,750,3,random,kmeans,0.986624058,4052670.82,3,0
9,2000,1000,750,3,random,kmeans,0.994931465,3986237.769,2,0
10,2000,1000,750,3,random,kmeans,0.99000582,3913581.607,3,0
11,2000,1000,750,3,random,kmeans,0.990863375,4004164.997,2,0
12,2000,1000,750,3,random,kmeans,0.992933052,3950940.108,2,0
13,2000,1000,750,3,random,kmeans,0.993205716,3828406.915,2,0
14,2000,1000,750,3,random,kmeans,0.982052244,4080057.642,3,0
15,2000,1000,750,3,random,kmeans,0.994880515,3888621.482,3,0
16,2000,1000,750,3,random,kmeans,0.995111552,4006657.692,2,0
17,2000,1000,750,3,random,kmeans,0.990266512,4075816.55,2,0
18,2000,1000,750,3,random,kmeans,0.993608791,3922466.028,2,0
19,2000,1000,750,3,random,kmeans,0.987782227,3943585.53,2,0
20,2000,1000,750,3,random,kmeans,0.987476915,4086082.615,2,0
21,2000,1000,750,3,random,kmeans,0.986892907,4064263.61,2,0
22,2000,1000,750,3,random,kmeans,0.993622455,3806985.269,3,0
23,2000,1000,750,3,random,kmeans,0.993439438,3826713.798,2,0
24,2000,1000,750,3,random,kmeans,0.994926368,3986281.48,2,0
25,2000,1000,750,3,random,kmeans,0.9889462,3927522.492,2,0
26,2000,1000,750,3,random,kmeans,0.988772172,3942961.98,2,0
27,2000,1000,750,3,random,kmeans,0.989080054,3791903.996,2,0
28,2000,1000,750,3,random,kmeans,0.991958065,4022625.713,2,0
29,2000,1000,750,3,random,kmeans,0.993408931,3836248.216,2,0
30,2000,1000,750,3,random,kmeans,0.993418868,3912614.624,3,0
1,2000,1000,1000,3,random,kmeans,0.982032028,4049801.191,2,0
2,2000,1000,1000,3,random,kmeans,0.991936609,3918491.922,2,0
3,2000,1000,1000,3,random,kmeans,0.990249712,4078850.581,2,0
4,2000,1000,1000,3,random,kmeans,0.988766591,4060169.419,2,0
5,2000,1000,1000,3,random,kmeans,0.98409537,4003259.068,3,0
6,2000,1000,1000,3,random,kmeans,0.990438901,3963288.218,3,0
7,2000,1000,1000,3,random,kmeans,0.988456612,4135726.098,2,0
8,2000,1000,1000,3,random,kmeans,0.990466127,3970983.206,2,0
9,2000,1000,1000,3,random,kmeans,0.988984236,4003846.424,2,0
10,2000,1000,1000,3,random,kmeans,0.990238917,3922926.35,3,0
11,2000,1000,1000,3,random,kmeans,0.991946675,3897144.04,2,0
12,2000,1000,1000,3,random,kmeans,0.988529601,3943119.527,3,0
13,2000,1000,1000,3,random,kmeans,0.995341361,3855960.424,2,0
14,2000,1000,1000,3,random,kmeans,0.996606221,4088281.66,2,0
15,2000,1000,1000,3,random,kmeans,0.990222262,3888917.489,2,0
16,2000,1000,1000,3,random,kmeans,0.987502669,3932405.753,3,0
17,2000,1000,1000,3,random,kmeans,0.990263928,4018211.638,2,0
18,2000,1000,1000,3,random,kmeans,0.993808857,4016997.334,2,0
