"B","observations","genes","abs_batch","k","method","WCSS"
1,25000,5000,10,15,hdf5,1055227041.88888
2,25000,5000,10,15,hdf5,2214666996.83333
3,25000,5000,10,15,hdf5,1213335803.39062
4,25000,5000,10,15,hdf5,864411373.574443
5,25000,5000,10,15,hdf5,1232617748.44444
6,25000,5000,10,15,hdf5,883400195.861117
7,25000,5000,10,15,hdf5,715367912.841853
8,25000,5000,10,15,hdf5,842756465.750004
9,25000,5000,10,15,hdf5,737791545.901242
10,25000,5000,10,15,hdf5,1006363816.29012
11,25000,5000,10,15,hdf5,1027597831.36481
12,25000,5000,10,15,hdf5,1044843773.48612
13,25000,5000,10,15,hdf5,1138281065.16327
14,25000,5000,10,15,hdf5,995758591.591849
15,25000,5000,10,15,hdf5,1970068330.3125
16,25000,5000,10,15,hdf5,1021894718.84375
17,25000,5000,10,15,hdf5,1130472323.05556
18,25000,5000,10,15,hdf5,2411327463.47
19,25000,5000,10,15,hdf5,1014618267.77778
20,25000,5000,10,15,hdf5,1052443661.32889
21,25000,5000,10,15,hdf5,1185423334.57143
22,25000,5000,10,15,hdf5,1331743145.625
23,25000,5000,10,15,hdf5,824955058.722198
24,25000,5000,10,15,hdf5,889624639.78125
25,25000,5000,10,15,hdf5,893253537.44898
26,25000,5000,10,15,hdf5,1490607831.44444
27,25000,5000,10,15,hdf5,1738389938.14062
28,25000,5000,10,15,hdf5,1482182059.50002
29,25000,5000,10,15,hdf5,951365338.277764
30,25000,5000,10,15,hdf5,850521492.082957
31,25000,5000,10,15,hdf5,1043646305.33951
32,25000,5000,10,15,hdf5,1521971333.91667
33,25000,5000,10,15,hdf5,792265358.571431
34,25000,5000,10,15,hdf5,783931713.900002
35,25000,5000,10,15,hdf5,977835898.083345
36,25000,5000,10,15,hdf5,1149729691.70833
37,25000,5000,10,15,hdf5,1648922698.33335
38,25000,5000,10,15,hdf5,1240936495.35938
39,25000,5000,10,15,hdf5,964721408.07653
40,25000,5000,10,15,hdf5,1231184457.4375
41,25000,5000,10,15,hdf5,1047518448.43055
42,25000,5000,10,15,hdf5,1305921823.075
43,25000,5000,10,15,hdf5,928808333.333333
44,25000,5000,10,15,hdf5,952748395.163276
45,25000,5000,10,15,hdf5,1011498835.5075
46,25000,5000,10,15,hdf5,894969722.3125
47,25000,5000,10,15,hdf5,855128085.820018
48,25000,5000,10,15,hdf5,1263158077.81667
49,25000,5000,10,15,hdf5,880501966.666679
50,25000,5000,10,15,hdf5,910557180.171875
1,25000,5000,35,15,hdf5,912423064.563658
2,25000,5000,35,15,hdf5,1047075030.29355
3,25000,5000,35,15,hdf5,991600525.116718
4,25000,5000,35,15,hdf5,1598080225.36287
5,25000,5000,35,15,hdf5,1010103223.78707
6,25000,5000,35,15,hdf5,919148845.116508
7,25000,5000,35,15,hdf5,1696475096.59313
8,25000,5000,35,15,hdf5,1163751894.28486
9,25000,5000,35,15,hdf5,1670666528.86319
10,25000,5000,35,15,hdf5,710979278.705171
11,25000,5000,35,15,hdf5,673489227.818336
12,25000,5000,35,15,hdf5,721168698.71443
13,25000,5000,35,15,hdf5,1010906149.11695
14,25000,5000,35,15,hdf5,1440653916.50731
15,25000,5000,35,15,hdf5,905540861.981279
16,25000,5000,35,15,hdf5,848018997.566817
17,25000,5000,35,15,hdf5,1548272425.24093
