B,observations,genes,abs_batch,k,initializer,method,ARI,WCSS,iterations,fault
44,500,1000,75,3,random,mbkmeans,0.967834934,1090088.498,18,NA
45,500,1000,75,3,random,mbkmeans,0.993192177,1061268.878,17,NA
46,500,1000,75,3,random,mbkmeans,0.980631087,1016622.356,29,NA
47,500,1000,75,3,random,mbkmeans,0.994115467,1120527.424,14,NA
48,500,1000,75,3,random,mbkmeans,1,1033662.074,35,NA
49,500,1000,75,3,random,mbkmeans,0.994342177,1105550.07,23,NA
50,500,1000,75,3,random,mbkmeans,0.980500489,1077158.485,23,NA
1,500,1000,150,3,random,mbkmeans,0.979402776,986947.8192,16,NA
2,500,1000,150,3,random,mbkmeans,0.987377932,1093002.17,15,NA
3,500,1000,150,3,random,mbkmeans,0.994188706,1043105.504,17,NA
4,500,1000,150,3,random,mbkmeans,0.987175769,951399.6368,12,NA
5,500,1000,150,3,random,mbkmeans,0.974417178,959089.415,27,NA
6,500,1000,150,3,random,mbkmeans,1,1096438.478,12,NA
7,500,1000,150,3,random,mbkmeans,0.974593119,1020706.802,16,NA
8,500,1000,150,3,random,mbkmeans,0.993124932,998777.4907,19,NA
9,500,1000,150,3,random,mbkmeans,0.993055838,988376.7056,23,NA
10,500,1000,150,3,random,mbkmeans,0.967819736,991558.009,15,NA
11,500,1000,150,3,random,mbkmeans,0.987938483,1053674.226,14,NA
12,500,1000,150,3,random,mbkmeans,0.993075347,982213.0437,23,NA
13,500,1000,150,3,random,mbkmeans,1,1036997.428,22,NA
14,500,1000,150,3,random,mbkmeans,1,1024727.323,14,NA
15,500,1000,150,3,random,mbkmeans,0.983139936,1032446.594,15,NA
16,500,1000,150,3,random,mbkmeans,0.980514783,1024029.489,19,NA
17,500,1000,150,3,random,mbkmeans,1,963548.0969,17,NA
18,500,1000,150,3,random,mbkmeans,0.987266429,1019713.455,14,NA
19,500,1000,150,3,random,mbkmeans,0.974365928,984781.458,15,NA
20,500,1000,150,3,random,mbkmeans,0.993050163,1024119.974,13,NA
21,500,1000,150,3,random,mbkmeans,0.97371588,1067956.516,18,NA
22,500,1000,150,3,random,mbkmeans,1,1044295.421,17,NA
23,500,1000,150,3,random,mbkmeans,0.993171134,1012956.413,22,NA
24,500,1000,150,3,random,mbkmeans,0.993172562,958265.0475,24,NA
25,500,1000,150,3,random,mbkmeans,0.993345659,1031172.443,11,NA
26,500,1000,150,3,random,mbkmeans,1,1094580.573,21,NA
27,500,1000,150,3,random,mbkmeans,1,989164.6234,21,NA
28,500,1000,150,3,random,mbkmeans,0.982942776,1067608.376,12,NA
29,500,1000,150,3,random,mbkmeans,0.986475556,1010526.657,34,NA
30,500,1000,150,3,random,mbkmeans,0.993175706,996397.7084,13,NA
31,500,1000,150,3,random,mbkmeans,1,1063945.969,17,NA
32,500,1000,150,3,random,mbkmeans,0.987398622,1023238.718,14,NA
33,500,1000,150,3,random,mbkmeans,0.988397897,948022.0472,24,NA
34,500,1000,150,3,random,mbkmeans,0.98732361,1021345.379,16,NA
35,500,1000,150,3,random,mbkmeans,0.974466333,1002296.827,16,NA
36,500,1000,150,3,random,mbkmeans,0.986385626,959357.639,30,NA
37,500,1000,150,3,random,mbkmeans,0.993208848,942851.0396,26,NA
38,500,1000,150,3,random,mbkmeans,0.976101411,990457.3278,18,NA
39,500,1000,150,3,random,mbkmeans,0.988285231,1143415.951,19,NA
40,500,1000,150,3,random,mbkmeans,0.987164703,918659.9826,17,NA
41,500,1000,150,3,random,mbkmeans,1,970385.5596,23,NA
42,500,1000,150,3,random,mbkmeans,1,1012396.217,18,NA
