"B","observations","genes","abs_batch","k","method","WCSS"
10,5000,5000,150,15,hdf5,170717014.225777
11,5000,5000,150,15,hdf5,247193431.0694
12,5000,5000,150,15,hdf5,157691039.956762
13,5000,5000,150,15,hdf5,182494198.207412
14,5000,5000,150,15,hdf5,226282378.201122
15,5000,5000,150,15,hdf5,211286461.644589
16,5000,5000,150,15,hdf5,165842331.615565
17,5000,5000,150,15,hdf5,142364830.077173
18,5000,5000,150,15,hdf5,142088550.490369
19,5000,5000,150,15,hdf5,142319921.215075
20,5000,5000,150,15,hdf5,177519115.573101
21,5000,5000,150,15,hdf5,196008894.731829
22,5000,5000,150,15,hdf5,138764882.267563
23,5000,5000,150,15,hdf5,155627563.36
24,5000,5000,150,15,hdf5,188335767.108088
25,5000,5000,150,15,hdf5,169518601.550343
26,5000,5000,150,15,hdf5,176447927.064211
27,5000,5000,150,15,hdf5,174156408.615325
28,5000,5000,150,15,hdf5,182748235.898328
29,5000,5000,150,15,hdf5,128330617.693283
30,5000,5000,150,15,hdf5,212488367.694843
31,5000,5000,150,15,hdf5,214077817.189756
32,5000,5000,150,15,hdf5,204303795.456099
33,5000,5000,150,15,hdf5,173087957.299036
34,5000,5000,150,15,hdf5,178946192.047269
35,5000,5000,150,15,hdf5,171021982.808306
36,5000,5000,150,15,hdf5,207357561.78784
37,5000,5000,150,15,hdf5,135737679.031363
38,5000,5000,150,15,hdf5,169843078.925363
39,5000,5000,150,15,hdf5,155078650.382122
40,5000,5000,150,15,hdf5,166686447.079836
41,5000,5000,150,15,hdf5,151036031.323468
42,5000,5000,150,15,hdf5,197354177.156024
43,5000,5000,150,15,hdf5,196465432.981658
44,5000,5000,150,15,hdf5,162971769.501544
45,5000,5000,150,15,hdf5,142096437.077166
46,5000,5000,150,15,hdf5,167169711.927583
47,5000,5000,150,15,hdf5,132852145.220181
48,5000,5000,150,15,hdf5,133352603.593144
49,5000,5000,150,15,hdf5,205789320.792063
50,5000,5000,150,15,hdf5,175225144.297224
1,5000,5000,500,15,hdf5,131189337.986383
2,5000,5000,500,15,hdf5,193963991.406348
3,5000,5000,500,15,hdf5,124942884.80457
4,5000,5000,500,15,hdf5,171961450.802737
5,5000,5000,500,15,hdf5,121367280.96943
6,5000,5000,500,15,hdf5,153176529.016398
7,5000,5000,500,15,hdf5,170159841.397049
8,5000,5000,500,15,hdf5,159072408.903566
9,5000,5000,500,15,hdf5,124089914.261848
10,5000,5000,500,15,hdf5,124142384.826223
11,5000,5000,500,15,hdf5,142928924.637299
12,5000,5000,500,15,hdf5,128221931.701276
13,5000,5000,500,15,hdf5,217542977.113537
14,5000,5000,500,15,hdf5,121395250.10714
15,5000,5000,500,15,hdf5,153915181.206394
16,5000,5000,500,15,hdf5,118800306.737877
17,5000,5000,500,15,hdf5,176359295.343336
18,5000,5000,500,15,hdf5,131498231.352189
19,5000,5000,500,15,hdf5,167715870.354853
20,5000,5000,500,15,hdf5,158573749.126981
21,5000,5000,500,15,hdf5,122373297.558401
22,5000,5000,500,15,hdf5,121314178.698536
23,5000,5000,500,15,hdf5,172125252.093544
24,5000,5000,500,15,hdf5,122940785.650051
25,5000,5000,500,15,hdf5,130372294.922215
26,5000,5000,500,15,hdf5,160037488.627187
27,5000,5000,500,15,hdf5,114029873.344709
28,5000,5000,500,15,hdf5,125773903.643282
29,5000,5000,500,15,hdf5,119178956.835806
30,5000,5000,500,15,hdf5,158477840.435988
31,5000,5000,500,15,hdf5,126090400.720025
32,5000,5000,500,15,hdf5,140990736.817587
33,5000,5000,500,15,hdf5,136331572.665419
34,5000,5000,500,15,hdf5,185436841.921682
35,5000,5000,500,15,hdf5,165222013.80012
36,5000,5000,500,15,hdf5,114039459.259043
37,5000,5000,500,15,hdf5,129465092.540326
38,5000,5000,500,15,hdf5,163752446.037529
39,5000,5000,500,15,hdf5,132332367.004076
40,5000,5000,500,15,hdf5,130954924.179032
41,5000,5000,500,15,hdf5,129731535.584663
42,5000,5000,500,15,hdf5,153176894.875514
43,5000,5000,500,15,hdf5,123968669.145329
44,5000,5000,500,15,hdf5,112680783.696865
45,5000,5000,500,15,hdf5,127851850.733974
46,5000,5000,500,15,hdf5,162959221.945069
47,5000,5000,500,15,hdf5,165750425.301468
48,5000,5000,500,15,hdf5,174356110.659782
49,5000,5000,500,15,hdf5,113882131.935209
50,5000,5000,500,15,hdf5,139086603.847546
1,5000,5000,750,15,hdf5,131371147.695111
2,5000,5000,750,15,hdf5,158088012.676506
3,5000,5000,750,15,hdf5,156662394.024853
4,5000,5000,750,15,hdf5,123521499.334191
5,5000,5000,750,15,hdf5,126262917.677195
6,5000,5000,750,15,hdf5,127900268.201922
7,5000,5000,750,15,hdf5,145629150.781544
8,5000,5000,750,15,hdf5,154641338.873346
9,5000,5000,750,15,hdf5,156591725.757198
10,5000,5000,750,15,hdf5,119722032.522227
11,5000,5000,750,15,hdf5,126218447.231268
12,5000,5000,750,15,hdf5,120259993.171471
13,5000,5000,750,15,hdf5,121906767.453892
14,5000,5000,750,15,hdf5,136321577.003746
15,5000,5000,750,15,hdf5,120978104.852448
16,5000,5000,750,15,hdf5,122939228.393773
17,5000,5000,750,15,hdf5,159960901.73899
18,5000,5000,750,15,hdf5,118838560.435083
19,5000,5000,750,15,hdf5,161393652.836016
20,5000,5000,750,15,hdf5,124904019.255467
21,5000,5000,750,15,hdf5,117688010.066649
22,5000,5000,750,15,hdf5,119916077.182076
23,5000,5000,750,15,hdf5,123017074.031447
24,5000,5000,750,15,hdf5,112713764.253028
25,5000,5000,750,15,hdf5,129650817.868656
26,5000,5000,750,15,hdf5,164289085.373074
27,5000,5000,750,15,hdf5,120079877.791395
28,5000,5000,750,15,hdf5,129092656.770504
29,5000,5000,750,15,hdf5,181897211.693457
30,5000,5000,750,15,hdf5,120634003.308414
31,5000,5000,750,15,hdf5,125155689.77558
32,5000,5000,750,15,hdf5,168074487.951644
33,5000,5000,750,15,hdf5,153488315.344231
34,5000,5000,750,15,hdf5,124324880.036026
35,5000,5000,750,15,hdf5,152875412.39492
36,5000,5000,750,15,hdf5,121303590.186714
37,5000,5000,750,15,hdf5,155065753.040512
38,5000,5000,750,15,hdf5,152399273.420108
39,5000,5000,750,15,hdf5,160381088.8122
40,5000,5000,750,15,hdf5,117851973.998008
41,5000,5000,750,15,hdf5,157753085.343729
42,5000,5000,750,15,hdf5,160655899.437508
43,5000,5000,750,15,hdf5,156463488.519731
44,5000,5000,750,15,hdf5,167167893.752415
45,5000,5000,750,15,hdf5,118329599.474057
46,5000,5000,750,15,hdf5,152462953.323758
47,5000,5000,750,15,hdf5,168635577.19242
48,5000,5000,750,15,hdf5,123613775.109309
49,5000,5000,750,15,hdf5,122591223.182029
50,5000,5000,750,15,hdf5,124483195.920862
1,5000,5000,1000,15,hdf5,155744635.374229
2,5000,5000,1000,15,hdf5,120753868.55872
3,5000,5000,1000,15,hdf5,125438387.957603
4,5000,5000,1000,15,hdf5,119825099.072672
5,5000,5000,1000,15,hdf5,117895685.851642
6,5000,5000,1000,15,hdf5,153843630.122564
7,5000,5000,1000,15,hdf5,111356999.395436
8,5000,5000,1000,15,hdf5,120608420.936717
9,5000,5000,1000,15,hdf5,120719773.800906
10,5000,5000,1000,15,hdf5,150124866.935924
11,5000,5000,1000,15,hdf5,130065521.792489
12,5000,5000,1000,15,hdf5,125852361.682642
13,5000,5000,1000,15,hdf5,158720390.208304
14,5000,5000,1000,15,hdf5,125741462.345201
15,5000,5000,1000,15,hdf5,118173770.386679
16,5000,5000,1000,15,hdf5,152246262.306921
17,5000,5000,1000,15,hdf5,129062489.1206
18,5000,5000,1000,15,hdf5,155156256.324588
19,5000,5000,1000,15,hdf5,149570667.663054
20,5000,5000,1000,15,hdf5,126091318.381699
21,5000,5000,1000,15,hdf5,120464752.495602
22,5000,5000,1000,15,hdf5,161371163.774582
23,5000,5000,1000,15,hdf5,165117140.210261
24,5000,5000,1000,15,hdf5,156170830.809862
25,5000,5000,1000,15,hdf5,117667427.175683
26,5000,5000,1000,15,hdf5,156946408.989061
27,5000,5000,1000,15,hdf5,129933559.050404
28,5000,5000,1000,15,hdf5,121887139.099691
29,5000,5000,1000,15,hdf5,121761105.064178
30,5000,5000,1000,15,hdf5,151479334.237042
31,5000,5000,1000,15,hdf5,148863888.247704
32,5000,5000,1000,15,hdf5,140611730.793345
33,5000,5000,1000,15,hdf5,157812954.152534
34,5000,5000,1000,15,hdf5,120234664.901967
35,5000,5000,1000,15,hdf5,154776081.235532
36,5000,5000,1000,15,hdf5,117093536.827364
37,5000,5000,1000,15,hdf5,153312495.171005
38,5000,5000,1000,15,hdf5,121154345.290185
39,5000,5000,1000,15,hdf5,154380325.566173
40,5000,5000,1000,15,hdf5,120447014.584551
41,5000,5000,1000,15,hdf5,151373817.338847
42,5000,5000,1000,15,hdf5,150355422.693898
43,5000,5000,1000,15,hdf5,109097698.147571
44,5000,5000,1000,15,hdf5,134161767.830123
45,5000,5000,1000,15,hdf5,143817243.627609
46,5000,5000,1000,15,hdf5,114480396.617036
47,5000,5000,1000,15,hdf5,122820510.261074
48,5000,5000,1000,15,hdf5,129710724.909176
49,5000,5000,1000,15,hdf5,117009322.774828
50,5000,5000,1000,15,hdf5,128543591.953753
