"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
43,500,1000,75,3,kmeans++,mbkmeans,0.979303840057603,1021725.37578622,13,NA
44,500,1000,75,3,kmeans++,mbkmeans,0.986258285277525,1071489.03742471,43,NA
45,500,1000,75,3,kmeans++,mbkmeans,0.987240085867064,984044.075707343,14,NA
46,500,1000,75,3,kmeans++,mbkmeans,0.993136282302476,1030995.59713321,18,NA
47,500,1000,75,3,kmeans++,mbkmeans,0.988082819829387,1055249.45385569,19,NA
48,500,1000,75,3,kmeans++,mbkmeans,0.98142014271195,1018094.69182305,16,NA
49,500,1000,75,3,kmeans++,mbkmeans,0.993092755583294,1092156.93351068,13,NA
50,500,1000,75,3,kmeans++,mbkmeans,1,977064.766405623,16,NA
1,500,1000,150,3,kmeans++,mbkmeans,0.993177302584127,1081683.12612067,15,NA
2,500,1000,150,3,kmeans++,mbkmeans,1,947418.765354464,28,NA
3,500,1000,150,3,kmeans++,mbkmeans,0.993194057912474,1093142.15496955,11,NA
4,500,1000,150,3,kmeans++,mbkmeans,0.993295619882576,1059977.90002569,19,NA
5,500,1000,150,3,kmeans++,mbkmeans,0.973628261097564,1104244.79157025,21,NA
6,500,1000,150,3,kmeans++,mbkmeans,1,981399.248201306,30,NA
7,500,1000,150,3,kmeans++,mbkmeans,0.987243451400885,945032.170354587,17,NA
8,500,1000,150,3,kmeans++,mbkmeans,0.98634006710983,1019351.61024203,23,NA
9,500,1000,150,3,kmeans++,mbkmeans,0.994113361171526,948937.539039613,19,NA
10,500,1000,150,3,kmeans++,mbkmeans,1,1004733.96153128,15,NA
11,500,1000,150,3,kmeans++,mbkmeans,0.993119849655409,1044793.86088221,15,NA
12,500,1000,150,3,kmeans++,mbkmeans,1,954794.291786354,15,NA
13,500,1000,150,3,kmeans++,mbkmeans,0.987261715807671,1007613.07799562,17,NA
14,500,1000,150,3,kmeans++,mbkmeans,0.987247592130643,941277.128078484,14,NA
15,500,1000,150,3,kmeans++,mbkmeans,0.985947745205145,1018372.72464437,11,NA
16,500,1000,150,3,kmeans++,mbkmeans,0.974584378970387,1008686.21961728,11,NA
17,500,1000,150,3,kmeans++,mbkmeans,1,922164.19632518,19,NA
18,500,1000,150,3,kmeans++,mbkmeans,0.994232477713737,1095993.0077204,16,NA
