B,observations,genes,abs_batch,k,initializer,method,ARI,WCSS,iterations,fault
8,2000,1000,75,3,kmeans++,hdf5,0.991761869,4253667.035,21,NA
9,2000,1000,75,3,kmeans++,hdf5,0.988993457,3855926.144,13,NA
10,2000,1000,75,3,kmeans++,hdf5,0.98875635,3999323.898,16,NA
11,2000,1000,75,3,kmeans++,hdf5,0.985165125,4137103.658,12,NA
12,2000,1000,75,3,kmeans++,hdf5,0.986896804,4086185.687,19,NA
13,2000,1000,75,3,kmeans++,hdf5,0.988278618,4315064.167,14,NA
14,2000,1000,75,3,kmeans++,hdf5,0.994841351,4172579.517,21,NA
15,2000,1000,75,3,kmeans++,hdf5,0.987238411,4151373.158,13,NA
16,2000,1000,75,3,kmeans++,hdf5,0.997480121,4216034.053,16,NA
17,2000,1000,75,3,kmeans++,hdf5,0.992381535,4208165.009,28,NA
18,2000,1000,75,3,kmeans++,hdf5,0.991159038,4310197.269,12,NA
19,2000,1000,75,3,kmeans++,hdf5,0.984078763,3928730.243,18,NA
20,2000,1000,75,3,kmeans++,hdf5,0.990898673,4285902.479,17,NA
21,2000,1000,75,3,kmeans++,hdf5,0.984645006,4214771.243,24,NA
22,2000,1000,75,3,kmeans++,hdf5,0.99237083,4076513.489,28,NA
23,2000,1000,75,3,kmeans++,hdf5,0.990477442,4077978.78,21,NA
24,2000,1000,75,3,kmeans++,hdf5,0.988757091,4110841.871,31,NA
25,2000,1000,75,3,kmeans++,hdf5,0.991960389,4159671.866,13,NA
26,2000,1000,75,3,kmeans++,hdf5,0.988984802,3988889.747,25,NA
27,2000,1000,75,3,kmeans++,hdf5,0.991753673,4250194.847,19,NA
28,2000,1000,75,3,kmeans++,hdf5,0.99175619,4534509.007,17,NA
29,2000,1000,75,3,kmeans++,hdf5,0.991926765,4142386.551,18,NA
30,2000,1000,75,3,kmeans++,hdf5,0.995561331,3967745.232,16,NA
31,2000,1000,75,3,kmeans++,hdf5,0.99087442,4323718.638,16,NA
32,2000,1000,75,3,kmeans++,hdf5,0.987046841,4207811.752,34,NA
33,2000,1000,75,3,kmeans++,hdf5,0.986668145,4235521.139,26,NA
34,2000,1000,75,3,kmeans++,hdf5,0.976071973,4299795.249,31,NA
35,2000,1000,75,3,kmeans++,hdf5,0.984116052,4152962.099,18,NA
36,2000,1000,75,3,kmeans++,hdf5,0.9968163,4144294.112,15,NA
37,2000,1000,75,3,kmeans++,hdf5,0.993619431,4000589.607,12,NA
38,2000,1000,75,3,kmeans++,hdf5,0.986832746,4109820.012,18,NA
39,2000,1000,75,3,kmeans++,hdf5,0.998285993,4035895.467,12,NA
40,2000,1000,75,3,kmeans++,hdf5,0.990889632,4129538.926,19,NA
41,2000,1000,75,3,kmeans++,hdf5,0.988530982,3931225.693,13,NA
42,2000,1000,75,3,kmeans++,hdf5,0.987717971,4132343.586,15,NA
43,2000,1000,75,3,kmeans++,hdf5,0.991090202,4273714.044,25,NA
44,2000,1000,75,3,kmeans++,hdf5,0.990580799,4070032.942,16,NA
45,2000,1000,75,3,kmeans++,hdf5,0.989198795,4276675.483,14,NA
46,2000,1000,75,3,kmeans++,hdf5,0.974279266,4418040.975,16,NA
47,2000,1000,75,3,kmeans++,hdf5,0.980534361,4548137.369,17,NA
48,2000,1000,75,3,kmeans++,hdf5,0.990199736,4041731.343,21,NA
49,2000,1000,75,3,kmeans++,hdf5,0.993438275,4324886.668,24,NA
50,2000,1000,75,3,kmeans++,hdf5,0.983906051,4129846.378,17,NA
1,2000,1000,150,3,kmeans++,hdf5,0.986892901,4122451.277,12,NA
2,2000,1000,150,3,kmeans++,hdf5,0.990699938,4037551.282,22,NA
3,2000,1000,150,3,kmeans++,hdf5,0.982878528,4201993.896,18,NA
4,2000,1000,150,3,kmeans++,hdf5,0.981650144,4151137.255,11,NA
5,2000,1000,150,3,kmeans++,hdf5,0.986675567,4166648.896,16,NA
6,2000,1000,150,3,kmeans++,hdf5,0.993813385,4180509.594,14,NA
7,2000,1000,150,3,kmeans++,hdf5,0.990417613,3913344.193,17,NA
8,2000,1000,150,3,kmeans++,hdf5,0.986772621,4030236.345,12,NA
9,2000,1000,150,3,kmeans++,hdf5,0.987792433,4155514.309,24,NA
10,2000,1000,150,3,kmeans++,hdf5,0.989424669,4090328.18,12,NA
11,2000,1000,150,3,kmeans++,hdf5,0.990688045,4006994.497,22,NA
12,2000,1000,150,3,kmeans++,hdf5,0.983491187,3955760.538,18,NA
13,2000,1000,150,3,kmeans++,hdf5,0.986046556,4066429.462,14,NA
14,2000,1000,150,3,kmeans++,hdf5,0.989020755,4127705.883,24,NA
15,2000,1000,150,3,kmeans++,hdf5,0.987430835,4036051.615,30,NA
16,2000,1000,150,3,kmeans++,hdf5,0.987075117,3930723.627,15,NA
17,2000,1000,150,3,kmeans++,hdf5,0.995917815,4068311.807,19,NA
18,2000,1000,150,3,kmeans++,hdf5,0.984708537,4054993.807,27,NA
19,2000,1000,150,3,kmeans++,hdf5,0.992166111,4033185.057,18,NA
20,2000,1000,150,3,kmeans++,hdf5,0.986819071,4136720.066,15,NA
21,2000,1000,150,3,kmeans++,hdf5,0.987515383,4232250.381,16,NA
22,2000,1000,150,3,kmeans++,hdf5,0.992372067,3934078.056,30,NA
23,2000,1000,150,3,kmeans++,hdf5,0.990898552,4141608.526,21,NA
24,2000,1000,150,3,kmeans++,hdf5,0.993625431,4209634.94,16,NA
25,2000,1000,150,3,kmeans++,hdf5,0.992355638,4036971.414,31,NA
26,2000,1000,150,3,kmeans++,hdf5,0.988609026,3976584.047,24,NA
27,2000,1000,150,3,kmeans++,hdf5,0.995123125,4120732.253,20,NA
28,2000,1000,150,3,kmeans++,hdf5,0.986920941,4171040.371,11,NA
29,2000,1000,150,3,kmeans++,hdf5,0.988777822,4142347.751,23,NA
30,2000,1000,150,3,kmeans++,hdf5,0.992173825,3782082.532,31,NA
31,2000,1000,150,3,kmeans++,hdf5,0.993619341,4004872.919,23,NA
32,2000,1000,150,3,kmeans++,hdf5,0.992220295,3927095.544,32,NA
33,2000,1000,150,3,kmeans++,hdf5,0.98538477,4244924.412,11,NA
34,2000,1000,150,3,kmeans++,hdf5,0.983919543,4000421.886,12,NA
35,2000,1000,150,3,kmeans++,hdf5,0.995125641,4160547.811,12,NA
36,2000,1000,150,3,kmeans++,hdf5,0.98919401,3951039.206,21,NA
37,2000,1000,150,3,kmeans++,hdf5,0.993218203,4316712.081,14,NA
38,2000,1000,150,3,kmeans++,hdf5,0.993414092,4128028.544,14,NA
39,2000,1000,150,3,kmeans++,hdf5,0.998307379,4045572.214,20,NA
40,2000,1000,150,3,kmeans++,hdf5,0.987081772,4086916.858,24,NA
41,2000,1000,150,3,kmeans++,hdf5,0.998271425,4053093.367,13,NA
42,2000,1000,150,3,kmeans++,hdf5,0.992130069,4084170.213,22,NA
43,2000,1000,150,3,kmeans++,hdf5,0.969829885,4110661.137,16,NA
44,2000,1000,150,3,kmeans++,hdf5,0.987706126,3935058.02,12,NA
45,2000,1000,150,3,kmeans++,hdf5,0.991696515,4032471.966,14,NA
46,2000,1000,150,3,kmeans++,hdf5,0.992140582,4199489.793,37,NA
47,2000,1000,150,3,kmeans++,hdf5,0.99388494,4136871.129,17,NA
48,2000,1000,150,3,kmeans++,hdf5,0.990695665,4052401.007,19,NA
49,2000,1000,150,3,kmeans++,hdf5,0.990283694,4067847.842,26,NA
50,2000,1000,150,3,kmeans++,hdf5,0.99173037,4241536.199,13,NA
1,2000,1000,500,3,kmeans++,hdf5,0.995140198,3896727.604,15,NA
2,2000,1000,500,3,kmeans++,hdf5,0.985265631,4046775.912,20,NA
3,2000,1000,500,3,kmeans++,hdf5,0.988757127,3959453.861,20,NA
4,2000,1000,500,3,kmeans++,hdf5,0.987578668,3983510.501,13,NA
5,2000,1000,500,3,kmeans++,hdf5,0.991636539,3893093.325,22,NA
6,2000,1000,500,3,kmeans++,hdf5,0.988985776,4114865.48,17,NA
7,2000,1000,500,3,kmeans++,hdf5,0.991968527,4181018.084,13,NA
8,2000,1000,500,3,kmeans++,hdf5,0.987281595,4111675.097,20,NA
9,2000,1000,500,3,kmeans++,hdf5,0.993635543,4010755.406,17,NA
10,2000,1000,500,3,kmeans++,hdf5,0.985634663,4034960.27,12,NA
11,2000,1000,500,3,kmeans++,hdf5,0.991062153,3989094.388,14,NA
12,2000,1000,500,3,kmeans++,hdf5,0.993467819,4089758.723,12,NA
13,2000,1000,500,3,kmeans++,hdf5,0.985957683,4089021.246,12,NA
14,2000,1000,500,3,kmeans++,hdf5,0.988357406,4165775.266,12,NA
15,2000,1000,500,3,kmeans++,hdf5,0.981472962,3878539.226,14,NA
16,2000,1000,500,3,kmeans++,hdf5,0.99512119,4128838.538,25,NA
17,2000,1000,500,3,kmeans++,hdf5,0.993616933,4082502.843,17,NA
18,2000,1000,500,3,kmeans++,hdf5,0.993415441,4073431.163,18,NA
19,2000,1000,500,3,kmeans++,hdf5,0.987319489,3812051.817,26,NA
20,2000,1000,500,3,kmeans++,hdf5,0.985887004,4168755.881,36,NA
21,2000,1000,500,3,kmeans++,hdf5,0.986024092,3981998.068,23,NA
22,2000,1000,500,3,kmeans++,hdf5,0.99699563,4009153.898,17,NA
23,2000,1000,500,3,kmeans++,hdf5,0.988996939,4209015.891,26,NA
24,2000,1000,500,3,kmeans++,hdf5,0.982437339,4212027.5,28,NA
25,2000,1000,500,3,kmeans++,hdf5,0.989298922,3994931.954,22,NA
26,2000,1000,500,3,kmeans++,hdf5,0.982744785,4023786.252,13,NA
27,2000,1000,500,3,kmeans++,hdf5,0.991684454,4125248.286,16,NA
28,2000,1000,500,3,kmeans++,hdf5,0.988565975,4161071.998,17,NA
29,2000,1000,500,3,kmeans++,hdf5,0.988786306,4094617.483,20,NA
30,2000,1000,500,3,kmeans++,hdf5,0.979896006,4269275.526,13,NA
31,2000,1000,500,3,kmeans++,hdf5,0.993417917,4011022.798,16,NA
32,2000,1000,500,3,kmeans++,hdf5,0.991943522,3707451.098,11,NA
33,2000,1000,500,3,kmeans++,hdf5,0.987981549,4038221.589,28,NA
34,2000,1000,500,3,kmeans++,hdf5,0.988295446,3970526.65,18,NA
35,2000,1000,500,3,kmeans++,hdf5,0.990247948,3878807.376,35,NA
36,2000,1000,500,3,kmeans++,hdf5,0.989430076,3972424.414,40,NA
37,2000,1000,500,3,kmeans++,hdf5,0.990454464,3996532.158,17,NA
38,2000,1000,500,3,kmeans++,hdf5,0.980459571,4067198.543,35,NA
39,2000,1000,500,3,kmeans++,hdf5,0.986841657,4022756.958,22,NA
40,2000,1000,500,3,kmeans++,hdf5,0.992165398,4037183.278,13,NA
41,2000,1000,500,3,kmeans++,hdf5,0.987078181,3999489.189,21,NA
42,2000,1000,500,3,kmeans++,hdf5,0.993625071,3912110.329,14,NA
43,2000,1000,500,3,kmeans++,hdf5,0.988578983,4041052.845,14,NA
44,2000,1000,500,3,kmeans++,hdf5,0.992419556,4105111.329,28,NA
45,2000,1000,500,3,kmeans++,hdf5,0.991933585,3868305.318,22,NA
46,2000,1000,500,3,kmeans++,hdf5,0.990037904,3944162.413,27,NA
47,2000,1000,500,3,kmeans++,hdf5,0.988989241,4007503.368,13,NA
48,2000,1000,500,3,kmeans++,hdf5,0.989996161,4058337.04,15,NA
49,2000,1000,500,3,kmeans++,hdf5,0.986899881,4050504.1,27,NA
50,2000,1000,500,3,kmeans++,hdf5,0.995737365,3976487.383,13,NA
1,2000,1000,750,3,kmeans++,hdf5,0.990432852,4004081.421,20,NA
2,2000,1000,750,3,kmeans++,hdf5,0.988303787,3981876.2,25,NA
3,2000,1000,750,3,kmeans++,hdf5,0.995112359,3775215.173,33,NA
4,2000,1000,750,3,kmeans++,hdf5,0.990461411,4067297.672,14,NA
5,2000,1000,750,3,kmeans++,hdf5,0.989070152,3890156.846,40,NA
6,2000,1000,750,3,kmeans++,hdf5,0.988962254,4028101.945,13,NA
7,2000,1000,750,3,kmeans++,hdf5,0.982860353,4031785.615,27,NA
8,2000,1000,750,3,kmeans++,hdf5,0.981947599,3983220.795,19,NA
9,2000,1000,750,3,kmeans++,hdf5,0.998507115,3994558.595,19,NA
10,2000,1000,750,3,kmeans++,hdf5,0.993642978,3802041.599,23,NA
11,2000,1000,750,3,kmeans++,hdf5,0.98270234,4137954.988,13,NA
12,2000,1000,750,3,kmeans++,hdf5,0.985587103,3957359.305,14,NA
13,2000,1000,750,3,kmeans++,hdf5,0.992137376,4028127.555,20,NA
14,2000,1000,750,3,kmeans++,hdf5,0.988981693,4173361.755,12,NA
15,2000,1000,750,3,kmeans++,hdf5,0.981817933,4050613.139,17,NA
16,2000,1000,750,3,kmeans++,hdf5,0.992626491,3969497.755,14,NA
17,2000,1000,750,3,kmeans++,hdf5,0.990238977,4051332.613,27,NA
18,2000,1000,750,3,kmeans++,hdf5,0.987059505,3894767.91,36,NA
19,2000,1000,750,3,kmeans++,hdf5,0.988765101,4036449.523,19,NA
20,2000,1000,750,3,kmeans++,hdf5,0.992359818,4025744.494,13,NA
21,2000,1000,750,3,kmeans++,hdf5,0.987279648,3870956.473,21,NA
22,2000,1000,750,3,kmeans++,hdf5,0.996819897,3920483.706,21,NA
23,2000,1000,750,3,kmeans++,hdf5,0.987129,4098271.703,14,NA
24,2000,1000,750,3,kmeans++,hdf5,0.979006689,3994362.573,12,NA
25,2000,1000,750,3,kmeans++,hdf5,0.98996212,4042758.046,12,NA
26,2000,1000,750,3,kmeans++,hdf5,0.990706097,4163793.579,15,NA
27,2000,1000,750,3,kmeans++,hdf5,0.993214971,3788805.875,17,NA
28,2000,1000,750,3,kmeans++,hdf5,0.993852771,3881021.48,19,NA
29,2000,1000,750,3,kmeans++,hdf5,0.985382576,4053088.669,16,NA
30,2000,1000,750,3,kmeans++,hdf5,0.991946626,4156114.103,14,NA
31,2000,1000,750,3,kmeans++,hdf5,0.987430858,3952560.302,17,NA
32,2000,1000,750,3,kmeans++,hdf5,0.99341503,3883456.607,13,NA
33,2000,1000,750,3,kmeans++,hdf5,0.993434472,3957066.263,15,NA
34,2000,1000,750,3,kmeans++,hdf5,0.979379251,3970847.029,15,NA
35,2000,1000,750,3,kmeans++,hdf5,0.991712042,3956975.817,13,NA
36,2000,1000,750,3,kmeans++,hdf5,0.981809621,4165284.018,11,NA
37,2000,1000,750,3,kmeans++,hdf5,0.983928405,3938466.55,20,NA
38,2000,1000,750,3,kmeans++,hdf5,0.9867776,3912062.89,12,NA
39,2000,1000,750,3,kmeans++,hdf5,0.986833763,3927480.753,23,NA
40,2000,1000,750,3,kmeans++,hdf5,0.989187388,4135649.992,18,NA
41,2000,1000,750,3,kmeans++,hdf5,0.993637176,4075072.747,16,NA
42,2000,1000,750,3,kmeans++,hdf5,0.99014696,4016549.605,26,NA
43,2000,1000,750,3,kmeans++,hdf5,0.984245099,3941424.102,43,NA
44,2000,1000,750,3,kmeans++,hdf5,0.985437213,4124060.431,13,NA
45,2000,1000,750,3,kmeans++,hdf5,0.990075235,3823984.29,22,NA
46,2000,1000,750,3,kmeans++,hdf5,0.987519156,4053891.268,16,NA
47,2000,1000,750,3,kmeans++,hdf5,0.985405389,3956546.874,20,NA
48,2000,1000,750,3,kmeans++,hdf5,0.983452686,3952321.059,41,NA
49,2000,1000,750,3,kmeans++,hdf5,0.984776618,4067825.922,14,NA
50,2000,1000,750,3,kmeans++,hdf5,0.99194235,3928312.199,25,NA
1,2000,1000,1000,3,kmeans++,hdf5,0.987064903,4030953.619,26,NA
2,2000,1000,1000,3,kmeans++,hdf5,0.993424116,4042734.35,23,NA
3,2000,1000,1000,3,kmeans++,hdf5,0.988578368,4059203.007,13,NA
4,2000,1000,1000,3,kmeans++,hdf5,0.989616095,3847198.58,19,NA
5,2000,1000,1000,3,kmeans++,hdf5,0.983710422,4089951.414,15,NA
6,2000,1000,1000,3,kmeans++,hdf5,0.985121622,3993571.303,15,NA
7,2000,1000,1000,3,kmeans++,hdf5,0.985999284,4195300.366,17,NA
8,2000,1000,1000,3,kmeans++,hdf5,0.993414411,3950558.7,13,NA
9,2000,1000,1000,3,kmeans++,hdf5,0.990448928,3847962.228,23,NA
10,2000,1000,1000,3,kmeans++,hdf5,0.984130254,3945624.804,18,NA
11,2000,1000,1000,3,kmeans++,hdf5,0.990249627,4012932.356,30,NA
12,2000,1000,1000,3,kmeans++,hdf5,0.993647172,3982491.522,20,NA
13,2000,1000,1000,3,kmeans++,hdf5,0.992275975,4102495.365,33,NA
14,2000,1000,1000,3,kmeans++,hdf5,0.993624162,4026423.393,23,NA
15,2000,1000,1000,3,kmeans++,hdf5,0.992147467,3912327.147,15,NA
16,2000,1000,1000,3,kmeans++,hdf5,0.990282516,3986081.708,17,NA
17,2000,1000,1000,3,kmeans++,hdf5,0.980372752,4071749.795,22,NA
18,2000,1000,1000,3,kmeans++,hdf5,0.998289276,3841349.586,27,NA
19,2000,1000,1000,3,kmeans++,hdf5,0.986003499,4147032.331,21,NA
20,2000,1000,1000,3,kmeans++,hdf5,0.986648278,3998789.673,29,NA
21,2000,1000,1000,3,kmeans++,hdf5,0.986909804,4066379.996,28,NA
22,2000,1000,1000,3,kmeans++,hdf5,0.982436404,4070355.065,23,NA
23,2000,1000,1000,3,kmeans++,hdf5,0.992159611,4052833.201,13,NA
24,2000,1000,1000,3,kmeans++,hdf5,0.991929901,3889478.184,18,NA
25,2000,1000,1000,3,kmeans++,hdf5,0.981710172,3950318.197,18,NA
26,2000,1000,1000,3,kmeans++,hdf5,0.990240605,3994599.38,13,NA
27,2000,1000,1000,3,kmeans++,hdf5,0.988402134,4069668.729,17,NA
28,2000,1000,1000,3,kmeans++,hdf5,0.993200452,4152023.47,20,NA
29,2000,1000,1000,3,kmeans++,hdf5,0.984289333,4025870.286,19,NA
30,2000,1000,1000,3,kmeans++,hdf5,0.99176698,3915202.247,12,NA
31,2000,1000,1000,3,kmeans++,hdf5,0.990242151,3957415.866,12,NA
32,2000,1000,1000,3,kmeans++,hdf5,0.990303004,3993359.143,28,NA
33,2000,1000,1000,3,kmeans++,hdf5,0.989082114,4321737.777,24,NA
34,2000,1000,1000,3,kmeans++,hdf5,0.990245191,3859517.667,29,NA
35,2000,1000,1000,3,kmeans++,hdf5,0.991712246,3903810.44,19,NA
36,2000,1000,1000,3,kmeans++,hdf5,0.988728476,3919704.062,19,NA
37,2000,1000,1000,3,kmeans++,hdf5,0.990673716,4097689.322,20,NA
38,2000,1000,1000,3,kmeans++,hdf5,0.987083937,4001993.158,23,NA
39,2000,1000,1000,3,kmeans++,hdf5,0.98531729,4064647.503,23,NA
40,2000,1000,1000,3,kmeans++,hdf5,0.993437688,4129420.587,15,NA
41,2000,1000,1000,3,kmeans++,hdf5,0.991781325,3957960.099,12,NA
42,2000,1000,1000,3,kmeans++,hdf5,0.991451601,4076626.493,15,NA
43,2000,1000,1000,3,kmeans++,hdf5,0.98623496,3839224.212,23,NA
44,2000,1000,1000,3,kmeans++,hdf5,0.995357187,4073058.229,20,NA
45,2000,1000,1000,3,kmeans++,hdf5,0.995308278,3856104.444,24,NA
46,2000,1000,1000,3,kmeans++,hdf5,0.988537126,4111267.937,14,NA
47,2000,1000,1000,3,kmeans++,hdf5,0.986900667,3922174.837,14,NA
48,2000,1000,1000,3,kmeans++,hdf5,0.993645686,4214586.569,18,NA
49,2000,1000,1000,3,kmeans++,hdf5,0.986565324,4180595.142,18,NA
50,2000,1000,1000,3,kmeans++,hdf5,0.992125496,4146299.668,22,NA
1,4000,1000,10,3,kmeans++,hdf5,0.970978551,13127250.17,16,NA
2,4000,1000,10,3,kmeans++,hdf5,0.991946196,9920173.665,15,NA
3,4000,1000,10,3,kmeans++,hdf5,0.990568606,9761091.398,24,NA
4,4000,1000,10,3,kmeans++,hdf5,0.989743152,11950925.01,23,NA
5,4000,1000,10,3,kmeans++,hdf5,0.961138211,13401720.65,39,NA
6,4000,1000,10,3,kmeans++,hdf5,0.991636364,10053717.9,28,NA
7,4000,1000,10,3,kmeans++,hdf5,0.996369299,12240524.46,20,NA
8,4000,1000,10,3,kmeans++,hdf5,0.977234267,9841822.667,18,NA
9,4000,1000,10,3,kmeans++,hdf5,0.987781275,11147568.95,17,NA
10,4000,1000,10,3,kmeans++,hdf5,0.969178432,11205447.22,20,NA
11,4000,1000,10,3,kmeans++,hdf5,0.991203992,9489187.787,22,NA
12,4000,1000,10,3,kmeans++,hdf5,0.999259557,10998060.37,24,NA
13,4000,1000,10,3,kmeans++,hdf5,0.977913314,11492440.02,20,NA
14,4000,1000,10,3,kmeans++,hdf5,0.971113847,11444472.92,15,NA
15,4000,1000,10,3,kmeans++,hdf5,0.978550038,11264077.43,19,NA
16,4000,1000,10,3,kmeans++,hdf5,0.983649979,11130868.72,19,NA
17,4000,1000,10,3,kmeans++,hdf5,0.975640376,10186449.56,20,NA
18,4000,1000,10,3,kmeans++,hdf5,0.974613108,11394467.73,18,NA
19,4000,1000,10,3,kmeans++,hdf5,0.963592868,11211670.45,17,NA
20,4000,1000,10,3,kmeans++,hdf5,0.985418612,10572426.65,23,NA
21,4000,1000,10,3,kmeans++,hdf5,0.988022564,9430884.858,37,NA
22,4000,1000,10,3,kmeans++,hdf5,0.987281383,9237474.384,23,NA
23,4000,1000,10,3,kmeans++,hdf5,0.968281964,12901145.14,18,NA
24,4000,1000,10,3,kmeans++,hdf5,0.987014449,11387077.39,19,NA
25,4000,1000,10,3,kmeans++,hdf5,0.985946055,11690567.99,20,NA
26,4000,1000,10,3,kmeans++,hdf5,0.973902858,11936213.03,20,NA
27,4000,1000,10,3,kmeans++,hdf5,0.96388074,12462695.5,17,NA
28,4000,1000,10,3,kmeans++,hdf5,0.983812191,12195962.73,33,NA
29,4000,1000,10,3,kmeans++,hdf5,0.978090912,15576830.51,24,NA
30,4000,1000,10,3,kmeans++,hdf5,0.943804132,16022575.32,20,NA
31,4000,1000,10,3,kmeans++,hdf5,0.986873424,11050691.72,13,NA
32,4000,1000,10,3,kmeans++,hdf5,0.975197827,12468720.54,26,NA
33,4000,1000,10,3,kmeans++,hdf5,0.991922426,10674736.5,14,NA
34,4000,1000,10,3,kmeans++,hdf5,0.990418189,11774630.17,23,NA
35,4000,1000,10,3,kmeans++,hdf5,0.992678403,11219947.41,12,NA
36,4000,1000,10,3,kmeans++,hdf5,0.977308173,10176112.4,14,NA
37,4000,1000,10,3,kmeans++,hdf5,0.994622156,11037272.42,30,NA
38,4000,1000,10,3,kmeans++,hdf5,0.991211511,9558181.837,17,NA
39,4000,1000,10,3,kmeans++,hdf5,0.938957499,14937416.99,25,NA
40,4000,1000,10,3,kmeans++,hdf5,0.982835265,10537496.26,21,NA
41,4000,1000,10,3,kmeans++,hdf5,0.977279852,9791944.942,19,NA
42,4000,1000,10,3,kmeans++,hdf5,0.984197093,9559849.499,33,NA
43,4000,1000,10,3,kmeans++,hdf5,0.993830013,15771860.34,17,NA
44,4000,1000,10,3,kmeans++,hdf5,0.994377901,9106623.06,35,NA
45,4000,1000,10,3,kmeans++,hdf5,0.962777131,11093348.5,19,NA
46,4000,1000,10,3,kmeans++,hdf5,0.96028974,12117205.77,16,NA
47,4000,1000,10,3,kmeans++,hdf5,0.991941295,10626912.22,24,NA
48,4000,1000,10,3,kmeans++,hdf5,0.987607742,10858501.02,12,NA
49,4000,1000,10,3,kmeans++,hdf5,0.995854633,10698579.2,19,NA
50,4000,1000,10,3,kmeans++,hdf5,0.989607241,9215464.963,26,NA
1,4000,1000,35,3,kmeans++,hdf5,0.984995761,9448524.844,15,NA
2,4000,1000,35,3,kmeans++,hdf5,0.971003768,11168797.06,41,NA
3,4000,1000,35,3,kmeans++,hdf5,0.990250829,8879298.916,19,NA
4,4000,1000,35,3,kmeans++,hdf5,0.988674329,8551048.952,32,NA
5,4000,1000,35,3,kmeans++,hdf5,0.992692171,8594180.767,19,NA
6,4000,1000,35,3,kmeans++,hdf5,0.989196377,8643883.138,25,NA
7,4000,1000,35,3,kmeans++,hdf5,0.990634539,8697316.162,23,NA
8,4000,1000,35,3,kmeans++,hdf5,0.976851847,8770008.677,16,NA
9,4000,1000,35,3,kmeans++,hdf5,0.9847598,8769749.431,17,NA
10,4000,1000,35,3,kmeans++,hdf5,0.977418506,9111031.863,21,NA
11,4000,1000,35,3,kmeans++,hdf5,0.983610838,9721804.289,17,NA
12,4000,1000,35,3,kmeans++,hdf5,0.988348026,8763297.206,32,NA
13,4000,1000,35,3,kmeans++,hdf5,0.989830486,9159280.641,13,NA
14,4000,1000,35,3,kmeans++,hdf5,0.994143404,8487719.202,19,NA
15,4000,1000,35,3,kmeans++,hdf5,0.981820601,9336663.289,21,NA
16,4000,1000,35,3,kmeans++,hdf5,0.990686064,8683293.652,17,NA
17,4000,1000,35,3,kmeans++,hdf5,0.989451276,9017163.38,12,NA
18,4000,1000,35,3,kmeans++,hdf5,0.991944591,9209594.491,23,NA
19,4000,1000,35,3,kmeans++,hdf5,0.990554274,8468214.093,20,NA
20,4000,1000,35,3,kmeans++,hdf5,0.97133574,9824715.314,32,NA
21,4000,1000,35,3,kmeans++,hdf5,0.992040974,8445809.619,13,NA
22,4000,1000,35,3,kmeans++,hdf5,0.986860192,8725336.11,30,NA
23,4000,1000,35,3,kmeans++,hdf5,0.949522647,11510144.18,14,NA
24,4000,1000,35,3,kmeans++,hdf5,0.991521211,9198311.61,29,NA
25,4000,1000,35,3,kmeans++,hdf5,0.990064962,8678811.14,27,NA
26,4000,1000,35,3,kmeans++,hdf5,0.984412185,9352398.287,14,NA
27,4000,1000,35,3,kmeans++,hdf5,0.981834138,8777611.005,11,NA
28,4000,1000,35,3,kmeans++,hdf5,0.990371409,8762682.731,14,NA
29,4000,1000,35,3,kmeans++,hdf5,0.992213121,8441838.052,28,NA
30,4000,1000,35,3,kmeans++,hdf5,0.990346784,8524521.406,18,NA
31,4000,1000,35,3,kmeans++,hdf5,0.979248935,8737344.777,25,NA
32,4000,1000,35,3,kmeans++,hdf5,0.993539758,8272942.812,33,NA
33,4000,1000,35,3,kmeans++,hdf5,0.985508993,8511568.957,16,NA
34,4000,1000,35,3,kmeans++,hdf5,0.980441824,9343601.566,12,NA
35,4000,1000,35,3,kmeans++,hdf5,0.992693889,8521102.005,12,NA
36,4000,1000,35,3,kmeans++,hdf5,0.988003307,8345524.263,18,NA
37,4000,1000,35,3,kmeans++,hdf5,0.984099222,8386098.855,15,NA
38,4000,1000,35,3,kmeans++,hdf5,0.989994016,8734346.649,17,NA
39,4000,1000,35,3,kmeans++,hdf5,0.978902341,8934712.79,15,NA
40,4000,1000,35,3,kmeans++,hdf5,0.987199535,8914208.071,13,NA
41,4000,1000,35,3,kmeans++,hdf5,0.980969179,9142180.797,22,NA
42,4000,1000,35,3,kmeans++,hdf5,0.990569773,8509567.296,11,NA
43,4000,1000,35,3,kmeans++,hdf5,0.988247372,8584855.82,26,NA
44,4000,1000,35,3,kmeans++,hdf5,0.98749058,8435396.664,17,NA
45,4000,1000,35,3,kmeans++,hdf5,0.984753945,8637516.93,27,NA
46,4000,1000,35,3,kmeans++,hdf5,0.993548361,8633474.32,14,NA
47,4000,1000,35,3,kmeans++,hdf5,0.977589735,9012872.707,18,NA
48,4000,1000,35,3,kmeans++,hdf5,0.990448613,9031200.434,22,NA
49,4000,1000,35,3,kmeans++,hdf5,0.981112504,9149325.875,31,NA
50,4000,1000,35,3,kmeans++,hdf5,0.989904336,8543661.596,21,NA
1,4000,1000,75,3,kmeans++,hdf5,0.988568585,8200169.266,11,NA
2,4000,1000,75,3,kmeans++,hdf5,0.991105598,8654412.178,18,NA
3,4000,1000,75,3,kmeans++,hdf5,0.991396219,7931457.137,27,NA
4,4000,1000,75,3,kmeans++,hdf5,0.993625602,8138643.232,20,NA
