"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
1,500,1000,0.005,3,random,hdf5,0.993218206342971,1427925.41693457,13,NA
2,500,1000,0.005,3,random,hdf5,0.99415678684372,1563745.00810792,12,NA
3,500,1000,0.005,3,random,hdf5,0.915081943378852,1785238.41307841,23,NA
4,500,1000,0.005,3,random,hdf5,1,2049300.82258489,12,NA
5,500,1000,0.005,3,random,hdf5,0.966897671806371,1731618.5101359,19,NA
6,500,1000,0.005,3,random,hdf5,0.97654531071081,1596988.44291288,19,NA
7,500,1000,0.005,3,random,hdf5,0.979391893456446,1681003.59803132,11,NA
8,500,1000,0.005,3,random,hdf5,1,1453226.9622139,11,NA
9,500,1000,0.005,3,random,hdf5,0.963163788224143,1627695.27105505,10,NA
10,500,1000,0.005,3,random,hdf5,1,2440233.7144748,17,NA
11,500,1000,0.005,3,random,hdf5,0.973454533631842,1750299.4730339,35,NA
12,500,1000,0.005,3,random,hdf5,0.976896650689569,1999380.9020061,30,NA
13,500,1000,0.005,3,random,hdf5,0.993342168415235,1552445.08987176,13,NA
14,500,1000,0.005,3,random,hdf5,1,1640957.73883919,16,NA
15,500,1000,0.005,3,random,hdf5,0.96504441930905,1492282.49166362,13,NA
16,500,1000,0.005,3,random,hdf5,0.975051547341518,1389914.68851403,16,NA
17,500,1000,0.005,3,random,hdf5,0.981058665270635,1609075.74939172,20,NA
18,500,1000,0.005,3,random,hdf5,0.907174069809779,1936967.22180453,15,NA
19,500,1000,0.005,3,random,hdf5,1,1981308.53111745,24,NA
20,500,1000,0.005,3,random,hdf5,1,1568351.43844363,18,NA
1,500,1000,0.01,3,random,hdf5,0.980610103296821,1355325.63449922,19,NA
2,500,1000,0.01,3,random,hdf5,0.986687660988787,1507427.42759598,28,NA
3,500,1000,0.01,3,random,hdf5,0.987359609534537,1434221.54773462,25,NA
4,500,1000,0.01,3,random,hdf5,0.976105435310837,1452077.42139599,21,NA
5,500,1000,0.01,3,random,hdf5,0.981346254357285,1385861.94648483,27,NA
6,500,1000,0.01,3,random,hdf5,0.994066485931655,1445475.17872691,21,NA
7,500,1000,0.01,3,random,hdf5,0.993694761998154,1261644.10110651,12,NA
8,500,1000,0.01,3,random,hdf5,0.980526013863497,1611501.51806139,14,NA
9,500,1000,0.01,3,random,hdf5,0.993926975570079,1526551.88835405,17,NA
10,500,1000,0.01,3,random,hdf5,0.896887370166349,2659723.32334823,13,NA
11,500,1000,0.01,3,random,hdf5,0.976150819473196,1306371.11888803,18,NA
12,500,1000,0.01,3,random,hdf5,0.994173293930649,1635049.58448708,18,NA
13,500,1000,0.01,3,random,hdf5,0.954164752092285,1577339.37588344,27,NA
14,500,1000,0.01,3,random,hdf5,0.981777628449606,1369497.03096653,16,NA
15,500,1000,0.01,3,random,hdf5,0.993916273486351,1577061.54374535,18,NA
16,500,1000,0.01,3,random,hdf5,0.98605410835605,1352772.41190553,37,NA
17,500,1000,0.01,3,random,hdf5,0.947289713793748,1533263.49585926,12,NA
18,500,1000,0.01,3,random,hdf5,0.962932361657392,1772606.95576466,12,NA
19,500,1000,0.01,3,random,hdf5,0.993235287746821,1579166.29324059,17,NA
20,500,1000,0.01,3,random,hdf5,0.552183236193813,3607433.47600378,13,NA
1,500,1000,0.05,3,random,hdf5,0.973604628945733,1221989.44524821,14,NA
2,500,1000,0.05,3,random,hdf5,0.993969857193708,1145880.13839299,17,NA
3,500,1000,0.05,3,random,hdf5,0.970157143417241,1027421.55183683,15,NA
4,500,1000,0.05,3,random,hdf5,0.967783034703828,1062768.9690293,19,NA
5,500,1000,0.05,3,random,hdf5,0.973609133714653,1060726.67434971,26,NA
6,500,1000,0.05,3,random,hdf5,0.993309232826689,1169859.16024159,25,NA
7,500,1000,0.05,3,random,hdf5,0.973524155720449,1077123.3287884,27,NA
8,500,1000,0.05,3,random,hdf5,0.993794821661844,1075661.72492384,18,NA
9,500,1000,0.05,3,random,hdf5,0.987157722992238,1108192.18424411,30,NA
10,500,1000,0.05,3,random,hdf5,0.987238020459157,1196705.9265919,13,NA
