"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
1,5e+05,1000,0.5,3,random,mbkmeans,0.989386372820583,1005931355.56596,16,NA
2,5e+05,1000,0.5,3,random,mbkmeans,0.989818817548124,1000177534.81034,21,NA
3,5e+05,1000,0.5,3,random,mbkmeans,0.989656637699919,985881859.997933,20,NA
4,5e+05,1000,0.5,3,random,mbkmeans,0.989507351685205,990355603.290494,20,NA
5,5e+05,1000,0.5,3,random,mbkmeans,0.989048881496833,987427899.42019,17,NA
6,5e+05,1000,0.5,3,random,mbkmeans,0.989709968059851,993137871.23439,38,NA
7,5e+05,1000,0.5,3,random,mbkmeans,0.989852523156557,975253573.139889,22,NA
8,5e+05,1000,0.5,3,random,mbkmeans,0.989534829019731,1000585820.73234,17,NA
9,5e+05,1000,0.5,3,random,mbkmeans,0.989339933624508,995645899.391731,17,NA
10,5e+05,1000,0.5,3,random,mbkmeans,0.989683946177564,997119613.942985,23,NA
