"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
1,500,1000,0.005,3,random,kmeans,0.968323889643922,1000034.48452088,2,0
2,500,1000,0.005,3,random,kmeans,0.975081607178977,997185.436873357,2,0
3,500,1000,0.005,3,random,kmeans,1,984184.923702273,2,0
4,500,1000,0.005,3,random,kmeans,0.986688780756186,997097.479705451,2,0
5,500,1000,0.005,3,random,kmeans,0.987262724459177,935853.784871363,2,0
6,500,1000,0.005,3,random,kmeans,0.993015622407594,1034662.56543241,2,0
7,500,1000,0.005,3,random,kmeans,0.987231903940158,997981.816831344,2,0
8,500,1000,0.005,3,random,kmeans,0.988052246902912,969673.100135056,3,0
9,500,1000,0.005,3,random,kmeans,1,953397.343902854,2,0
10,500,1000,0.005,3,random,kmeans,0.986186805254302,1003216.52308512,2,0
11,500,1000,0.005,3,random,kmeans,0.981397743637159,1037173.27070458,2,0
12,500,1000,0.005,3,random,kmeans,0.994349313130803,940264.85427335,2,0
13,500,1000,0.005,3,random,kmeans,0.980530323899497,1046645.86467296,3,0
14,500,1000,0.005,3,random,kmeans,0.980707218261319,982547.785361896,3,0
15,500,1000,0.005,3,random,kmeans,0.994199074816771,1012642.51595162,3,0
16,500,1000,0.005,3,random,kmeans,1,916041.713253938,1,0
17,500,1000,0.005,3,random,kmeans,0.987289161190976,1042121.63480209,2,0
18,500,1000,0.005,3,random,kmeans,1,923607.672987151,2,0
19,500,1000,0.005,3,random,kmeans,0.987189786151856,932904.609887434,2,0
20,500,1000,0.005,3,random,kmeans,0.994018544727932,964157.88905139,2,0
21,500,1000,0.005,3,random,kmeans,0.977041705450626,981263.059034169,3,0
22,500,1000,0.005,3,random,kmeans,0.986272552614167,1008017.53923132,2,0
23,500,1000,0.005,3,random,kmeans,0.99318078784131,950712.597900937,2,0
24,500,1000,0.005,3,random,kmeans,0.974717762397079,977677.692915598,2,0
25,500,1000,0.005,3,random,kmeans,1,937664.421185439,2,0
26,500,1000,0.005,3,random,kmeans,0.986357005959362,999621.057417546,2,0
27,500,1000,0.005,3,random,kmeans,0.988296067045104,1008113.76606495,2,0
28,500,1000,0.005,3,random,kmeans,0.980583490368841,984115.006880088,2,0
29,500,1000,0.005,3,random,kmeans,1,968045.085283014,2,0
30,500,1000,0.005,3,random,kmeans,1,973702.997911211,2,0
1,500,1000,0.01,3,random,kmeans,1,1045426.5114407,2,0
2,500,1000,0.01,3,random,kmeans,0.987249059147265,958199.333855714,3,0
3,500,1000,0.01,3,random,kmeans,0.987172664058701,979748.910655213,2,0
4,500,1000,0.01,3,random,kmeans,1,898003.091871083,2,0
5,500,1000,0.01,3,random,kmeans,0.981214950927068,993207.325858198,2,0
6,500,1000,0.01,3,random,kmeans,0.994134856172406,1001890.44240152,2,0
7,500,1000,0.01,3,random,kmeans,0.96685867374945,1012367.5708043,2,0
8,500,1000,0.01,3,random,kmeans,0.987429440548817,1079989.42671234,2,0
9,500,1000,0.01,3,random,kmeans,0.9819383754087,1015946.86311619,1,0
10,500,1000,0.01,3,random,kmeans,1,974812.651841236,2,0
11,500,1000,0.01,3,random,kmeans,0.993004928757821,966771.672174997,2,0
12,500,1000,0.01,3,random,kmeans,0.986097313628081,1064579.25599958,2,0
13,500,1000,0.01,3,random,kmeans,0.993121995613032,1016982.35891245,2,0
14,500,1000,0.01,3,random,kmeans,0.993996381616095,990962.681849233,2,0
15,500,1000,0.01,3,random,kmeans,0.981372688838871,1074729.71944897,2,0
16,500,1000,0.01,3,random,kmeans,0.986353293265752,1060434.79921465,2,0
17,500,1000,0.01,3,random,kmeans,0.993194057912474,1004148.8715946,2,0
18,500,1000,0.01,3,random,kmeans,0.987233073683023,950399.568067743,3,0
19,500,1000,0.01,3,random,kmeans,0.993289368721643,959180.355976511,2,0
20,500,1000,0.01,3,random,kmeans,0.981483365184278,1036693.19809467,2,0
21,500,1000,0.01,3,random,kmeans,0.994110072093611,976554.632807284,2,0
22,500,1000,0.01,3,random,kmeans,0.988200349933086,983956.754429018,3,0
23,500,1000,0.01,3,random,kmeans,0.993189779372149,945424.357752737,2,0
24,500,1000,0.01,3,random,kmeans,0.987397624624548,961120.036441469,3,0
25,500,1000,0.01,3,random,kmeans,0.987189586790111,952224.001169057,2,0
26,500,1000,0.01,3,random,kmeans,0.994014169652881,936967.608113631,2,0
27,500,1000,0.01,3,random,kmeans,0.99410082655525,944689.108403624,2,0
28,500,1000,0.01,3,random,kmeans,0.980653678791451,1001596.08712115,3,0
29,500,1000,0.01,3,random,kmeans,0.994039549957811,1048756.302456,2,0
30,500,1000,0.01,3,random,kmeans,0.980326965836521,939027.34716869,3,0
1,500,1000,0.05,3,random,kmeans,0.973655744539617,938873.67548478,2,0
2,500,1000,0.05,3,random,kmeans,1,1058244.70820927,2,0
3,500,1000,0.05,3,random,kmeans,1,1020560.929547,2,0
4,500,1000,0.05,3,random,kmeans,0.979644716324173,982604.148259504,2,0
5,500,1000,0.05,3,random,kmeans,0.979381018429587,1030057.65235127,3,0
6,500,1000,0.05,3,random,kmeans,0.993342414631306,1052582.46561696,2,0
7,500,1000,0.05,3,random,kmeans,0.974880418998957,1021948.27156573,2,0
8,500,1000,0.05,3,random,kmeans,0.99317646608346,1089261.07408845,2,0
9,500,1000,0.05,3,random,kmeans,0.993259268597258,956471.336804396,3,0
10,500,1000,0.05,3,random,kmeans,0.980451126296478,976990.46305998,2,0
11,500,1000,0.05,3,random,kmeans,0.993248020535787,1032416.82193357,3,0
12,500,1000,0.05,3,random,kmeans,0.981316513472488,963361.759809658,2,0
13,500,1000,0.05,3,random,kmeans,0.9814719473999,1049201.28249266,2,0
14,500,1000,0.05,3,random,kmeans,0.993339500128107,1005731.45456617,2,0
15,500,1000,0.05,3,random,kmeans,1,1002385.62322474,2,0
16,500,1000,0.05,3,random,kmeans,0.993091257702033,1019606.16974665,3,0
17,500,1000,0.05,3,random,kmeans,1,950989.974883114,1,0
18,500,1000,0.05,3,random,kmeans,0.980872952990533,1063238.16879242,2,0
19,500,1000,0.05,3,random,kmeans,1,991249.620974864,1,0
20,500,1000,0.05,3,random,kmeans,0.980961491561722,1002021.73034022,2,0
21,500,1000,0.05,3,random,kmeans,0.987256375465409,1061600.41493352,2,0
22,500,1000,0.05,3,random,kmeans,0.986654123450025,1054098.46077118,2,0
23,500,1000,0.05,3,random,kmeans,1,981772.759919733,2,0
24,500,1000,0.05,3,random,kmeans,0.993065816060228,1064159.49414157,2,0
25,500,1000,0.05,3,random,kmeans,1,990177.796766767,2,0
26,500,1000,0.05,3,random,kmeans,0.987020110416012,1014260.51737108,3,0
27,500,1000,0.05,3,random,kmeans,0.993193028558869,1049493.72748026,2,0
28,500,1000,0.05,3,random,kmeans,0.987331066952814,1072799.55414684,2,0
29,500,1000,0.05,3,random,kmeans,0.987182326880144,1000959.470139,3,0
30,500,1000,0.05,3,random,kmeans,0.993352711367766,1007915.36753728,3,0
1,500,1000,0.1,3,random,kmeans,0.985957194513885,989113.312874475,2,0
2,500,1000,0.1,3,random,kmeans,0.981148136535337,1014128.47574493,2,0
3,500,1000,0.1,3,random,kmeans,1,909823.511318027,2,0
4,500,1000,0.1,3,random,kmeans,0.993998222756604,961972.025019593,2,0
5,500,1000,0.1,3,random,kmeans,0.993172326377553,971294.557322937,2,0
6,500,1000,0.1,3,random,kmeans,0.987216390746014,946895.475604472,2,0
7,500,1000,0.1,3,random,kmeans,0.980552956828769,1000759.45420061,3,0
8,500,1000,0.1,3,random,kmeans,1,925678.611922237,2,0
9,500,1000,0.1,3,random,kmeans,0.99369069085749,1030352.27084274,3,0
10,500,1000,0.1,3,random,kmeans,1,981600.616998263,2,0
11,500,1000,0.1,3,random,kmeans,0.987229723376033,942464.765975474,2,0
12,500,1000,0.1,3,random,kmeans,0.993212316959151,934613.651017262,2,0
13,500,1000,0.1,3,random,kmeans,0.994106080294116,970612.635281092,2,0
14,500,1000,0.1,3,random,kmeans,0.994042284894543,975424.740395192,2,0
15,500,1000,0.1,3,random,kmeans,0.993278060953375,992012.092339365,2,0
16,500,1000,0.1,3,random,kmeans,0.972401142005493,989217.894335735,2,0
17,500,1000,0.1,3,random,kmeans,0.993928745633568,949682.151018467,3,0
18,500,1000,0.1,3,random,kmeans,0.993672363588527,989631.632433421,2,0
19,500,1000,0.1,3,random,kmeans,0.993116665564563,965136.122880367,2,0
20,500,1000,0.1,3,random,kmeans,1,995354.593273884,2,0
21,500,1000,0.1,3,random,kmeans,0.986665917143813,1002218.12168457,2,0
22,500,1000,0.1,3,random,kmeans,0.961233453685081,1093243.26940257,2,0
23,500,1000,0.1,3,random,kmeans,0.986637236613967,934522.433160403,2,0
24,500,1000,0.1,3,random,kmeans,0.986232119017041,1075698.71329718,1,0
25,500,1000,0.1,3,random,kmeans,1,954423.778749874,2,0
26,500,1000,0.1,3,random,kmeans,0.987748571796008,964052.753918558,2,0
27,500,1000,0.1,3,random,kmeans,0.993949656834448,1061601.55608913,2,0
28,500,1000,0.1,3,random,kmeans,0.994160533660768,1003295.53912765,2,0
29,500,1000,0.1,3,random,kmeans,0.996021935991969,1002075.65442273,2,0
30,500,1000,0.1,3,random,kmeans,0.987159066316069,915394.154344086,2,0
1,500,1000,0.2,3,random,kmeans,1,1034602.79066275,2,0
2,500,1000,0.2,3,random,kmeans,0.987190190867158,959508.640741883,2,0
3,500,1000,0.2,3,random,kmeans,0.993986126489581,1008846.4636602,2,0
4,500,1000,0.2,3,random,kmeans,1,934524.962874791,2,0
5,500,1000,0.2,3,random,kmeans,0.980613682496936,995350.635258856,2,0
6,500,1000,0.2,3,random,kmeans,0.987313298642431,1035999.68335079,2,0
