"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
9,175000,1000,0.1,3,random,kmeans,0.98909147038703,359795139.924509,3,0
10,175000,1000,0.1,3,random,kmeans,0.989298942322667,352869513.873551,3,0
1,175000,1000,0.2,3,random,kmeans,0.989770055348965,351874832.058256,2,0
2,175000,1000,0.2,3,random,kmeans,0.989765668596669,356840483.164629,3,0
3,175000,1000,0.2,3,random,kmeans,0.989155625713364,357789043.511406,3,0
4,175000,1000,0.2,3,random,kmeans,0.990082981435006,346747322.046542,2,0
5,175000,1000,0.2,3,random,kmeans,0.989998202619614,349145909.857078,3,0
6,175000,1000,0.2,3,random,kmeans,0.989536108004418,365363679.366098,3,0
7,175000,1000,0.2,3,random,kmeans,0.989553380746185,344299659.253023,3,0
8,175000,1000,0.2,3,random,kmeans,0.989599210473226,359282812.32124,2,0
9,175000,1000,0.2,3,random,kmeans,0.989685168229032,349947992.772863,3,0
10,175000,1000,0.2,3,random,kmeans,0.989672985408315,357881940.705389,3,0
1,175000,1000,0.35,3,random,kmeans,0.989458488263398,341391638.08542,3,0
2,175000,1000,0.35,3,random,kmeans,0.989568818600287,361075232.140547,2,0
3,175000,1000,0.35,3,random,kmeans,0.988741159534627,358012612.341778,3,0
4,175000,1000,0.35,3,random,kmeans,0.989636410157079,354323148.836631,3,0
5,175000,1000,0.35,3,random,kmeans,0.988937505573844,345244863.793022,3,0
6,175000,1000,0.35,3,random,kmeans,0.989281886779744,344885047.405767,3,0
7,175000,1000,0.35,3,random,kmeans,0.989997307772336,360642795.492741,3,0
8,175000,1000,0.35,3,random,kmeans,0.989474891045627,341046352.046725,3,0
9,175000,1000,0.35,3,random,kmeans,0.990162260465031,345082484.031967,2,0
10,175000,1000,0.35,3,random,kmeans,0.989577308689389,353955672.626947,3,0
1,175000,1000,0.5,3,random,kmeans,0.989393697907168,351364983.998204,3,0
2,175000,1000,0.5,3,random,kmeans,0.990247326144337,356174770.783369,2,0
3,175000,1000,0.5,3,random,kmeans,0.988621093472308,341024293.788635,2,0
4,175000,1000,0.5,3,random,kmeans,0.988624718941828,345483319.637818,2,0
5,175000,1000,0.5,3,random,kmeans,0.988991113596625,355218652.954417,2,0
6,175000,1000,0.5,3,random,kmeans,0.989938614064307,340867243.016092,3,0
7,175000,1000,0.5,3,random,kmeans,0.990638482609658,353940492.809323,3,0
8,175000,1000,0.5,3,random,kmeans,0.989714993467873,353382427.487074,2,0
9,175000,1000,0.5,3,random,kmeans,0.989360464683114,352186559.78504,3,0
10,175000,1000,0.5,3,random,kmeans,0.989789112484656,347407741.282515,3,0
