"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
130,500,1000,0.005,3,random,hdf5,0.982109338972468,1911872.84452305
131,500,1000,0.005,3,random,hdf5,0.993312915220613,1736329.21850282
132,500,1000,0.005,3,random,hdf5,1,1612230.57724318
133,500,1000,0.005,3,random,hdf5,0.987344098365726,1577066.06217628
134,500,1000,0.005,3,random,hdf5,0.97414995142253,1610669.46584814
135,500,1000,0.005,3,random,hdf5,0.987355594918097,1364562.68143613
136,500,1000,0.005,3,random,hdf5,0.936606274222818,2065397.9612418
137,500,1000,0.005,3,random,hdf5,0.995057110285737,2028008.83192867
138,500,1000,0.005,3,random,hdf5,0.961865480284802,1626976.25199195
139,500,1000,0.005,3,random,hdf5,0.986598493110954,1504395.41699237
140,500,1000,0.005,3,random,hdf5,0.949400504197251,1606147.1084664
141,500,1000,0.005,3,random,hdf5,0.96061874479043,1840178.66387928
142,500,1000,0.005,3,random,hdf5,0.552824265224396,3870497.48838354
143,500,1000,0.005,3,random,hdf5,0.967393103242812,1894202.91879924
144,500,1000,0.005,3,random,hdf5,0.97376595095109,1708783.11983629
145,500,1000,0.005,3,random,hdf5,0.991165815348837,2505653.26340322
146,500,1000,0.005,3,random,hdf5,0.982683192722019,1694720.94700443
147,500,1000,0.005,3,random,hdf5,0.964490362548878,1939278.87187484
148,500,1000,0.005,3,random,hdf5,1,1500984.45875205
149,500,1000,0.005,3,random,hdf5,0.995440214400299,1536375.80173045
150,500,1000,0.005,3,random,hdf5,1,1475938.04051059
151,500,1000,0.005,3,random,hdf5,1,1897498.79729526
152,500,1000,0.005,3,random,hdf5,0.981858913398215,1596809.84528954
153,500,1000,0.005,3,random,hdf5,0.979004781213537,1823920.41803814
154,500,1000,0.005,3,random,hdf5,0.947532585041089,1909587.00996667
155,500,1000,0.005,3,random,hdf5,0.98633954833264,1854776.17119521
156,500,1000,0.005,3,random,hdf5,0.395174655907427,5926170.34394659
157,500,1000,0.005,3,random,hdf5,0.988887845560385,1538792.8476995
158,500,1000,0.005,3,random,hdf5,0.933802241376577,1433782.08788214
159,500,1000,0.005,3,random,hdf5,0.986389861931986,1743574.0155964
160,500,1000,0.005,3,random,hdf5,1,1529765.40425974
161,500,1000,0.005,3,random,hdf5,0.989087034304033,1641938.88628738
162,500,1000,0.005,3,random,hdf5,0.987437076658771,1459653.04928952
163,500,1000,0.005,3,random,hdf5,0.968642565488081,1570020.20964482
164,500,1000,0.005,3,random,hdf5,0.973211726467853,1676794.73383892
165,500,1000,0.005,3,random,hdf5,0.456560167845463,4649994.82472035
166,500,1000,0.005,3,random,hdf5,0.907671556439951,1859640.1901088
167,500,1000,0.005,3,random,hdf5,1,1544035.54153598
