"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
5,10000,1000,0.005,3,random,kmeans,0.990876648137096,20378111.3437309
1,10000,1000,0.01,3,random,kmeans,0.989964914625057,20392698.3734455
2,10000,1000,0.01,3,random,kmeans,0.988215382084117,20150940.4557895
3,10000,1000,0.01,3,random,kmeans,0.988746889248581,19874666.7080169
4,10000,1000,0.01,3,random,kmeans,0.988225655889183,20232725.6743576
5,10000,1000,0.01,3,random,kmeans,0.991725093059451,19730539.1934321
1,10000,1000,0.05,3,random,kmeans,0.986792333237922,19465852.4922168
2,10000,1000,0.05,3,random,kmeans,0.989449986909879,20178794.6110505
3,10000,1000,0.05,3,random,kmeans,0.988859522132968,20141609.4593923
4,10000,1000,0.05,3,random,kmeans,0.98845225356587,19828984.1508679
5,10000,1000,0.05,3,random,kmeans,0.992923222126581,19783921.1037609
1,10000,1000,0.1,3,random,kmeans,0.988849688538969,20560714.0723381
2,10000,1000,0.1,3,random,kmeans,0.989241230893396,19839862.964178
3,10000,1000,0.1,3,random,kmeans,0.990304231770735,20383606.450526
4,10000,1000,0.1,3,random,kmeans,0.988649185634622,19898379.7904482
5,10000,1000,0.1,3,random,kmeans,0.993059993884088,20372292.5639044
1,10000,1000,0.2,3,random,kmeans,0.990901347761782,19727389.0789063
2,10000,1000,0.2,3,random,kmeans,0.986790622972714,20059742.6376645
3,10000,1000,0.2,3,random,kmeans,0.987292822958382,19935963.8883945
4,10000,1000,0.2,3,random,kmeans,0.989027482717082,20221853.7663523
5,10000,1000,0.2,3,random,kmeans,0.989881058691105,19477224.4068913
1,10000,1000,0.35,3,random,kmeans,0.991019450181485,19947431.7010468
2,10000,1000,0.35,3,random,kmeans,0.992028520351197,19948566.2007681
3,10000,1000,0.35,3,random,kmeans,0.989639126847809,20887503.5701288
4,10000,1000,0.35,3,random,kmeans,0.98602364279084,19862996.7965844
5,10000,1000,0.35,3,random,kmeans,0.989038211868861,20044054.3635805
1,10000,1000,0.5,3,random,kmeans,0.989912426117164,20008636.7651276
2,10000,1000,0.5,3,random,kmeans,0.989084283078227,19920407.1765156
3,10000,1000,0.5,3,random,kmeans,0.988569061612528,19919384.9606706
4,10000,1000,0.5,3,random,kmeans,0.989494906954247,19819385.6331998
5,10000,1000,0.5,3,random,kmeans,0.991656876736599,19482615.6081508
