"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
4,4000,1000,0.35,3,random,kmeans,0.986214852538636,7792811.90416509
5,4000,1000,0.35,3,random,kmeans,0.991297891625223,7944360.8460819
6,4000,1000,0.35,3,random,kmeans,0.992125516114261,8137627.0366918
7,4000,1000,0.35,3,random,kmeans,0.991943619483941,7910291.13660688
8,4000,1000,0.35,3,random,kmeans,0.988969139418023,7907843.51575848
9,4000,1000,0.35,3,random,kmeans,0.981924853609876,8142844.9163677
10,4000,1000,0.35,3,random,kmeans,0.988764272659647,7767546.53055257
11,4000,1000,0.35,3,random,kmeans,0.991110159410016,8022424.17934989
12,4000,1000,0.35,3,random,kmeans,0.98065865964749,8010785.99114153
13,4000,1000,0.35,3,random,kmeans,0.983501074883778,8282014.38929383
14,4000,1000,0.35,3,random,kmeans,0.98909384976793,7912334.46111206
15,4000,1000,0.35,3,random,kmeans,0.992785396474553,7961413.77156097
16,4000,1000,0.35,3,random,kmeans,0.989593056428277,7763566.9181003
17,4000,1000,0.35,3,random,kmeans,0.988903610952129,7929660.72573242
18,4000,1000,0.35,3,random,kmeans,0.989487480428443,7821345.40878737
19,4000,1000,0.35,3,random,kmeans,0.995013813224046,7797792.49560168
20,4000,1000,0.35,3,random,kmeans,0.993231504802613,8084349.52198401
1,4000,1000,0.5,3,random,kmeans,0.985580881060757,7861305.9247969
2,4000,1000,0.5,3,random,kmeans,0.991937531239078,7750656.18871526
3,4000,1000,0.5,3,random,kmeans,0.990446888954582,8211405.45079974
4,4000,1000,0.5,3,random,kmeans,0.992789557844066,8321717.43468834
5,4000,1000,0.5,3,random,kmeans,0.983574498854889,7814031.95175949
6,4000,1000,0.5,3,random,kmeans,0.996166324952119,8422750.71641377
7,4000,1000,0.5,3,random,kmeans,0.982455515770718,7912743.7694548
8,4000,1000,0.5,3,random,kmeans,0.987925427383128,7970791.24814509
9,4000,1000,0.5,3,random,kmeans,0.99432045528253,8083350.67585878
10,4000,1000,0.5,3,random,kmeans,0.988348512839593,7844517.0664516
11,4000,1000,0.5,3,random,kmeans,0.991095971955747,7958631.49520454
12,4000,1000,0.5,3,random,kmeans,0.991507085999419,7714742.56334585
13,4000,1000,0.5,3,random,kmeans,0.994260613578439,7767889.86922587
14,4000,1000,0.5,3,random,kmeans,0.986339479370168,8018593.96756799
15,4000,1000,0.5,3,random,kmeans,0.985220242332077,8170346.76537935
16,4000,1000,0.5,3,random,kmeans,0.989712961228492,8077177.29039413
17,4000,1000,0.5,3,random,kmeans,0.992997957343901,7867730.48392331
18,4000,1000,0.5,3,random,kmeans,0.986329349944202,8231341.7684285
19,4000,1000,0.5,3,random,kmeans,0.989831670989756,7959306.75832736
20,4000,1000,0.5,3,random,kmeans,0.99450219346254,8091209.28236544
1,5000,1000,0.005,3,random,kmeans,0.992980461250281,10651747.5257144
2,5000,1000,0.005,3,random,kmeans,0.991697248441853,9791931.08362379
3,5000,1000,0.005,3,random,kmeans,0.988910766793536,9938635.01202719
4,5000,1000,0.005,3,random,kmeans,0.988878290917351,9688578.35285583
5,5000,1000,0.005,3,random,kmeans,0.992975733914218,9644080.27976698
6,5000,1000,0.005,3,random,kmeans,0.993552470446117,10312167.5757878
7,5000,1000,0.005,3,random,kmeans,0.987230582263706,9831481.68936542
8,5000,1000,0.005,3,random,kmeans,0.987894269913422,10081100.448926
9,5000,1000,0.005,3,random,kmeans,0.989815184139592,9923950.98385404
10,5000,1000,0.005,3,random,kmeans,0.986666941417624,10141767.7566416
11,5000,1000,0.005,3,random,kmeans,0.989016220417962,9838131.17847397
12,5000,1000,0.005,3,random,kmeans,0.992097081568033,9565553.04959822
13,5000,1000,0.005,3,random,kmeans,0.990423269495222,10100534.9864643
14,5000,1000,0.005,3,random,kmeans,0.98872101555495,9817158.04593848
15,5000,1000,0.005,3,random,kmeans,0.993471413311987,9877136.59279539
16,5000,1000,0.005,3,random,kmeans,0.989916322577747,10232447.4513286
17,5000,1000,0.005,3,random,kmeans,0.986641093723801,9990868.17891046
18,5000,1000,0.005,3,random,kmeans,0.987145702815493,10083058.2192251
19,5000,1000,0.005,3,random,kmeans,0.988643825776518,9802689.24289459
20,5000,1000,0.005,3,random,kmeans,0.991778318634904,10221791.6513782
1,5000,1000,0.01,3,random,kmeans,0.985728525825814,9835115.51235149
2,5000,1000,0.01,3,random,kmeans,0.988980420068427,10134843.7564734
3,5000,1000,0.01,3,random,kmeans,0.991014763109366,9896231.7157378
4,5000,1000,0.01,3,random,kmeans,0.986382780540219,10487360.4728454
5,5000,1000,0.01,3,random,kmeans,0.989151675599861,10054024.0827366
6,5000,1000,0.01,3,random,kmeans,0.993721701116767,10234448.6095967
7,5000,1000,0.01,3,random,kmeans,0.985998894281193,10181345.5890348
8,5000,1000,0.01,3,random,kmeans,0.990658005014383,10077806.3816319
9,5000,1000,0.01,3,random,kmeans,0.985712332910167,10283378.4208941
10,5000,1000,0.01,3,random,kmeans,0.994840346783282,9921894.07839466
11,5000,1000,0.01,3,random,kmeans,0.991012608032922,9853254.86936229
12,5000,1000,0.01,3,random,kmeans,0.993464960161214,10023012.2007702
13,5000,1000,0.01,3,random,kmeans,0.99159866145268,9675987.34568264
14,5000,1000,0.01,3,random,kmeans,0.992389914819034,10102411.8316916
15,5000,1000,0.01,3,random,kmeans,0.987677316436516,10002717.7663028
16,5000,1000,0.01,3,random,kmeans,0.988454404273726,9922388.63461563
17,5000,1000,0.01,3,random,kmeans,0.990590847367805,9708821.07669036
18,5000,1000,0.01,3,random,kmeans,0.985867002538495,9992688.89921447
19,5000,1000,0.01,3,random,kmeans,0.993055214771851,10253214.1528529
20,5000,1000,0.01,3,random,kmeans,0.97801755632312,9982188.98055403
1,5000,1000,0.05,3,random,kmeans,0.989984827281242,9604307.01015399
2,5000,1000,0.05,3,random,kmeans,0.992739727040616,9945367.68007206
3,5000,1000,0.05,3,random,kmeans,0.98897861879884,9828296.75879079
4,5000,1000,0.05,3,random,kmeans,0.990769093639901,10033105.4498559
5,5000,1000,0.05,3,random,kmeans,0.989174901628218,9798539.88182165
6,5000,1000,0.05,3,random,kmeans,0.985404360351757,10244075.4001337
7,5000,1000,0.05,3,random,kmeans,0.988847247417926,9975893.79284326
8,5000,1000,0.05,3,random,kmeans,0.987710140534812,9913004.49201478
9,5000,1000,0.05,3,random,kmeans,0.991080302947789,10140903.9368948
10,5000,1000,0.05,3,random,kmeans,0.980386263763381,9913736.96841012
11,5000,1000,0.05,3,random,kmeans,0.991539136513661,10011120.8380436
12,5000,1000,0.05,3,random,kmeans,0.989991098185652,9763762.22679336
13,5000,1000,0.05,3,random,kmeans,0.989668347653679,10505764.1135332
14,5000,1000,0.05,3,random,kmeans,0.987203294249676,10185337.1123985
15,5000,1000,0.05,3,random,kmeans,0.983405750107939,10036506.8502542
16,5000,1000,0.05,3,random,kmeans,0.990809188311087,9866776.04467013
17,5000,1000,0.05,3,random,kmeans,0.985334322115912,9670922.39471932
18,5000,1000,0.05,3,random,kmeans,0.994728798007334,9926467.8843508
19,5000,1000,0.05,3,random,kmeans,0.98778973968591,9827652.1436275
20,5000,1000,0.05,3,random,kmeans,0.989256761633836,10210687.6509153
1,5000,1000,0.1,3,random,kmeans,0.992874281951223,9861898.28799847
2,5000,1000,0.1,3,random,kmeans,0.990325333465052,9866665.7858103
3,5000,1000,0.1,3,random,kmeans,0.994415066740916,9542042.95025914
4,5000,1000,0.1,3,random,kmeans,0.986243293956186,10255240.8655306
5,5000,1000,0.1,3,random,kmeans,0.989919641240315,10122010.6724962
6,5000,1000,0.1,3,random,kmeans,0.987635456311442,9904231.23516927
7,5000,1000,0.1,3,random,kmeans,0.989647175956583,10384890.9870356
8,5000,1000,0.1,3,random,kmeans,0.985515524941826,10464759.2246254
9,5000,1000,0.1,3,random,kmeans,0.990345359211202,10290139.4779624
10,5000,1000,0.1,3,random,kmeans,0.992385628114766,10126187.0713573
11,5000,1000,0.1,3,random,kmeans,0.992646577813702,9658139.20869298
12,5000,1000,0.1,3,random,kmeans,0.989782355931982,10232114.6398113
13,5000,1000,0.1,3,random,kmeans,0.985998578424945,9922882.66882064
14,5000,1000,0.1,3,random,kmeans,0.990004759679428,9842629.29760987
15,5000,1000,0.1,3,random,kmeans,0.992960610668161,9967807.1110518
16,5000,1000,0.1,3,random,kmeans,0.992287288442728,9979291.14339391
17,5000,1000,0.1,3,random,kmeans,0.985098307988008,9849400.18952094
18,5000,1000,0.1,3,random,kmeans,0.990419358479796,10329702.7177767
19,5000,1000,0.1,3,random,kmeans,0.989392943695503,10061844.6434999
20,5000,1000,0.1,3,random,kmeans,0.991468735323811,10020053.8492516
1,5000,1000,0.2,3,random,kmeans,0.994904130101875,9924147.21298909
2,5000,1000,0.2,3,random,kmeans,0.989899554803014,9903183.08472618
3,5000,1000,0.2,3,random,kmeans,0.993714627379251,10091623.5744812
4,5000,1000,0.2,3,random,kmeans,0.989161903674603,9833809.6803013
5,5000,1000,0.2,3,random,kmeans,0.991092361661751,9534577.55686392
6,5000,1000,0.2,3,random,kmeans,0.988400701567449,9990456.43466874
7,5000,1000,0.2,3,random,kmeans,0.988408835118687,10478765.4426951
8,5000,1000,0.2,3,random,kmeans,0.989789732694427,9839580.68172002
9,5000,1000,0.2,3,random,kmeans,0.991861604929204,10130720.8074704
10,5000,1000,0.2,3,random,kmeans,0.994993710443441,10068100.0265837
11,5000,1000,0.2,3,random,kmeans,0.989933999727055,10024024.6169818
12,5000,1000,0.2,3,random,kmeans,0.99016318450095,9878109.92832526
13,5000,1000,0.2,3,random,kmeans,0.988843670683362,10462831.5895329
14,5000,1000,0.2,3,random,kmeans,0.991760358448064,9695775.24289786
15,5000,1000,0.2,3,random,kmeans,0.989749818220928,9892603.17251272
16,5000,1000,0.2,3,random,kmeans,0.993711131804993,9888337.00911744
17,5000,1000,0.2,3,random,kmeans,0.990023861150536,10463956.1383226
18,5000,1000,0.2,3,random,kmeans,0.991510190583864,10275152.4666906
19,5000,1000,0.2,3,random,kmeans,0.990493677210291,9962471.53224315
20,5000,1000,0.2,3,random,kmeans,0.992042565281906,9678895.93261421
1,5000,1000,0.35,3,random,kmeans,0.987955190088331,10456137.1375061
2,5000,1000,0.35,3,random,kmeans,0.987567070816558,9722599.285365
3,5000,1000,0.35,3,random,kmeans,0.992452549383506,10051409.3317648
4,5000,1000,0.35,3,random,kmeans,0.990759713201312,9824439.43436973
5,5000,1000,0.35,3,random,kmeans,0.985691379692816,10066690.9305054
6,5000,1000,0.35,3,random,kmeans,0.992457023684285,9761992.06692255
7,5000,1000,0.35,3,random,kmeans,0.991780441812989,9997301.29514298
8,5000,1000,0.35,3,random,kmeans,0.988493762487171,9795247.19674751
9,5000,1000,0.35,3,random,kmeans,0.989726246583634,9976923.94418737
10,5000,1000,0.35,3,random,kmeans,0.991324154060009,10389091.8981126
11,5000,1000,0.35,3,random,kmeans,0.989343103202953,9846929.15651064
12,5000,1000,0.35,3,random,kmeans,0.990342854187715,9782149.80390239
13,5000,1000,0.35,3,random,kmeans,0.992362659007894,9726866.25499293
14,5000,1000,0.35,3,random,kmeans,0.991545015756605,9911383.46579768
15,5000,1000,0.35,3,random,kmeans,0.989818638368371,10061159.2910799
16,5000,1000,0.35,3,random,kmeans,0.988835136895514,9801271.72772215
17,5000,1000,0.35,3,random,kmeans,0.991180385237086,10243528.3093665
18,5000,1000,0.35,3,random,kmeans,0.991185502746555,9986076.00593491
19,5000,1000,0.35,3,random,kmeans,0.988948884144856,9963181.04598059
20,5000,1000,0.35,3,random,kmeans,0.992279059756591,9673822.56978829
1,5000,1000,0.5,3,random,kmeans,0.992288347270427,9764330.64338151
2,5000,1000,0.5,3,random,kmeans,0.989929739154697,10042565.5191398
3,5000,1000,0.5,3,random,kmeans,0.990588689540331,9767787.650242
4,5000,1000,0.5,3,random,kmeans,0.989778867174578,9928513.75944658
5,5000,1000,0.5,3,random,kmeans,0.988477791424911,9717799.43306612
6,5000,1000,0.5,3,random,kmeans,0.988556229873992,9982660.49979922
7,5000,1000,0.5,3,random,kmeans,0.98750279830639,9975263.61630908
8,5000,1000,0.5,3,random,kmeans,0.986967757816838,9981143.90120534
9,5000,1000,0.5,3,random,kmeans,0.993131650305886,9997964.47740125
10,5000,1000,0.5,3,random,kmeans,0.990181119619817,9877248.00151751
11,5000,1000,0.5,3,random,kmeans,0.988931347403117,10057973.7692425
12,5000,1000,0.5,3,random,kmeans,0.992404669144592,9877426.74450825
13,5000,1000,0.5,3,random,kmeans,0.984753118175625,9961852.15312935
14,5000,1000,0.5,3,random,kmeans,0.990341107284695,10208873.9210937
15,5000,1000,0.5,3,random,kmeans,0.986967138764636,10358503.075281
16,5000,1000,0.5,3,random,kmeans,0.989599625100327,9990078.15352585
17,5000,1000,0.5,3,random,kmeans,0.98652882950888,9767330.57961083
18,5000,1000,0.5,3,random,kmeans,0.987998982744517,10118154.2930116
19,5000,1000,0.5,3,random,kmeans,0.983245621252192,9909387.76894478
20,5000,1000,0.5,3,random,kmeans,0.990618457546968,9842933.30164217
1,6000,1000,0.005,3,random,kmeans,0.991375059527543,12151956.6894412
2,6000,1000,0.005,3,random,kmeans,0.993506037464272,11941012.487562
3,6000,1000,0.005,3,random,kmeans,0.990311618490034,11685250.5715386
4,6000,1000,0.005,3,random,kmeans,0.98818966845322,12133513.846931
5,6000,1000,0.005,3,random,kmeans,0.986446317596708,11868844.6975582
6,6000,1000,0.005,3,random,kmeans,0.988063280075828,12268933.2283901
7,6000,1000,0.005,3,random,kmeans,0.992067516942759,12052028.9654619
8,6000,1000,0.005,3,random,kmeans,0.989257812952673,12194450.4731123
9,6000,1000,0.005,3,random,kmeans,0.979939509091662,12186171.7332778
10,6000,1000,0.005,3,random,kmeans,0.993282503997884,11917012.9193355
11,6000,1000,0.005,3,random,kmeans,0.992430249886528,11887714.8609679
12,6000,1000,0.005,3,random,kmeans,0.988004824414015,11944295.1681167
13,6000,1000,0.005,3,random,kmeans,0.989826705987664,11780641.8955502
14,6000,1000,0.005,3,random,kmeans,0.992507714545004,11784301.9698168
15,6000,1000,0.005,3,random,kmeans,0.992157755747596,11415219.0254037
16,6000,1000,0.005,3,random,kmeans,0.986892738926145,11872076.6665737
17,6000,1000,0.005,3,random,kmeans,0.989688585264421,12165850.1062163
18,6000,1000,0.005,3,random,kmeans,0.98925889864062,12183005.7302951
19,6000,1000,0.005,3,random,kmeans,0.988774224610683,12029714.7012707
20,6000,1000,0.005,3,random,kmeans,0.988900312241627,11909735.9445375
1,6000,1000,0.01,3,random,kmeans,0.988567151897445,11896995.6612314
2,6000,1000,0.01,3,random,kmeans,0.985847431077809,11927581.46926
3,6000,1000,0.01,3,random,kmeans,0.993063602252393,11630654.9041125
4,6000,1000,0.01,3,random,kmeans,0.988696776888483,11934771.6356474
5,6000,1000,0.01,3,random,kmeans,0.990399713017835,11920577.1571841
6,6000,1000,0.01,3,random,kmeans,0.992357301642746,12254984.9663123
7,6000,1000,0.01,3,random,kmeans,0.992720748022539,12486986.7596418
8,6000,1000,0.01,3,random,kmeans,0.991393903310386,12266915.804032
9,6000,1000,0.01,3,random,kmeans,0.986040446153684,11728689.6432667
10,6000,1000,0.01,3,random,kmeans,0.994274227911065,12090162.0947625
11,6000,1000,0.01,3,random,kmeans,0.990638196852685,12011953.6019307
12,6000,1000,0.01,3,random,kmeans,0.985042236006201,12100963.1832014
13,6000,1000,0.01,3,random,kmeans,0.989540413834115,11668510.9308315
14,6000,1000,0.01,3,random,kmeans,0.989763465845412,12254376.7603354
15,6000,1000,0.01,3,random,kmeans,0.98919518160112,11815908.1795731
16,6000,1000,0.01,3,random,kmeans,0.986162311990602,12182941.2517996
17,6000,1000,0.01,3,random,kmeans,0.990619134100338,11955454.7963682
18,6000,1000,0.01,3,random,kmeans,0.988189449289994,11689454.8510996
19,6000,1000,0.01,3,random,kmeans,0.990038562209002,11891582.3462768
20,6000,1000,0.01,3,random,kmeans,0.990216195000214,12103828.0240992
1,6000,1000,0.05,3,random,kmeans,0.990047246152048,11686360.4450402
2,6000,1000,0.05,3,random,kmeans,0.987719667314406,11818454.7106841
3,6000,1000,0.05,3,random,kmeans,0.991383048994654,11987833.1137921
4,6000,1000,0.05,3,random,kmeans,0.991532153678939,11452029.4177689
5,6000,1000,0.05,3,random,kmeans,0.986686125020343,12061418.9715402
6,6000,1000,0.05,3,random,kmeans,0.990804398578214,11950081.7186772
7,6000,1000,0.05,3,random,kmeans,0.987504738559733,11603017.1987522
8,6000,1000,0.05,3,random,kmeans,0.99066755967116,12050439.4634893
9,6000,1000,0.05,3,random,kmeans,0.991456680683961,11998493.5947764
10,6000,1000,0.05,3,random,kmeans,0.993505228231176,12252720.5659979
11,6000,1000,0.05,3,random,kmeans,0.988621778258298,12046508.7022199
12,6000,1000,0.05,3,random,kmeans,0.981673870491376,12159214.3553814
13,6000,1000,0.05,3,random,kmeans,0.988833056959321,12217530.4584472
14,6000,1000,0.05,3,random,kmeans,0.990048727499502,12243345.3855447
15,6000,1000,0.05,3,random,kmeans,0.991380806609259,12137670.9539605
16,6000,1000,0.05,3,random,kmeans,0.991520722566455,12425867.9663695
17,6000,1000,0.05,3,random,kmeans,0.991711458707186,11665084.9661818
18,6000,1000,0.05,3,random,kmeans,0.9910134918742,12071428.569403
19,6000,1000,0.05,3,random,kmeans,0.990601002431804,12168981.7792194
20,6000,1000,0.05,3,random,kmeans,0.990194374013516,12423219.9422482
1,6000,1000,0.1,3,random,kmeans,0.988068251293262,11711854.0970631
2,6000,1000,0.1,3,random,kmeans,0.987646574021382,11825018.9706585
3,6000,1000,0.1,3,random,kmeans,0.989319917317647,11884118.805472
4,6000,1000,0.1,3,random,kmeans,0.993222208872789,12271126.7587848
5,6000,1000,0.1,3,random,kmeans,0.986719339404471,11736847.2505681
6,6000,1000,0.1,3,random,kmeans,0.990042210555688,12047386.4445908
7,6000,1000,0.1,3,random,kmeans,0.986112923791519,11999560.9987505
8,6000,1000,0.1,3,random,kmeans,0.988835348976733,12002049.9362552
9,6000,1000,0.1,3,random,kmeans,0.991439704057809,11973653.0641023
10,6000,1000,0.1,3,random,kmeans,0.990606411770383,11947365.6846198
11,6000,1000,0.1,3,random,kmeans,0.991634392855273,11632031.7174681
12,6000,1000,0.1,3,random,kmeans,0.987392357883198,12658680.7278518
13,6000,1000,0.1,3,random,kmeans,0.990608249347676,11658044.9423557
14,6000,1000,0.1,3,random,kmeans,0.988418496675612,11885737.9836387
15,6000,1000,0.1,3,random,kmeans,0.994841382778136,11859621.0894282
16,6000,1000,0.1,3,random,kmeans,0.989420326358231,12169665.2259388
17,6000,1000,0.1,3,random,kmeans,0.99202499828627,11731777.620949
18,6000,1000,0.1,3,random,kmeans,0.989193555331886,12030602.4436985
19,6000,1000,0.1,3,random,kmeans,0.986732855595854,11665864.8813186
20,6000,1000,0.1,3,random,kmeans,0.989974213037436,12244593.399973
1,6000,1000,0.2,3,random,kmeans,0.988295907025493,12048193.2311069
2,6000,1000,0.2,3,random,kmeans,0.991372179276505,12180437.986068
3,6000,1000,0.2,3,random,kmeans,0.987434869590586,12181307.0240431
4,6000,1000,0.2,3,random,kmeans,0.990403333856549,12267210.3976576
5,6000,1000,0.2,3,random,kmeans,0.987008796080892,12226781.9271546
6,6000,1000,0.2,3,random,kmeans,0.987135396998812,12006385.450305
7,6000,1000,0.2,3,random,kmeans,0.989459852085827,11708908.6612607
8,6000,1000,0.2,3,random,kmeans,0.989996983509647,11647773.6636987
9,6000,1000,0.2,3,random,kmeans,0.984543364513901,11931249.0428298
10,6000,1000,0.2,3,random,kmeans,0.989968167644288,11876276.3129759
11,6000,1000,0.2,3,random,kmeans,0.990050282172296,12096532.8911168
12,6000,1000,0.2,3,random,kmeans,0.990597322055945,12179079.2922912
13,6000,1000,0.2,3,random,kmeans,0.987790881455405,12364704.4185756
14,6000,1000,0.2,3,random,kmeans,0.986609766032435,12312265.9090231
15,6000,1000,0.2,3,random,kmeans,0.990898082840105,12021536.4271454
16,6000,1000,0.2,3,random,kmeans,0.986097067687442,12089974.5700746
17,6000,1000,0.2,3,random,kmeans,0.991548072777239,12385483.9635044
18,6000,1000,0.2,3,random,kmeans,0.990405659672463,12142315.4079194
19,6000,1000,0.2,3,random,kmeans,0.990061231683173,12260075.1567367
20,6000,1000,0.2,3,random,kmeans,0.987938968348459,12051768.417731
1,6000,1000,0.35,3,random,kmeans,0.990112280044332,11810942.0305726
2,6000,1000,0.35,3,random,kmeans,0.986352110832552,11963401.7355733
3,6000,1000,0.35,3,random,kmeans,0.986751560942433,12001465.8760754
4,6000,1000,0.35,3,random,kmeans,0.991941533118084,12042910.8285004
5,6000,1000,0.35,3,random,kmeans,0.99413524099298,11784458.8915342
6,6000,1000,0.35,3,random,kmeans,0.991035449437093,12121729.513059
7,6000,1000,0.35,3,random,kmeans,0.989270278522225,12333623.8589487
8,6000,1000,0.35,3,random,kmeans,0.989059006741803,12101391.928657
9,6000,1000,0.35,3,random,kmeans,0.990326094318872,11821627.6725982
10,6000,1000,0.35,3,random,kmeans,0.992018993931477,11928987.3155262
11,6000,1000,0.35,3,random,kmeans,0.988634944482839,11814697.8120902
12,6000,1000,0.35,3,random,kmeans,0.986599704580041,11948975.8769169
13,6000,1000,0.35,3,random,kmeans,0.985433809964206,12509344.609957
14,6000,1000,0.35,3,random,kmeans,0.988967015681093,12102661.7575209
15,6000,1000,0.35,3,random,kmeans,0.990407395564394,11979607.3368208
16,6000,1000,0.35,3,random,kmeans,0.990713870589086,11863659.8270601
17,6000,1000,0.35,3,random,kmeans,0.988957317141812,12303596.2530676
18,6000,1000,0.35,3,random,kmeans,0.984827712314129,11601769.1371517
19,6000,1000,0.35,3,random,kmeans,0.989982518654605,12401583.4807506
20,6000,1000,0.35,3,random,kmeans,0.984244173229951,12031240.7274161
1,6000,1000,0.5,3,random,kmeans,0.991033534290761,12135721.8208121
2,6000,1000,0.5,3,random,kmeans,0.991108937974013,11830089.9381921
3,6000,1000,0.5,3,random,kmeans,0.991798806565301,12065244.2609503
4,6000,1000,0.5,3,random,kmeans,0.988543742642834,12429808.8724244
5,6000,1000,0.5,3,random,kmeans,0.993496773749516,12003365.7191955
6,6000,1000,0.5,3,random,kmeans,0.988045093146669,11829012.4639218
7,6000,1000,0.5,3,random,kmeans,0.989200910680493,11979861.3945874
8,6000,1000,0.5,3,random,kmeans,0.989841125093738,12439095.8444914
9,6000,1000,0.5,3,random,kmeans,0.991455429351124,11923454.892084
10,6000,1000,0.5,3,random,kmeans,0.993078408845515,11829881.2095764
11,6000,1000,0.5,3,random,kmeans,0.991990051344582,12126777.2631295
12,6000,1000,0.5,3,random,kmeans,0.988484242621439,12170893.5681348
13,6000,1000,0.5,3,random,kmeans,0.992327457055596,11752980.4957412
14,6000,1000,0.5,3,random,kmeans,0.98918487364965,12015291.2870535
15,6000,1000,0.5,3,random,kmeans,0.992920465757657,11678364.4052439
16,6000,1000,0.5,3,random,kmeans,0.991031919787389,11886639.9485443
17,6000,1000,0.5,3,random,kmeans,0.986518281116942,11915742.9680947
18,6000,1000,0.5,3,random,kmeans,0.988412573016293,11775745.0759636
19,6000,1000,0.5,3,random,kmeans,0.989470744312147,12265511.7459115
20,6000,1000,0.5,3,random,kmeans,0.989759634459796,12069732.007241
1,8000,1000,0.005,3,random,kmeans,0.992044772959654,16115892.4885622
2,8000,1000,0.005,3,random,kmeans,0.989003649188311,16166651.6660547
3,8000,1000,0.005,3,random,kmeans,0.989198097657322,16258549.6335558
4,8000,1000,0.005,3,random,kmeans,0.986547313813114,16279876.0224164
5,8000,1000,0.005,3,random,kmeans,0.990730924826363,15919927.5475994
6,8000,1000,0.005,3,random,kmeans,0.989670678477866,15705471.8338512
7,8000,1000,0.005,3,random,kmeans,0.986678965624768,16145789.5560292
8,8000,1000,0.005,3,random,kmeans,0.985146105603398,16027254.2113811
9,8000,1000,0.005,3,random,kmeans,0.993110474818338,16398982.2284494
10,8000,1000,0.005,3,random,kmeans,0.986084414167826,15978651.1449693
11,8000,1000,0.005,3,random,kmeans,0.986602716333119,16034092.3939464
12,8000,1000,0.005,3,random,kmeans,0.987139878412607,16252648.0856565
13,8000,1000,0.005,3,random,kmeans,0.989522807648549,16055676.1298761
14,8000,1000,0.005,3,random,kmeans,0.989177807505116,16155705.7235931
15,8000,1000,0.005,3,random,kmeans,0.989939365675127,15916640.6438198
16,8000,1000,0.005,3,random,kmeans,0.987985910402862,15867468.4507343
17,8000,1000,0.005,3,random,kmeans,0.989618097160075,15634003.7270371
18,8000,1000,0.005,3,random,kmeans,0.985408701841883,15909000.804648
19,8000,1000,0.005,3,random,kmeans,0.991263353435547,16218614.7140029
20,8000,1000,0.005,3,random,kmeans,0.985846740943109,16211017.9054424
1,8000,1000,0.01,3,random,kmeans,0.987745690002562,15701569.5594567
2,8000,1000,0.01,3,random,kmeans,0.990230601632634,16162185.4060803
3,8000,1000,0.01,3,random,kmeans,0.988220386736839,15607363.3698181
4,8000,1000,0.01,3,random,kmeans,0.989573458254712,15612396.1776263
5,8000,1000,0.01,3,random,kmeans,0.989857140407253,16075125.8624588
6,8000,1000,0.01,3,random,kmeans,0.988542216342942,15915255.8414794
7,8000,1000,0.01,3,random,kmeans,0.990102775227648,16189129.9456036
8,8000,1000,0.01,3,random,kmeans,0.991310077584392,15598789.3081117
9,8000,1000,0.01,3,random,kmeans,0.989522574966891,16308051.0189435
10,8000,1000,0.01,3,random,kmeans,0.990683078550973,15246415.4407187
11,8000,1000,0.01,3,random,kmeans,0.990097476752236,16019508.458489
12,8000,1000,0.01,3,random,kmeans,0.98393471203247,15687141.9053957
13,8000,1000,0.01,3,random,kmeans,0.992011167099365,16113436.8791199
14,8000,1000,0.01,3,random,kmeans,0.989993688914068,15416425.9401206
15,8000,1000,0.01,3,random,kmeans,0.988721755781666,15771446.3197175
16,8000,1000,0.01,3,random,kmeans,0.991264241495821,16071030.2317024
17,8000,1000,0.01,3,random,kmeans,0.988938167589466,16048276.3563765
18,8000,1000,0.01,3,random,kmeans,0.988398296644938,16353447.1996845
19,8000,1000,0.01,3,random,kmeans,0.98883031771763,15967022.9776495
20,8000,1000,0.01,3,random,kmeans,0.988589454744362,15984051.9153764
1,8000,1000,0.05,3,random,kmeans,0.989884426208601,16003445.5048262
2,8000,1000,0.05,3,random,kmeans,0.986041453331641,16191785.1166352
3,8000,1000,0.05,3,random,kmeans,0.990473462692069,16400882.9465105
4,8000,1000,0.05,3,random,kmeans,0.992052488028711,15911066.5037512
5,8000,1000,0.05,3,random,kmeans,0.987718168925273,15760331.5756684
6,8000,1000,0.05,3,random,kmeans,0.98862579627278,15813924.7167478
7,8000,1000,0.05,3,random,kmeans,0.992154901037103,15652036.3566905
8,8000,1000,0.05,3,random,kmeans,0.989991848628071,15540678.7580021
9,8000,1000,0.05,3,random,kmeans,0.989878342025981,15797174.1699538
10,8000,1000,0.05,3,random,kmeans,0.989604485401993,15656901.1280343
11,8000,1000,0.05,3,random,kmeans,0.985140923570935,16332891.9153329
12,8000,1000,0.05,3,random,kmeans,0.992430710864145,16028825.0236716
13,8000,1000,0.05,3,random,kmeans,0.992313082503108,15919522.3754237
14,8000,1000,0.05,3,random,kmeans,0.98950788930484,15749851.4665182
15,8000,1000,0.05,3,random,kmeans,0.989516710850672,15811912.9784646
16,8000,1000,0.05,3,random,kmeans,0.986290185815329,15758477.3600825
17,8000,1000,0.05,3,random,kmeans,0.987660322635906,15319802.5928923
18,8000,1000,0.05,3,random,kmeans,0.987852818257636,16198295.9291278
19,8000,1000,0.05,3,random,kmeans,0.986928833104331,15744901.9738341
20,8000,1000,0.05,3,random,kmeans,0.989287755018149,16170747.1637891
1,8000,1000,0.1,3,random,kmeans,0.986614903275392,15959160.129889
