"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
4,4000,1000,0.35,3,random,hdf5,0.983517922161794,8076504.63787826
5,4000,1000,0.35,3,random,hdf5,0.99394624113718,7877774.50877878
6,4000,1000,0.35,3,random,hdf5,0.99139419235398,7817670.80596544
7,4000,1000,0.35,3,random,hdf5,0.987842483686553,8085473.20118152
8,4000,1000,0.35,3,random,hdf5,0.98709630444297,8281961.19447017
9,4000,1000,0.35,3,random,hdf5,0.989613364310869,8045649.68054501
10,4000,1000,0.35,3,random,hdf5,0.988984764868099,7803942.76210299
11,4000,1000,0.35,3,random,hdf5,0.985312903931152,7913920.86815302
12,4000,1000,0.35,3,random,hdf5,0.988759088232211,8007819.52456949
13,4000,1000,0.35,3,random,hdf5,0.990351523621722,7914897.72512239
14,4000,1000,0.35,3,random,hdf5,0.987569205486901,7840221.45754638
15,4000,1000,0.35,3,random,hdf5,0.98845683729323,8134137.10975338
16,4000,1000,0.35,3,random,hdf5,0.983502170311841,7954418.22904573
17,4000,1000,0.35,3,random,hdf5,0.99171223859911,8017524.38422737
18,4000,1000,0.35,3,random,hdf5,0.989687235544909,7927631.62190016
19,4000,1000,0.35,3,random,hdf5,0.989923229960534,7947691.48717143
20,4000,1000,0.35,3,random,hdf5,0.993007582492008,7834868.51080876
1,4000,1000,0.5,3,random,hdf5,0.987682565786227,7979532.70927969
2,4000,1000,0.5,3,random,hdf5,0.990763682815027,8154194.11447908
3,4000,1000,0.5,3,random,hdf5,0.988351912700324,7871964.50408508
4,4000,1000,0.5,3,random,hdf5,0.978007910440964,8088246.29335134
5,4000,1000,0.5,3,random,hdf5,0.984982219994549,8019716.74573909
6,4000,1000,0.5,3,random,hdf5,0.992677007679747,7949574.61281094
7,4000,1000,0.5,3,random,hdf5,0.991089374943848,7925804.6798572
8,4000,1000,0.5,3,random,hdf5,0.992549181098748,8216634.79300432
9,4000,1000,0.5,3,random,hdf5,0.989525266405347,8093813.00193676
10,4000,1000,0.5,3,random,hdf5,0.986979740102139,8063346.05715405
11,4000,1000,0.5,3,random,hdf5,0.98924119646455,7775505.95029688
12,4000,1000,0.5,3,random,hdf5,0.991298363559819,8022581.2212234
13,4000,1000,0.5,3,random,hdf5,0.991872327437334,7904520.13318887
14,4000,1000,0.5,3,random,hdf5,0.992032412422931,7766417.66806674
15,4000,1000,0.5,3,random,hdf5,0.990462146392038,7887957.56269527
16,4000,1000,0.5,3,random,hdf5,0.985847920045114,7998347.85790217
17,4000,1000,0.5,3,random,hdf5,0.989296524658672,7939801.36506679
18,4000,1000,0.5,3,random,hdf5,0.989271099571774,8249479.66053192
19,4000,1000,0.5,3,random,hdf5,0.989618379766203,8073324.57033309
20,4000,1000,0.5,3,random,hdf5,0.992498605046748,8011150.71515253
1,5000,1000,0.005,3,random,hdf5,0.987116259115651,10905668.6022004
2,5000,1000,0.005,3,random,hdf5,0.984936722812653,12329736.1789044
3,5000,1000,0.005,3,random,hdf5,0.979676707851524,11618525.6739891
4,5000,1000,0.005,3,random,hdf5,0.985600708018151,10826774.0593339
5,5000,1000,0.005,3,random,hdf5,0.989217562399899,10892774.8122686
6,5000,1000,0.005,3,random,hdf5,0.97543143736528,16265556.5345333
7,5000,1000,0.005,3,random,hdf5,0.983675202359973,12115949.3570185
8,5000,1000,0.005,3,random,hdf5,0.995579120161818,11751621.3901099
9,5000,1000,0.005,3,random,hdf5,0.992522143304404,11483306.0348988
10,5000,1000,0.005,3,random,hdf5,0.988071007320484,13033438.955853
11,5000,1000,0.005,3,random,hdf5,0.987782501411046,11725541.9474019
12,5000,1000,0.005,3,random,hdf5,0.989557106662635,11468781.5792366
13,5000,1000,0.005,3,random,hdf5,0.986379596427361,11115040.5354834
14,5000,1000,0.005,3,random,hdf5,0.982039741563922,13958390.0987028
15,5000,1000,0.005,3,random,hdf5,0.991602774457232,10653112.6460556
16,5000,1000,0.005,3,random,hdf5,0.99431501035811,11357446.0819776
17,5000,1000,0.005,3,random,hdf5,0.990667235435503,12635804.254577
18,5000,1000,0.005,3,random,hdf5,0.976248290471772,12106266.5930048
19,5000,1000,0.005,3,random,hdf5,0.991757362098023,10342052.7518432
20,5000,1000,0.005,3,random,hdf5,0.98727652387641,11941707.6484703
1,5000,1000,0.01,3,random,hdf5,0.984348338164351,10670105.3275936
2,5000,1000,0.01,3,random,hdf5,0.988645478711086,10425494.5761831
3,5000,1000,0.01,3,random,hdf5,0.989126214741136,10979150.3377408
4,5000,1000,0.01,3,random,hdf5,0.993447279844308,10986693.1709495
5,5000,1000,0.01,3,random,hdf5,0.995824375552294,11094506.5969593
6,5000,1000,0.01,3,random,hdf5,0.990927720223318,10391723.0335453
7,5000,1000,0.01,3,random,hdf5,0.988574089006239,10358243.6345074
8,5000,1000,0.01,3,random,hdf5,0.986853764483059,10761203.5571523
9,5000,1000,0.01,3,random,hdf5,0.986995857829713,10667583.550836
10,5000,1000,0.01,3,random,hdf5,0.989652622214184,10751735.9495587
11,5000,1000,0.01,3,random,hdf5,0.988392729813651,10450669.3671295
12,5000,1000,0.01,3,random,hdf5,0.989714889040091,10812624.8274772
13,5000,1000,0.01,3,random,hdf5,0.987333895632899,10421158.3718308
14,5000,1000,0.01,3,random,hdf5,0.988565589202959,10301243.1247824
15,5000,1000,0.01,3,random,hdf5,0.987294942802316,10400520.0781538
16,5000,1000,0.01,3,random,hdf5,0.989181402077925,10597905.9988949
17,5000,1000,0.01,3,random,hdf5,0.993738184242716,10967506.1032749
18,5000,1000,0.01,3,random,hdf5,0.991303081359847,10590972.931099
19,5000,1000,0.01,3,random,hdf5,0.985581811862484,10579148.8304769
20,5000,1000,0.01,3,random,hdf5,0.992375544038347,10861157.0968039
1,5000,1000,0.05,3,random,hdf5,0.990577854342279,10147016.164357
2,5000,1000,0.05,3,random,hdf5,0.988287827341856,10082480.1081019
3,5000,1000,0.05,3,random,hdf5,0.990914561597529,9886777.51322527
4,5000,1000,0.05,3,random,hdf5,0.985109646663168,10101388.57972
5,5000,1000,0.05,3,random,hdf5,0.991523812408112,9746886.86538588
6,5000,1000,0.05,3,random,hdf5,0.990221975775228,9696720.12252041
7,5000,1000,0.05,3,random,hdf5,0.990439631681109,10129050.3510196
8,5000,1000,0.05,3,random,hdf5,0.986567833821478,10193556.721367
9,5000,1000,0.05,3,random,hdf5,0.990811796583529,10223269.2494641
10,5000,1000,0.05,3,random,hdf5,0.983568826163374,10056073.972497
11,5000,1000,0.05,3,random,hdf5,0.985964392961018,10216083.3757519
12,5000,1000,0.05,3,random,hdf5,0.988556393195421,10464466.7639787
13,5000,1000,0.05,3,random,hdf5,0.989527760107601,10016404.5823434
14,5000,1000,0.05,3,random,hdf5,0.987893620931823,10111194.3684925
15,5000,1000,0.05,3,random,hdf5,0.991599646519841,10076124.221927
16,5000,1000,0.05,3,random,hdf5,0.984555197881664,10079139.9255234
17,5000,1000,0.05,3,random,hdf5,0.987517448859679,10114059.7962858
18,5000,1000,0.05,3,random,hdf5,0.988080598291497,10379326.4852085
19,5000,1000,0.05,3,random,hdf5,0.98117634151678,10548742.9065717
20,5000,1000,0.05,3,random,hdf5,0.990600737545551,10023621.3621446
1,5000,1000,0.1,3,random,hdf5,0.990924688968203,10086566.5024268
2,5000,1000,0.1,3,random,hdf5,0.990484519464369,10056259.2339073
3,5000,1000,0.1,3,random,hdf5,0.988901820177006,9848666.5009301
4,5000,1000,0.1,3,random,hdf5,0.993808881647923,10420470.8643111
5,5000,1000,0.1,3,random,hdf5,0.988301963149194,9727539.42254318
6,5000,1000,0.1,3,random,hdf5,0.98653518848937,10482121.772331
7,5000,1000,0.1,3,random,hdf5,0.990216405849738,10298233.0797281
8,5000,1000,0.1,3,random,hdf5,0.991000863319107,9997049.94090863
9,5000,1000,0.1,3,random,hdf5,0.984662362366599,10078575.8525329
10,5000,1000,0.1,3,random,hdf5,0.989749234046315,10256266.69415
11,5000,1000,0.1,3,random,hdf5,0.992381269853845,10039888.4689538
12,5000,1000,0.1,3,random,hdf5,0.991577981442225,10015553.0194308
13,5000,1000,0.1,3,random,hdf5,0.992617114091703,10248472.7740253
14,5000,1000,0.1,3,random,hdf5,0.986701932095877,10070621.0912634
15,5000,1000,0.1,3,random,hdf5,0.989393177152863,9997078.5176793
16,5000,1000,0.1,3,random,hdf5,0.990766157189568,10305819.7581343
17,5000,1000,0.1,3,random,hdf5,0.986508221809472,9780854.53998024
18,5000,1000,0.1,3,random,hdf5,0.993376523444214,10094167.3393972
19,5000,1000,0.1,3,random,hdf5,0.989326620612612,9862549.69391259
20,5000,1000,0.1,3,random,hdf5,0.990319153302535,9754391.61012206
1,5000,1000,0.2,3,random,hdf5,0.987660356281421,10061626.4069481
2,5000,1000,0.2,3,random,hdf5,0.988977638388097,10145861.7407773
3,5000,1000,0.2,3,random,hdf5,0.992451719794246,10156876.9092195
4,5000,1000,0.2,3,random,hdf5,0.992140061990758,10007176.6632629
5,5000,1000,0.2,3,random,hdf5,0.988297010330245,10135881.134569
6,5000,1000,0.2,3,random,hdf5,0.987420760806026,10013958.0394023
7,5000,1000,0.2,3,random,hdf5,0.99212838053463,9595245.76039794
8,5000,1000,0.2,3,random,hdf5,0.990077426478776,9909651.24320426
9,5000,1000,0.2,3,random,hdf5,0.990337453946315,10083301.915455
10,5000,1000,0.2,3,random,hdf5,0.986749771227219,10351380.7445304
11,5000,1000,0.2,3,random,hdf5,0.989055120136272,9998442.07058064
12,5000,1000,0.2,3,random,hdf5,0.989739510312452,10191016.1945846
13,5000,1000,0.2,3,random,hdf5,0.985138906785416,10063762.5006124
14,5000,1000,0.2,3,random,hdf5,0.989597486626994,10325868.9196845
15,5000,1000,0.2,3,random,hdf5,0.99033115520371,9714349.59579812
16,5000,1000,0.2,3,random,hdf5,0.989251943895416,10261966.5339004
17,5000,1000,0.2,3,random,hdf5,0.990517557033499,10057745.5662762
18,5000,1000,0.2,3,random,hdf5,0.989664534393988,10171950.6828654
19,5000,1000,0.2,3,random,hdf5,0.98930577421666,9862633.15607944
20,5000,1000,0.2,3,random,hdf5,0.990450321357418,9925848.6534559
1,5000,1000,0.35,3,random,hdf5,0.98586227020302,10044038.9940892
2,5000,1000,0.35,3,random,hdf5,0.992447821187633,10153998.3981705
3,5000,1000,0.35,3,random,hdf5,0.990256908893477,9850482.15811352
4,5000,1000,0.35,3,random,hdf5,0.986782676351644,9863775.58908069
5,5000,1000,0.35,3,random,hdf5,0.991619343104118,10265468.5815971
6,5000,1000,0.35,3,random,hdf5,0.98129936504345,10111023.898767
7,5000,1000,0.35,3,random,hdf5,0.988856127027155,10412429.5623136
8,5000,1000,0.35,3,random,hdf5,0.994903109570944,9823773.24802223
9,5000,1000,0.35,3,random,hdf5,0.991045835745144,10131899.19057
10,5000,1000,0.35,3,random,hdf5,0.990592184564027,9550646.0167495
11,5000,1000,0.35,3,random,hdf5,0.990428116800024,9974450.79159784
12,5000,1000,0.35,3,random,hdf5,0.990576935647177,9880277.69736375
13,5000,1000,0.35,3,random,hdf5,0.989405498315258,10334845.8200862
14,5000,1000,0.35,3,random,hdf5,0.99265989293214,10040037.5169797
15,5000,1000,0.35,3,random,hdf5,0.988929174920677,10094667.6260506
16,5000,1000,0.35,3,random,hdf5,0.993472897849291,9826294.24365377
17,5000,1000,0.35,3,random,hdf5,0.98899038236758,10140332.124031
18,5000,1000,0.35,3,random,hdf5,0.985666045384695,10227709.2470703
19,5000,1000,0.35,3,random,hdf5,0.990255535413956,9916435.27233979
20,5000,1000,0.35,3,random,hdf5,0.986269383938493,9967522.69686769
1,5000,1000,0.5,3,random,hdf5,0.984362442368842,9968709.84708512
2,5000,1000,0.5,3,random,hdf5,0.995061881797384,9785816.40867823
3,5000,1000,0.5,3,random,hdf5,0.994821394344699,10096554.4128031
4,5000,1000,0.5,3,random,hdf5,0.991263013978876,9948112.14765896
5,5000,1000,0.5,3,random,hdf5,0.99140039053538,9780927.44705609
6,5000,1000,0.5,3,random,hdf5,0.987461151772127,10362984.0054417
7,5000,1000,0.5,3,random,hdf5,0.993140550162177,10180651.8896417
8,5000,1000,0.5,3,random,hdf5,0.990587085773093,9961075.18963251
9,5000,1000,0.5,3,random,hdf5,0.99168120224605,9735677.42579132
10,5000,1000,0.5,3,random,hdf5,0.987821233295838,10288581.3939966
11,5000,1000,0.5,3,random,hdf5,0.994820390446608,9914547.14710812
12,5000,1000,0.5,3,random,hdf5,0.988644059504583,10034986.3927496
13,5000,1000,0.5,3,random,hdf5,0.991605395239329,9689316.42451777
14,5000,1000,0.5,3,random,hdf5,0.990761864913657,10186369.2877031
15,5000,1000,0.5,3,random,hdf5,0.992277936344965,9998906.00719633
16,5000,1000,0.5,3,random,hdf5,0.991286995522697,10034794.9467855
17,5000,1000,0.5,3,random,hdf5,0.987515762480377,10132962.65154
18,5000,1000,0.5,3,random,hdf5,0.992279812860938,9825276.63808903
19,5000,1000,0.5,3,random,hdf5,0.992279118476054,10160019.7088815
20,5000,1000,0.5,3,random,hdf5,0.992953612487528,9975152.67418705
1,6000,1000,0.005,3,random,hdf5,0.984066608343208,12743231.6771897
2,6000,1000,0.005,3,random,hdf5,0.99382784426348,13810980.4781979
3,6000,1000,0.005,3,random,hdf5,0.98606149094607,13396207.6807184
4,6000,1000,0.005,3,random,hdf5,0.989572719381969,13486032.6214935
5,6000,1000,0.005,3,random,hdf5,0.986731829118813,13049311.3139231
6,6000,1000,0.005,3,random,hdf5,0.978999256085839,18552206.4254498
7,6000,1000,0.005,3,random,hdf5,0.986711842348028,13051540.8356215
8,6000,1000,0.005,3,random,hdf5,0.990753956473134,13391089.0951691
9,6000,1000,0.005,3,random,hdf5,0.980685428853096,14180639.1226135
10,6000,1000,0.005,3,random,hdf5,0.989773364339834,12933658.2068834
11,6000,1000,0.005,3,random,hdf5,0.988965124624148,13595094.79479
12,6000,1000,0.005,3,random,hdf5,0.99483968850007,13942049.9129232
13,6000,1000,0.005,3,random,hdf5,0.9860812317888,12858490.4095494
14,6000,1000,0.005,3,random,hdf5,0.989486293613621,12958340.2543301
15,6000,1000,0.005,3,random,hdf5,0.990474098786409,13548441.6172395
16,6000,1000,0.005,3,random,hdf5,0.981381128773462,12959236.2791684
17,6000,1000,0.005,3,random,hdf5,0.986740622032638,13160778.2034562
18,6000,1000,0.005,3,random,hdf5,0.984362943915857,12556897.0809826
19,6000,1000,0.005,3,random,hdf5,0.985384931030288,12790045.4694453
20,6000,1000,0.005,3,random,hdf5,0.986786430136261,13360003.7504066
1,6000,1000,0.01,3,random,hdf5,0.992120672887402,12521196.5087426
2,6000,1000,0.01,3,random,hdf5,0.996884069291617,14158117.3819908
3,6000,1000,0.01,3,random,hdf5,0.99157637896615,12559798.6948471
4,6000,1000,0.01,3,random,hdf5,0.987972932045558,12916966.8414604
5,6000,1000,0.01,3,random,hdf5,0.988066895166398,13706507.2878717
6,6000,1000,0.01,3,random,hdf5,0.993649022427335,12300912.7229749
7,6000,1000,0.01,3,random,hdf5,0.986882887489945,12710242.8055977
8,6000,1000,0.01,3,random,hdf5,0.987937531108191,12324231.6462027
9,6000,1000,0.01,3,random,hdf5,0.989980106655206,12461547.4019074
10,6000,1000,0.01,3,random,hdf5,0.984372400045442,12335600.5710607
11,6000,1000,0.01,3,random,hdf5,0.988605232669706,12271501.976621
12,6000,1000,0.01,3,random,hdf5,0.994129541732761,12276127.8518438
13,6000,1000,0.01,3,random,hdf5,0.988832779326984,12355000.2394406
14,6000,1000,0.01,3,random,hdf5,0.991683848859734,12449456.5286616
15,6000,1000,0.01,3,random,hdf5,0.989907466842707,12582277.7609761
16,6000,1000,0.01,3,random,hdf5,0.980043309364583,12968618.2329785
17,6000,1000,0.01,3,random,hdf5,0.993079147178144,12735374.8506986
18,6000,1000,0.01,3,random,hdf5,0.988066946108841,12556277.5121903
19,6000,1000,0.01,3,random,hdf5,0.991148481470386,12614733.5665577
20,6000,1000,0.01,3,random,hdf5,0.987164534148367,12853898.581497
1,6000,1000,0.05,3,random,hdf5,0.990897555500634,12201621.369581
2,6000,1000,0.05,3,random,hdf5,0.983911361945901,11953699.853151
3,6000,1000,0.05,3,random,hdf5,0.986382470990376,12334909.3208864
4,6000,1000,0.05,3,random,hdf5,0.99200732123902,11807649.7182782
5,6000,1000,0.05,3,random,hdf5,0.989257479258862,12137681.638337
6,6000,1000,0.05,3,random,hdf5,0.988286797372349,11770546.1889739
7,6000,1000,0.05,3,random,hdf5,0.994629719967651,12195145.3946602
8,6000,1000,0.05,3,random,hdf5,0.986808189856959,12225282.4536795
9,6000,1000,0.05,3,random,hdf5,0.990813568075685,12240307.0807884
10,6000,1000,0.05,3,random,hdf5,0.990251583793664,11766204.8555259
11,6000,1000,0.05,3,random,hdf5,0.988403329449605,12361931.6940309
12,6000,1000,0.05,3,random,hdf5,0.992313228997884,11741223.975601
13,6000,1000,0.05,3,random,hdf5,0.990805521881902,12013463.5924611
14,6000,1000,0.05,3,random,hdf5,0.990042249965717,12187277.3963295
15,6000,1000,0.05,3,random,hdf5,0.985824889901641,12590167.2589109
16,6000,1000,0.05,3,random,hdf5,0.986671909550992,12098889.2834549
17,6000,1000,0.05,3,random,hdf5,0.985603569886043,12525777.5984886
18,6000,1000,0.05,3,random,hdf5,0.989901400719975,12354558.4153918
19,6000,1000,0.05,3,random,hdf5,0.989416592264408,12193100.6404419
20,6000,1000,0.05,3,random,hdf5,0.988796550589109,11530860.4350499
1,6000,1000,0.1,3,random,hdf5,0.988994170580384,12206322.3680194
2,6000,1000,0.1,3,random,hdf5,0.990581137936497,12440183.0771329
3,6000,1000,0.1,3,random,hdf5,0.990410615911633,12251851.1072426
4,6000,1000,0.1,3,random,hdf5,0.989487930329381,11896953.0757916
5,6000,1000,0.1,3,random,hdf5,0.988221156065724,11880684.9589384
6,6000,1000,0.1,3,random,hdf5,0.991245040402715,11834194.9463967
7,6000,1000,0.1,3,random,hdf5,0.984783325873516,12052570.352439
8,6000,1000,0.1,3,random,hdf5,0.98989982138235,12098762.7139145
9,6000,1000,0.1,3,random,hdf5,0.991169867572053,12074391.5357005
10,6000,1000,0.1,3,random,hdf5,0.989625011593177,11916824.4571176
11,6000,1000,0.1,3,random,hdf5,0.988134896351655,12258742.3258426
12,6000,1000,0.1,3,random,hdf5,0.991031773165056,11861037.1572696
13,6000,1000,0.1,3,random,hdf5,0.990982008502467,12343889.7682729
14,6000,1000,0.1,3,random,hdf5,0.990690331386304,12206121.4450829
15,6000,1000,0.1,3,random,hdf5,0.988153987844502,12159810.8095915
16,6000,1000,0.1,3,random,hdf5,0.992517557591007,12175529.3528589
17,6000,1000,0.1,3,random,hdf5,0.990330047082911,12065056.9265008
18,6000,1000,0.1,3,random,hdf5,0.986659707028182,12081947.2275593
19,6000,1000,0.1,3,random,hdf5,0.988144156395519,12444655.8875221
20,6000,1000,0.1,3,random,hdf5,0.988831336969875,12078846.3628736
1,6000,1000,0.2,3,random,hdf5,0.98846248071118,11779094.4475025
2,6000,1000,0.2,3,random,hdf5,0.989889526213228,11956485.5141893
3,6000,1000,0.2,3,random,hdf5,0.989777054690519,12009200.3032716
4,6000,1000,0.2,3,random,hdf5,0.990259654984996,11758695.8747815
5,6000,1000,0.2,3,random,hdf5,0.992633214336906,12190391.8794177
6,6000,1000,0.2,3,random,hdf5,0.988848200039219,11764788.9475848
7,6000,1000,0.2,3,random,hdf5,0.98659506866866,12339978.2883165
8,6000,1000,0.2,3,random,hdf5,0.991960742206082,12224056.3007539
9,6000,1000,0.2,3,random,hdf5,0.984895087502312,11811233.9637383
10,6000,1000,0.2,3,random,hdf5,0.990892773117032,12159629.0346768
11,6000,1000,0.2,3,random,hdf5,0.991951219344909,11982020.346245
12,6000,1000,0.2,3,random,hdf5,0.99034061068676,11921327.3790059
13,6000,1000,0.2,3,random,hdf5,0.988731316344953,12169004.4889692
14,6000,1000,0.2,3,random,hdf5,0.987073276303503,11503809.4108746
15,6000,1000,0.2,3,random,hdf5,0.988919295766837,11752207.2083792
16,6000,1000,0.2,3,random,hdf5,0.99252260037487,11974197.1090173
17,6000,1000,0.2,3,random,hdf5,0.993072402989008,11978515.3524834
18,6000,1000,0.2,3,random,hdf5,0.99138314162708,11878218.149725
19,6000,1000,0.2,3,random,hdf5,0.992324458420984,11607050.2207234
20,6000,1000,0.2,3,random,hdf5,0.99143979029547,12322974.9414448
1,6000,1000,0.35,3,random,hdf5,0.991313116420917,12303622.2782062
2,6000,1000,0.35,3,random,hdf5,0.993414582173564,11687295.3824601
3,6000,1000,0.35,3,random,hdf5,0.992513579674204,12034952.6505404
4,6000,1000,0.35,3,random,hdf5,0.986605244363708,11656293.4763372
5,6000,1000,0.35,3,random,hdf5,0.990549414521227,11954999.044293
6,6000,1000,0.35,3,random,hdf5,0.987228150206088,12083262.4238249
7,6000,1000,0.35,3,random,hdf5,0.988778322690732,12043711.8497946
8,6000,1000,0.35,3,random,hdf5,0.989139255622033,12302882.8711339
9,6000,1000,0.35,3,random,hdf5,0.991726562720272,11836866.3857317
10,6000,1000,0.35,3,random,hdf5,0.988345163611652,11831084.1932754
11,6000,1000,0.35,3,random,hdf5,0.989413690556067,12188215.4361554
12,6000,1000,0.35,3,random,hdf5,0.98976482780165,11661931.4770754
13,6000,1000,0.35,3,random,hdf5,0.991888412795217,12699565.9045541
14,6000,1000,0.35,3,random,hdf5,0.98871451986714,12161239.097025
15,6000,1000,0.35,3,random,hdf5,0.990231880466364,12059337.4527615
16,6000,1000,0.35,3,random,hdf5,0.986745210626316,12132898.730346
17,6000,1000,0.35,3,random,hdf5,0.98967253077986,12017506.213831
18,6000,1000,0.35,3,random,hdf5,0.989940859852913,12029637.9119691
19,6000,1000,0.35,3,random,hdf5,0.98877693314352,12112640.9884669
20,6000,1000,0.35,3,random,hdf5,0.990395909688617,11793573.8348065
1,6000,1000,0.5,3,random,hdf5,0.99046986220433,11948297.9602623
2,6000,1000,0.5,3,random,hdf5,0.991531585239729,11637887.6524791
3,6000,1000,0.5,3,random,hdf5,0.993482746784768,11862792.8361039
4,6000,1000,0.5,3,random,hdf5,0.990337111247289,11960864.8418892
5,6000,1000,0.5,3,random,hdf5,0.99174231492345,11968868.2386732
6,6000,1000,0.5,3,random,hdf5,0.991868241819915,11758270.0754686
7,6000,1000,0.5,3,random,hdf5,0.992127173616747,12012900.4029689
8,6000,1000,0.5,3,random,hdf5,0.986309182048211,12236410.6733458
9,6000,1000,0.5,3,random,hdf5,0.99030753067977,11437698.2946039
10,6000,1000,0.5,3,random,hdf5,0.989474368335707,11869440.7255889
11,6000,1000,0.5,3,random,hdf5,0.987290277588721,11721527.2393706
12,6000,1000,0.5,3,random,hdf5,0.991011139513398,11767743.3307026
13,6000,1000,0.5,3,random,hdf5,0.986436821765862,12076909.1572591
14,6000,1000,0.5,3,random,hdf5,0.98637834593501,12069161.6941116
15,6000,1000,0.5,3,random,hdf5,0.991378200622816,12052246.1067983
16,6000,1000,0.5,3,random,hdf5,0.990876969452769,12278893.8995466
17,6000,1000,0.5,3,random,hdf5,0.98805786985079,11887962.0889359
18,6000,1000,0.5,3,random,hdf5,0.988086999802921,11780294.5603705
19,6000,1000,0.5,3,random,hdf5,0.986589383211539,12107090.713581
20,6000,1000,0.5,3,random,hdf5,0.990317963032885,12141997.4902978
1,8000,1000,0.005,3,random,hdf5,0.990243638558253,17164849.2226627
2,8000,1000,0.005,3,random,hdf5,0.994073620594863,17675844.8062659
3,8000,1000,0.005,3,random,hdf5,0.985031615547878,17427713.6669763
4,8000,1000,0.005,3,random,hdf5,0.990999025812981,17643605.3834736
5,8000,1000,0.005,3,random,hdf5,0.990958752716447,18798597.1218219
6,8000,1000,0.005,3,random,hdf5,0.991423188986291,16792404.3893275
7,8000,1000,0.005,3,random,hdf5,0.993263780920639,17000438.039704
8,8000,1000,0.005,3,random,hdf5,0.988585819577338,17526263.1233536
9,8000,1000,0.005,3,random,hdf5,0.990190693175567,17303259.2734878
10,8000,1000,0.005,3,random,hdf5,0.98521719247259,17373642.445614
11,8000,1000,0.005,3,random,hdf5,0.984759665708648,17641550.3415013
12,8000,1000,0.005,3,random,hdf5,0.992000524032647,16937045.0523902
13,8000,1000,0.005,3,random,hdf5,0.98828649948757,17555958.5807231
14,8000,1000,0.005,3,random,hdf5,0.987852262949472,17229557.6847834
15,8000,1000,0.005,3,random,hdf5,0.986564519713613,17299303.880405
16,8000,1000,0.005,3,random,hdf5,0.98250519578973,18424108.7021205
17,8000,1000,0.005,3,random,hdf5,0.989992852740191,16801100.695067
18,8000,1000,0.005,3,random,hdf5,0.990891088077253,17387509.9522973
19,8000,1000,0.005,3,random,hdf5,0.980453333908888,16720936.7751647
20,8000,1000,0.005,3,random,hdf5,0.989515119212974,16941809.8417816
1,8000,1000,0.01,3,random,hdf5,0.990085435356025,16532927.7885395
2,8000,1000,0.01,3,random,hdf5,0.992270365568887,16155281.0149476
3,8000,1000,0.01,3,random,hdf5,0.991170354873542,16514304.2396312
4,8000,1000,0.01,3,random,hdf5,0.989763902636857,16600534.39486
5,8000,1000,0.01,3,random,hdf5,0.987720984263676,16177187.5218464
6,8000,1000,0.01,3,random,hdf5,0.986342699021719,17092154.7278339
7,8000,1000,0.01,3,random,hdf5,0.991782327651658,16340325.8651193
8,8000,1000,0.01,3,random,hdf5,0.990000101070896,16389455.8036655
9,8000,1000,0.01,3,random,hdf5,0.992232834958518,17143680.5058711
10,8000,1000,0.01,3,random,hdf5,0.98560780536112,16699951.466626
11,8000,1000,0.01,3,random,hdf5,0.984783281623075,16663091.7161744
12,8000,1000,0.01,3,random,hdf5,0.985993857812385,16831177.8140913
13,8000,1000,0.01,3,random,hdf5,0.993475719054939,16574841.5779219
14,8000,1000,0.01,3,random,hdf5,0.985203275457265,17232420.1750209
15,8000,1000,0.01,3,random,hdf5,0.986878372300988,16382294.5809052
16,8000,1000,0.01,3,random,hdf5,0.989323461055092,17711243.4380084
17,8000,1000,0.01,3,random,hdf5,0.98766030570122,16707489.730627
18,8000,1000,0.01,3,random,hdf5,0.989299412394101,15997526.8558287
19,8000,1000,0.01,3,random,hdf5,0.9944780774936,16196732.4778681
20,8000,1000,0.01,3,random,hdf5,0.997293589070415,17389748.7024513
1,8000,1000,0.05,3,random,hdf5,0.98651121772807,15889568.8902629
2,8000,1000,0.05,3,random,hdf5,0.987145251211975,16134904.0020888
3,8000,1000,0.05,3,random,hdf5,0.991577617703304,16248732.1916234
4,8000,1000,0.05,3,random,hdf5,0.988454254744182,16382852.625025
5,8000,1000,0.05,3,random,hdf5,0.989835797867781,15842640.8986558
6,8000,1000,0.05,3,random,hdf5,0.984313501855385,15989160.8106522
7,8000,1000,0.05,3,random,hdf5,0.991353045355399,15900597.2196533
8,8000,1000,0.05,3,random,hdf5,0.987894766471113,16201450.2262411
9,8000,1000,0.05,3,random,hdf5,0.989557891423864,15984871.855326
10,8000,1000,0.05,3,random,hdf5,0.991842694954749,16197663.6307792
11,8000,1000,0.05,3,random,hdf5,0.989222171756619,16059898.2684824
12,8000,1000,0.05,3,random,hdf5,0.986359067737341,16157498.4202016
13,8000,1000,0.05,3,random,hdf5,0.985503849552663,15543743.3835932
14,8000,1000,0.05,3,random,hdf5,0.986690864984872,16513585.9737459
15,8000,1000,0.05,3,random,hdf5,0.990731317721783,16169377.4060079
16,8000,1000,0.05,3,random,hdf5,0.987517506414333,16038932.6143718
17,8000,1000,0.05,3,random,hdf5,0.987669521404472,16057082.5595024
18,8000,1000,0.05,3,random,hdf5,0.987517905230479,16210195.5407498
19,8000,1000,0.05,3,random,hdf5,0.991200540931459,15677253.8593228
20,8000,1000,0.05,3,random,hdf5,0.989795437950411,16545314.8653575
1,8000,1000,0.1,3,random,hdf5,0.990023039794128,16082700.4892054
