"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
1,1e+05,1000,0.01,2,random,hdf5,31.873,2.813,35.764,1,1
2,1e+05,1000,0.01,2,random,hdf5,31.304,1.983,33.911,1,1
3,1e+05,1000,0.01,2,random,hdf5,31.19,2.477,39.257,1,1
4,1e+05,1000,0.01,2,random,hdf5,35.172,3.135,47.952,1,1
5,1e+05,1000,0.01,2,random,hdf5,26.142,2.752,32.585,1,1
6,1e+05,1000,0.01,2,random,hdf5,32.569,2.951,48.624,1,1
7,1e+05,1000,0.01,2,random,hdf5,33.706,2.824,37.315,1,1
8,1e+05,1000,0.01,2,random,hdf5,32.505,2.67,48.14,1,1
9,1e+05,1000,0.01,2,random,hdf5,29.754,2.851,33.624,1,1
10,1e+05,1000,0.01,2,random,hdf5,31.906,2.9,48.587,1,1
1,1e+05,1000,0.01,3,random,hdf5,32.763,2.917,37.664,1,1
2,1e+05,1000,0.01,3,random,hdf5,34.703,2.965,41.893,1,1
3,1e+05,1000,0.01,3,random,hdf5,30.065,3.19,36.048,1,1
4,1e+05,1000,0.01,3,random,hdf5,32.98,2.442,36.797,1,1
5,1e+05,1000,0.01,3,random,hdf5,23.919,2.259,27.264,1,1
6,1e+05,1000,0.01,3,random,hdf5,34.275,2.497,39.334,1,1
7,1e+05,1000,0.01,3,random,hdf5,31.072,2.706,34.703,1,1
8,1e+05,1000,0.01,3,random,hdf5,26.295,2.902,30.41,1,1
9,1e+05,1000,0.01,3,random,hdf5,30.987,2.383,33.928,1,1
10,1e+05,1000,0.01,3,random,hdf5,31.675,2.743,37.606,1,1
1,1e+05,1000,0.01,4,random,hdf5,34.797,2.882,41.822,1,1
2,1e+05,1000,0.01,4,random,hdf5,30.692,2.619,35.246,1,1
3,1e+05,1000,0.01,4,random,hdf5,34.576,2.868,40.893,1,1
4,1e+05,1000,0.01,4,random,hdf5,34.788,3.071,42.552,1,1
5,1e+05,1000,0.01,4,random,hdf5,34.288,2.885,39.883,1,1
6,1e+05,1000,0.01,4,random,hdf5,30.852,2.883,34.922,1,1
7,1e+05,1000,0.01,4,random,hdf5,34.577,3.169,40.668,1,1
8,1e+05,1000,0.01,4,random,hdf5,32.82,3.079,39.138,1,1
9,1e+05,1000,0.01,4,random,hdf5,29.706,2.939,37.584,1,1
10,1e+05,1000,0.01,4,random,hdf5,32.012,3.388,38.466,1,1
1,1e+05,1000,0.01,5,random,hdf5,30.038,2.766,37.215,1,1
2,1e+05,1000,0.01,5,random,hdf5,26.762,2.09,31.962,1,1
3,1e+05,1000,0.01,5,random,hdf5,29.238,2.597,34.003,1,1
4,1e+05,1000,0.01,5,random,hdf5,30.623,2.642,36.561,1,1
5,1e+05,1000,0.01,5,random,hdf5,27.347,2.591,33.78,1,1
6,1e+05,1000,0.01,5,random,hdf5,26.098,2.184,30.673,1,1
7,1e+05,1000,0.01,5,random,hdf5,29.374,2.449,33.795,1,1
8,1e+05,1000,0.01,5,random,hdf5,28.592,2.412,33.708,1,1
9,1e+05,1000,0.01,5,random,hdf5,27.221,2.489,30.47,1,1
10,1e+05,1000,0.01,5,random,hdf5,28.905,2.673,34.969,1,1
1,1e+05,1000,0.01,6,random,hdf5,36.26,2.64,45.6,1,1
2,1e+05,1000,0.01,6,random,hdf5,31.55,3.177,40.097,1,1
3,1e+05,1000,0.01,6,random,hdf5,36.314,2.322,43.503,1,1
4,1e+05,1000,0.01,6,random,hdf5,29.572,2.291,37.526,1,1
5,1e+05,1000,0.01,6,random,hdf5,32.833,2.791,37.854,1,1
6,1e+05,1000,0.01,6,random,hdf5,32.567,2.807,41.618,1,1
7,1e+05,1000,0.01,6,random,hdf5,29.862,2.401,38.186,1,1
8,1e+05,1000,0.01,6,random,hdf5,34.268,2.541,41.779,1,1
9,1e+05,1000,0.01,6,random,hdf5,24.074,2.413,31.098,1,1
10,1e+05,1000,0.01,6,random,hdf5,32.972,2.874,37.144,1,1
1,1e+05,1000,0.01,7,random,hdf5,33.352,2.242,41.039,1,1
2,1e+05,1000,0.01,7,random,hdf5,32.13,2.595,40.663,1,1
3,1e+05,1000,0.01,7,random,hdf5,29.741,2.735,34.721,1,1
4,1e+05,1000,0.01,7,random,hdf5,31.59,2.455,35.459,1,1
5,1e+05,1000,0.01,7,random,hdf5,29.728,2.787,34.627,1,1
6,1e+05,1000,0.01,7,random,hdf5,30.679,2.344,37.332,1,1
7,1e+05,1000,0.01,7,random,hdf5,34.63,2.809,43.883,1,1
8,1e+05,1000,0.01,7,random,hdf5,28.165,2.454,33.076,1,1
9,1e+05,1000,0.01,7,random,hdf5,31.606,2.442,38.387,1,1
10,1e+05,1000,0.01,7,random,hdf5,34.424,2.791,40.606,1,1
1,1e+05,1000,0.01,8,random,hdf5,33.823,2.372,38.821,1,1
2,1e+05,1000,0.01,8,random,hdf5,30.685,2.487,37.287,1,1
3,1e+05,1000,0.01,8,random,hdf5,34.653,2.218,39.328,1,1
4,1e+05,1000,0.01,8,random,hdf5,27.049,2.168,33.637,1,1
5,1e+05,1000,0.01,8,random,hdf5,31.834,2.334,40.389,1,1
6,1e+05,1000,0.01,8,random,hdf5,29.359,2.298,37.004,1,1
7,1e+05,1000,0.01,8,random,hdf5,32.214,2.183,35.415,1,1
8,1e+05,1000,0.01,8,random,hdf5,25.921,2.536,29.81,1,1
9,1e+05,1000,0.01,8,random,hdf5,25.978,2.167,29.068,1,1
10,1e+05,1000,0.01,8,random,hdf5,26.022,2.276,36.502,1,1
1,1e+05,1000,0.01,9,random,hdf5,36.245,4.056,61.357,1,1
2,1e+05,1000,0.01,9,random,hdf5,30.852,2.287,36.445,1,1
3,1e+05,1000,0.01,9,random,hdf5,33.815,3.497,60.358,1,1
4,1e+05,1000,0.01,9,random,hdf5,33.934,3.511,60.911,1,1
5,1e+05,1000,0.01,9,random,hdf5,31.654,1.93,37.527,1,1
6,1e+05,1000,0.01,9,random,hdf5,32.054,3.077,38.758,1,1
7,1e+05,1000,0.01,9,random,hdf5,33.933,2.95,55.65,1,1
8,1e+05,1000,0.01,9,random,hdf5,34.653,3.547,60.409,1,1
9,1e+05,1000,0.01,9,random,hdf5,36.678,2.58,43.04,1,1
10,1e+05,1000,0.01,9,random,hdf5,36.569,3.832,61.815,1,1
1,1e+05,1000,0.01,10,random,hdf5,30.507,3.114,40.683,1,1
2,1e+05,1000,0.01,10,random,hdf5,31.672,3.141,45.402,1,1
3,1e+05,1000,0.01,10,random,hdf5,31.998,3.557,40.903,1,1
4,1e+05,1000,0.01,10,random,hdf5,35.904,2.569,50.069,1,1
5,1e+05,1000,0.01,10,random,hdf5,30.707,3.267,46.107,1,1
6,1e+05,1000,0.01,10,random,hdf5,31.796,2.832,53.177,1,1
7,1e+05,1000,0.01,10,random,hdf5,31.974,3.339,43.923,1,1
8,1e+05,1000,0.01,10,random,hdf5,33.351,2.739,47.618,1,1
9,1e+05,1000,0.01,10,random,hdf5,30.5,3.276,41.041,1,1
10,1e+05,1000,0.01,10,random,hdf5,32.573,2.812,53.046,1,1
1,1e+05,1000,0.01,11,random,hdf5,28.133,2.461,33.823,1,1
2,1e+05,1000,0.01,11,random,hdf5,27.801,2.239,34.223,1,1
3,1e+05,1000,0.01,11,random,hdf5,32.917,2.718,38.367,1,1
4,1e+05,1000,0.01,11,random,hdf5,27.674,2.508,33.826,1,1
5,1e+05,1000,0.01,11,random,hdf5,34.464,2.787,40.185,1,1
6,1e+05,1000,0.01,11,random,hdf5,31.579,2.898,37.531,1,1
7,1e+05,1000,0.01,11,random,hdf5,32.633,3.247,40.33,1,1
8,1e+05,1000,0.01,11,random,hdf5,28.016,1.926,33.109,1,1
9,1e+05,1000,0.01,11,random,hdf5,25.334,2.26,31.984,1,1
10,1e+05,1000,0.01,11,random,hdf5,24.029,2.158,30.527,1,1
1,1e+05,1000,0.01,12,random,hdf5,39.253,2.961,48.054,1,1
2,1e+05,1000,0.01,12,random,hdf5,38.205,2.715,47.304,1,1
3,1e+05,1000,0.01,12,random,hdf5,38.784,2.637,46.746,1,1
4,1e+05,1000,0.01,12,random,hdf5,37.319,2.775,42.627,1,1
5,1e+05,1000,0.01,12,random,hdf5,35.873,2.479,44.762,1,1
6,1e+05,1000,0.01,12,random,hdf5,37.292,2.821,44.675,1,1
7,1e+05,1000,0.01,12,random,hdf5,34.434,2.697,45.269,1,1
8,1e+05,1000,0.01,12,random,hdf5,36.152,2.498,43.236,1,1
9,1e+05,1000,0.01,12,random,hdf5,37.808,3.068,42.643,1,1
10,1e+05,1000,0.01,12,random,hdf5,38.706,2.554,44.792,1,1
1,1e+05,1000,0.01,13,random,hdf5,28.728,2.262,36.236,1,1
2,1e+05,1000,0.01,13,random,hdf5,29.827,2.466,35.638,1,1
3,1e+05,1000,0.01,13,random,hdf5,32.363,2.478,40.963,1,1
