"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
1,1e+05,1000,0.01,2,random,kmeans,41.958,2.793,45.784,1,1
2,1e+05,1000,0.01,2,random,kmeans,43.991,2.409,48.909,1,1
3,1e+05,1000,0.01,2,random,kmeans,37.045,2.036,41.818,1,1
4,1e+05,1000,0.01,2,random,kmeans,41.154,2.309,44.805,1,1
5,1e+05,1000,0.01,2,random,kmeans,36.704,1.792,42.085,1,1
6,1e+05,1000,0.01,2,random,kmeans,42.265,2.565,45.192,1,1
7,1e+05,1000,0.01,2,random,kmeans,49.71,1.712,51.512,1,1
8,1e+05,1000,0.01,2,random,kmeans,46.938,2.587,50.829,1,1
9,1e+05,1000,0.01,2,random,kmeans,38.13,2.193,40.827,1,1
10,1e+05,1000,0.01,2,random,kmeans,38.623,2.558,43.408,1,1
1,1e+05,1000,0.01,3,random,kmeans,45.802,2.297,49.844,1,1
2,1e+05,1000,0.01,3,random,kmeans,45.673,2.378,48.268,1,1
3,1e+05,1000,0.01,3,random,kmeans,47.255,2.512,49.972,1,1
4,1e+05,1000,0.01,3,random,kmeans,46.403,2.456,50.277,1,1
5,1e+05,1000,0.01,3,random,kmeans,43.881,2.52,48.668,1,1
6,1e+05,1000,0.01,3,random,kmeans,44.41,2.427,47.859,1,1
7,1e+05,1000,0.01,3,random,kmeans,46.315,2.631,49.288,1,1
8,1e+05,1000,0.01,3,random,kmeans,47.653,2.389,50.826,1,1
9,1e+05,1000,0.01,3,random,kmeans,47.091,2.736,50.697,1,1
10,1e+05,1000,0.01,3,random,kmeans,43.596,2.792,47.587,1,1
1,1e+05,1000,0.01,4,random,kmeans,41.266,2.153,43.639,1,1
2,1e+05,1000,0.01,4,random,kmeans,42.82,2.17,45.461,1,1
3,1e+05,1000,0.01,4,random,kmeans,47.176,2.901,53.143,1,1
4,1e+05,1000,0.01,4,random,kmeans,45.186,2.237,48.54,1,1
5,1e+05,1000,0.01,4,random,kmeans,55.923,1.926,61.584,1,1
6,1e+05,1000,0.01,4,random,kmeans,49.25,2.65,55.389,1,1
7,1e+05,1000,0.01,4,random,kmeans,42.305,1.996,45.363,1,1
8,1e+05,1000,0.01,4,random,kmeans,40.146,2.144,45.006,1,1
9,1e+05,1000,0.01,4,random,kmeans,45.991,2.9,51.404,1,1
10,1e+05,1000,0.01,4,random,kmeans,40.787,1.512,43.714,1,1
1,1e+05,1000,0.01,5,random,kmeans,45.027,3.257,52.443,1,1
2,1e+05,1000,0.01,5,random,kmeans,43.134,2.065,49.286,1,1
3,1e+05,1000,0.01,5,random,kmeans,48.48,3.257,59.697,1,1
4,1e+05,1000,0.01,5,random,kmeans,48.779,3.044,57.696,1,1
5,1e+05,1000,0.01,5,random,kmeans,47.67,2.447,60.636,1,1
6,1e+05,1000,0.01,5,random,kmeans,53.024,2.887,64.555,1,1
7,1e+05,1000,0.01,5,random,kmeans,43.479,2.365,50.274,1,1
8,1e+05,1000,0.01,5,random,kmeans,51.497,2.807,59.594,1,1
9,1e+05,1000,0.01,5,random,kmeans,45.88,2.172,50.77,1,1
10,1e+05,1000,0.01,5,random,kmeans,48.436,2.863,57.385,1,1
1,1e+05,1000,0.01,6,random,kmeans,49.213,1.7,59.8,1,1
2,1e+05,1000,0.01,6,random,kmeans,50.191,2.04,61.244,1,1
3,1e+05,1000,0.01,6,random,kmeans,44.66,2.301,54.001,1,1
4,1e+05,1000,0.01,6,random,kmeans,42.62,2.022,54.678,1,1
5,1e+05,1000,0.01,6,random,kmeans,40.946,1.953,50.273,1,1
6,1e+05,1000,0.01,6,random,kmeans,42.578,1.703,50.068,1,1
7,1e+05,1000,0.01,6,random,kmeans,43.625,2.14,47.858,1,1
8,1e+05,1000,0.01,6,random,kmeans,40.696,1.975,49.494,1,1
9,1e+05,1000,0.01,6,random,kmeans,44.256,1.917,53.412,1,1
10,1e+05,1000,0.01,6,random,kmeans,44.164,1.652,49.597,1,1
1,1e+05,1000,0.01,7,random,kmeans,48.447,2.582,71.376,1,1
2,1e+05,1000,0.01,7,random,kmeans,44.306,2.53,65.335,1,1
3,1e+05,1000,0.01,7,random,kmeans,45.436,2.165,68.909,1,1
4,1e+05,1000,0.01,7,random,kmeans,42.848,2.186,51.873,1,1
5,1e+05,1000,0.01,7,random,kmeans,40.274,1.777,48.179,1,1
6,1e+05,1000,0.01,7,random,kmeans,40.321,1.799,43.583,1,1
7,1e+05,1000,0.01,7,random,kmeans,46.712,2.377,72.072,1,1
8,1e+05,1000,0.01,7,random,kmeans,41.797,1.606,44.917,1,1
9,1e+05,1000,0.01,7,random,kmeans,44.27,2.195,70.197,1,1
10,1e+05,1000,0.01,7,random,kmeans,42.622,2.672,66.581,1,1
1,1e+05,1000,0.01,8,random,kmeans,50.116,2.817,77.151,1,1
2,1e+05,1000,0.01,8,random,kmeans,49.65,2.865,77.22,1,1
3,1e+05,1000,0.01,8,random,kmeans,42.661,2.373,69.248,1,1
4,1e+05,1000,0.01,8,random,kmeans,44.652,2.586,69.577,1,1
5,1e+05,1000,0.01,8,random,kmeans,48.43,2.436,59.253,1,1
6,1e+05,1000,0.01,8,random,kmeans,48.969,2.218,77.486,1,1
7,1e+05,1000,0.01,8,random,kmeans,48.787,2.252,69.361,1,1
8,1e+05,1000,0.01,8,random,kmeans,45.469,2.343,75.521,1,1
9,1e+05,1000,0.01,8,random,kmeans,38.627,1.861,46.105,1,1
10,1e+05,1000,0.01,8,random,kmeans,41.153,1.712,43.595,1,1
1,1e+05,1000,0.01,9,random,kmeans,48.27,1.915,56.412,1,1
2,1e+05,1000,0.01,9,random,kmeans,41.433,1.679,46.379,1,1
3,1e+05,1000,0.01,9,random,kmeans,49.886,2.208,61.645,1,1
4,1e+05,1000,0.01,9,random,kmeans,49.523,2.072,57.794,1,1
5,1e+05,1000,0.01,9,random,kmeans,41.965,1.575,49.128,1,1
6,1e+05,1000,0.01,9,random,kmeans,41.528,1.765,44.53,1,1
7,1e+05,1000,0.01,9,random,kmeans,46.45,2.038,55.725,1,1
8,1e+05,1000,0.01,9,random,kmeans,49.751,2.019,62.389,1,1
9,1e+05,1000,0.01,9,random,kmeans,48.824,2.216,62.225,1,1
10,1e+05,1000,0.01,9,random,kmeans,50.622,2.1,62.506,1,1
1,1e+05,1000,0.01,10,random,kmeans,50.823,2.424,71.966,1,1
2,1e+05,1000,0.01,10,random,kmeans,60.469,3,69.666,1,1
3,1e+05,1000,0.01,10,random,kmeans,51.506,2.395,63.047,1,1
4,1e+05,1000,0.01,10,random,kmeans,53.079,2.483,73.522,1,1
5,1e+05,1000,0.01,10,random,kmeans,56.526,2.397,72.627,1,1
6,1e+05,1000,0.01,10,random,kmeans,54.206,2.303,60.203,1,1
7,1e+05,1000,0.01,10,random,kmeans,56.656,3.061,70.38,1,1
8,1e+05,1000,0.01,10,random,kmeans,53.742,2.814,66.019,1,1
9,1e+05,1000,0.01,10,random,kmeans,58.654,2.442,65.039,1,1
10,1e+05,1000,0.01,10,random,kmeans,51.492,2.699,60.775,1,1
1,1e+05,1000,0.01,11,random,kmeans,52,2.922,60.463,1,1
2,1e+05,1000,0.01,11,random,kmeans,54.339,2.855,63.602,1,1
3,1e+05,1000,0.01,11,random,kmeans,51.794,3.027,59.39,1,1
4,1e+05,1000,0.01,11,random,kmeans,64.313,3.485,75.73,1,1
5,1e+05,1000,0.01,11,random,kmeans,50.622,2.522,60.294,1,1
6,1e+05,1000,0.01,11,random,kmeans,58.468,3.181,70.958,1,1
7,1e+05,1000,0.01,11,random,kmeans,60.082,3.506,69.513,1,1
8,1e+05,1000,0.01,11,random,kmeans,61.752,3.502,74.87,1,1
9,1e+05,1000,0.01,11,random,kmeans,65.323,3.18,77.551,1,1
10,1e+05,1000,0.01,11,random,kmeans,53.748,3.07,66.259,1,1
1,1e+05,1000,0.01,12,random,kmeans,52.723,2.748,66.75,1,1
2,1e+05,1000,0.01,12,random,kmeans,49.35,2.271,53.389,1,1
3,1e+05,1000,0.01,12,random,kmeans,46.643,1.958,50.603,1,1
4,1e+05,1000,0.01,12,random,kmeans,47.663,1.925,52.822,1,1
5,1e+05,1000,0.01,12,random,kmeans,57.925,2.961,73.55,1,1
6,1e+05,1000,0.01,12,random,kmeans,45.979,2.344,54.634,1,1
7,1e+05,1000,0.01,12,random,kmeans,53.345,2.848,61.474,1,1
8,1e+05,1000,0.01,12,random,kmeans,48.751,2.065,58.503,1,1
9,1e+05,1000,0.01,12,random,kmeans,60.131,2.663,72.33,1,1
10,1e+05,1000,0.01,12,random,kmeans,46.584,2.111,54.469,1,1
1,1e+05,1000,0.01,13,random,kmeans,51.95,2.272,59.36,1,1
