"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
5,25000,1000,1000,17,kmeans++,kmeans,47.172,1.223,48.789
6,25000,1000,1000,17,kmeans++,kmeans,46.833,1.258,48.482
7,25000,1000,1000,17,kmeans++,kmeans,22.495,0.888,23.392
8,25000,1000,1000,17,kmeans++,kmeans,23.14,0.89,24.044
9,25000,1000,1000,17,kmeans++,kmeans,21.206,0.901,22.115
10,25000,1000,1000,17,kmeans++,kmeans,22.61,0.857,23.477
1,25000,1000,1000,18,kmeans++,kmeans,48.608,1.207,49.868
2,25000,1000,1000,18,kmeans++,kmeans,50.807,1.156,52.026
3,25000,1000,1000,18,kmeans++,kmeans,49.433,1.256,50.74
4,25000,1000,1000,18,kmeans++,kmeans,51.86,1.183,53.109
5,25000,1000,1000,18,kmeans++,kmeans,52.766,1.17,53.996
6,25000,1000,1000,18,kmeans++,kmeans,49.966,1.163,51.186
7,25000,1000,1000,18,kmeans++,kmeans,26.228,0.95,27.188
8,25000,1000,1000,18,kmeans++,kmeans,24.61,0.958,25.578
9,25000,1000,1000,18,kmeans++,kmeans,25.412,0.946,26.369
10,25000,1000,1000,18,kmeans++,kmeans,24.306,0.881,25.195
1,25000,1000,1000,19,kmeans++,kmeans,52.35,1.207,53.687
2,25000,1000,1000,19,kmeans++,kmeans,53.264,1.253,54.647
3,25000,1000,1000,19,kmeans++,kmeans,54.752,1.188,56.051
4,25000,1000,1000,19,kmeans++,kmeans,53.65,1.24,54.993
5,25000,1000,1000,19,kmeans++,kmeans,55.82,1.196,57.136
6,25000,1000,1000,19,kmeans++,kmeans,54.937,1.222,56.27
7,25000,1000,1000,19,kmeans++,kmeans,26.394,0.965,27.377
8,25000,1000,1000,19,kmeans++,kmeans,25.977,0.926,26.914
9,25000,1000,1000,19,kmeans++,kmeans,25.025,0.876,25.91
10,25000,1000,1000,19,kmeans++,kmeans,26.549,0.905,27.464
1,25000,1000,1000,20,kmeans++,kmeans,48.542,1.272,50.204
2,25000,1000,1000,20,kmeans++,kmeans,50.815,1.26,52.464
3,25000,1000,1000,20,kmeans++,kmeans,52.674,1.244,54.308
4,25000,1000,1000,20,kmeans++,kmeans,52.041,1.282,53.724
5,25000,1000,1000,20,kmeans++,kmeans,51.132,1.276,52.798
6,25000,1000,1000,20,kmeans++,kmeans,53.753,1.262,55.427
7,25000,1000,1000,20,kmeans++,kmeans,27.637,0.98,28.63
8,25000,1000,1000,20,kmeans++,kmeans,27.322,0.944,28.278
9,25000,1000,1000,20,kmeans++,kmeans,25.662,0.928,26.603
10,25000,1000,1000,20,kmeans++,kmeans,30.191,0.863,31.065
1,1e+05,1000,75,2,kmeans++,kmeans,64.851,4.975,71.173
2,1e+05,1000,75,2,kmeans++,kmeans,65.537,5.066,71.948
3,1e+05,1000,75,2,kmeans++,kmeans,63.672,5.316,70.385
4,1e+05,1000,75,2,kmeans++,kmeans,67.684,5.002,74.078
5,1e+05,1000,75,2,kmeans++,kmeans,80.361,5.107,86.839
6,1e+05,1000,75,2,kmeans++,kmeans,75.451,5.035,81.851
7,1e+05,1000,75,2,kmeans++,kmeans,44.842,3.574,48.449
8,1e+05,1000,75,2,kmeans++,kmeans,39.263,3.733,43.026
9,1e+05,1000,75,2,kmeans++,kmeans,37.322,3.821,41.179
10,1e+05,1000,75,2,kmeans++,kmeans,38.099,3.623,41.747
1,1e+05,1000,75,3,kmeans++,kmeans,82.067,4.887,88.454
2,1e+05,1000,75,3,kmeans++,kmeans,85.111,4.93,91.532
3,1e+05,1000,75,3,kmeans++,kmeans,84.024,5.026,90.536
4,1e+05,1000,75,3,kmeans++,kmeans,84.554,4.862,90.917
5,1e+05,1000,75,3,kmeans++,kmeans,83.438,4.919,89.852
6,1e+05,1000,75,3,kmeans++,kmeans,80.621,4.906,87.023
7,1e+05,1000,75,3,kmeans++,kmeans,46.043,3.911,52.174
8,1e+05,1000,75,3,kmeans++,kmeans,42.113,3.591,45.761
9,1e+05,1000,75,3,kmeans++,kmeans,44.115,3.626,48.353
10,1e+05,1000,75,3,kmeans++,kmeans,42.462,3.674,46.471
1,1e+05,1000,75,4,kmeans++,kmeans,111.555,4.834,117.729
2,1e+05,1000,75,4,kmeans++,kmeans,111.378,4.825,117.531
3,1e+05,1000,75,4,kmeans++,kmeans,107.817,4.96,114.109
4,1e+05,1000,75,4,kmeans++,kmeans,110.544,4.81,116.739
5,1e+05,1000,75,4,kmeans++,kmeans,109.643,4.774,115.771
6,1e+05,1000,75,4,kmeans++,kmeans,107.826,5.028,114.184
7,1e+05,1000,75,4,kmeans++,kmeans,54.827,3.441,58.286
8,1e+05,1000,75,4,kmeans++,kmeans,48.562,3.627,52.207
9,1e+05,1000,75,4,kmeans++,kmeans,56.129,3.473,59.622
10,1e+05,1000,75,4,kmeans++,kmeans,53.575,3.47,57.066
1,1e+05,1000,75,5,kmeans++,kmeans,110.596,5.015,117.112
2,1e+05,1000,75,5,kmeans++,kmeans,108.985,4.884,115.328
3,1e+05,1000,75,5,kmeans++,kmeans,112.55,4.934,118.952
4,1e+05,1000,75,5,kmeans++,kmeans,102.358,5.094,108.901
5,1e+05,1000,75,5,kmeans++,kmeans,108.817,4.826,115.096
6,1e+05,1000,75,5,kmeans++,kmeans,111.176,4.725,117.374
7,1e+05,1000,75,5,kmeans++,kmeans,56.952,3.5,60.474
8,1e+05,1000,75,5,kmeans++,kmeans,57.382,3.594,60.996
9,1e+05,1000,75,5,kmeans++,kmeans,64.893,3.512,68.429
10,1e+05,1000,75,5,kmeans++,kmeans,68.612,3.667,72.313
1,1e+05,1000,75,6,kmeans++,kmeans,108.893,4.855,113.921
2,1e+05,1000,75,6,kmeans++,kmeans,115.206,4.731,120.139
3,1e+05,1000,75,6,kmeans++,kmeans,122.666,4.687,127.575
4,1e+05,1000,75,6,kmeans++,kmeans,112.119,4.813,117.117
5,1e+05,1000,75,6,kmeans++,kmeans,113.894,4.786,118.886
6,1e+05,1000,75,6,kmeans++,kmeans,114.865,4.606,119.715
7,1e+05,1000,75,6,kmeans++,kmeans,62.636,3.619,66.303
8,1e+05,1000,75,6,kmeans++,kmeans,66.648,3.407,70.077
9,1e+05,1000,75,6,kmeans++,kmeans,71.168,3.411,74.603
10,1e+05,1000,75,6,kmeans++,kmeans,63.901,3.562,67.487
1,1e+05,1000,75,7,kmeans++,kmeans,119.355,5.08,125.771
2,1e+05,1000,75,7,kmeans++,kmeans,136.826,4.929,143.116
3,1e+05,1000,75,7,kmeans++,kmeans,141.763,4.766,147.899
4,1e+05,1000,75,7,kmeans++,kmeans,128.025,4.994,134.382
5,1e+05,1000,75,7,kmeans++,kmeans,125.506,5.121,131.986
6,1e+05,1000,75,7,kmeans++,kmeans,137.907,4.822,144.075
7,1e+05,1000,75,7,kmeans++,kmeans,66.474,3.847,70.35
8,1e+05,1000,75,7,kmeans++,kmeans,73.701,3.334,77.063
9,1e+05,1000,75,7,kmeans++,kmeans,73.82,3.539,77.387
10,1e+05,1000,75,7,kmeans++,kmeans,67.325,3.644,70.994
1,1e+05,1000,75,8,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
2,1e+05,1000,75,8,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
3,1e+05,1000,75,8,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
4,1e+05,1000,75,8,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
5,1e+05,1000,75,8,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
6,1e+05,1000,75,8,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
7,1e+05,1000,75,8,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
8,1e+05,1000,75,8,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
9,1e+05,1000,75,8,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
10,1e+05,1000,75,8,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
1,1e+05,1000,75,9,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
2,1e+05,1000,75,9,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
3,1e+05,1000,75,9,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
4,1e+05,1000,75,9,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
5,1e+05,1000,75,9,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
6,1e+05,1000,75,9,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
7,1e+05,1000,75,9,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
8,1e+05,1000,75,9,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
9,1e+05,1000,75,9,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
10,1e+05,1000,75,9,kmeans++,kmeans,Error in gzfile(file, "rb") : cannot open the connection
,NA,NA
1,1e+05,1000,75,10,kmeans++,kmeans,144.039,5.171,150.651
2,1e+05,1000,75,10,kmeans++,kmeans,145.721,5.025,152.18
3,1e+05,1000,75,10,kmeans++,kmeans,154.715,5.053,161.201
4,1e+05,1000,75,10,kmeans++,kmeans,159.077,4.854,165.354
5,1e+05,1000,75,10,kmeans++,kmeans,164.384,4.935,170.755
6,1e+05,1000,75,10,kmeans++,kmeans,146.212,5.102,152.74
7,1e+05,1000,75,10,kmeans++,kmeans,75.666,3.814,79.51
8,1e+05,1000,75,10,kmeans++,kmeans,77.063,3.595,80.687
9,1e+05,1000,75,10,kmeans++,kmeans,75.772,3.578,79.381
10,1e+05,1000,75,10,kmeans++,kmeans,69.684,3.577,73.286
1,1e+05,1000,75,11,kmeans++,kmeans,161.245,4.892,167.564
2,1e+05,1000,75,11,kmeans++,kmeans,156.937,5.125,163.491
3,1e+05,1000,75,11,kmeans++,kmeans,146,5.242,152.643
4,1e+05,1000,75,11,kmeans++,kmeans,160.128,4.937,166.531
5,1e+05,1000,75,11,kmeans++,kmeans,155.221,5.101,161.739
6,1e+05,1000,75,11,kmeans++,kmeans,159.287,5.114,165.819
7,1e+05,1000,75,11,kmeans++,kmeans,84.324,3.493,87.848
8,1e+05,1000,75,11,kmeans++,kmeans,85.095,3.439,88.565
9,1e+05,1000,75,11,kmeans++,kmeans,79.12,3.931,83.084
10,1e+05,1000,75,11,kmeans++,kmeans,81.697,3.666,85.391
1,1e+05,1000,75,12,kmeans++,kmeans,175.521,4.783,181.799
2,1e+05,1000,75,12,kmeans++,kmeans,141.205,4.977,147.634
3,1e+05,1000,75,12,kmeans++,kmeans,168.338,4.856,174.654
4,1e+05,1000,75,12,kmeans++,kmeans,158.576,4.891,164.91
5,1e+05,1000,75,12,kmeans++,kmeans,155.162,5.017,161.642
6,1e+05,1000,75,12,kmeans++,kmeans,149.646,4.971,156.083
7,1e+05,1000,75,12,kmeans++,kmeans,87.537,3.449,91.02
8,1e+05,1000,75,12,kmeans++,kmeans,88.793,3.879,92.715
9,1e+05,1000,75,12,kmeans++,kmeans,84.778,3.634,88.445
10,1e+05,1000,75,12,kmeans++,kmeans,100.544,3.593,104.18
1,1e+05,1000,75,13,kmeans++,kmeans,181.871,4.876,188.226
2,1e+05,1000,75,13,kmeans++,kmeans,180.738,5.11,187.334
3,1e+05,1000,75,13,kmeans++,kmeans,198.793,4.888,205.177
4,1e+05,1000,75,13,kmeans++,kmeans,185.891,4.849,192.245
5,1e+05,1000,75,13,kmeans++,kmeans,180.614,4.82,186.918
6,1e+05,1000,75,13,kmeans++,kmeans,177.163,5.092,183.75
7,1e+05,1000,75,13,kmeans++,kmeans,93.709,3.611,97.349
8,1e+05,1000,75,13,kmeans++,kmeans,95.397,3.482,98.913
9,1e+05,1000,75,13,kmeans++,kmeans,99.2,3.444,102.685
10,1e+05,1000,75,13,kmeans++,kmeans,90.332,3.641,94.005
1,1e+05,1000,75,14,kmeans++,kmeans,194.628,5.136,201.295
2,1e+05,1000,75,14,kmeans++,kmeans,206.468,4.828,212.84
3,1e+05,1000,75,14,kmeans++,kmeans,194.341,5.108,201.009
4,1e+05,1000,75,14,kmeans++,kmeans,193.343,5.134,200.012
5,1e+05,1000,75,14,kmeans++,kmeans,197.654,5.048,204.243
6,1e+05,1000,75,14,kmeans++,kmeans,188.075,5.178,194.793
7,1e+05,1000,75,14,kmeans++,kmeans,94.817,3.583,98.438
8,1e+05,1000,75,14,kmeans++,kmeans,101.978,3.665,105.68
9,1e+05,1000,75,14,kmeans++,kmeans,105.152,3.479,108.674
10,1e+05,1000,75,14,kmeans++,kmeans,104.956,3.591,108.587
1,1e+05,1000,75,15,kmeans++,kmeans,243.696,4.883,250.095
2,1e+05,1000,75,15,kmeans++,kmeans,212.771,5.018,219.295
3,1e+05,1000,75,15,kmeans++,kmeans,232.975,5.053,239.527
4,1e+05,1000,75,15,kmeans++,kmeans,190.619,5.322,197.407
5,1e+05,1000,75,15,kmeans++,kmeans,205.565,5.486,212.54
6,1e+05,1000,75,15,kmeans++,kmeans,228.817,5.123,235.444
7,1e+05,1000,75,15,kmeans++,kmeans,116.787,3.469,120.329
8,1e+05,1000,75,15,kmeans++,kmeans,116.839,4.012,120.891
9,1e+05,1000,75,15,kmeans++,kmeans,104.587,3.608,108.23
10,1e+05,1000,75,15,kmeans++,kmeans,135.478,4.146,139.704
1,1e+05,1000,75,16,kmeans++,kmeans,227.684,5.31,234.666
2,1e+05,1000,75,16,kmeans++,kmeans,236.913,4.972,243.584
3,1e+05,1000,75,16,kmeans++,kmeans,220.132,5.188,226.974
4,1e+05,1000,75,16,kmeans++,kmeans,231.387,5.121,238.175
5,1e+05,1000,75,16,kmeans++,kmeans,229.501,5.125,236.259
6,1e+05,1000,75,16,kmeans++,kmeans,231.56,5.24,238.459
7,1e+05,1000,75,16,kmeans++,kmeans,129.395,3.568,133.03
8,1e+05,1000,75,16,kmeans++,kmeans,113.984,3.611,117.639
9,1e+05,1000,75,16,kmeans++,kmeans,109.085,4.006,113.149
10,1e+05,1000,75,16,kmeans++,kmeans,122.111,3.587,125.749
1,1e+05,1000,75,17,kmeans++,kmeans,218.092,4.946,224.621
