B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time
1,1.00E+05,1000,0.2,8,random,mbkmeans,1778.264,42.274,2057.407
2,1.00E+05,1000,0.2,8,random,mbkmeans,1518.889,37.314,1743.003
3,1.00E+05,1000,0.2,8,random,mbkmeans,1452.376,34.967,1663.777
4,1.00E+05,1000,0.2,8,random,mbkmeans,1238.936,31.566,1397.229
5,1.00E+05,1000,0.2,8,random,mbkmeans,1599.063,40.034,1816.731
6,1.00E+05,1000,0.2,8,random,mbkmeans,1512.957,37.496,1726.496
7,1.00E+05,1000,0.2,8,random,mbkmeans,1612.056,38.156,1854.866
8,1.00E+05,1000,0.2,8,random,mbkmeans,1383.383,35.658,1570.509
9,1.00E+05,1000,0.2,8,random,mbkmeans,1767.839,42.294,2017.077
10,1.00E+05,1000,0.2,8,random,mbkmeans,1348,36.112,1546.539
1,1.00E+05,1000,0.2,9,random,mbkmeans,1709.019,40.861,2129.203
2,1.00E+05,1000,0.2,9,random,mbkmeans,1339.636,34.707,1649.831
3,1.00E+05,1000,0.2,9,random,mbkmeans,1449.75,38.696,1783.711
4,1.00E+05,1000,0.2,9,random,mbkmeans,1573.766,39.791,1908.287
5,1.00E+05,1000,0.2,9,random,mbkmeans,1571.102,40.027,1859.604
6,1.00E+05,1000,0.2,9,random,mbkmeans,1835.006,44.791,2220.541
7,1.00E+05,1000,0.2,9,random,mbkmeans,1867.807,45.645,2247.365
8,1.00E+05,1000,0.2,9,random,mbkmeans,1899.826,45.604,2300.517
9,1.00E+05,1000,0.2,9,random,mbkmeans,1536.332,38.742,1845.939
10,1.00E+05,1000,0.2,9,random,mbkmeans,1688.697,43.179,2005.21
1,1.00E+05,1000,0.2,10,random,mbkmeans,1797.875,31.379,2038.095
2,1.00E+05,1000,0.2,10,random,mbkmeans,1604.273,30.612,1836.518
3,1.00E+05,1000,0.2,10,random,mbkmeans,1918.962,33.611,2161.117
4,1.00E+05,1000,0.2,10,random,mbkmeans,1571.769,30.305,1745.315
5,1.00E+05,1000,0.2,10,random,mbkmeans,1706.871,34.178,1937.269
6,1.00E+05,1000,0.2,10,random,mbkmeans,1578.759,28.415,1828.036
7,1.00E+05,1000,0.2,10,random,mbkmeans,1762.253,32.797,1963.105
8,1.00E+05,1000,0.2,10,random,mbkmeans,1873.814,34.805,2133.469
9,1.00E+05,1000,0.2,10,random,mbkmeans,1778.49,32.429,2012.708
10,1.00E+05,1000,0.2,10,random,mbkmeans,1945.23,36.257,2202.693
1,1.00E+05,1000,0.2,11,random,mbkmeans,1959.534,24.969,2421.149
2,1.00E+05,1000,0.2,11,random,mbkmeans,2199.545,27.863,2661.912
3,1.00E+05,1000,0.2,11,random,mbkmeans,1939.553,24.33,2384.465
4,1.00E+05,1000,0.2,11,random,mbkmeans,1842.653,24.037,2206.733
5,1.00E+05,1000,0.2,11,random,mbkmeans,2287.899,29.045,2747.395
6,1.00E+05,1000,0.2,11,random,mbkmeans,2121.914,28.124,2600.803
7,1.00E+05,1000,0.2,11,random,mbkmeans,1846.057,24.262,2254.236
8,1.00E+05,1000,0.2,11,random,mbkmeans,1810.056,23.589,2279.681
9,1.00E+05,1000,0.2,11,random,mbkmeans,2100.246,27.935,2527.248
10,1.00E+05,1000,0.2,11,random,mbkmeans,1962.202,25.58,2450.136
1,1.00E+05,1000,0.2,12,random,mbkmeans,2447.328,30.875,2787.903
2,1.00E+05,1000,0.2,12,random,mbkmeans,2459.691,31.599,2889.586
3,1.00E+05,1000,0.2,12,random,mbkmeans,1767.562,22.396,2021.77
4,1.00E+05,1000,0.2,12,random,mbkmeans,2053.541,26.083,2329.499
5,1.00E+05,1000,0.2,12,random,mbkmeans,1985.22,24.661,2286.453
6,1.00E+05,1000,0.2,12,random,mbkmeans,2287.532,29.516,2613.296
