"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
49,500,1000,75,3,random,mbkmeans,1,1046422.97279117,25,NA
50,500,1000,75,3,random,mbkmeans,0.987314362092033,1029088.83508369,17,NA
1,500,1000,150,3,random,mbkmeans,0.981892503652955,1034785.24994862,17,NA
2,500,1000,150,3,random,mbkmeans,0.954168784832922,1027315.74159342,18,NA
3,500,1000,150,3,random,mbkmeans,0.987273884948467,1034448.81344683,11,NA
4,500,1000,150,3,random,mbkmeans,1,1014254.0929675,27,NA
5,500,1000,150,3,random,mbkmeans,1,957248.177582462,14,NA
6,500,1000,150,3,random,mbkmeans,1,998105.934128518,13,NA
7,500,1000,150,3,random,mbkmeans,0.983147273025419,989442.409299396,13,NA
8,500,1000,150,3,random,mbkmeans,0.988937050035205,978466.843595404,32,NA
9,500,1000,150,3,random,mbkmeans,0.981563313184566,1041486.4536517,14,NA
10,500,1000,150,3,random,mbkmeans,1,970255.236946142,32,NA
11,500,1000,150,3,random,mbkmeans,0.986255944248723,982374.384342693,16,NA
12,500,1000,150,3,random,mbkmeans,0.993188663616677,1052088.38759003,11,NA
13,500,1000,150,3,random,mbkmeans,0.980424096209616,955531.686387904,25,NA
14,500,1000,150,3,random,mbkmeans,0.987528257268221,986801.414986481,11,NA
15,500,1000,150,3,random,mbkmeans,0.987241302631778,962417.620213584,20,NA
16,500,1000,150,3,random,mbkmeans,0.987317094518989,980916.986868186,18,NA
17,500,1000,150,3,random,mbkmeans,0.974393579880267,1006973.8280572,17,NA
18,500,1000,150,3,random,mbkmeans,0.992987143931475,975390.576172112,12,NA
19,500,1000,150,3,random,mbkmeans,0.950783576226188,1068616.05681094,35,NA
20,500,1000,150,3,random,mbkmeans,0.987305606482638,1006330.45845124,18,NA
21,500,1000,150,3,random,mbkmeans,0.974636521165793,1065069.23465672,31,NA
22,500,1000,150,3,random,mbkmeans,0.975609048617144,1054050.83735344,15,NA
23,500,1000,150,3,random,mbkmeans,0.986529501450514,1011516.644903,18,NA
24,500,1000,150,3,random,mbkmeans,0.981162422434726,1019590.52366344,23,NA
25,500,1000,150,3,random,mbkmeans,1,980098.799715741,13,NA
26,500,1000,150,3,random,mbkmeans,1,960149.661874129,15,NA
27,500,1000,150,3,random,mbkmeans,0.98044181396337,962605.679105625,17,NA
28,500,1000,150,3,random,mbkmeans,0.993091273455808,992737.340726662,31,NA
29,500,1000,150,3,random,mbkmeans,0.989402776543576,1031562.05934379,17,NA
30,500,1000,150,3,random,mbkmeans,0.98607380369,1026856.6495176,12,NA
31,500,1000,150,3,random,mbkmeans,0.993183697456545,1008566.44925829,26,NA
32,500,1000,150,3,random,mbkmeans,0.967720868423287,999865.602127492,17,NA
33,500,1000,150,3,random,mbkmeans,0.993852221019731,986026.849338908,16,NA
34,500,1000,150,3,random,mbkmeans,0.993350093245819,1003689.09682176,24,NA
35,500,1000,150,3,random,mbkmeans,0.98265416289909,1097292.60777571,14,NA
36,500,1000,150,3,random,mbkmeans,0.987374793225147,1045171.49181379,22,NA
37,500,1000,150,3,random,mbkmeans,0.979330822389925,1059418.17042159,13,NA
38,500,1000,150,3,random,mbkmeans,0.987695524451028,927855.923072899,14,NA
39,500,1000,150,3,random,mbkmeans,0.98041026536047,1008480.64705449,16,NA
40,500,1000,150,3,random,mbkmeans,1,987566.09017124,17,NA
41,500,1000,150,3,random,mbkmeans,0.993245765423814,991010.125019234,16,NA
42,500,1000,150,3,random,mbkmeans,1,954324.004246245,16,NA
43,500,1000,150,3,random,mbkmeans,0.98730414598221,1052521.47637897,12,NA
44,500,1000,150,3,random,mbkmeans,0.977160804608273,1079061.78341327,35,NA
45,500,1000,150,3,random,mbkmeans,0.993285242035955,1009034.44165638,24,NA
46,500,1000,150,3,random,mbkmeans,0.97454739408152,1070348.37439188,18,NA
47,500,1000,150,3,random,mbkmeans,0.981627435681759,1022508.30305081,23,NA
48,500,1000,150,3,random,mbkmeans,1,1002323.69942375,19,NA
49,500,1000,150,3,random,mbkmeans,0.980550928079677,958194.383818217,16,NA
50,500,1000,150,3,random,mbkmeans,0.993113893299365,983501.25541954,13,NA
1,500,1000,500,3,random,mbkmeans,0.993241368449168,1021360.99277599,4,NA
2,500,1000,500,3,random,mbkmeans,0.987188247378854,1002104.49277074,5,NA
3,500,1000,500,3,random,mbkmeans,0.994129974221924,1015139.79570144,3,NA
4,500,1000,500,3,random,mbkmeans,1,1006347.39522595,3,NA
5,500,1000,500,3,random,mbkmeans,0.988115422858797,946798.151578004,3,NA
6,500,1000,500,3,random,mbkmeans,0.987253118090594,1034528.46178904,5,NA
7,500,1000,500,3,random,mbkmeans,0.993122165679056,969586.215096228,7,NA
8,500,1000,500,3,random,mbkmeans,0.995926663428197,936419.239819557,4,NA
9,500,1000,500,3,random,mbkmeans,0.987962162833857,957015.595779435,3,NA
10,500,1000,500,3,random,mbkmeans,0.994204366048265,960476.276303802,3,NA
11,500,1000,500,3,random,mbkmeans,0.973681219971917,1034145.28231653,2,NA
12,500,1000,500,3,random,mbkmeans,0.986759140163801,990919.490618692,4,NA
13,500,1000,500,3,random,mbkmeans,0.980481606922205,961481.127876435,4,NA
14,500,1000,500,3,random,mbkmeans,0.982825948811773,987241.557720339,4,NA
15,500,1000,500,3,random,mbkmeans,1,904235.779395997,3,NA
16,500,1000,500,3,random,mbkmeans,1,953789.235332081,3,NA
17,500,1000,500,3,random,mbkmeans,0.993751201326776,1050774.39365566,5,NA
18,500,1000,500,3,random,mbkmeans,0.993318082006171,998499.839798735,4,NA
19,500,1000,500,3,random,mbkmeans,0.973825022366981,987215.022802374,5,NA
20,500,1000,500,3,random,mbkmeans,0.994294764061799,939512.803164247,2,NA
21,500,1000,500,3,random,mbkmeans,1,1051734.53948497,3,NA
22,500,1000,500,3,random,mbkmeans,0.993235956964395,976681.656040678,4,NA
