"B","observations","genes","abs_batch","k","method","WCSS"
6,25000,5000,75,15,mbkmeans,740550963.688967
7,25000,5000,75,15,mbkmeans,933616634.671422
8,25000,5000,75,15,mbkmeans,691242014.068368
9,25000,5000,75,15,mbkmeans,844579142.591325
10,25000,5000,75,15,mbkmeans,830048430.443842
11,25000,5000,75,15,mbkmeans,792731878.079732
12,25000,5000,75,15,mbkmeans,689067046.19587
13,25000,5000,75,15,mbkmeans,775875613.734288
14,25000,5000,75,15,mbkmeans,715735186.784869
15,25000,5000,75,15,mbkmeans,945448402.141253
16,25000,5000,75,15,mbkmeans,775391863.908002
17,25000,5000,75,15,mbkmeans,1173816051.36255
18,25000,5000,75,15,mbkmeans,714461625.198444
19,25000,5000,75,15,mbkmeans,666865760.028682
20,25000,5000,75,15,mbkmeans,719732710.571981
21,25000,5000,75,15,mbkmeans,815037838.205951
22,25000,5000,75,15,mbkmeans,838951304.817298
23,25000,5000,75,15,mbkmeans,865530258.260152
24,25000,5000,75,15,mbkmeans,738167988.688642
25,25000,5000,75,15,mbkmeans,775452334.102663
26,25000,5000,75,15,mbkmeans,764979118.986369
27,25000,5000,75,15,mbkmeans,871518238.037963
28,25000,5000,75,15,mbkmeans,1045238727.28568
29,25000,5000,75,15,mbkmeans,862104117.107247
30,25000,5000,75,15,mbkmeans,1257660363.36659
31,25000,5000,75,15,mbkmeans,1073277372.55329
32,25000,5000,75,15,mbkmeans,865818235.694202
33,25000,5000,75,15,mbkmeans,793933092.284595
34,25000,5000,75,15,mbkmeans,888679339.916508
35,25000,5000,75,15,mbkmeans,708426043.313458
36,25000,5000,75,15,mbkmeans,718862676.682364
37,25000,5000,75,15,mbkmeans,817009341.242676
38,25000,5000,75,15,mbkmeans,644032971.596941
39,25000,5000,75,15,mbkmeans,1272582636.75022
40,25000,5000,75,15,mbkmeans,742797342.254841
41,25000,5000,75,15,mbkmeans,1647549770.17593
42,25000,5000,75,15,mbkmeans,799580790.960691
43,25000,5000,75,15,mbkmeans,1080216526.73557
44,25000,5000,75,15,mbkmeans,768123880.43112
45,25000,5000,75,15,mbkmeans,1054910861.41428
46,25000,5000,75,15,mbkmeans,793187447.527484
47,25000,5000,75,15,mbkmeans,881004291.051821
48,25000,5000,75,15,mbkmeans,680775686.340853
49,25000,5000,75,15,mbkmeans,818943012.79515
50,25000,5000,75,15,mbkmeans,782937692.638381
1,25000,5000,150,15,mbkmeans,697406313.355411
2,25000,5000,150,15,mbkmeans,762719507.932135
3,25000,5000,150,15,mbkmeans,807139239.826741
4,25000,5000,150,15,mbkmeans,662440866.775993
5,25000,5000,150,15,mbkmeans,1047557125.37388
6,25000,5000,150,15,mbkmeans,911372200.268463
7,25000,5000,150,15,mbkmeans,803046954.526144
8,25000,5000,150,15,mbkmeans,855393476.907974
9,25000,5000,150,15,mbkmeans,629391508.718004
10,25000,5000,150,15,mbkmeans,720487734.891678
11,25000,5000,150,15,mbkmeans,744445980.456876
12,25000,5000,150,15,mbkmeans,708774799.416422
13,25000,5000,150,15,mbkmeans,712938850.446096
14,25000,5000,150,15,mbkmeans,1119444027.99354
15,25000,5000,150,15,mbkmeans,995520415.995278
16,25000,5000,150,15,mbkmeans,629488883.209729
17,25000,5000,150,15,mbkmeans,732738977.544129
18,25000,5000,150,15,mbkmeans,828655196.174006
19,25000,5000,150,15,mbkmeans,901187123.477969
20,25000,5000,150,15,mbkmeans,714343406.0544
21,25000,5000,150,15,mbkmeans,933439883.743863
22,25000,5000,150,15,mbkmeans,796866399.712416
23,25000,5000,150,15,mbkmeans,652575682.930208
24,25000,5000,150,15,mbkmeans,855020495.954732
25,25000,5000,150,15,mbkmeans,847962237.819646
26,25000,5000,150,15,mbkmeans,751902342.52065
27,25000,5000,150,15,mbkmeans,602709992.597851
28,25000,5000,150,15,mbkmeans,846670555.654641
29,25000,5000,150,15,mbkmeans,1186493680.45254
30,25000,5000,150,15,mbkmeans,1033178689.42432
31,25000,5000,150,15,mbkmeans,707813964.297777
32,25000,5000,150,15,mbkmeans,931848862.281604
33,25000,5000,150,15,mbkmeans,759080748.368592
34,25000,5000,150,15,mbkmeans,766308437.824466
35,25000,5000,150,15,mbkmeans,717801080.779487
36,25000,5000,150,15,mbkmeans,694738258.287692
37,25000,5000,150,15,mbkmeans,877405709.297895
38,25000,5000,150,15,mbkmeans,775176852.934326
39,25000,5000,150,15,mbkmeans,835226758.016397
40,25000,5000,150,15,mbkmeans,751291626.688271
41,25000,5000,150,15,mbkmeans,676172755.145334
42,25000,5000,150,15,mbkmeans,909585108.092169
43,25000,5000,150,15,mbkmeans,1069316696.27363
44,25000,5000,150,15,mbkmeans,696752539.443247
45,25000,5000,150,15,mbkmeans,712733649.103191
46,25000,5000,150,15,mbkmeans,618005012.880186
47,25000,5000,150,15,mbkmeans,936681698.177885
48,25000,5000,150,15,mbkmeans,690350409.482029
49,25000,5000,150,15,mbkmeans,651683851.842972
50,25000,5000,150,15,mbkmeans,798984950.722229
1,25000,5000,500,15,mbkmeans,813743399.600352
