"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
17,500,1000,150,3,random,hdf5,0.994061652095638,938219.7708041,13,NA
18,500,1000,150,3,random,hdf5,0.981061027488189,942735.159579263,14,NA
19,500,1000,150,3,random,hdf5,0.993930975326471,1015832.0096584,22,NA
20,500,1000,150,3,random,hdf5,1,969639.703239166,12,NA
21,500,1000,150,3,random,hdf5,0.993304445513652,952013.669799412,22,NA
22,500,1000,150,3,random,hdf5,0.986158146104252,1052076.712043,13,NA
23,500,1000,150,3,random,hdf5,0.993333820826937,992671.465940404,21,NA
24,500,1000,150,3,random,hdf5,0.980066694132581,1055133.30775997,20,NA
25,500,1000,150,3,random,hdf5,1,930332.188720299,15,NA
26,500,1000,150,3,random,hdf5,0.987208581208065,949349.118882945,23,NA
27,500,1000,150,3,random,hdf5,0.98719881045391,994777.638621778,13,NA
28,500,1000,150,3,random,hdf5,0.986391163448715,1044763.44293572,29,NA
29,500,1000,150,3,random,hdf5,0.994064416954086,996270.864316322,21,NA
30,500,1000,150,3,random,hdf5,1,967628.84204192,15,NA
31,500,1000,150,3,random,hdf5,0.987313672651745,1037015.41218958,16,NA
32,500,1000,150,3,random,hdf5,0.980413275572094,983773.866829228,16,NA
33,500,1000,150,3,random,hdf5,0.961942587158492,1100976.12685392,12,NA
34,500,1000,150,3,random,hdf5,0.986812283738945,1011779.87928821,25,NA
35,500,1000,150,3,random,hdf5,0.987279611505862,1009080.80056251,26,NA
36,500,1000,150,3,random,hdf5,0.993207038266666,1013529.75935161,28,NA
37,500,1000,150,3,random,hdf5,0.973561059145157,1082159.86932199,16,NA
38,500,1000,150,3,random,hdf5,0.987273884948467,989096.637317709,21,NA
39,500,1000,150,3,random,hdf5,0.982243855402524,1027710.86803731,19,NA
40,500,1000,150,3,random,hdf5,0.979806301453748,974209.592962307,18,NA
41,500,1000,150,3,random,hdf5,0.987191361648838,1053552.15328689,15,NA
42,500,1000,150,3,random,hdf5,0.983688677292691,1055059.24124847,24,NA
43,500,1000,150,3,random,hdf5,0.994204366048265,1013631.78615598,19,NA
44,500,1000,150,3,random,hdf5,0.981558724274599,1055779.25805292,25,NA
45,500,1000,150,3,random,hdf5,0.994279549629154,1057392.3418322,22,NA
46,500,1000,150,3,random,hdf5,1,988253.381807394,22,NA
47,500,1000,150,3,random,hdf5,0.993254439508286,949537.914063672,19,NA
48,500,1000,150,3,random,hdf5,1,1004658.01413579,17,NA
