"B","observations","genes","batch_size","k","initializer","method","memory"
5,1000,1000,0.005,3,random,mbkmeans,372.251832457452
5,1000,1000,0.01,3,random,mbkmeans,380.332986357533
5,1000,1000,0.05,3,random,mbkmeans,405.811547854911
5,1000,1000,0.1,3,random,mbkmeans,406.109635929765
5,1000,1000,0.2,3,random,mbkmeans,406.052346806014
5,1000,1000,0.5,3,random,mbkmeans,404.481660459763
5,1000,1000,0.8,3,random,mbkmeans,427.347482384308
5,1000,1000,1,3,random,mbkmeans,404.475411985619
5,5000,1000,0.005,3,random,mbkmeans,411.396554589825
5,5000,1000,0.01,3,random,mbkmeans,434.736474721722
5,5000,1000,0.05,3,random,mbkmeans,435.307954521239
5,5000,1000,0.1,3,random,mbkmeans,439.091348395359
5,5000,1000,0.2,3,random,mbkmeans,442.903589010311
5,5000,1000,0.5,3,random,mbkmeans,473.449350233816
5,5000,1000,0.8,3,random,mbkmeans,488.713602000321
5,5000,1000,1,3,random,mbkmeans,511.613466283392
5,25000,1000,0.005,3,random,mbkmeans,618.195009653775
5,25000,1000,0.01,3,random,mbkmeans,684.922228533155
5,25000,1000,0.05,3,random,mbkmeans,684.807573991707
5,25000,1000,0.1,3,random,mbkmeans,684.799311357398
5,25000,1000,0.2,3,random,mbkmeans,665.713167791823
5,25000,1000,0.5,3,random,mbkmeans,742.043208057487
5,25000,1000,0.8,3,random,mbkmeans,856.540034660822
5,25000,1000,1,3,random,mbkmeans,932.888019262491
5,75000,1000,0.005,3,random,mbkmeans,1165.69952831851
5,75000,1000,0.01,3,random,mbkmeans,1234.29853522985
5,75000,1000,0.05,3,random,mbkmeans,1222.75285037188
5,75000,1000,0.1,3,random,mbkmeans,1222.75849612386
5,75000,1000,0.2,3,random,mbkmeans,1394.49277258888
5,75000,1000,0.5,3,random,mbkmeans,1508.98890491731
5,75000,1000,0.8,3,random,mbkmeans,1852.49715358725
5,75000,1000,1,3,random,mbkmeans,1509.00214954627
5,1e+05,1000,0.005,3,random,mbkmeans,1457.58061767525
5,1e+05,1000,0.01,3,random,mbkmeans,1510.9035625173
5,1e+05,1000,0.05,3,random,mbkmeans,1510.80985066392
5,1e+05,1000,0.1,3,random,mbkmeans,1510.80461689925
5,1e+05,1000,0.2,3,random,mbkmeans,1739.79801070651
5,1e+05,1000,0.5,3,random,mbkmeans,1892.46227214605
5,1e+05,1000,0.8,3,random,mbkmeans,2350.46904877431
5,1e+05,1000,1,3,random,mbkmeans,1892.4842295436
