"B","observations","genes","batch_size","k","initializer","method","memory"
1,1000,1000,0.005,3,random,hdf5,603.975290667085
1,1000,1000,0.01,3,random,hdf5,610.856401838035
1,1000,1000,0.05,3,random,hdf5,524.234071799701
1,1000,1000,0.1,3,random,hdf5,472.830980175333
1,1000,1000,0.2,3,random,hdf5,477.687326324005
1,1000,1000,0.5,3,random,hdf5,451.479135307275
1,1000,1000,0.8,3,random,hdf5,477.354287992671
1,1000,1000,1,3,random,hdf5,439.424966560679
1,5000,1000,0.005,3,random,hdf5,624.334352938629
1,5000,1000,0.01,3,random,hdf5,523.971513815313
1,5000,1000,0.05,3,random,hdf5,512.859476114748
1,5000,1000,0.1,3,random,hdf5,512.859476114748
1,5000,1000,0.2,3,random,hdf5,512.859476114748
1,5000,1000,0.5,3,random,hdf5,512.865030313987
1,5000,1000,0.8,3,random,hdf5,512.83004953993
1,5000,1000,1,3,random,hdf5,512.912767435749
1,25000,1000,0.005,3,random,hdf5,837.142375285968
1,25000,1000,0.01,3,random,hdf5,837.14234476839
1,25000,1000,0.05,3,random,hdf5,837.14234476839
1,25000,1000,0.1,3,random,hdf5,837.14234476839
1,25000,1000,0.2,3,random,hdf5,837.14234476839
1,25000,1000,0.5,3,random,hdf5,837.14234476839
1,25000,1000,0.8,3,random,hdf5,935.418605514703
1,25000,1000,1,3,random,hdf5,1040.96731196713
1,75000,1000,0.005,3,random,hdf5,935.079356856198
1,75000,1000,0.01,3,random,hdf5,935.07932633862
1,75000,1000,0.05,3,random,hdf5,935.07932633862
1,75000,1000,0.1,3,random,hdf5,935.015659041016
1,75000,1000,0.2,3,random,hdf5,935.079265303463
1,75000,1000,0.5,3,random,hdf5,1504.60387224698
1,75000,1000,0.8,3,random,hdf5,2131.05271188791
1,75000,1000,1,3,random,hdf5,2473.48423936238
1,1e+05,1000,0.005,3,random,hdf5,935.079417891354
1,1e+05,1000,0.01,3,random,hdf5,935.079387373776
1,1e+05,1000,0.05,3,random,hdf5,935.07932633862
1,1e+05,1000,0.1,3,random,hdf5,935.079387373776
1,1e+05,1000,0.2,3,random,hdf5,935.317668624674
1,1e+05,1000,0.5,3,random,hdf5,1793.98086460942
1,1e+05,1000,0.8,3,random,hdf5,2590.9313146951
1,1e+05,1000,1,3,random,hdf5,3236.34839323808
