"B","observations","genes","batch_size","k","initializer","method","memory"
4,1000,1000,0.005,3,random,hdf5,586.888185805333
4,1000,1000,0.01,3,random,hdf5,594.976145125361
4,1000,1000,0.05,3,random,hdf5,603.028513319768
4,1000,1000,0.1,3,random,hdf5,525.598848416172
4,1000,1000,0.2,3,random,hdf5,481.978204636072
4,1000,1000,0.5,3,random,hdf5,455.453378486314
4,1000,1000,0.8,3,random,hdf5,478.823907749186
4,1000,1000,1,3,random,hdf5,465.998552171071
4,5000,1000,0.005,3,random,hdf5,615.614984924815
4,5000,1000,0.01,3,random,hdf5,649.035677494602
4,5000,1000,0.05,3,random,hdf5,541.437357081813
4,5000,1000,0.1,3,random,hdf5,516.097345389644
4,5000,1000,0.2,3,random,hdf5,497.210702862419
4,5000,1000,0.5,3,random,hdf5,505.555894849432
4,5000,1000,0.8,3,random,hdf5,505.568620679558
4,5000,1000,1,3,random,hdf5,515.013071093566
4,25000,1000,0.005,3,random,hdf5,829.793559340307
4,25000,1000,0.01,3,random,hdf5,902.76579624859
4,25000,1000,0.05,3,random,hdf5,829.793528822728
4,25000,1000,0.1,3,random,hdf5,829.793528822728
4,25000,1000,0.2,3,random,hdf5,829.793528822728
4,25000,1000,0.5,3,random,hdf5,829.793528822728
4,25000,1000,0.8,3,random,hdf5,927.960948626248
4,25000,1000,1,3,random,hdf5,1033.5406151618
4,75000,1000,0.005,3,random,hdf5,1551.9794293713
4,75000,1000,0.01,3,random,hdf5,1627.10085909775
4,75000,1000,0.05,3,random,hdf5,1488.49069774778
4,75000,1000,0.1,3,random,hdf5,1437.69593589866
4,75000,1000,0.2,3,random,hdf5,1427.28577198003
4,75000,1000,0.5,3,random,hdf5,1497.24042312255
4,75000,1000,0.8,3,random,hdf5,2123.72862281002
4,75000,1000,1,3,random,hdf5,2466.14068769897
