"B","observations","genes","batch_size","k","initializer","method","memory"
2,1000,1000,0.005,3,random,mbkmeans,375.116555673813
2,1000,1000,0.01,3,random,mbkmeans,381.538644321061
2,1000,1000,0.05,3,random,mbkmeans,406.24662170909
2,1000,1000,0.1,3,random,mbkmeans,406.133721928391
2,1000,1000,0.2,3,random,mbkmeans,406.053033451525
2,1000,1000,0.5,3,random,mbkmeans,404.481599424607
2,1000,1000,0.8,3,random,mbkmeans,427.349214256873
2,1000,1000,1,3,random,mbkmeans,404.499497984244
2,5000,1000,0.005,3,random,mbkmeans,411.996942165329
2,5000,1000,0.01,3,random,mbkmeans,435.095918387628
2,5000,1000,0.05,3,random,mbkmeans,435.308770866457
2,5000,1000,0.1,3,random,mbkmeans,439.109597907147
2,5000,1000,0.2,3,random,mbkmeans,442.903375387263
2,5000,1000,0.5,3,random,mbkmeans,473.43480097839
2,5000,1000,0.8,3,random,mbkmeans,488.715509348961
2,5000,1000,1,3,random,mbkmeans,511.598978063123
2,25000,1000,0.005,3,random,mbkmeans,618.171671335816
2,25000,1000,0.01,3,random,mbkmeans,684.970400530406
2,25000,1000,0.05,3,random,mbkmeans,684.806795793462
2,25000,1000,0.1,3,random,mbkmeans,684.800120073222
2,25000,1000,0.2,3,random,mbkmeans,665.712389593578
2,25000,1000,0.5,3,random,mbkmeans,742.055491382728
2,25000,1000,0.8,3,random,mbkmeans,856.555270561759
2,25000,1000,1,3,random,mbkmeans,932.874843298086
2,75000,1000,0.005,3,random,mbkmeans,1237.27520455259
2,75000,1000,0.01,3,random,mbkmeans,1234.32235419966
2,75000,1000,0.05,3,random,mbkmeans,1222.75240023761
2,75000,1000,0.1,3,random,mbkmeans,1222.746510345
2,75000,1000,0.2,3,random,mbkmeans,1394.49352026955
2,75000,1000,0.5,3,random,mbkmeans,1508.98982807405
2,75000,1000,0.8,3,random,mbkmeans,1852.49873287192
2,75000,1000,1,3,random,mbkmeans,1508.99946399938
2,1e+05,1000,0.005,3,random,mbkmeans,1511.0136470514
2,1e+05,1000,0.01,3,random,mbkmeans,1510.90350148214
2,1e+05,1000,0.05,3,random,mbkmeans,1510.8226375292
2,1e+05,1000,0.1,3,random,mbkmeans,1510.82232472402
2,1e+05,1000,0.2,3,random,mbkmeans,1739.80057418308
2,1e+05,1000,0.5,3,random,mbkmeans,1892.46227214605
2,1e+05,1000,0.8,3,random,mbkmeans,2350.45482758285
2,1e+05,1000,1,3,random,mbkmeans,1892.47832439221
