"B","observations","genes","batch_size","k","initializer","method","memory"
6,1000,1000,0.005,3,random,hdf5,588.228174518878
6,1000,1000,0.01,3,random,hdf5,599.871240969003
6,1000,1000,0.05,3,random,hdf5,602.43225324672
6,1000,1000,0.1,3,random,hdf5,522.27410322542
6,1000,1000,0.2,3,random,hdf5,481.978204636072
6,1000,1000,0.5,3,random,hdf5,457.199945265356
6,1000,1000,0.8,3,random,hdf5,475.582521323397
6,1000,1000,1,3,random,hdf5,461.192727873176
6,5000,1000,0.005,3,random,hdf5,633.05552148956
6,5000,1000,0.01,3,random,hdf5,649.912470405621
6,5000,1000,0.05,3,random,hdf5,544.762102272565
6,5000,1000,0.1,3,random,hdf5,516.097345389644
6,5000,1000,0.2,3,random,hdf5,505.480760571805
6,5000,1000,0.5,3,random,hdf5,524.455133507077
6,5000,1000,0.8,3,random,hdf5,505.563318250339
6,5000,1000,1,3,random,hdf5,515.084260974205
6,25000,1000,0.005,3,random,hdf5,829.793559340307
6,25000,1000,0.01,3,random,hdf5,901.272845803511
6,25000,1000,0.05,3,random,hdf5,829.793528822728
6,25000,1000,0.1,3,random,hdf5,829.793528822728
6,25000,1000,0.2,3,random,hdf5,829.793528822728
6,25000,1000,0.5,3,random,hdf5,829.793528822728
6,25000,1000,0.8,3,random,hdf5,927.95772139235
6,25000,1000,1,3,random,hdf5,1033.63073357034
6,75000,1000,0.005,3,random,hdf5,1412.13546522128
6,75000,1000,0.01,3,random,hdf5,1607.28764186
6,75000,1000,0.05,3,random,hdf5,1488.49069774778
6,75000,1000,0.1,3,random,hdf5,1437.69593589866
6,75000,1000,0.2,3,random,hdf5,1427.28577198003
6,75000,1000,0.5,3,random,hdf5,1497.24816695803
6,75000,1000,0.8,3,random,hdf5,2123.73304785886
6,75000,1000,1,3,random,hdf5,2466.16170668098
