"B","observations","genes","batch_size","k","initializer","method","memory"
6,1000,1000,0.005,3,random,hdf5,600.161585208378
6,1000,1000,0.01,3,random,hdf5,607.088587187606
6,1000,1000,0.05,3,random,hdf5,529.059404459485
6,1000,1000,0.1,3,random,hdf5,530.175485701484
6,1000,1000,0.2,3,random,hdf5,480.181634805084
6,1000,1000,0.5,3,random,hdf5,451.023866445696
6,1000,1000,0.8,3,random,hdf5,476.363405115402
6,1000,1000,1,3,random,hdf5,440.247728099424
6,5000,1000,0.005,3,random,hdf5,626.708460308415
6,5000,1000,0.01,3,random,hdf5,659.593973738003
6,5000,1000,0.05,3,random,hdf5,551.109613587988
6,5000,1000,0.1,3,random,hdf5,518.570497559608
6,5000,1000,0.2,3,random,hdf5,511.868845007499
6,5000,1000,0.5,3,random,hdf5,530.814485642857
6,5000,1000,0.8,3,random,hdf5,511.919588110717
6,5000,1000,1,3,random,hdf5,521.365701732739
6,25000,1000,0.005,3,random,hdf5,838.720897020432
6,25000,1000,0.01,3,random,hdf5,904.100795338094
6,25000,1000,0.05,3,random,hdf5,836.151461891121
6,25000,1000,0.1,3,random,hdf5,836.151461891121
6,25000,1000,0.2,3,random,hdf5,838.720866502854
6,25000,1000,0.5,3,random,hdf5,836.151461891121
6,25000,1000,0.8,3,random,hdf5,934.317699138484
6,25000,1000,1,3,random,hdf5,1039.87817774672
6,75000,1000,0.005,3,random,hdf5,1587.47438647528
6,75000,1000,0.01,3,random,hdf5,1634.82149358729
6,75000,1000,0.05,3,random,hdf5,1496.84032241303
6,75000,1000,0.1,3,random,hdf5,1446.08788081553
6,75000,1000,0.2,3,random,hdf5,1435.69701163575
6,75000,1000,0.5,3,random,hdf5,1503.60751909381
6,75000,1000,0.8,3,random,hdf5,2130.07074014349
6,75000,1000,1,3,random,hdf5,2472.49667527175
6,1e+05,1000,0.005,3,random,hdf5,1894.19609783618
6,1e+05,1000,0.01,3,random,hdf5,1985.07290634514
6,1e+05,1000,0.05,3,random,hdf5,1851.90935451277
6,1e+05,1000,0.1,3,random,hdf5,1791.49296481977
6,1e+05,1000,0.2,3,random,hdf5,1781.10211852817
6,1e+05,1000,0.5,3,random,hdf5,1901.38516951854
6,1e+05,1000,0.8,3,random,hdf5,2590.43348907066
6,1e+05,1000,1,3,random,hdf5,3235.86574247942
