"B","observations","genes","batch_size","k","initializer","method","memory"
2,1000,1000,0.005,3,random,hdf5,603.975290667085
2,1000,1000,0.01,3,random,hdf5,611.016985334734
2,1000,1000,0.05,3,random,hdf5,527.677530369805
2,1000,1000,0.1,3,random,hdf5,473.845582840289
2,1000,1000,0.2,3,random,hdf5,477.687265288848
2,1000,1000,0.5,3,random,hdf5,459.765756432252
2,1000,1000,0.8,3,random,hdf5,477.330697904692
2,1000,1000,1,3,random,hdf5,450.396432666476
2,5000,1000,0.005,3,random,hdf5,625.377779456233
2,5000,1000,0.01,3,random,hdf5,522.977388445356
2,5000,1000,0.05,3,random,hdf5,512.859476114748
2,5000,1000,0.1,3,random,hdf5,512.859476114748
2,5000,1000,0.2,3,random,hdf5,512.859415079591
2,5000,1000,0.5,3,random,hdf5,512.873514200738
2,5000,1000,0.8,3,random,hdf5,512.829988504773
2,5000,1000,1,3,random,hdf5,512.910585428905
2,25000,1000,0.005,3,random,hdf5,837.142375285968
2,25000,1000,0.01,3,random,hdf5,837.14234476839
2,25000,1000,0.05,3,random,hdf5,837.14234476839
2,25000,1000,0.1,3,random,hdf5,837.142283733233
2,25000,1000,0.2,3,random,hdf5,837.142283733233
2,25000,1000,0.5,3,random,hdf5,837.14234476839
2,25000,1000,0.8,3,random,hdf5,935.311809249652
2,25000,1000,1,3,random,hdf5,1040.88089381495
2,75000,1000,0.005,3,random,hdf5,934.980029768421
2,75000,1000,0.01,3,random,hdf5,935.079265303463
2,75000,1000,0.05,3,random,hdf5,934.979999250843
2,75000,1000,0.1,3,random,hdf5,935.079265303463
2,75000,1000,0.2,3,random,hdf5,935.079265303463
2,75000,1000,0.5,3,random,hdf5,1424.38297808482
2,75000,1000,0.8,3,random,hdf5,2131.05387918528
2,75000,1000,1,3,random,hdf5,2473.47981431354
2,1e+05,1000,0.005,3,random,hdf5,934.980090803578
2,1e+05,1000,0.01,3,random,hdf5,935.079387373776
2,1e+05,1000,0.05,3,random,hdf5,935.07932633862
2,1e+05,1000,0.1,3,random,hdf5,935.079387373776
2,1e+05,1000,0.2,3,random,hdf5,935.317668624674
2,1e+05,1000,0.5,3,random,hdf5,1793.9866400611
2,1e+05,1000,0.8,3,random,hdf5,2590.93254302762
2,1e+05,1000,1,3,random,hdf5,3141.30191460843
